D,eta,generic_offdiag_k11,generic_offdiag_k_bg,generic_offdiag_k22,generic_offdiag_e_part,generic_offdiag_e_tree,generic_offdiag_det_ratio_ref,generic_offdiag_q_inferred,generic_offdiag_q_geomean,generic_offdiag_q_residual,generic_offdiag_rho_inferred,generic_offdiag_rho_residual,generic_offdiag_schur_from_q,generic_offdiag_schur_from_det,generic_offdiag_positive_cone,generic_offdiag_positive_q
19.200000000000003,0.96,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,0.96,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,1.15,1.3974819418874604,1.052928468881864,1.9365342574838256,0.39748194188746044,0.8836057886019615,2.5702331494122843,0.0,0.3512173447165085,-0.3512173447165085,0.0,-1.0,1.8391888097966318,1.839188809796632,1,1
4.8,1.15,1.3865349787857408,1.3330127461264274,2.362467722110098,0.38653497878574083,1.0294549759836706,2.4573239396821567,-8.881784197001252e-16,0.39792035730272346,-0.39792035730272435,-2.232050719195628e-15,-1.0000000000000022,1.772276918562963,1.7722769185629634,1,1
5.6,1.15,1.37403212042753,1.0489632309804584,2.163306764207967,0.3740321204275301,1.1143435332275087,2.8337055986047877,0.0,0.4168002746177909,-0.4168002746177909,0.0,-1.0,2.062328497621351,2.062328497621351,1,1
6.4,1.15,1.4087591883550523,1.2368422574530327,2.3109293932234096,0.4087591883550523,1.074087135770377,2.632140838272474,-4.440892098500626e-16,0.43904298584010215,-0.4390429858401026,-1.0114936900775321e-15,-1.000000000000001,1.8684107688737857,1.8684107688737859,1,1
7.2,1.15,1.4653972679744274,1.5397550802947837,2.131691456139096,0.4653972679744274,0.5919363758443121,2.0287478677405097,0.0,0.2754855721326267,-0.2754855721326267,0.0,-1.0,1.3844354101634053,1.384435410163405,1,1
8.0,1.15,1.4813765249119362,1.5891268740470006,2.1471719194765195,0.48137652491193617,0.5580450454295189,2.0015834659961467,8.881784197001252e-16,0.2686297847131854,-0.2686297847131845,3.3063288966576386e-15,-0.9999999999999967,1.3511645637257115,1.3511645637257115,1,1
8.8,1.15,1.4893167957553755,1.1526414316992488,1.8912538554167322,0.48931679575537546,0.7386124237174834,2.4436707326725564,0.0,0.36141546447855066,-0.36141546447855066,0.0,-1.0,1.6407998215269817,1.6407998215269817,1,1
9.6,1.15,1.4963861807590098,1.1066533286499558,1.9918148543875644,0.49638618075900975,0.8851615257376086,2.6932772401020237,0.0,0.4393819491157095,-0.4393819491157095,0.0,-1.0,1.7998543923574037,1.7998543923574037,1,1
10.4,1.15,1.5001900867491937,1.191089660939199,2.1083009192602926,0.5001900867491937,0.9172112583210936,2.655427414645283,-4.440892098500626e-16,0.458779978866965,-0.4587799788669654,-9.679786178699784e-16,-1.0000000000000009,1.7700606330491135,1.770060633049114,1,1
11.2,1.15,1.5018903586981316,1.263616892757297,2.182084690298016,0.5018903586981316,0.9184677975407192,2.593548706895018,8.881784197001252e-16,0.46097013236039447,-0.4609701323603936,1.926759148477177e-15,-0.9999999999999981,1.7268562194800674,1.7268562194800674,1,1
12.0,1.15,1.5025679687055786,1.324701506182844,2.201818980777296,0.5025679687055786,0.8771174745944521,2.497455206295571,1.3322676295501878e-15,0.44081114752310074,-0.4408111475230994,3.022309297385385e-15,-0.999999999999997,1.6621246148665476,1.6621246148665478,1,1
12.8,1.15,1.527964304682314,1.114287005200122,1.905947923542934,0.5279643046823139,0.791660918342812,2.6135280947963273,-8.881784197001252e-16,0.4179687062970249,-0.41796870629702576,-2.1249878431543414e-15,-1.0000000000000022,1.710464103636058,1.7104641036360584,1,1
13.6,1.15,1.5316496906269814,1.1152775579450587,1.797315955747026,0.5316496906269814,0.6820383978019673,2.4683168848578965,4.440892098500626e-16,0.36260550318713797,-0.3626055031871375,1.22471723662967e-15,-0.9999999999999988,1.6115413987695124,1.6115413987695124,1,1
14.4,1.15,1.5288520798467347,1.195999582362392,1.8917998947238999,0.5288520798467347,0.695800312361508,2.4182970013998686,4.440892098500626e-16,0.36797544235039115,-0.3679754423503907,1.2068446932586194e-15,-0.9999999999999988,1.5817730395750906,1.5817730395750906,1,1
15.2,1.15,1.52615124386845,1.2635129579283289,2.08265217633388,0.5261512438684499,0.819139218405551,2.515559646233226,1.3322676295501878e-15,0.43099111866551054,-0.4309911186655092,3.0911718869644555e-15,-0.9999999999999969,1.6483029819881079,1.6483029819881079,1,1
16.0,1.15,1.523060364114119,1.3217878591111365,2.108273838079334,0.5230603641141189,0.7864859789681975,2.429306864443969,4.440892098500626e-16,0.4113796425297547,-0.41137964252975423,1.0795118764729397e-15,-0.9999999999999989,1.5950167975495597,1.59501679754956,1,1
16.8,1.15,1.5236154407926128,1.3729068193667717,2.150342239404418,0.5236154407926128,0.7774354200376461,2.386392574301778,-4.440892098500626e-16,0.4070771901508021,-0.40707719015080257,-1.0909213795190768e-15,-1.000000000000001,1.566269617916403,1.5662696179164033,1,1
17.6,1.15,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,2.3541489508478253,0.0,0.36199024217344583,-0.36199024217344583,0.0,-1.0,1.5353027450111023,1.5353027450111023,1,1
18.4,1.15,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,1.15,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,1.15,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,1.34,1.3969481248083628,1.052928468881864,1.9372836701200105,0.39694812480836283,0.8843552012381464,2.5702456246338325,-4.440892098500626e-16,0.3510431387960046,-0.351043138796005,-1.2650559454692212e-15,-1.0000000000000013,1.839900551057632,1.839900551057632,1,1
4.8,1.34,1.3865528065422388,1.3330127461264274,2.3624204094341774,0.3865528065422388,1.02940766330775,2.4573063224280323,0.0,0.3979204213276988,-0.3979204213276988,0.0,-1.0,1.7722414255220613,1.7722414255220613,1,1
5.6,1.34,1.3740372294868797,1.0489632309804584,2.1632993530082527,0.3740372294868797,1.1143361220277943,2.833706427230903,-4.440892098500626e-16,0.4168031958004296,-0.41680319580043007,-1.0654649828133705e-15,-1.000000000000001,2.062321432359676,2.0623214323596764,1,1
6.4,1.34,1.4087597685618491,1.2368422574530327,2.3109285591369955,0.40875976856184915,1.0740863016839628,2.632140972315078,0.0,0.4390432680917891,-0.4390432680917891,0.0,-1.0,1.8684100945061297,1.8684100945061297,1,1
7.2,1.34,1.4653973144194101,1.5397550802947837,2.1316914090495103,0.4653973144194101,0.5919363287547266,2.0287478872250504,4.440892098500626e-16,0.2754855777097348,-0.27548557770973436,1.6120234443560488e-15,-0.9999999999999983,1.3844353795808881,1.3844353795808884,1,1
8.0,1.34,1.4813765286027187,1.5891268740470006,2.1471719175116997,0.48137652860271873,0.5580450434646991,2.0015834691514054,8.881784197001252e-16,0.26862978582699015,-0.26862978582698926,3.3063288829487905e-15,-0.9999999999999967,1.3511645624892967,1.3511645624892965,1,1
8.8,1.34,1.489316796193828,1.1526414316992488,1.8912538544291364,0.48931679619382806,0.7386124227298876,2.443670732115906,4.440892098500626e-16,0.36141546431915,-0.36141546431914956,1.228749883978144e-15,-0.9999999999999988,1.6407998206701706,1.6407998206701706,1,1
9.6,1.34,1.4963861810803656,1.1066533286499558,1.9918148536352194,0.4963861810803656,0.8851615249852636,2.693277239663117,0.0,0.4393819490267076,-0.4393819490267076,0.0,-1.0,1.7998543916775658,1.7998543916775658,1,1
10.4,1.34,1.5001900875355185,1.191089660939199,2.108300917542277,0.5001900875355185,0.9172112566030781,2.655427413873267,-8.881784197001252e-16,0.45877997872885656,-0.45877997872885745,-1.935957236322746e-15,-1.000000000000002,1.7700606316067238,1.7700606316067244,1,1
11.2,1.34,1.501890341782051,1.263616892757297,2.182084711381252,0.501890341782051,0.9184678186239548,2.5935487027421678,0.0,0.46097012740499155,-0.46097012740499155,0.0,-1.0,1.7268562361648998,1.7268562361648998,1,1
12.0,1.34,1.5025679031811556,1.324701506182844,2.2018191665578364,0.5025679031811556,0.8771176603749924,2.49745530811093,0.0,0.44081118341782094,-0.44081118341782094,0.0,-1.0,1.6621247551098706,1.6621247551098706,1,1
12.8,1.34,1.5279642185523155,1.114287005200122,1.9059487142312475,0.5279642185523155,0.7916617090311255,2.6135290317041013,8.881784197001252e-16,0.41796905556640873,-0.41796905556640784,2.12498606744108e-15,-0.9999999999999979,1.7104648132273115,1.7104648132273115,1,1
13.6,1.34,1.5316461404582207,1.1152775579450587,1.7973302611159616,0.5316461404582207,0.6820527031709029,2.468330809632092,-4.440892098500626e-16,0.36261068722990697,-0.3626106872299074,-1.2246997275303572e-15,-1.0000000000000013,1.6115542255038386,1.6115542255038389,1,1
14.4,1.34,1.5288412990484348,1.195999582362392,1.891825171302733,0.5288412990484348,0.6958255889403411,2.4183122595695195,4.440892098500626e-16,0.3679813083663522,-0.36798130836635173,1.2068254548623418e-15,-0.9999999999999988,1.581794173845709,1.581794173845709,1,1
15.2,1.34,1.5261110682757784,1.2635129579283289,2.082707180981521,0.5261110682757784,0.8191942230531921,2.5155598610438923,-4.440892098500626e-16,0.43098714781586117,-0.4309871478158616,-1.0304001223716288e-15,-1.000000000000001,1.6483465150973622,1.6483465150973624,1,1
16.0,1.34,1.5229558535349996,1.3217878591111365,2.1083935541703474,0.5229558535349996,0.7866056950592109,2.4292781044595846,-1.3322676295501878e-15,0.4113600526551813,-0.4113600526551826,-3.2386898556407682e-15,-1.0000000000000033,1.5951073688845803,1.595107368884581,1,1
16.8,1.34,1.5199389608838885,1.3729068193667717,2.1528482546753227,0.5199389608838885,0.779941435308551,2.383408613747833,-1.3322676295501878e-15,0.4055219394246165,-0.40552193942461784,-3.285315786959651e-15,-1.0000000000000033,1.5680949532090493,1.56809495320905,1,1
17.6,1.34,1.5333451063625898,1.2679119024066776,1.946628624197221,0.5333451063625898,0.6787167217905434,2.3541489508478244,8.881784197001252e-16,0.36199024217344566,-0.3619902421734448,2.453597683648498e-15,-0.9999999999999976,1.5353027450111019,1.535302745011102,1,1
18.4,1.34,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,1.34,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,1.34,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,1.53,1.3964279793209595,1.052928468881864,1.938008844684386,0.3964279793209595,0.8850803758025219,2.57025035875671,0.0,0.3508706249160292,-0.3508706249160292,0.0,-1.0,1.8405892726430078,1.8405892726430078,1,1
4.8,1.53,1.3865707067483322,1.3330127461264274,2.3623730091861876,0.38657070674833216,1.0293602630597602,2.4572887412134374,0.0,0.39792052438966063,-0.39792052438966063,0.0,-1.0,1.7722058667863123,1.772205866786312,1,1
5.6,1.53,1.3740423387236762,1.0489632309804584,2.163291941593744,0.3740423387236762,1.1143287106132855,2.833707255869415,4.440892098500626e-16,0.4168061170247319,-0.41680611702473147,1.0654575154032872e-15,-0.9999999999999989,2.0623143668932324,2.0623143668932324,1,1
6.4,1.53,1.4087603487671916,1.2368422574530327,2.31092772505075,0.4087603487671916,1.0740854675977174,2.632141106354375,-4.440892098500626e-16,0.439043550341015,-0.43904355034101544,-1.011492389547981e-15,-1.000000000000001,1.8684094201386099,1.8684094201386103,1,1
7.2,1.53,1.4653973608633286,1.5397550802947837,2.1316913619608076,0.4653973608633286,0.5919362816660239,2.028747906708956,-8.881784197001252e-16,0.27548558328661943,-0.2754855832866203,-3.224046823445025e-15,-1.0000000000000033,1.3844353489989452,1.3844353489989454,1,1
8.0,1.53,1.4813765323118677,1.5891268740470006,2.1471719155181637,0.4813765323118677,0.5580450414711631,2.001583472304712,0.0,0.2686297869372209,-0.2686297869372209,0.0,-1.0,1.3511645612348118,1.351164561234812,1,1
8.8,1.53,1.4893167966112077,1.1526414316992488,1.8912538534550243,0.48931679661120775,0.7386124217557755,2.443670731542102,0.0,0.3614154641507824,-0.3614154641507824,0.0,-1.0,1.640799819825058,1.640799819825058,1,1
9.6,1.53,1.4963861813219077,1.1066533286499558,1.9918148530697317,0.4963861813219077,0.8851615244197759,2.6932772393332205,0.0,0.43938194895981114,-0.43938194895981114,0.0,-1.0,1.7998543911665768,1.7998543911665765,1,1
10.4,1.53,1.5001900881265466,1.191089660939199,2.1083009162509585,0.5001900881265466,0.9172112553117595,2.6554274132929927,-4.440892098500626e-16,0.45877997862504943,-0.4587799786250499,-9.679786183803953e-16,-1.0000000000000009,1.7700606305225748,1.7700606305225752,1,1
11.2,1.53,1.5018903578871359,1.263616892757297,2.1820846691079865,0.5018903578871359,0.9184677763506894,2.5935486803088255,-4.440892098500626e-16,0.46097012098044937,-0.4609701209804498,-9.633795980214893e-16,-1.0000000000000009,1.726856202710721,1.7268562027107213,1,1
12.0,1.53,1.502568009506586,1.324701506182844,2.2018189671227755,0.5025680095065861,0.8771174609399315,2.4974552586240297,-4.440892098500626e-16,0.4408111764480521,-0.44081117644805257,-1.00743636635628e-15,-1.000000000000001,1.6621246045589277,1.6621246045589277,1,1
12.8,1.53,1.5279635445555078,1.114287005200122,1.9059500002632979,0.5279635445555078,0.791662995063176,2.6135296423248295,-8.881784197001252e-16,0.4179692009669838,-0.4179692009669847,-2.124985328213894e-15,-1.0000000000000022,1.7104659673573024,1.7104659673573026,1,1
13.6,1.53,1.5316447574422203,1.1152775579450587,1.7973317220273797,0.5316447574422203,0.682054164082321,2.4683305871411134,0.0,0.36261052062600185,-0.36261052062600185,0.0,-1.0,1.6115555354122177,1.6115555354122175,1,1
14.4,1.53,1.5288331952029928,1.195999582362392,1.8918441704604858,0.5288331952029928,0.6958445880980939,2.4183237273697293,4.440892098500626e-16,0.3679857168886254,-0.36798571688862497,1.2068109969183143e-15,-0.9999999999999988,1.5818100594346616,1.5818100594346614,1,1
15.2,1.53,1.5260808707569395,1.2635129579283289,2.082748521035269,0.5260808707569395,0.8192355631069403,2.515560015910439,-8.881784197001252e-16,0.4309841583943509,-0.4309841583943518,-2.0608145390054945e-15,-1.000000000000002,1.6483792334430578,1.6483792334430583,1,1
16.0,1.53,1.5235368559178604,1.3217878591111365,2.1063467193665684,0.5235368559178604,0.7845588602554319,2.4278456154489603,8.881784197001252e-16,0.4107454789806288,-0.4107454789806279,2.162357141226167e-15,-0.9999999999999979,1.5935588338532813,1.5935588338532813,1,1
16.8,1.53,1.519993092774863,1.3729068193667717,2.151799874548597,0.519993092774863,0.7788930551818254,2.382332799436633,-4.440892098500626e-16,0.40501900870485946,-0.4050190087048599,-1.096465104860483e-15,-1.000000000000001,1.5673313324651381,1.5673313324651383,1,1
17.6,1.53,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,2.3541489508478253,0.0,0.36199024217344583,-0.36199024217344583,0.0,-1.0,1.5353027450111023,1.5353027450111023,1,1
18.4,1.53,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,1.53,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,1.53,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,1.72,1.3959215342025744,1.052928468881864,1.9387099525418028,0.39592153420257437,0.8857814836599387,2.570247696123022,1.3322676295501878e-15,0.3506999639788755,-0.35069996397887415,3.7988815694045445e-15,-0.9999999999999962,1.8412551373034631,1.8412551373034631,1,1
4.8,1.72,1.3865886793325957,1.3330127461264274,2.3623255214738332,0.38658867933259566,1.0293127753474058,2.4572711960125706,4.440892098500626e-16,0.39792066644172236,-0.3979206664417219,1.1160244925733253e-15,-0.9999999999999989,1.7721702424365129,1.772170242436513,1,1
5.6,1.72,1.374047448137924,1.0489632309804584,2.1632845299644323,0.3740474481379239,1.114321298983974,2.8337080845203166,-8.881784197001252e-16,0.416809038290692,-0.4168090382906929,-2.1309000959827787e-15,-1.0000000000000022,2.0623073012220132,2.0623073012220137,1,1
6.4,1.72,1.4087609289708392,1.2368422574530327,2.3109268909648306,0.40876092897083915,1.074084633511798,2.6321412403900926,0.0,0.43904383258758584,-0.43904383258758584,0.0,-1.0,1.8684087457713539,1.8684087457713536,1,1
7.2,1.72,1.465397407307059,1.5397550802947837,2.131691314872692,0.46539740730705903,0.5919362345779082,2.0287479261931565,-8.881784197001252e-16,0.2754855888636616,-0.2754855888636625,-3.2240467581761116e-15,-1.0000000000000033,1.384435318417383,1.3844353184173834,1,1
8.0,1.72,1.4813765359980253,1.5891268740470006,2.147171913553371,0.4813765359980253,0.5580450395063703,2.0015834754537463,8.881784197001252e-16,0.2686297880484577,-0.26862978804845683,3.3063288556066913e-15,-0.9999999999999967,1.351164559998414,1.351164559998414,1,1
8.8,1.72,1.4893167969426744,1.1526414316992488,1.891253852639507,0.4893167969426744,0.7386124209402583,2.4436707310322516,-1.3322676295501878e-15,0.3614154639965615,-0.3614154639965628,-3.686249655224667e-15,-1.0000000000000038,1.6407998191175377,1.6407998191175384,1,1
9.6,1.72,1.496386181074131,1.1066533286499558,1.991814853603547,0.496386181074131,0.8851615249535911,2.693277239609069,0.0,0.43938194900546723,-0.43938194900546723,0.0,-1.0,1.7998543916489456,1.7998543916489458,1,1
10.4,1.72,1.500190088586999,1.191089660939199,2.1083009152449312,0.500190088586999,0.9172112543057322,2.6554274128409183,4.440892098500626e-16,0.4587799785441767,-0.45877997854417624,9.679786185510284e-16,-0.999999999999999,1.7700606296779469,1.7700606296779469,1,1
11.2,1.72,1.501890369084992,1.263616892757297,2.1820846417104485,0.5018903690849921,0.9184677489531514,2.593548667082168,-4.440892098500626e-16,0.460970117514759,-0.46097011751475947,-9.633796052644216e-16,-1.0000000000000009,1.726856181028882,1.7268561810288823,1,1
12.0,1.72,1.5025680202827212,1.324701506182844,2.2018188504469065,0.5025680202827212,0.8771173442640625,2.4974551441934723,8.881784197001252e-16,0.4408111272624279,-0.440811127262427,2.0148729575316876e-15,-0.999999999999998,1.662124516481826,1.662124516481826,1,1
12.8,1.72,1.5279635614188316,1.114287005200122,1.9059503868584344,0.5279635614188316,0.7916633816583125,2.613530201286687,-4.440892098500626e-16,0.4179694184251984,-0.41796941842519886,-1.0624921113206723e-15,-1.000000000000001,1.7104663143012537,1.7104663143012542,1,1
13.6,1.72,1.5316468664717386,1.1152775579450587,1.7973278470164638,0.5316468664717386,0.6820502890714051,2.468328664281054,8.881784197001252e-16,0.362609898960956,-0.36260989896095513,2.449404779751365e-15,-0.9999999999999976,1.6115520609310099,1.6115520609310099,1,1
14.4,1.72,1.5288443902802886,1.195999582362392,1.8918323725709654,0.5288443902802886,0.6958327902085735,2.4183263546319425,4.440892098500626e-16,0.36798726767488504,-0.3679872676748846,1.2068059111284613e-15,-0.9999999999999988,1.5818001949750962,1.5818001949750962,1,1
15.2,1.72,1.5260573446774506,1.2635129579283289,2.082780725853605,0.5260573446774506,0.819267767925276,2.5155601326423582,0.0,0.4309818265745925,-0.4309818265745925,0.0,-1.0,1.648404721759686,1.648404721759686,1,1
16.0,1.72,1.5234028138377635,1.3217878591111365,2.106654848635472,0.5234028138377635,0.7848669895243354,2.427987140352761,-4.440892098500626e-16,0.4108015908054116,-0.41080159080541206,-1.0810308912859559e-15,-1.000000000000001,1.5937919493769108,1.5937919493769113,1,1
16.8,1.72,1.5225456426281996,1.3729068193667717,2.1481198152774343,0.5225456426281996,0.7752129959106626,2.3822523265653675,0.0,0.40508417312186906,-0.40508417312186906,0.0,-1.0,1.5646508451813326,1.5646508451813326,1,1
17.6,1.72,1.5310126274091105,1.2679119024066776,1.9807130700960494,0.5310126274091105,0.7128011676893717,2.3917251000130273,-4.440892098500626e-16,0.37850642087501524,-0.3785064208750157,-1.1732673089757258e-15,-1.000000000000001,1.5621850905700732,1.5621850905700734,1,1
18.4,1.72,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,1.72,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,1.72,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,1.91,1.395428810811924,1.052928468881864,1.9393871687737059,0.39542881081192394,0.8864586998918418,2.570237970201025,8.881784197001252e-16,0.35053130953211514,-0.35053130953211425,2.533806240833821e-15,-0.9999999999999974,1.8418983113194745,1.8418983113194745,1,1
4.8,1.91,1.3866067242235531,1.3330127461264274,2.362277946404774,0.38660672422355313,1.0292652002783464,2.4572536867994814,8.881784197001252e-16,0.39792084743691086,-0.39792084743691,2.2320479698941716e-15,-0.9999999999999978,1.7721345525534284,1.7721345525534284,1,1
5.6,1.91,1.3740525577295526,1.0489632309804584,2.1632771181203796,0.3740525577295526,1.1143138871399212,2.8337089131835347,-8.881784197001252e-16,0.4168119595982475,-0.4168119595982484,-2.130885161155677e-15,-1.0000000000000022,2.062300235346076,2.0623002353460764,1,1
6.4,1.91,1.40876150917315,1.2368422574530327,2.3109260568789085,0.40876150917315,1.0740837994258758,2.632141374422529,-8.881784197001252e-16,0.439044114831752,-0.4390441148317529,-2.0229821780904363e-15,-1.000000000000002,1.8684080714040954,1.868408071404096,1,1
7.2,1.91,1.4653974537522605,1.5397550802947837,2.1316912677827227,0.4653974537522605,0.591936187487939,2.0287479456776256,0.0,0.27548559444070747,-0.27548559444070747,0.0,-1.0,1.384435287834617,1.3844352878346171,1,1
8.0,1.91,1.4813765396938257,1.5891268740470006,2.147171911577401,0.48137653969382566,0.5580450375304002,2.0015834786053914,0.0,0.26862978915969515,-0.26862978915969515,0.0,-1.0,1.351164558754983,1.351164558754983,1,1
8.8,1.91,1.4893167973153887,1.1526414316992488,1.8912538517521706,0.4893167973153887,0.7386124200529218,2.443670730497281,4.440892098500626e-16,0.36141546383766426,-0.3614154638376638,1.228749885615112e-15,-0.9999999999999988,1.6407998183477088,1.6407998183477086,1,1
9.6,1.91,1.4963861809989933,1.1066533286499558,1.9918148534590852,0.49638618099899334,0.8851615248091294,2.6932772392784945,8.881784197001252e-16,0.4393819488672494,-0.4393819488672485,2.0214267381486598e-15,-0.999999999999998,1.7998543915184058,1.799854391518406,1,1
10.4,1.91,1.5001900867720606,1.191089660939199,2.1083009202336083,0.5001900867720606,0.9172112592944093,2.6554274159116598,-4.440892098500626e-16,0.4587799793747815,-0.45877997937478193,-9.679786167985376e-16,-1.0000000000000009,1.7700606338662777,1.7700606338662779,1,1
11.2,1.91,1.5018903676240365,1.263616892757297,2.1820846533150218,0.5018903676240365,0.9184677605577247,2.593548678352093,0.0,0.460970121997142,-0.460970121997142,0.0,-1.0,1.7268561902124988,1.7268561902124988,1,1
12.0,1.91,1.5025680240978176,1.324701506182844,2.201818781496272,0.5025680240978176,0.877117275313428,2.497455072326061,1.3322676295501878e-15,0.440811095956331,-0.44081109595632967,3.022309650939842e-15,-0.999999999999997,1.662124464431885,1.662124464431885,1,1
12.8,1.91,1.5279637988087147,1.114287005200122,1.9059494432791584,0.5279637988087147,0.7916624380790365,2.613529313452914,-4.440892098500626e-16,0.417969108182377,-0.4179691081823774,-1.06249289996879e-15,-1.000000000000001,1.7104654675003204,1.7104654675003206,1,1
13.6,1.91,1.531649555202351,1.1152775579450587,1.7973177707745107,0.531649555202351,0.682040212829452,2.4683191592560254,0.0,0.362606375780895,-0.362606375780895,0.0,-1.0,1.6115430261917374,1.6115430261917374,1,1
14.4,1.91,1.5288219061967472,1.195999582362392,1.8918686426755191,0.5288219061967472,0.6958690603131272,2.41833715264012,8.881784197001252e-16,0.3679908029381272,-0.3679908029381263,2.413588634848194e-15,-0.9999999999999976,1.5818305211600616,1.5818305211600618,1,1
15.2,1.91,1.5260384991127178,1.2635129579283289,2.082806522187528,0.5260384991127178,0.8192935642591992,2.515560223674041,-8.881784197001252e-16,0.4309799568756182,-0.4309799568756191,-2.0608346293849937e-15,-1.000000000000002,1.6484251381185064,1.6484251381185069,1,1
16.0,1.91,1.5232955340312875,1.3217878591111365,2.106901199929306,0.5232955340312875,0.7851133408181696,2.428100066417407,4.440892098500626e-16,0.4108463049585323,-0.41084630495853186,1.080913238090058e-15,-0.9999999999999989,1.5939783267082925,1.5939783267082928,1,1
16.8,1.91,1.5196995369161035,1.3729068193667717,2.156636846175469,0.5196995369161035,0.7837300268086973,2.3872268461312802,4.440892098500626e-16,0.40730413199972537,-0.4073041319997249,1.0903135395895321e-15,-0.9999999999999989,1.5708544933662563,1.5708544933662565,1,1
17.6,1.91,1.5316218709711875,1.2679119024066776,1.976580783562143,0.5316218709711875,0.7086688811554653,2.3876851002808284,1.3322676295501878e-15,0.3767438764989266,-0.37674387649892527,3.5362688358226936e-15,-0.9999999999999964,1.5589259630817487,1.5589259630817487,1,1
18.4,1.91,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,1.91,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,1.91,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,2.1,1.3949498233383726,1.052928468881864,1.9400406719825767,0.3949498233383726,0.8871122031007126,2.5702215037695857,8.881784197001252e-16,0.35036480789594093,-0.35036480789594004,2.5350103654357775e-15,-0.9999999999999974,1.8425189643155557,1.8425189643155557,1,1
4.8,2.1,1.3866248413496276,1.3330127461264274,2.3622302840866816,0.3866248413496276,1.0292175379602542,2.4572362135480423,4.440892098500626e-16,0.3979210673281376,-0.39792106732813715,1.1160233682321056e-15,-0.9999999999999989,1.772098797217832,1.7720987972178321,1,1
5.6,2.1,1.374057667498514,1.0489632309804584,2.1632697060616297,0.3740576674985141,1.1143064750811713,2.83370974185902,1.3322676295501878e-15,0.4168148809473541,-0.41681488094735275,3.196305339488252e-15,-0.9999999999999968,2.0622931692654625,2.0622931692654625,1,1
6.4,2.1,1.4087620893735155,1.2368422574530327,2.3109252227935757,0.40876208937351555,1.074082965340543,2.632141508451217,4.440892098500626e-16,0.43904439707310167,-0.4390443970731012,1.0114904388043495e-15,-0.999999999999999,1.8684073970373132,1.8684073970373132,1,1
