D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,hk_loop_prefactor_diag,hk_loop_prefactor_offdiag,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
6.4,0.96,0.0001040335719465217,0.0006722747380877421,2.722644131540246e-05,0.00010408816284469871,0.0006726275096122341,2.724072820239251e-05,0.00010460280721119854,0.0006759531899692909,2.7375414865367162e-05,3.5277152449198455e-07,3.5277152449198455e-07,3.3256803570568113e-06,3.3256803570568113e-06,3.678451881548796e-06,3.678451881548796e-06,0.005471649718702805,1.4775528482269376,1.0,0.3903872383399466,1.0005247430916346,1.0,0.0,0.0,action_loop_absolute,0.08286410762622852,8.614717532572719e-37,0.1316552460415761,0.7152894543876718,4.490444037419857e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740879698570285,0.9010338079780355,1.4570610804820259,1.309910589913548,0.5249814892840781,0.3726553905319276,0.709844819557583,0.6395941808394505,0.09346816049077541,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,0.39373915908072726,1.1901679084382537e-06,59.894346953249936,59.88309227809491,-0.011254675155029759,0.011254675155029759,21384.92890929487,21376.700515051027
7.2,0.96,7.600601658901746e-05,0.00012096545879488791,1.7567958534194983e-05,7.604338011287632e-05,0.0001210249237689599,1.7576594703636582e-05,7.642882403381229e-05,0.00012163836732024921,1.7665685845682294e-05,5.9464974071988717e-08,5.9464974071988717e-08,6.134435512893143e-07,6.134435512893143e-07,6.72908525361303e-07,6.72908525361303e-07,0.0055628154686893205,1.4921401916441892,1.0,0.40021145959540433,1.0004915863971782,1.0,0.0,0.0,action_loop_absolute,0.07762821230568613,1.7188236310665884e-36,0.14069871838435052,0.6301154054631962,8.300514453206745e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.591936422932302,0.910327911831958,1.4320463774671788,1.6204236024415644,0.5085809159669752,0.34706010663491993,0.6824088276593068,0.6212158030987913,0.10022512154040986,1.02221845280947,2.237315547532781e-05,1.0000031322417666,2.109334315750343,8.824249410586136,0.5000075435908989,8.824249410586136,0.5000075435908989,0.898211053261489,0.3333366860235386,0.05666289792206664,1.0,0.5,1.1093343157503428,8.324249410586134,7.5435908988445985e-06,8.324249410586134,7.5435908988445985e-06,0.8927527615397475,7.54353399351022e-06,9.062187503958309e-07,3.617394507881553,2.4598568383405263e-05,0.5064352311034175,3.443799573673375e-06,1.0770583261022989e-11,5.167486042626169,0.40266688248483545,4.677579687065356e-06,0.38046219877998355,9.062145115052397e-07,3.5328011885219555,3.5318671682517255,-0.0009340202702299294,0.0009340202702299294,28.430255686004156,28.405360144185195
8.0,0.96,6.313931211679352e-05,8.591082745550573e-05,1.3492971140633876e-05,6.317221972707072e-05,8.595560336347363e-05,1.3500003549142796e-05,6.34781883410342e-05,8.63719211205058e-05,1.3565389527224286e-05,4.477590796789601e-08,4.477590796789601e-08,4.163177570321708e-07,4.163177570321708e-07,4.610936650000668e-07,4.610936650000668e-07,0.005367119356857235,1.4658274448318904,1.0,0.38241989178356733,1.000521190509905,1.0,0.0,0.0,action_loop_absolute,0.08230310640582199,8.679490137318182e-37,0.1520636193182569,0.6058619494692741,9.732597877508545e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450474201091,0.9133806496187621,1.4452584415992584,1.665287061215118,0.5340456108622648,0.360506328551625,0.6750478259142605,0.6165756217573003,0.09391702951266884,1.0199910205174039,1.3227190912142285e-05,1.0000018518067277,2.2137482258156496,12.22510261724053,0.5000043966685783,12.22510261724053,0.5000043966685783,0.9243862199831722,0.33333528740252943,0.040899811831717786,1.0,0.5,1.2137482258156496,11.725102617240529,4.396668578344474e-06,11.725102617240529,4.396668578344474e-06,0.9214151720360073,4.3966492477348765e-06,3.749791129230405e-07,3.9578746493988577,1.4336930217086677e-05,0.55410245091584,2.0071702304065375e-06,2.2373623786036913e-12,5.441005864084353,0.39402443296809153,9.71673048094801e-07,0.37822552315694763,3.7497874856629695e-07,2.326336297081102,2.3250256471510253,-0.0013106499300765684,0.0013106499300765684,5.3631183455620475,5.347952799294832
8.8,0.96,2.2146857786225498e-05,5.8482307769758606e-05,7.047750281977032e-06,2.2154399187530286e-05,5.850222204185892e-05,7.050150167039074e-06,2.22770510272431e-05,5.882610377297625e-05,7.089181416811158e-06,1.9914272100316345e-08,1.9914272100316345e-08,3.2388173111732877e-07,3.2388173111732877e-07,3.437960032176451e-07,3.437960032176451e-07,0.005878632638286945,1.5482467554553723,1.0,0.43712316521321565,1.0003405178909615,1.0,0.0,0.0,action_loop_absolute,0.05377243000453216,2.7543792522908537e-37,0.11517223325097901,0.5937428235549198,1.2483365523058925e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124246303037,0.9135092963692406,1.283188410466677,1.2087482232265034,0.4659139786146119,0.3128373896455267,0.6714488167445499,0.613374736132273,0.06882897689651662,1.0181750711259014,8.259727716180359e-06,1.0000011563618803,2.2153271804510855,12.251230609730406,0.5000027059548982,12.251230609730406,0.5000027059548982,0.9245353107608211,0.3333345359777852,0.040812447490603636,1.0,0.5,1.2153271804510855,11.751230609730404,2.705954898062309e-06,11.751230609730404,2.705954898062309e-06,0.92157619679179,2.705947575890212e-06,2.3026991707759439e-07,3.9630234145144088,8.82375377797098e-06,0.5548232780320173,1.2353255289095678e-06,5.531180724703706e-13,5.652373257409156,0.3877141894585874,2.4021606027423186e-07,0.3722008151608848,2.3026986176307537e-07,1.583685409488256,1.583701799786691,1.639029843492068e-05,1.639029843492068e-05,0.21087706036792694,0.21091469528043438
9.600000000000001,0.96,1.0975147127036464e-05,4.357983836541372e-05,3.95602958562392e-06,1.0978836933211113e-05,4.3594489755033345e-05,3.957359588969039e-06,1.1039596640651682e-05,4.383575287421896e-05,3.979260634801637e-06,1.4651389619622175e-08,1.4651389619622175e-08,2.412631191856123e-07,2.412631191856123e-07,2.559145088052345e-07,2.559145088052345e-07,0.005872314317905684,1.5480056645464257,1.0,0.4369674344285572,1.0003361965112576,1.0,0.0,0.0,action_loop_absolute,0.05309002507422865,2.1897863040769387e-37,0.11485685465158924,0.5829075340635298,1.520540353855267e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615256495696,0.9126874958988278,1.3214390648445977,1.1497013156171452,0.4654103916929098,0.3110229149002349,0.6682766875249664,0.609927776504725,0.052512325947804486,1.0166650798672585,5.388569962363167e-06,1.0000007543997946,2.113724665240571,8.881031909501738,0.5000017405965005,8.881031909501738,0.5000017405965005,0.8987959952807777,0.33333410693088034,0.05629995992487686,1.0,0.5,1.113724665240571,8.38103190950174,1.740596500556963e-06,8.38103190950174,1.740596500556963e-06,0.8934019189309939,1.7405934708860589e-06,2.0768283898115396e-07,3.631710864914905,5.675853141313554e-06,0.5084395210880868,7.946194397895338e-07,1.5661252291734766e-13,5.80608011542953,0.3833111668199893,6.801594918813654e-08,0.3623054875621284,2.076828248554095e-07,1.0000000022905233,1.0000000022907782,2.5490720645393594e-13,2.5490720645393594e-13,0.9999999885473829,0.9999999885461084
10.4,0.96,7.422066622450881e-06,2.996797611076026e-05,2.1099881419630517e-06,7.4248895469147615e-06,2.997937419396261e-05,2.1107906593005314e-06,7.4644470322890834e-06,3.0139094907478375e-05,2.122036290647092e-06,1.1398083202348062e-08,1.1398083202348062e-08,1.597207135157664e-07,1.597207135157664e-07,1.7111879671811447e-07,1.7111879671811447e-07,0.005710055163073651,1.5229622419775668,1.0,0.42065728173279693,1.0003803421078628,1.0,0.0,0.0,action_loop_absolute,0.06006121826691724,2.3006318299280404e-37,0.12533762689732517,0.5770575946219046,1.881807269416293e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112607191568,0.9115432858772285,1.3800538896092278,1.2559774722814012,0.48447216591890213,0.32294051970652043,0.6665821948594232,0.6076185242094136,0.07885407233385565,1.0153805273192358,3.613952576791553e-06,1.0000005059533608,2.217750923707844,12.292100047434756,0.5000011613836357,12.292100047434756,0.5000011613836357,0.9247673432767315,0.3333338495034384,0.0406766264067287,1.0,0.5,1.217750923707844,11.792100047434758,1.1613836357476172e-06,11.792100047434758,1.1613836357476172e-06,0.9218267527386534,1.1613822869372342e-06,9.848827868453028e-08,3.9709269251342745,3.7871183290639358e-06,0.5559297695187984,5.30196566061681e-07,4.9491738844059265e-14,6.020583020118831,0.3774100061779538,2.149398858491227e-08,0.36235817545643023,9.848827656762438e-08,0.4952546233994157,0.4950978706915434,-0.00015675270787235407,0.00015675270787235407,5.1160262280008295,5.117799147668615
11.2,0.96,4.558508117512843e-06,1.6473387644030034e-05,7.956066136589124e-07,4.560412828138968e-06,1.6480270825036847e-05,7.959390470630408e-07,4.583809435222985e-06,1.656482071901847e-05,8.000225092075328e-07,6.883181006812439e-09,6.883181006812439e-09,8.454989398162165e-08,8.454989398162165e-08,9.143307498843409e-08,9.143307498843409e-08,0.005550350478249657,1.499419168235305,1.0,0.40507781194222237,1.000417836401082,1.0,0.0,0.0,action_loop_absolute,0.06598207972887311,2.948817563078961e-37,0.1353663151635882,0.5744380177994584,2.5787377211559422e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677840687441,0.9102765397777441,1.4258283041952946,1.3404293458524341,0.5036498102811295,0.3353439264583454,0.6658275643371365,0.606087211353452,0.0931100909872986,1.0142824410064095,2.503424455001628e-06,1.0000003504794237,2.218709133881447,12.30799250134595,0.5000007992184813,12.30799250134595,0.5000007992184813,0.9248571863939011,0.333333688541358,0.040624074085502025,1.0,0.5,1.2187091338814469,11.807992501345952,7.992184813274223e-07,11.807992501345952,7.992184813274223e-07,0.9219237519154612,7.992178425777519e-07,6.76845349653061e-08,3.974051523526457,2.6061461721852246e-06,0.556367213293704,3.6486046412016194e-07,1.7133770280926153e-14,6.183234722887541,0.37311264781838893,7.4411017798086714e-09,0.3582510509304326,6.768453446165858e-08,0.1521117475188424,0.15201465315882523,-9.709436001717475e-05,9.709436001717475e-05,9.73265681675298,9.734171412064294
12.0,0.96,2.5104943204586913e-06,8.248758060828622e-06,4.859951086681578e-07,2.5115952598138725e-06,8.252375429052294e-06,4.862082344805519e-07,2.5240223222772993e-06,8.293207161206495e-06,4.886139326425121e-07,3.6173682236715005e-09,3.6173682236715005e-09,4.083173215420151e-08,4.083173215420151e-08,4.4449100377873013e-08,4.4449100377873013e-08,0.0053885809294069555,1.4779687035454037,1.0,0.3906686474340275,1.0004385348917977,1.0,0.0,0.0,action_loop_absolute,0.0692506543698946,5.002902097800144e-37,0.14464355018632655,0.5733932192670462,3.6558278246765045e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771176375719667,0.9093091876423878,1.436593857891816,1.407463712250409,0.5221458797888384,0.3475023405588132,0.6655273057011327,0.6051700937009241,0.10017042400160699,1.013332521703754,1.7819504812323868e-06,1.0000002494730673,2.116370113120926,8.915327185882708,0.5000005647178117,8.915327185882708,0.5000005647178117,0.8991460411489209,0.33333358431893295,0.056083254634732356,1.0,0.5,1.1163701131209263,8.415327185882706,5.647178117713068e-07,8.415327185882706,5.647178117713068e-07,0.8937902018424388,5.647174928652799e-07,6.710586520256277e-08,3.640337325394325,1.8414706023683223e-06,0.5096472255552056,2.57805884319227e-07,6.407787557438435e-15,6.295976838564704,0.37021863623661705,2.782866801665598e-09,0.3500064690863518,6.710586501581608e-08,0.03820534071595604,0.03816864046352246,-3.6700252433581604e-05,3.6700252433581604e-05,11.590529337840909,11.591154073856066
12.8,0.96,6.98782114087772e-07,2.0494156478591713e-06,2.0546629356473351e-07,6.989674074930148e-07,2.0499590836405028e-06,2.0552077628320855e-07,7.030062477494649e-07,2.0618043530798586e-06,2.0670833606910286e-07,5.434357813315099e-10,5.434357813315099e-10,1.1845269439355812e-08,1.1845269439355812e-08,1.2388705220687322e-08,1.2388705220687322e-08,0.006044993963829942,1.5781226258875372,1.0,0.4562359290923607,1.0002651662106217,1.0,0.0,0.0,action_loop_absolute,0.04187336958994863,1.4058300162072505e-37,0.10063809092004923,0.5338337179380851,6.464042585592889e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916661241161201,0.9085354055646903,1.298983603743711,1.1597086448540501,0.43407492345810267,0.28408741183095454,0.6544663063411792,0.594605811060108,0.05401594177220776,1.012497807015756,1.2911169053946058e-06,1.0000001807563668,2.220261480797612,12.334214972575495,0.50000040825811,12.334214972575495,0.50000040825811,0.9250049588928406,0.33333351478133283,0.04053767583667349,1.0,0.5,1.220261480797612,11.834214972575499,4.082581100397719e-07,11.834214972575499,4.082581100397719e-07,0.9220832748916216,4.0825794336515557e-07,3.4498115082907104e-08,3.9791135243400397,1.3312761727949578e-06,0.5570758934076054,1.8637866420040464e-07,2.56082265677955e-15,6.475518170704546,0.3657458013593058,1.1121511511321626e-09,0.3512080175322714,3.449811504453998e-08,0.0023603274326774704,0.002361137756840874,8.103241634035453e-07,8.103241634035453e-07,12.208729089588074,12.208714932827197
13.600000000000001,0.96,2.2326444265691616e-07,5.624538293146109e-07,8.965029233705036e-08,2.2331969875956767e-07,5.625930319845905e-07,8.967248004279142e-08,2.2461975297858342e-07,5.658681637749477e-07,9.019450782026371e-08,1.3920266997957298e-10,1.3920266997957298e-10,3.2751317903571588e-09,3.2751317903571588e-09,3.4143344603367317e-09,3.4143344603367317e-09,0.00607042619746644,1.5835144599575646,1.0,0.4596467185984162,1.0002474917277195,1.0,0.0,0.0,action_loop_absolute,0.03908232712213248,1.8457923646583366e-37,0.09808481357269962,0.5280098077086517,1.1763493538416385e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820332379477909,0.907828637775891,1.2636954499623705,1.1610009932696252,0.4287114397942616,0.27990122596079514,0.6528895662199254,0.5927118455195273,0.05420164346943291,1.011762877532728,9.556588152057026e-07,1.0000001337922342,2.2209042963055294,12.344891910878538,0.5000003011139055,12.344891910878538,0.5000003011139055,0.9250649606847084,0.3333334671617089,0.040502606642776384,1.0,0.5,1.2209042963055294,11.844891910878538,3.0111390540763943e-07,11.844891910878538,3.0111390540763943e-07,0.9221480408758376,3.011138147380827e-07,2.542141436774882e-08,3.9812096618658566,9.818930214946953e-07,0.55736935266122,1.3746502300199428e-07,1.0842126758400704e-15,6.6079508759505305,0.36254853131307285,4.70867601078178e-10,0.3481500597922349,2.54214143557787e-08,0.0001778074290506389,0.00017787747375493568,7.004470429678735e-08,7.004470429678735e-08,12.246888567588373,12.24688734196176
14.4,0.96,1.1132956876494968e-07,2.793728391653723e-07,4.078358206528348e-08,1.1136027394937377e-07,2.794498914224215e-07,4.0794830356484835e-08,1.1198828465671541e-07,2.8102583513874643e-07,4.10248907663551e-08,7.705225704917916e-11,7.705225704917916e-11,1.575943716324956e-09,1.575943716324956e-09,1.652995973374135e-09,1.652995973374135e-09,0.005916809874261466,1.5609164733916419,1.0,0.4452731317042589,1.0002758043955862,1.0,0.0,0.0,action_loop_absolute,0.043553284424271366,4.8465277789760395e-37,0.10740742647090296,0.5324574989568465,1.7069095154424582e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6958126886253156,0.9074136344908245,1.307849125864296,1.2618790978739667,0.4446123313224836,0.2908175904788945,0.6540924980957408,0.5935324509902388,0.07820326062326864,1.0111106416733688,7.205812327255459e-07,1.0000001008813726,2.118138437267512,8.938285272118142,0.5000002260463465,8.938285272118142,0.5000002260463465,0.899379020362245,0.3333334337983611,0.05593916627454647,1.0,0.5,1.118138437267512,8.438285272118144,2.260463464301547e-07,8.438285272118144,2.260463464301547e-07,0.8940485510695334,2.2604629533321548e-07,2.6788184938124694e-08,3.6461035997853655,7.371075678382429e-07,0.5104545039699513,1.0319505950527104e-07,4.829147055055109e-16,6.6942981343684655,0.36050848843144706,2.0972714474368812e-10,0.3408757031425171,2.6788184932506487e-08,4.3868866916161274e-05,4.38727481221947e-05,3.881206033428883e-09,3.881206033428883e-09,12.249232306856948,12.249232238937969
15.200000000000001,0.96,4.9705482953775916e-08,1.4681200165545e-07,1.1752072069366868e-08,4.972137829053359e-08,1.4685895072560697e-07,1.175583026930865e-08,4.9993257231609694e-08,1.4766198268858914e-07,1.1820111727204167e-08,4.6949070156960335e-11,4.6949070156960335e-11,8.030319629821663e-10,8.030319629821663e-10,8.499810331391267e-10,8.499810331391267e-10,0.005789588205015617,1.5399344597018174,1.0,0.4317398568847099,1.000319790409691,1.0,0.0,0.0,action_loop_absolute,0.05049927735858114,5.162846345335493e-37,0.11619019864791928,0.5368603257534034,2.4989398734686393e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8192287236544278,0.9070911801411686,1.3880996846264744,1.3403122806873127,0.4601641690336159,0.3015414531580154,0.6552910318751637,0.5944087154395664,0.09130037357559223,1.0105250061205142,5.500853938359986e-07,1.000000077011955,2.2219831696611854,12.363137967251323,0.5000001723792271,12.363137967251323,0.5000001723792271,0.9251672771432374,0.3333334099463144,0.04044282072267381,1.0,0.5,1.2219831696611854,11.863137967251324,1.723792269802766e-07,11.863137967251324,1.723792269802766e-07,0.9222584720349006,1.7237919726568383e-07,1.4530660222964318e-08,3.9847277271560393,5.621061264270024e-07,0.5578618818018455,7.869485769027903e-08,2.2497849227674766e-16,6.850580333077239,0.3569021128774012,9.77069125258946e-11,0.3427484075797823,1.4530660221544571e-08,1.2114737927461139e-05,1.2112745302051547e-05,-1.992625409591225e-09,1.992625409591225e-09,12.249787993003558,12.249788027874201
16.0,0.96,2.0114244153738322e-08,5.608903233512769e-08,5.239510957435317e-09,2.012119946032873e-08,5.610842736748726e-08,5.241322728477481e-09,2.022792366036979e-08,5.640603025334719e-08,5.269123057998426e-09,1.9395032359568827e-11,1.9395032359568827e-11,2.97602885859931e-10,2.97602885859931e-10,3.169979182194998e-10,3.169979182194998e-10,0.00565169169483013,1.520124718640573,1.0,0.4187923832293445,1.0003457901046267,1.0,0.0,0.0,action_loop_absolute,0.054604984615635004,7.856040023170607e-37,0.12459912372608362,0.5413087322506962,4.06529168475683e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7863184118128737,0.9072165121343778,1.4026811610240237,1.4043428740235022,0.4756946960596452,0.31229820454641904,0.6565097469727966,0.5955964828308835,0.0983389530437124,1.009998877106056,4.263324857011415e-07,1.000000059686548,2.2224441133415525,12.370801756946312,0.5000001333147813,12.370801756946312,0.5000001333147813,0.9252101692794535,0.33333339258434197,0.04041776298242165,1.0,0.5,1.222444113341552,11.870801756946314,1.333147813511935e-07,11.870801756946314,1.333147813511935e-07,0.922304762447273,1.333147635783649e-07,1.123047828451714e-08,3.9862308043746264,4.347220840377282e-07,0.5580723126124476,6.086109177456844e-08,1.091022930580196e-16,6.962350737851868,0.35438827760203895,4.738251936475096e-11,0.3403428047371568,1.1230478283985011e-08,1.7682630459193035e-06,1.7674874572185908e-06,-7.75588700712685e-10,7.75588700712685e-10,12.249969055416233,12.24996906898902
16.8,0.96,9.280470634419696e-09,2.5161429443196977e-08,2.246447868739097e-09,9.283898472328095e-09,2.517072307765502e-08,2.2472776175166155e-09,9.331678962560092e-09,2.5300266662360187e-08,2.2588434512633317e-09,9.293634458042674e-12,9.293634458042674e-12,1.295435847051677e-10,1.295435847051677e-10,1.3883721916321037e-10,1.3883721916321037e-10,0.005517858970478662,1.5013415333766713,1.0,0.40635906399495303,1.0003693603528776,1.0,0.0,0.0,action_loop_absolute,0.058327049029571365,1.4971872342307093e-36,0.13268580337603814,0.5467997386889124,6.163589550707377e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7837300268086972,0.9070572320234289,1.4268319069328808,1.4580718575681215,0.49146487466623046,0.3233960810855746,0.6580248106341338,0.5968661633365383,0.1016642592032988,1.009523513998177,3.3488469669205205e-07,1.0000000468838575,2.119403827084807,8.954730376020542,0.5000001044168244,8.954730376020542,0.5000001044168244,0.8995452451018814,0.33333337974080757,0.055836422027373545,1.0,0.5,1.1194038270848077,8.454730376020544,1.0441682444597141e-07,8.454730376020544,1.0441682444597141e-07,0.894232837930922,1.0441681354309931e-07,1.2350106958126098e-08,3.65022987092872,3.40489627069013e-07,0.5110321819300209,4.76685478024246e-08,5.485072290351744e-17,7.030216328961326,0.35288758323983177,2.3821395674625917e-11,0.3337042090102289,1.2350106957831901e-08,3.5584559683205615e-07,3.555948527671646e-07,-2.5074406489152945e-10,2.5074406489152945e-10,12.249993772702846,12.249993777090866
17.6,0.96,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.4853644336159524e-09,7.141180208951781e-09,8.22444901467117e-10,3.504988849889071e-09,7.181388771290393e-09,8.270756944345399e-10,1.9537236175565413e-12,1.9537236175565413e-12,4.020856233861165e-11,4.020856233861165e-11,4.216228595616819e-11,4.216228595616819e-11,0.005905721865356167,1.559816346703205,1.0,0.44456808785883606,1.0002736604058675,1.0,0.0,0.0,action_loop_absolute,0.04321471913846088,9.55105618788863e-37,0.10702376707827714,0.5253311760113416,1.0452097502090277e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905434,0.9037860142270192,1.3366351644987071,1.345257621215382,0.4410367983505292,0.28763048613156583,0.6521689056498219,0.5894211358400495,0.09117840286518317,1.0090900654241295,2.6545618336643267e-07,1.0000000371638658,2.2232373197579536,12.38422789795775,0.5000000827258511,12.38422789795775,0.5000000827258511,0.9252851933167855,0.3333333701003762,0.04037394069664244,1.0,0.5,1.2232373197579536,11.884227897957754,8.272585109894264e-08,11.884227897957754,8.272585109894264e-08,0.922385725561521,8.272584425537678e-08,6.9609781812715555e-09,3.988817347036804,2.697581989459456e-07,0.5584344285851527,3.77661478481933e-08,2.8489173389221154e-17,7.169869496509011,0.34985850851417527,1.237270712668905e-11,0.3360073109897049,6.960978181185429e-09,5.6207073804593766e-08,5.555271242474103e-08,-6.543613798527388e-10,6.543613798527388e-10,12.249999016376224,12.249999027827547
18.4,0.96,1.7949803590232282e-09,1.9969300124387082e-09,3.8732741948561017e-10,1.7953714210226838e-09,1.997365072042292e-09,3.874118042725225e-10,1.8059111131751706e-09,2.0090905638981574e-09,3.8968609754992465e-10,4.3505960358358404e-13,4.3505960358358404e-13,1.1725491855865617e-11,1.1725491855865617e-11,1.21605514594492e-11,1.21605514594492e-11,0.006089623263560643,1.5896510516836373,1.0,0.463514527796402,1.0002178642220176,1.0,0.0,0.0,action_loop_absolute,0.03440373895144518,8.873093189527197e-37,0.09421603304878111,0.5139240325215798,1.686044268142297e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215797,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,1.0086949138283985,2.12809755032579e-07,1.0000000297933658,2.223583936488238,12.389995084439638,0.5000000662279563,12.389995084439638,0.5000000662279563,0.9253173736290546,0.33333336276797926,0.04035514645650643,1.0,0.5,1.2235839364882382,11.889995084439644,6.622795631524081e-08,11.889995084439644,6.622795631524081e-08,0.9224204514083046,6.622795192909891e-08,5.570057501698456e-09,3.9899476189833853,2.1596071991930412e-07,0.5585926666576739,3.023450079630678e-08,1.5241591041239538e-17,7.2665924276481615,0.34780573356292427,6.619336595864629e-12,0.3340420949612821,5.570057501661586e-09,5.6207073804593766e-08,5.555271242474103e-08,-6.543613798527388e-10,6.543613798527388e-10,12.249999016376224,12.249999027827547
19.200000000000003,0.96,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.0,0.0,action_loop_absolute,0.0,0.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,1.0083331353964178,1.7234851319392037e-07,1.0000000241287919,2.1203541289254564,8.967089674543494,0.500000053527889,8.967089674543494,0.500000053527889,0.8996698100796608,0.33333335712350537,0.055759457268207094,1.0,0.5,1.1203541289254564,8.467089674543494,5.352788896920116e-08,8.467089674543494,5.352788896920116e-08,0.8943709171057134,5.352788610396642e-08,6.321875759758873e-09,3.653328681278661,1.7454745921042652e-07,0.5114660153790127,2.4436644282431084e-08,8.377418847020591e-18,7.320775214994881,0.3466714724806728,3.638311098543657e-12,0.3278513221250676,6.321875759735872e-09,5.6207073804593766e-08,5.555271242474103e-08,-6.543613798527388e-10,6.543613798527388e-10,12.249999016376224,12.249999027827547
20.0,0.96,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.0,0.0,action_loop_absolute,0.0,0.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,1.007999425050114,1.405570735761822e-07,1.0000000196779903,2.224191608311563,12.400287296810635,0.5000000436430984,12.400287296810635,0.5000000436430984,0.9253747342985693,0.3333333527302654,0.04032164994852166,1.0,0.5,1.2241916083115632,11.900287296810637,4.364309837953688e-08,11.900287296810637,4.364309837953688e-08,0.9224823465561708,4.3643096474816925e-08,3.6673987182841835e-09,3.9919291575377067,1.4231444802892805e-07,0.558870082055279,1.9924022734991943e-08,4.7199658785088955e-18,7.447933832799711,0.34405252396449,2.049870895647485e-12,0.3304484964087956,3.6673987182766656e-09,5.6207073804593766e-08,5.555271242474103e-08,-6.543613798527388e-10,6.543613798527388e-10,12.249999016376224,12.249999027827547
