n_points,mean_abs_delta_C_match_mumu,p95_abs_delta_C_match_mumu,max_abs_delta_C_match_mumu,mean_abs_delta_C_rge_mumu,p95_abs_delta_C_rge_mumu,max_abs_delta_C_rge_mumu,mean_abs_delta_C_mumu,p95_abs_delta_C_mumu,max_abs_delta_C_mumu,mean_abs_delta_mu_mumu,p95_abs_delta_mu_mumu,max_abs_delta_mu_mumu,mean_log_ratio,p05_log_ratio,p95_log_ratio,f_chi2_le_4_uv_tree,f_chi2_le_4_uv_rge,delta_f_chi2_le_4_uv_rge_minus_uv_tree,best_chi2_uv_tree,best_chi2_uv_rge,ref_D,ref_eta,mu_obs,sigma_obs,uv_blend,uv_m2_power,uv_match_kappa_diag,uv_match_kappa_offdiag,uv_match_mode,uv_match_input_diag_scale,uv_match_input_offdiag_scale,uv_rge_mu_low,uv_rge_gamma_diag,uv_rge_gamma_offdiag,uv_rge_log_clip,chain_mode
441.0,2.2415154854626574e-07,1.094947761735507e-06,1.3983520109667105e-06,1.0477214720499526e-06,5.911560586584468e-06,6.122565291213911e-06,1.2718730205962178e-06,7.2171932735270745e-06,7.3099345641567965e-06,0.000609854499125996,0.005157267650581332,0.006004805813091707,0.4092202934146472,0.30769127235057525,0.4596467185984162,0.09523809523809523,0.09523809523809523,0.0,0.21087696354530466,0.2108105494638072,9.600000000000001,1.0,1.4,0.4,0.0,1.0,0.0,0.0,action_absolute,0.0,0.0,1.0,2.0,1.0,6.0,full_direct
