D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,hk_mass_access_diag,hk_mass_access_offdiag,hk_curv_screen_diag,hk_curv_screen_offdiag,hk_loop_prefactor_diag,hk_loop_prefactor_offdiag,hk_loop_local_prefactor_diag,hk_loop_local_prefactor_offdiag,eymh_loop_prefactor_diag,eymh_loop_prefactor_offdiag,eymh_source_prefactor_diag,eymh_source_prefactor_offdiag,coeff_participation_access,tree_diag_susceptibility,tree_diag_compressibility,eymh_parented_prefactor_diag,eymh_parented_prefactor_offdiag,loop_trace_p1,loop_trace_p2,loop_trace_neff,loop_trace_entropy_norm,coeff_participation_access_parented,tree_diag_susceptibility_parented,tree_diag_compressibility_parented,tree_diag_pressure_fraction_parented,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
4.0,0.2,0.00016277754232253575,0.0014758502143104634,0.0003435162004482527,0.00016278163747162114,0.0014758873436746809,0.0003435248426112564,0.0001632920540069135,0.0014805151218205516,0.0003446019958004977,3.712936421751238e-08,3.712936421751238e-08,4.627778145870759e-06,4.627778145870759e-06,4.664907510088271e-06,4.664907510088271e-06,0.00316082720648435,1.280917082806759,1.0,0.24757629233153006,1.0000251579488606,1.0,0.0,0.0,action_loop_eymh_parented,0.003972784044764447,5.887868121722775e-41,0.07718149434815945,0.7278992382234724,2.8777801998322524e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8794894425499242,0.7587888558703074,1.2689095420203946,1.0767321020559757,0.5339835720691563,0.38132026992938906,0.7141048711513623,0.5418548181523555,0.025796226649847213,1.0399282813788122,0.0003971717229458095,1.0000556040412125,2.1966240095107397,11.939227316409962,0.5001836766919643,11.939227316409962,0.5001836766919643,0.9227156324294754,0.3334149574236889,0.041894141340661384,1.0,0.5,1.1966240095107399,11.439227316409962,0.0001836766919642534,11.439227316409962,0.0001836766919642534,0.9196091546071524,0.00018364296103266838,1.605673940063792e-05,3.9020348136219765,0.0005873525588659454,0.5462848739070769,8.222935824121802e-05,0.0002535704397484617,3.8223922746698986,0.4553745263706248,2.405807972768336,0.594380884584343,0.009067667678616323,0.9997064530259143,0.13370528521033548,0.4366871128119951,4.7145169454714e-06,0.25948227979560523,5.715857211318324e-09,0.04222312035207712,1.1100944466956378e-09,0.0,0.0,0.0,0.0,0.0,0.043326116113247784,9.543846054512608e-10,0.5833948767255419,0.4166051232744581,1.9458682381277437,0.9798388705964616,0.8450472597147229,0.8352793836829961,0.7381572794492062,0.4551238307961466,1.8097364175283974,1.8097272902023707,-9.127326026758809e-06,9.127326026758809e-06,1.0492745740562828,1.0492278271036108
4.4,0.2,0.00018812675943443054,0.0015350320094369612,0.00023489696544064223,0.0001881333558868781,0.0015350858336015095,0.00023490520183756558,0.00018880044959497855,0.001540529026256859,0.0002357381417562057,5.382416454831514e-08,5.382416454831514e-08,5.443192655349514e-06,5.443192655349514e-06,5.497016819897829e-06,5.497016819897829e-06,0.003581043773747816,1.323089502490947,1.0,0.2799695340093188,1.0000350638711228,1.0,0.0,0.0,action_loop_eymh_parented,0.005537064588067544,2.481660378415446e-40,0.07290892270622197,0.7389748250728203,2.937708593967253e-29,0.8125821682390854,8.671343175879668,0.13686897465643294,0.9563652396439564,0.7994695972509303,1.6795996376946398,1.8545919570275582,0.5444659292285506,0.3908648302331629,0.7178866651710899,0.5739285630761447,0.048221235429001065,1.036309732736872,0.000249526098520109,1.0000349336537928,2.199696950114461,11.991354119612161,0.5001037965858205,11.991354119612161,0.5001037965858205,0.9230257299744937,0.33337946195725776,0.041705364681699136,1.0,0.5,1.1996969501144616,11.491354119612161,0.00010379658582064686,11.491354119612161,0.00010379658582064686,0.9199446280663887,0.00010378581320757929,9.03258090737091e-06,3.912055272112374,0.0003381139792622756,0.5476877380957323,4.7335957096715446e-05,7.948137031085273e-06,4.063341855194485,0.4444074951895329,0.9517326262279561,0.5948737949039596,0.006879950327578064,0.9998309858686918,0.22769896307386295,0.42624786708068524,4.627980690586628e-06,0.25352083041384127,7.2499981179594475e-09,0.03365062620658609,1.527393117737959e-10,0.0,0.0,0.0,0.0,0.0,0.04530456888473481,1.2955860021960506e-09,0.582110578232125,0.417889421767875,1.9474792344390504,0.9804578787239612,0.8472819277968165,0.5276258678926873,0.809080060149676,0.34538945626819667,4.1796290774447895,4.1795922867577335,-3.6790687055976434e-05,3.6790687055976434e-05,48.28961130110357,48.28833300376929
4.8,0.2,0.00019561316472307958,0.0015683202593658977,0.00015202569746888811,0.0001956185150784266,0.0015683631556131796,0.0001520298556322944,0.0001963808317244865,0.0015744749970209911,0.00015262230921267312,4.289624728191256e-08,4.289624728191256e-08,6.111841407811531e-06,6.111841407811531e-06,6.1547376550934434e-06,6.1547376550934434e-06,0.0039244137913399925,1.3602809677586774,1.0,0.30769127235057525,1.0000273517140557,1.0,0.0,0.0,action_loop_eymh_parented,0.004319209558732308,7.555446992775452e-40,0.07111786048012514,0.7487878177499838,2.993923942695584e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.0296902220129907,0.8335514729768961,1.472862440405457,1.4163259993902102,0.5496017971416336,0.39641026681254415,0.7212681415420997,0.6012141217937257,0.10017820878952673,1.0333205335754574,0.00016518363110749093,1.000023125708355,2.1006236190363605,8.712081613251453,0.5000639755523397,8.712081613251453,0.5000639755523397,0.8970354616217835,0.3333617656995001,0.05739890852166959,1.0,0.5,1.10062361903636,8.212081613251454,6.397555233973386e-05,8.212081613251454,6.397555233973386e-05,0.8914469017988819,6.397145973026364e-05,7.790418477636594e-06,3.588990062075087,0.00020859695254771168,0.5024586086905123,2.9203573356669195e-05,2.5792971459201976e-07,4.235664296367017,0.43703287156825393,0.09965637607141929,0.5782942678245333,0.005403954157177677,0.9998957178381486,0.39742676083012135,0.4126309918075527,7.084411682736998e-06,0.23859725325671757,1.5215020919357892e-08,0.03396878099673838,1.428048746731636e-09,0.0,0.0,0.0,0.0,0.0,0.03921905393199779,2.500945496513051e-09,0.5809670067466018,0.41903299325339805,1.9488948614185584,0.9810008256082287,0.8492750682447353,0.7724533955171434,0.7511256409565676,0.4358102714975854,10.367988815526978,10.367811448654068,-0.0001773668729097011,0.0001773668729097011,502.6551462213559,502.6352636163186
5.2,0.2,0.00018597246517980978,0.0014881233186750595,9.488357891911023e-05,0.00018597850310300956,0.0014881716332161463,9.488665948139605e-05,0.00018676420921767039,0.0014944587337808555,9.528752854588667e-05,4.83145410868583e-08,4.83145410868583e-08,6.2871005647091235e-06,6.2871005647091235e-06,6.335415105795982e-06,6.335415105795982e-06,0.004257318614855572,1.3959429012597275,1.0,0.3335701018272714,1.0000324667589577,1.0,0.0,0.0,action_loop_eymh_parented,0.005126945073564347,7.670207769864742e-41,0.08474375642542674,0.7593273639318197,3.1222900319524747e-29,0.043182134405145504,0.09026197348081322,0.24482450174915762,1.0792614266403502,0.8598062609354739,1.3526125492999497,1.0629856932999313,0.5491616017128945,0.39810467075366096,0.7249317314100793,0.6233008414171795,0.024687149844349398,1.0307365578467182,0.00011019076060297969,1.0000154267064845,2.2044882115909017,12.070023418236378,0.5000414646404899,12.070023418236378,0.5000414646404899,0.9234890429802354,0.3333517615530269,0.041428375680281314,1.0,0.5,1.204488211590902,11.570023418236376,4.146464049000801e-05,11.570023418236376,4.146464049000801e-05,0.9204456533828556,4.1462921244884926e-05,3.583799184421053e-06,3.9276789508398977,0.00013520700209420977,0.5498750531175858,1.8928980293190578e-05,8.682910581595773e-09,4.463136797847924,0.4278376127118339,0.003754662938900341,0.595639738816786,0.00435070362052828,0.9999324033535305,0.42623723556029636,0.41046680213694836,3.5703935600438683e-06,0.244473812090815,6.621051656017044e-09,0.03993494587935441,1.390162912262657e-09,0.0,0.0,0.0,0.0,0.0,0.040788071370452816,1.1046578984613638e-09,0.5797330884408569,0.42026691155914303,1.9504023191798023,0.9815779750751755,0.8514292286561927,1.034585803423271,0.7010709875965154,0.5084994703504466,23.686841820568876,23.686035447621702,-0.0008063729471743386,0.0008063729471743386,3104.395739594111,3104.171099829069
5.6,0.2,0.000157141028198523,0.001302189225880901,5.9531521082063406e-05,0.00015714860432249753,0.001302252007365321,5.9534391231185384e-05,0.00015786125068652118,0.0013081575332978765,5.980437115005376e-05,6.278148442003667e-08,6.278148442003667e-08,5.905525932555378e-06,5.905525932555378e-06,5.968307416975415e-06,5.968307416975415e-06,0.0045832873582086295,1.4305484675437201,1.0,0.35805791447458585,1.0000482122591496,1.0,0.0,0.0,action_loop_eymh_parented,0.007613374801451306,7.550233291748445e-41,0.1092096338293002,0.7675103934186551,3.3680507353496593e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.114380586001572,0.8789935460298264,1.3732270194100682,1.0711593535980681,0.5468206835304928,0.39797530256944974,0.7277985536318088,0.6397302314522024,0.02839906131900992,1.0285452641561494,7.660504636946285e-05,1.0000107247064918,2.2063608369255485,12.101930923526595,0.5000279354719778,12.101930923526595,0.5000279354719778,0.9236753722915497,0.33334574886743423,0.04131802921630508,1.0,0.5,1.206360836925548,11.601930923526593,2.7935471977609552e-05,11.601930923526593,2.7935471977609552e-05,0.9206470813029853,2.793469160881491e-05,2.4078295381815732e-06,3.9337853378007,9.109242879519339e-05,0.5507299472920979,1.2752940031335227e-05,6.694228054582783e-10,4.63532837546055,0.42125045802038286,0.00029062936435809007,0.5959382475383896,0.003571103106314611,0.9999544568970528,0.42112806583829493,0.40419131404542613,2.4071299555326695e-06,0.2408620932557482,3.6200628670325356e-09,0.043836405548244035,8.412377827482486e-10,0.0,0.0,0.0,0.0,0.0,0.044896766999870025,6.747808128258158e-10,0.5787711755505373,0.4212288244494627,1.9515630017717345,0.9820216435792023,0.8531111027479414,1.0623638208557307,0.6963336123514607,0.5151195003095658,44.88024827687196,44.87748513889934,-0.002763137972621621,0.002763137972621621,11815.824938865167,11814.323212520081
6.0,0.2,0.00011296024468940329,0.0011151611280456107,3.420622066526361e-05,0.00011296725101104992,0.0011152302955440734,3.420834229473561e-05,0.00011351079427967746,0.0011205962393436015,3.437293613957823e-05,6.916749846269318e-08,6.916749846269318e-08,5.3659437995281275e-06,5.3659437995281275e-06,5.435111297990821e-06,5.435111297990821e-06,0.004873834965460276,1.4621409262289322,1.0,0.37990174945154975,1.0000620246677572,1.0,0.0,0.0,action_loop_eymh_parented,0.009794542941972205,8.424232626108766e-41,0.13211665849107573,0.7747099247539216,3.6886698980104276e-29,0.046684643940175664,0.09794165937519206,0.34178797119312826,1.169401768431969,0.8922041932510746,1.4011397568763624,1.0679447188911264,0.5448739473290921,0.397941488034193,0.7303367870401132,0.6516095438827061,0.02770653548340234,1.0266601390469272,5.5035369820435015e-05,1.0000077049517748,2.105838852992845,8.77915987512602,0.5000194245973816,8.77915987512602,0.5000194245973816,0.897741727022628,0.33334196637592955,0.05695527040281905,1.0,0.5,1.1058388529928451,8.27915987512602,1.942459738147296e-05,8.27915987512602,1.942459738147296e-05,0.8922316229639896,1.9424220073818577e-05,2.3462039233995696e-06,3.6059962597592783,6.334038705622515e-05,0.5048394763662989,8.867654187882246e-06,1.8539956140867667e-10,4.755344559022326,0.4168351513636415,8.051054338797146e-05,0.5792040181303783,0.0029778474697822847,0.9999683313108941,0.4168015944407882,0.3937342016783646,2.3460150444535446e-06,0.22804520956590654,2.911807183960249e-09,0.04472212143564737,7.426662358006349e-10,0.0,0.0,0.0,0.0,0.0,0.04575413221713537,5.842140299255806e-10,0.5779221753185888,0.42207782468141114,1.952576864336541,0.9824086835330664,0.8545974415127354,1.1172436465962021,0.6872497346664342,0.5276878022009157,92.07217067219987,92.06151344506038,-0.010657227139489578,0.010657227139489578,51384.015840053384,51371.93762593039
6.4,0.2,0.00010403201165276002,0.0006722767776805314,2.722673443287071e-05,0.00010403885661497201,0.0006723210112685021,2.7228525861925938e-05,0.00010455325719608195,0.0006756451762020792,2.7363152192720563e-05,4.4233587970731424e-08,4.4233587970731424e-08,3.3241649335770743e-06,3.3241649335770743e-06,3.3683985215478057e-06,3.3683985215478057e-06,0.005010434144652966,1.4775528482269376,1.0,0.3903872383399466,1.0000657966918378,1.0,0.0,0.0,action_loop_eymh_parented,0.010390197109430925,1.869710268511434e-40,0.1316552460415761,0.715292935971525,4.490444037185556e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740913062068544,0.9010333708810124,1.4570619145694823,1.309910589913548,0.5249812193015662,0.3726558128157034,0.7098459889888706,0.6395949242650082,0.09346826913250703,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,0.5964279763134103,0.002516232008971778,0.9999773883969136,0.41027454844853534,0.39373915908072726,1.1901679084382537e-06,0.23483173980370098,1.2286650216108656e-09,0.044392248804688623,1.9008207713529372e-10,0.0,0.0,0.0,0.0,0.0,0.049370133692738113,2.583098708514674e-10,0.5848479959246838,0.4151520040753162,1.944018621327568,0.9791266876226528,0.8425235836395742,0.8684141407156291,0.7315827004097978,0.4647867524611081,50.408949744448236,50.40217469557251,-0.00677504887572411,0.00677504887572411,15011.732219086578,15007.582030596293
6.800000000000001,0.2,8.820424068496498e-05,0.000296388593443833,2.1344527196157878e-05,8.821037582073366e-05,0.0002964092090542271,2.1346011836479586e-05,8.865726671112042e-05,0.0002979108756566036,2.1454154876876523e-05,2.0615610394085406e-08,2.0615610394085406e-08,1.5016666023765402e-06,1.5016666023765402e-06,1.5222822127706256e-06,1.5222822127706256e-06,0.005136102557398536,1.4918405961402594,1.0,0.400010657025788,1.0000695560181805,1.0,0.0,0.0,action_loop_eymh_parented,0.01098384613051905,2.341727858592991e-40,0.13579945321047285,0.6619984262771399,6.152848721179653e-29,0.4295826956645793,1.506204992027988,0.15325521693233707,0.8655744655347276,0.9068574415530561,1.4694987684490557,1.5152865181832964,0.5090794487558791,0.3524852178214578,0.6923972646762381,0.6279056119826275,0.10762782225573117,1.0235147932351032,2.948289467729609e-05,1.000004127605255,2.210699099036349,12.174188527276726,0.5000101288183051,12.174188527276726,0.5000101288183051,0.9240939965350023,0.3333378349999601,0.041071331177270146,1.0,0.5,1.2106990990363489,11.674188527276726,1.0128818305017592e-05,11.674188527276726,1.0128818305017592e-05,0.9210994851585289,1.0128715713096472e-05,8.676250414623356e-07,3.9479318446837466,3.302857679007809e-05,0.5527104582557244,4.624000750598666e-06,2.568823817796168e-11,5.07747978636512,0.40563763172901846,1.1156116800618898e-05,0.5966279600426595,0.00215034401185359,0.9999834861206764,0.4056331064387048,0.389306368528519,8.676153622440164e-07,0.23226722879045683,7.56778125649804e-10,0.044112084275604646,7.416854861006251e-11,0.0,0.0,0.0,0.0,0.0,0.05274268316728986,1.718473549494687e-10,0.5908778162621905,0.4091221837378095,1.9360426191984936,0.9760372369783821,0.8321041188915231,0.605473519062388,0.7892206256738273,0.37713080401101245,14.699829720818796,14.697676199093785,-0.002153521725011487,0.002153521725011487,1105.5341912673434,1105.1762018496581
7.2,0.2,7.600592234178688e-05,0.00012096550465777308,1.75679755766329e-05,7.601126397895018e-05,0.00012097400601944662,1.7569210240305583e-05,7.639654511163861e-05,0.00012158719148203723,1.7658263952446203e-05,8.501361673535364e-09,8.501361673535364e-09,6.131854625906135e-07,6.131854625906135e-07,6.216868242641489e-07,6.216868242641489e-07,0.005139372799071774,1.4921401916441892,1.0,0.40021145959540433,1.00007027922297,1.0,0.0,0.0,action_loop_eymh_parented,0.011098050053292991,3.166934195520774e-40,0.14069871838435052,0.630115686539977,8.300515088233366e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.5919366112864997,0.910327916050608,1.432046424555728,1.6204236024415644,0.5085808844373827,0.3470601291174904,0.6824089141718833,0.6212158847324488,0.1002251347109429,1.02221845280947,2.237315547532781e-05,1.0000031322417666,2.109334315750343,8.824249410586136,0.5000075435908989,8.824249410586136,0.5000075435908989,0.898211053261489,0.3333366860235386,0.05666289792206664,1.0,0.5,1.1093343157503428,8.324249410586134,7.5435908988445985e-06,8.324249410586134,7.5435908988445985e-06,0.8927527615397475,7.54353399351022e-06,9.062187503958309e-07,3.617394507881553,2.4598568383405263e-05,0.5064352311034175,3.443799573673375e-06,1.0770583261022989e-11,5.167486042626169,0.40266688248483545,4.677579687065356e-06,0.5798113643084235,0.001855744517426554,0.9999877009427122,0.40266499898721547,0.38046219877998355,9.062145115052397e-07,0.22059359341579324,6.771627802913066e-10,0.043834154964970694,5.0565475708480884e-11,0.0,0.0,0.0,0.0,0.0,0.054392429997755315,1.6697007630069847e-10,0.594385818796152,0.40561418120384796,1.9311828194108729,0.9741400912010622,0.826080452602459,0.384435563072261,0.8498917755867925,0.27768396978992893,3.2784555060928136,3.2778187567576187,-0.0006367493351948639,0.0006367493351948639,22.05371930231505,22.038770520192053
7.6,0.2,7.062263947284694e-05,0.00010335687597542988,1.5438174727164537e-05,7.062803487589323e-05,0.00010336477219691998,1.5439354167292714e-05,7.097817612223142e-05,0.0001038772070994072,1.5515895369667833e-05,7.8962214901027e-09,7.8962214901027e-09,5.124349024872169e-07,5.124349024872169e-07,5.203311239773196e-07,5.203311239773196e-07,0.00503431551182926,1.4790967536324562,1.0,0.39143159986650333,1.0000763976408495,1.0,0.0,0.0,action_loop_eymh_parented,0.012064231877799661,1.6443038537333043e-40,0.14630397837629458,0.6163530739086355,8.922364716800852e-29,0.5648642560227742,2.5962668608182105,0.04964301944296543,0.574613033013074,0.9122873805010122,1.438496141125397,1.6433990641841265,0.5210746642259203,0.35339608875726486,0.6782062399488383,0.6187189940823666,0.09718195501208717,1.0210421589686243,1.7038075995334027e-05,1.0000023853306395,2.2128434103915273,12.209610776096806,0.5000057154789672,12.209610776096806,0.5000057154789672,0.9242975423765301,0.33333587353652866,0.0409518144884558,1.0,0.5,1.2128434103915275,11.709610776096806,5.715478967236368e-06,11.709610776096806,5.715478967236368e-06,0.9213193843921076,5.715446300723248e-06,4.881015327088031e-07,3.9549241643201984,1.8637375989159855e-05,0.5536893830048277,2.609232638498645e-06,4.788255268452143e-12,5.326753393588024,0.3975662841197498,2.079507862453214e-06,0.5969679274775376,0.001615309824900922,0.9999906814422603,0.3975654573792554,0.38160552244340007,4.881005176999389e-07,0.2278041350212523,3.1345394960219634e-10,0.045821238267419864,2.216263553665573e-11,0.0,0.0,0.0,0.0,0.0,0.05731986470993706,7.887099144322877e-11,0.5958743187788921,0.40412568122110787,1.9290727408285184,0.9733128618805699,0.8235327801301162,0.3671967270014195,0.8552330881865542,0.26857636487088976,2.8513703502939314,2.8505010542665974,-0.0008692960273339878,0.0008692960273339878,13.165474335702058,13.149708177678193
