D,eta,feshbach_k11,feshbach_g_schur,feshbach_projected_action,feshbach_projected_response,feshbach_exported_response,feshbach_response_logdet_factor,feshbach_abs_response_logdet_factor,feshbach_response_equiv_norm,feshbach_projected_prefactor,feshbach_exported_prefactor,feshbach_prefactor_logdet_factor,feshbach_abs_prefactor_logdet_factor,feshbach_prefactor_equiv_norm,feshbach_response_rel_drift,feshbach_prefactor_rel_drift,feshbach_positive_psd_sign_violation_response,feshbach_positive_psd_sign_violation_prefactor
7.2,0.96,1.4653972215307436,1.3844354407448858,0.7074187792207144,0.7020789691542231,0.7020789691542232,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.05439242895297861,0.0543924289529786,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,4.440892098500627e-16
8.0,0.96,1.481376521205199,1.3511645649783433,0.6939385987276314,0.7068270279640811,0.7068270279640811,-0.0,0.0,0.0,0.05799499431431634,0.0579949943143163,1.110223024625157e-15,1.110223024625157e-15,5.551115123125781e-16,0.0,5.551115123125783e-16,0.0,1.110223024625157e-15
8.8,0.96,1.4893167953566386,1.6407998223189195,0.8935013076823448,0.6397033959747271,0.6397033959747271,-0.0,0.0,0.0,0.04570816647620497,0.0457081664762049,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,0.0,1.5543122344752192e-15,0.0,3.1086244689504407e-15
9.6,0.96,1.4963861805558503,1.7998543922778496,0.9907587567732554,0.6093396931305658,0.6093396931305658,-0.0,0.0,0.0,0.04113938107222804,0.041139381072228,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
10.4,0.96,1.5001900856516157,1.770060635062449,0.9766056269435355,0.6136670182642618,0.6136670182642618,-0.0,0.0,0.0,0.04435926161426507,0.0443592616142651,-1.3322676295501875e-15,1.3322676295501875e-15,6.661338147750933e-16,0.0,6.661338147750939e-16,0.0,0.0
11.2,0.96,1.5018903595490949,1.7268562088186283,0.9530270893977538,0.6209445175878627,0.6209445175878628,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04592527156007244,0.0459252715600724,1.7763568394002513e-15,1.7763568394002513e-15,8.881784197001248e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,1.7763568394002513e-15
12.0,0.96,1.5025679509069885,1.662124737896162,0.9152723581365796,0.6327776520883709,0.6327776520883709,-0.0,0.0,0.0,0.04574443874365842,0.0457444387436584,8.881784197001254e-16,8.881784197001254e-16,4.440892098500625e-16,0.0,4.440892098500626e-16,0.0,8.881784197001254e-16
12.8,0.96,1.5279625403338808,1.710468775478486,0.9607026456079315,0.6185660372729217,0.6185660372729217,-0.0,0.0,0.0,0.03929265918885314,0.0392926591888531,2.2204460492503143e-15,2.2204460492503143e-15,1.110223024625156e-15,0.0,1.1102230246251565e-15,0.0,2.2204460492503143e-15
13.6,0.96,1.5316525975284934,1.6115367722492893,0.903535522248005,0.6365019730643767,0.6365019730643766,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.039620932116230155,0.0396209321162301,2.886579864025409e-15,2.886579864025409e-15,1.4432899320127023e-15,2.220446049250313e-16,1.4432899320127035e-15,4.440892098500627e-16,2.886579864025409e-15
14.4,0.96,1.5288357578038267,1.5817833876253664,0.8830594399800812,0.6430519788479492,0.6430519788479493,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.039685339608169834,0.0396853396081698,1.7763568394002513e-15,1.7763568394002513e-15,8.881784197001248e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,1.7763568394002513e-15
15.2,0.96,1.526039502079597,1.6483738203980476,0.9224650570862207,0.6305060496979935,0.6305060496979936,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04172334266716052,0.0417233426671605,8.881784197001254e-16,8.881784197001254e-16,4.440892098500625e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,8.881784197001254e-16
16.0,0.96,1.523206631144559,1.5948900244413273,0.8876225221415852,0.6415865017499528,0.6415865017499529,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04349924852404553,0.0434992485240455,1.5543122344752197e-15,1.5543122344752197e-15,7.771561172376092e-16,2.220446049250313e-16,7.771561172376096e-16,0.0,1.5543122344752197e-15
16.8,0.96,1.5196995369161035,1.5708544933662567,0.870132376830056,0.6472218270733887,0.6472218270733888,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0429892169332644,0.0429892169332644,-0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0
17.6,0.96,1.53334510636259,1.5353027450111023,0.8561792824725557,0.6517529882364431,0.6517529882364431,-0.0,0.0,0.0,0.04076009330911849,0.0407600933091185,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0,2.220446049250313e-16,0.0,0.0
18.4,0.96,1.5405182049703174,1.4272097161359023,0.7878401472082652,0.6744079570837195,0.6744079570837193,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.03957455211392779,0.0395745521139277,4.662936703425663e-15,4.662936703425663e-15,2.331468351712826e-15,3.3306690738754696e-16,2.3314683517128287e-15,6.66133814775094e-16,4.662936703425663e-15
19.200000000000003,0.96,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.058067061738201954,0.0580670617382019,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
20.0,0.96,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0622911350603241,0.0622911350603241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.15,1.3974819418874604,1.8391888097966316,0.9439966144080276,0.6237545688060888,0.6237545688060888,-0.0,0.0,0.0,0.04332450348591337,0.0433245034859134,-1.3322676295501875e-15,1.3322676295501875e-15,6.661338147750933e-16,0.0,6.661338147750939e-16,0.0,0.0
4.8,1.15,1.3865349787857408,1.772276918562963,0.8990729284309219,0.6379237835999866,0.6379237835999865,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.039219761178055534,0.0392197611780555,1.7763568394002513e-15,1.7763568394002513e-15,8.881784197001248e-16,2.220446049250313e-16,8.881784197001252e-16,4.440892098500627e-16,1.7763568394002513e-15
5.6,1.15,1.37403212042753,2.0623284976213516,1.041585253940414,0.5940495016561987,0.5940495016561989,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.044896734179811076,0.044896734179811,3.3306690738754724e-15,3.3306690738754724e-15,1.6653345369377332e-15,2.220446049250313e-16,1.6653345369377348e-15,0.0,3.3306690738754724e-15
6.4,1.15,1.4087591883550523,1.868410768873786,0.9677975220134059,0.6163755999989133,0.6163755999989134,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.049370127406763255,0.0493701274067632,2.2204460492503143e-15,2.2204460492503143e-15,1.110223024625156e-15,2.220446049250313e-16,1.1102230246251565e-15,0.0,2.2204460492503143e-15
7.2,1.15,1.4653972679744274,1.3844354101634055,0.7074187888247981,0.7020789657828105,0.7020789657828106,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.054392428691783894,0.0543924286917839,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0
8.0,1.15,1.4813765249119362,1.3511645637257117,0.6939386003027809,0.706827027407402,0.7068270274074021,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.057994994268640944,0.0579949942686409,1.3322676295501882e-15,1.3322676295501882e-15,6.661338147750937e-16,2.220446049250313e-16,6.661338147750939e-16,0.0,1.3322676295501882e-15
8.8,1.15,1.4893167957553755,1.6407998215269815,0.8935013074674225,0.6397033960434704,0.6397033960434704,-0.0,0.0,0.0,0.04570816648111683,0.0457081664811168,1.110223024625157e-15,1.110223024625157e-15,5.551115123125781e-16,0.0,5.551115123125783e-16,0.0,1.110223024625157e-15
9.6,1.15,1.4963861807590098,1.7998543923574037,0.9907587569532225,0.6093396930757352,0.6093396930757352,-0.0,0.0,0.0,0.04113938106852617,0.0411393810685261,3.3306690738754724e-15,3.3306690738754724e-15,1.6653345369377332e-15,0.0,1.6653345369377348e-15,0.0,3.3306690738754724e-15
10.4,1.15,1.5001900867491937,1.7700606330491135,0.9766056265377228,0.6136670183887788,0.6136670183887788,-0.0,0.0,0.0,0.04435926162326585,0.0443592616232658,2.442490654175346e-15,2.442490654175346e-15,1.2212453270876714e-15,0.0,1.2212453270876722e-15,0.0,2.442490654175346e-15
11.2,1.15,1.5018903586981316,1.7268562194800678,0.9530270950050601,0.6209445158469497,0.6209445158469498,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.045925271431313905,0.0459252714313139,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16
12.0,1.15,1.5025679687055786,1.6621246148665483,0.9152722959625414,0.6327776717595421,0.6327776717595422,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.045744440165716674,0.0457444401657166,3.3306690738754724e-15,3.3306690738754724e-15,1.6653345369377332e-15,2.220446049250313e-16,1.6653345369377348e-15,0.0,3.3306690738754724e-15
12.8,1.15,1.527964304682314,1.710464103636058,0.9607010689873001,0.6185665248951021,0.618566524895102,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.03929269016367393,0.0392926901636739,1.3322676295501882e-15,1.3322676295501882e-15,6.661338147750937e-16,2.220446049250313e-16,6.661338147750939e-16,4.440892098500627e-16,1.3322676295501882e-15
13.6,1.15,1.5316496906269814,1.6115413987695129,0.9035364952311631,0.6365016634116021,0.6365016634116022,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.03962091284098501,0.039620912840985,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,2.220446049250313e-16,3.3306690738754696e-16,0.0,6.66133814775094e-16
14.4,1.15,1.5288520798467347,1.581773039575091,0.8830635740127484,0.6430506496503793,0.6430506496503794,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.03968525757800944,0.0396852575780094,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,2.220446049250313e-16,9.992007221626409e-16,0.0,1.998401444325283e-15
15.2,1.15,1.52615124386845,1.648302981988108,0.9224953021502249,0.6304965149221746,0.6304965149221746,-0.0,0.0,0.0,0.04172271170934665,0.0417227117093466,2.6645352591003777e-15,2.6645352591003777e-15,1.332267629550187e-15,0.0,1.3322676295501878e-15,0.0,2.6645352591003777e-15
16.0,1.15,1.523060364114119,1.59501679754956,0.8876059756939538,0.641591809760636,0.641591809760636,-0.0,0.0,0.0,0.043499608404553074,0.043499608404553,3.552713678800504e-15,3.552713678800504e-15,1.7763568394002489e-15,0.0,1.7763568394002505e-15,0.0,3.552713678800504e-15
16.8,1.15,1.5236154407926128,1.566269617916403,0.8697828425398166,0.6473349500691691,0.6473349500691691,-0.0,0.0,0.0,0.042996730692538766,0.0429967306925387,3.3306690738754724e-15,3.3306690738754724e-15,1.6653345369377332e-15,0.0,1.6653345369377348e-15,0.0,3.3306690738754724e-15
17.6,1.15,1.53334510636259,1.5353027450111023,0.8561792824725557,0.6517529882364431,0.6517529882364431,-0.0,0.0,0.0,0.04076009330911849,0.0407600933091185,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0,2.220446049250313e-16,0.0,0.0
18.4,1.15,1.5405182049703174,1.4272097161359023,0.7878401472082652,0.6744079570837195,0.6744079570837193,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.03957455211392779,0.0395745521139277,4.662936703425663e-15,4.662936703425663e-15,2.331468351712826e-15,3.3306690738754696e-16,2.3314683517128287e-15,6.66133814775094e-16,4.662936703425663e-15
19.200000000000003,1.15,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.058067061738201954,0.0580670617382019,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
20.0,1.15,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0622911350603241,0.0622911350603241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.34,1.3969481248083628,1.8399005510576323,0.9440014681277286,0.6237530550430062,0.6237530550430062,-0.0,0.0,0.0,0.04332439834354291,0.0433243983435429,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,2.220446049250313e-16
4.8,1.34,1.3865528065422388,1.7722414255220613,0.899065759120848,0.6379260703407892,0.6379260703407892,-0.0,0.0,0.0,0.03921990176762197,0.0392199017676219,3.552713678800504e-15,3.552713678800504e-15,1.7763568394002489e-15,0.0,1.7763568394002505e-15,0.0,3.552713678800504e-15
5.6,1.34,1.3740372294868797,2.0623214323596755,1.0415855463582264,0.5940494148008773,0.5940494148008771,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.04489672761550916,0.0448967276155091,2.886579864025409e-15,2.886579864025409e-15,1.4432899320127023e-15,2.220446049250313e-16,1.4432899320127035e-15,4.440892098500627e-16,2.886579864025409e-15
6.4,1.34,1.4087597685618491,1.86841009450613,0.9677975729387207,0.6163755843043528,0.6163755843043529,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04937012614966863,0.0493701261496686,1.3322676295501882e-15,1.3322676295501882e-15,6.661338147750937e-16,2.220446049250313e-16,6.661338147750939e-16,0.0,1.3322676295501882e-15
7.2,1.34,1.4653973144194101,1.3844353795808881,0.7074187984290176,0.7020789624113503,0.7020789624113503,-0.0,0.0,0.0,0.054392428430585484,0.0543924284305855,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0,2.220446049250313e-16,0.0,0.0
8.0,1.34,1.4813765286027187,1.351164562489297,0.6939386018791622,0.7068270268502875,0.7068270268502876,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.05799499422292983,0.0579949942229298,8.881784197001254e-16,8.881784197001254e-16,4.440892098500625e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,8.881784197001254e-16
8.8,1.34,1.489316796193828,1.6407998206701706,0.89350130723963,0.6397033961163302,0.6397033961163302,-0.0,0.0,0.0,0.04570816648632282,0.0457081664863228,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.0,3.3306690738754696e-16,0.0,6.66133814775094e-16
9.6,1.34,1.4963861810803656,1.7998543916775658,0.9907587567902587,0.6093396931253854,0.6093396931253854,-0.0,0.0,0.0,0.041139381071878284,0.0411393810718783,-8.88178419700125e-16,8.88178419700125e-16,4.440892098500623e-16,0.0,4.440892098500626e-16,0.0,0.0
10.4,1.34,1.5001900875355185,1.7700606316067242,0.9766056262469915,0.6136670184779849,0.6136670184779849,-0.0,0.0,0.0,0.04435926162971417,0.0443592616297141,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,0.0,1.5543122344752192e-15,0.0,3.1086244689504407e-15
11.2,1.34,1.501890341782051,1.7268562361648998,0.9530270934038366,0.6209445163440851,0.6209445163440851,-0.0,0.0,0.0,0.045925271468082215,0.0459252714680822,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.0,3.3306690738754696e-16,0.0,6.66133814775094e-16
12.0,1.34,1.5025679031811556,1.6621247551098706,0.915272336730182,0.6327776588611159,0.6327776588611159,-0.0,0.0,0.0,0.04574443923327024,0.0457444392332702,1.7763568394002513e-15,1.7763568394002513e-15,8.881784197001248e-16,0.0,8.881784197001252e-16,0.0,1.7763568394002513e-15
12.8,1.34,1.5279642185523155,1.7104648132273121,0.9607014274711478,0.618566414022058,0.6185664140220581,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.039292683120777175,0.0392926831207772,-1.3322676295501875e-15,1.3322676295501875e-15,6.661338147750933e-16,2.220446049250313e-16,6.661338147750939e-16,0.0,0.0
13.6,1.34,1.5316461404582207,1.6115542255038386,0.9035421366198366,0.6364998680374968,0.6364998680374968,-0.0,0.0,0.0,0.03962080108265816,0.0396208010826581,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,0.0,1.5543122344752192e-15,0.0,3.1086244689504407e-15
14.4,1.34,1.5288412990484348,1.581794173845709,0.8830698834617143,0.643048621005951,0.643048621005951,-0.0,0.0,0.0,0.039685132382153224,0.0396851323821532,1.110223024625157e-15,1.110223024625157e-15,5.551115123125781e-16,0.0,5.551115123125783e-16,0.0,1.110223024625157e-15
15.2,1.34,1.5261110682757784,1.6483465150973622,0.9224953875430149,0.630496488002247,0.6304964880022469,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.041722709927937314,0.0417227099279373,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,2.220446049250313e-16,3.3306690738754696e-16,4.440892098500627e-16,6.66133814775094e-16
16.0,1.34,1.5229558535349996,1.5951073688845803,0.8875941368624547,0.6415956076205401,0.6415956076205399,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.04349986589758227,0.0434998658975822,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,3.3306690738754696e-16,1.5543122344752192e-15,6.66133814775094e-16,3.1086244689504407e-15
16.8,1.34,1.5199389608838885,1.5680949532090493,0.868531653726875,0.6477400458926742,0.6477400458926741,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.043023637622291375,0.0430236376222913,3.552713678800504e-15,3.552713678800504e-15,1.7763568394002489e-15,2.220446049250313e-16,1.7763568394002505e-15,4.440892098500627e-16,3.552713678800504e-15
17.6,1.34,1.5333451063625898,1.535302745011102,0.8561792824725554,0.6517529882364432,0.6517529882364432,-0.0,0.0,0.0,0.0407600933091185,0.0407600933091185,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.4,1.34,1.5405182049703174,1.4272097161359023,0.7878401472082652,0.6744079570837195,0.6744079570837193,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.03957455211392779,0.0395745521139277,4.662936703425663e-15,4.662936703425663e-15,2.331468351712826e-15,3.3306690738754696e-16,2.3314683517128287e-15,6.66133814775094e-16,4.662936703425663e-15
19.200000000000003,1.34,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.058067061738201954,0.0580670617382019,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
20.0,1.34,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0622911350603241,0.0622911350603241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.53,1.3964279793209595,1.8405892726430078,0.9440033100211538,0.6237524805999451,0.6237524805999451,-0.0,0.0,0.0,0.04332435844409905,0.043324358444099,2.2204460492503143e-15,2.2204460492503143e-15,1.110223024625156e-15,0.0,1.1102230246251565e-15,0.0,2.2204460492503143e-15
4.8,1.53,1.3865707067483322,1.7722058667863123,0.8990586044257542,0.637928352428134,0.637928352428134,-0.0,0.0,0.0,0.03922004207109231,0.0392200420710923,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,4.440892098500627e-16
5.6,1.53,1.3740423387236762,2.062314366893233,1.0415858387803294,0.5940493279442941,0.5940493279442941,-0.0,0.0,0.0,0.0448967210511119,0.0448967210511118,4.2188474935755996e-15,4.2188474935755996e-15,2.109423746787795e-15,0.0,2.1094237467877974e-15,0.0,4.2188474935755996e-15
6.4,1.53,1.4087603487671916,1.8684094201386103,0.9677976238627762,0.6163755686101808,0.6163755686101808,-0.0,0.0,0.0,0.04937012489260513,0.0493701248926051,1.110223024625157e-15,1.110223024625157e-15,5.551115123125781e-16,0.0,5.551115123125783e-16,0.0,1.110223024625157e-15
7.2,1.53,1.4653973608633286,1.3844353489989452,0.7074188080329242,0.7020789590399998,0.7020789590399998,-0.0,0.0,0.0,0.05439242816939558,0.0543924281693956,-8.88178419700125e-16,8.88178419700125e-16,4.440892098500623e-16,0.0,4.440892098500626e-16,0.0,0.0
8.0,1.53,1.4813765323118677,1.3511645612348118,0.6939386034545678,0.7068270262935179,0.7068270262935179,-0.0,0.0,0.0,0.05799499417724701,0.057994994177247,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,2.220446049250313e-16
8.8,1.53,1.4893167966112077,1.640799819825058,0.8935013070048177,0.6397033961914353,0.6397033961914353,-0.0,0.0,0.0,0.04570816649168924,0.0457081664916892,1.7763568394002513e-15,1.7763568394002513e-15,8.881784197001248e-16,0.0,8.881784197001252e-16,0.0,1.7763568394002513e-15
9.6,1.53,1.4963861813219077,1.799854391166577,0.9907587566677702,0.609339693162704,0.6093396931627041,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04113938107439784,0.0411393810743978,1.7763568394002513e-15,1.7763568394002513e-15,8.881784197001248e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,1.7763568394002513e-15
10.4,1.53,1.5001900881265466,1.7700606305225752,0.9766056260284677,0.6136670185450354,0.6136670185450354,-0.0,0.0,0.0,0.04435926163456094,0.0443592616345609,1.7763568394002513e-15,1.7763568394002513e-15,8.881784197001248e-16,0.0,8.881784197001252e-16,0.0,1.7763568394002513e-15
11.2,1.53,1.5018903578871359,1.726856202710721,0.9530270847541659,0.6209445190295679,0.6209445190295679,-0.0,0.0,0.0,0.04592527166670146,0.0459252716667014,2.6645352591003777e-15,2.6645352591003777e-15,1.332267629550187e-15,0.0,1.3322676295501878e-15,0.0,2.6645352591003777e-15
12.0,1.53,1.502568009506586,1.6621246045589277,0.9152723169152526,0.6327776651303383,0.6327776651303383,-0.0,0.0,0.0,0.04574443968648166,0.0457444396864816,2.6645352591003777e-15,2.6645352591003777e-15,1.332267629550187e-15,0.0,1.3322676295501878e-15,0.0,2.6645352591003777e-15
12.8,1.53,1.5279635445555078,1.7104659673573024,0.9607016611095152,0.6185663417616387,0.6185663417616387,-0.0,0.0,0.0,0.039292678530638274,0.0392926785306383,-1.3322676295501875e-15,1.3322676295501875e-15,6.661338147750933e-16,0.0,6.661338147750939e-16,0.0,0.0
13.6,1.53,1.5316447574422203,1.611555535412218,0.9035420464815996,0.6364998967239854,0.6364998967239855,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.03962080286833278,0.0396208028683327,3.774758283725536e-15,3.774758283725536e-15,1.887379141862764e-15,2.220446049250313e-16,1.887379141862766e-15,0.0,3.774758283725536e-15
14.4,1.53,1.5288331952029928,1.5818100594346618,0.8830746255180697,0.6430470963213585,0.6430470963213585,-0.0,0.0,0.0,0.03968503828769766,0.0396850382876976,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,0.0,1.5543122344752192e-15,0.0,3.1086244689504407e-15
15.2,1.53,1.5260808707569395,1.6483792334430578,0.922495449106464,0.630496468594478,0.6304964685944779,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.04172270864364037,0.0417227086436403,3.3306690738754724e-15,3.3306690738754724e-15,1.6653345369377332e-15,2.220446049250313e-16,1.6653345369377348e-15,4.440892098500627e-16,3.3306690738754724e-15
16.0,1.53,1.5235368559178604,1.5935588338532816,0.887004286105191,0.6417848583540965,0.6417848583540965,-0.0,0.0,0.0,0.043512697004019,0.043512697004019,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.8,1.53,1.519993092774863,1.5673313324651386,0.8680801754630747,0.647886282673392,0.647886282673392,-0.0,0.0,0.0,0.04303335083718452,0.0430333508371845,8.881784197001254e-16,8.881784197001254e-16,4.440892098500625e-16,0.0,4.440892098500626e-16,0.0,8.881784197001254e-16
17.6,1.53,1.53334510636259,1.5353027450111023,0.8561792824725557,0.6517529882364431,0.6517529882364431,-0.0,0.0,0.0,0.04076009330911849,0.0407600933091185,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0,2.220446049250313e-16,0.0,0.0
18.4,1.53,1.5405182049703174,1.4272097161359023,0.7878401472082652,0.6744079570837195,0.6744079570837193,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.03957455211392779,0.0395745521139277,4.662936703425663e-15,4.662936703425663e-15,2.331468351712826e-15,3.3306690738754696e-16,2.3314683517128287e-15,6.66133814775094e-16,4.662936703425663e-15
19.200000000000003,1.53,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.058067061738201954,0.0580670617382019,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
20.0,1.53,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0622911350603241,0.0622911350603241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.72,1.3959215342025744,1.841255137303464,0.9440022740772984,0.6237528036863036,0.6237528036863037,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04332438088490632,0.0433243808849063,8.881784197001254e-16,8.881784197001254e-16,4.440892098500625e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,8.881784197001254e-16
4.8,1.72,1.3865886793325957,1.7721702424365133,0.8990514643354548,0.6379306298652196,0.6379306298652196,-0.0,0.0,0.0,0.03922018208866321,0.0392201820886632,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,4.440892098500627e-16
5.6,1.72,1.374047448137924,2.0623073012220137,1.0415861312067183,0.5940492410864505,0.5940492410864505,-0.0,0.0,0.0,0.04489671448661937,0.0448967144866193,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,0.0,1.5543122344752192e-15,0.0,3.1086244689504407e-15
6.4,1.72,1.4087609289708392,1.868408745771354,0.9677976747854697,0.6163755529164289,0.616375552916429,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.049370123635575275,0.0493701236355753,-1.3322676295501875e-15,1.3322676295501875e-15,6.661338147750933e-16,2.220446049250313e-16,6.661338147750939e-16,0.0,0.0
7.2,1.72,1.465397407307059,1.3844353184173832,0.7074188176369762,0.7020789556685985,0.7020789556685985,-0.0,0.0,0.0,0.05439242790820173,0.0543924279082017,1.110223024625157e-15,1.110223024625157e-15,5.551115123125781e-16,0.0,5.551115123125783e-16,0.0,1.110223024625157e-15
8.0,1.72,1.4813765359980253,1.3511645599984141,0.6939386050278397,0.7068270257375023,0.7068270257375024,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.057994994131626065,0.057994994131626,2.2204460492503143e-15,2.2204460492503143e-15,1.110223024625156e-15,2.220446049250313e-16,1.1102230246251565e-15,0.0,2.2204460492503143e-15
8.8,1.72,1.4893167969426744,1.6407998191175375,0.8935013067961759,0.6397033962581697,0.6397033962581696,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.04570816649645755,0.0457081664964575,2.2204460492503143e-15,2.2204460492503143e-15,1.110223024625156e-15,2.220446049250313e-16,1.1102230246251565e-15,4.440892098500627e-16,2.2204460492503143e-15
9.6,1.72,1.496386181074131,1.7998543916489456,0.990758756770191,0.6093396931314994,0.6093396931314994,-0.0,0.0,0.0,0.04113938107229107,0.041139381072291,3.3306690738754724e-15,3.3306690738754724e-15,1.6653345369377332e-15,0.0,1.6653345369377348e-15,0.0,3.3306690738754724e-15
