D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
8.0,0.39,6.313930682738233e-05,8.591083025389644e-05,1.349297208804796e-05,6.313930682738233e-05,8.591083025389644e-05,1.349297208804796e-05,6.3445116030859e-05,8.632693115664773e-05,1.3558324009919068e-05,0.0,0.0,4.161009027512871e-07,4.161009027512871e-07,4.161009027512871e-07,4.161009027512871e-07,0.004843404510485627,1.4658274448318904,1.0,0.38241989178356733,1.0,1.0,0.0,0.0,2.326336305231899,2.3245432673166477,-0.0017930379152510945,0.0017930379152510945,5.363118439941785,5.342376582128391
8.8,0.39,2.214685762024657e-05,5.848230796281713e-05,7.047750330111339e-06,2.214685762024657e-05,5.848230796281713e-05,7.047750330111339e-06,2.2269467708111643e-05,5.880607944502137e-05,7.086768293835279e-06,0.0,0.0,3.2377148220423475e-07,3.2377148220423475e-07,3.2377148220423475e-07,3.2377148220423475e-07,0.00553622956211112,1.5482467554553723,1.0,0.43712316521321565,1.0,1.0,0.0,0.0,1.5836854161367901,1.5836905343179657,5.118181175545189e-06,5.118181175545189e-06,0.21087707563341124,0.21088882748762353
9.600000000000001,0.39,1.09751471214853e-05,4.357983841062781e-05,3.9560295804184945e-06,1.09751471214853e-05,4.357983841062781e-05,3.9560295804184945e-06,1.1035886408558726e-05,4.382102044550503e-05,3.977923265641685e-06,0.0,0.0,2.411820348772163e-07,2.411820348772163e-07,2.411820348772163e-07,2.411820348772163e-07,0.005534257208682059,1.5480056645464257,1.0,0.4369674344285572,1.0,1.0,0.0,0.0,1.000000004530877,1.000000004530877,0.0,0.0,0.9999999773456146,0.9999999773456146
10.4,0.39,7.422066720532107e-06,2.9967975391542423e-05,2.1099882180730904e-06,7.422066720532107e-06,2.9967975391542423e-05,2.1099882180730904e-06,7.461609166771821e-06,3.0127635375810008e-05,2.1212295742641867e-06,0.0,0.0,1.5965998426758452e-07,1.5965998426758452e-07,1.5965998426758452e-07,1.5965998426758452e-07,0.005327686711616956,1.5229622419775668,1.0,0.42065728173279693,1.0,1.0,0.0,0.0,0.49525459895960605,0.4950549756550269,-0.00019962330457917732,0.00019962330457917732,5.116026504398395,5.1182843567920235
11.2,0.39,4.558509357281773e-06,1.647338352167816e-05,7.956065756958179e-07,4.558509357281773e-06,1.647338352167816e-05,7.956065756958179e-07,4.581896198855205e-06,1.6557898081242346e-05,7.996883321390414e-07,0.0,0.0,8.451455956418554e-08,8.451455956418554e-08,8.451455956418554e-08,8.451455956418554e-08,0.005130370421654334,1.499419168235305,1.0,0.40507781194222237,1.0,1.0,0.0,0.0,0.15211167143094356,0.15198983566597143,-0.000121835764972128,0.000121835764972128,9.732658003617956,9.734558564256552
12.0,0.39,2.5104965993082044e-06,8.24875378797052e-06,4.859945413114697e-07,2.5104965993082044e-06,8.24875378797052e-06,4.859945413114697e-07,2.5229182257354397e-06,8.289567600692931e-06,4.8839918214608e-07,0.0,0.0,4.081381272241091e-08,4.081381272241091e-08,4.081381272241091e-08,4.081381272241091e-08,0.004947876221245843,1.4779687035454037,1.0,0.3906686474340275,1.0,1.0,0.0,0.0,0.038205301225997745,0.03816080058300468,-4.450064299306444e-05,4.450064299306444e-05,11.590530010056094,11.591287531679512
12.8,0.39,6.987844538077648e-07,2.0493996179637837e-06,2.0546948193089945e-07,6.987844538077648e-07,2.0493996179637837e-06,2.0546948193089945e-07,7.028222369037506e-07,2.0612416546451125e-06,2.0665674532286635e-07,0.0,0.0,1.1842036681328798e-08,1.1842036681328798e-08,1.1842036681328798e-08,1.1842036681328798e-08,0.0057782955444749505,1.5781226258875372,1.0,0.4562359290923607,1.0,1.0,0.0,0.0,0.0023602904960521014,0.002361436088888249,1.1455928361474993e-06,1.1455928361474993e-06,12.20872973488925,12.208709720821966
13.600000000000001,0.39,2.2326970559833423e-07,5.624471534190801e-07,8.964636729611168e-08,2.2326970559833423e-07,5.624471534190801e-07,8.964636729611168e-08,2.2456946878247692e-07,5.657214359782873e-07,9.016824305839374e-08,0.0,0.0,3.274282559207258e-09,3.274282559207258e-09,3.274282559207258e-09,3.274282559207258e-09,0.005821493698213432,1.5835144599575646,1.0,0.4596467185984162,1.0,1.0,0.0,0.0,0.00017780320873794195,0.00017790480069597954,1.0159195803759202e-07,1.0159195803759202e-07,12.246888641434467,12.246886863801056
14.4,0.39,1.113134196412108e-07,2.7940829939365746e-07,4.0786970273570986e-08,1.113134196412108e-07,2.7940829939365746e-07,4.0786970273570986e-08,1.1194116611601988e-07,2.809840085538119e-07,4.101698635689593e-08,0.0,0.0,1.5757091601544389e-09,1.5757091601544389e-09,1.5757091601544389e-09,1.5757091601544389e-09,0.005639450093550827,1.5609164733916419,1.0,0.4452731317042589,1.0,1.0,0.0,0.0,4.388000394344153e-05,4.388918527677002e-05,9.181333328492716e-09,9.181333328492716e-09,12.249232111965078,12.249231951296784
15.200000000000001,0.39,4.970961639268695e-08,1.4671605106444097e-07,1.1770674642155955e-08,4.970961639268695e-08,1.4671605106444097e-07,1.1770674642155955e-08,4.9981431019127345e-08,1.4751830164505012e-07,1.1835037269812035e-08,0.0,0.0,8.022505806091527e-10,8.022505806091527e-10,8.022505806091527e-10,8.022505806091527e-10,0.005468049165641639,1.5399344597018174,1.0,0.4317398568847099,1.0,1.0,0.0,0.0,1.209890764025121e-05,1.2097314421241093e-05,-1.5932190101171535e-09,1.5932190101171535e-09,12.24978827003119,12.24978829791228
16.0,0.39,2.015482472120635e-08,5.614789054568484e-08,5.199793552793266e-09,2.015482472120635e-08,5.614789054568484e-08,5.199793552793266e-09,2.0261727271900682e-08,5.6445702746905545e-08,5.227373608763323e-09,0.0,0.0,2.9781220122070363e-10,2.9781220122070363e-10,2.9781220122070363e-10,2.9781220122070363e-10,0.005304067496149088,1.520124718640573,1.0,0.4187923832293445,1.0,1.0,0.0,0.0,1.7719761214314132e-06,1.7711649311956812e-06,-8.111902357320163e-10,8.111902357320163e-10,12.249968990437496,12.249969004633307
16.8,0.39,9.525971967553885e-09,2.465308211878335e-08,2.201061903443448e-09,9.525971967553885e-09,2.465308211878335e-08,2.201061903443448e-09,9.574998312672009e-09,2.4779961613736484e-08,2.2123898835038683e-09,0.0,0.0,1.2687949495313423e-10,1.2687949495313423e-10,1.2687949495313423e-10,1.2687949495313423e-10,0.005146597668470178,1.5013415333766713,1.0,0.40635906399495303,1.0,1.0,0.0,0.0,3.4161223812706047e-07,3.413488897524074e-07,-2.633483746530476e-10,2.633483746530476e-10,12.249994021786561,12.249994026395154
17.6,0.39,3.4844108883177897e-09,7.139226485334546e-09,8.22219892437438e-10,3.4844108883177897e-09,7.139226485334546e-09,8.22219892437438e-10,3.5040299356344556e-09,7.179424047192066e-09,8.268494184868821e-10,0.0,0.0,4.0197561857520727e-11,4.0197561857520727e-11,4.0197561857520727e-11,4.0197561857520727e-11,0.005630520608933596,1.559816346703205,1.0,0.44456808785883606,1.0,1.0,0.0,0.0,5.620707380459479e-08,5.559007194408202e-08,-6.170018605127704e-10,6.170018605127704e-10,12.249999016376224,12.249999027173757
18.4,0.39,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0058704800739689e-30,1.0058704800739689e-30,1.0058704800739689e-30,1e-30,1e-30,5.870480073968777e-33,5.870480073968777e-33,1.0058704800739689e-30,1.0058704800739689e-30,1.0058704800739688,1.5896510516836373,1.0,0.463514527796402,1.0,1.0,0.0,0.0,5.620707380459479e-08,5.559007194408202e-08,-6.170018605127704e-10,6.170018605127704e-10,12.249999016376224,12.249999027173757
19.200000000000003,0.39,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.0,0.0,5.620707380459479e-08,5.559007194408202e-08,-6.170018605127704e-10,6.170018605127704e-10,12.249999016376224,12.249999027173757
20.0,0.39,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.0,0.0,5.620707380459479e-08,5.559007194408202e-08,-6.170018605127704e-10,6.170018605127704e-10,12.249999016376224,12.249999027173757
4.0,0.5800000000000001,0.0001659330026447101,0.001483840509436632,0.00034022002731432796,0.0001659330026447101,0.001483840509436632,0.00034022002731432796,0.00016645330057029974,0.0014884932254524976,0.000341286817956541,0.0,0.0,4.652716015865694e-06,4.652716015865694e-06,4.652716015865694e-06,4.652716015865694e-06,0.0031355903726015574,1.280917082806759,1.0,0.24757629233153006,1.0,1.0,0.0,0.0,2.4817186502010133,2.4816948218207324,-2.382838028092138e-05,2.382838028092138e-05,7.313220238704391,7.312898047211163
4.8,0.5800000000000001,0.0001958833193433922,0.0015684959230168687,0.00015190541897145798,0.0001958833193433922,0.0015684959230168687,0.00015190541897145798,0.00019664666791988593,0.001574608281813343,0.00015249738762770823,0.0,0.0,6.11235879647426e-06,6.11235879647426e-06,6.11235879647426e-06,6.11235879647426e-06,0.0038969554888722037,1.3602809677586774,1.0,0.30769127235057525,1.0,1.0,0.0,0.0,13.764250791321151,13.76380353480306,-0.0004472565180915211,0.0004472565180915211,955.4668601917856,955.3977365450538
5.6,0.5800000000000001,0.00015715653609501317,0.0013021795653970348,5.9527727966730964e-05,0.00015715653609501317,0.0013021795653970348,5.9527727966730964e-05,0.00015786921842848669,0.0013080847628156621,5.979767766865146e-05,0.0,0.0,5.905197418627295e-06,5.905197418627295e-06,5.905197418627295e-06,5.905197418627295e-06,0.004534856463383988,1.4305484675437201,1.0,0.35805791447458585,1.0,1.0,0.0,0.0,57.984412349898555,57.977390401290265,-0.007021948608290529,0.007021948608290529,20011.223256145946,20006.256903875077
6.4,0.5800000000000001,0.00010403279180139761,0.0006722757578882119,2.722658787324833e-05,0.00010403279180139761,0.0006722757578882119,2.722658787324833e-05,0.0001045471623961762,0.0006755996990749517,2.7361204622022022e-05,0.0,0.0,3.323941186739827e-06,3.323941186739827e-06,3.323941186739827e-06,3.323941186739827e-06,0.0049443121334334095,1.4775528482269376,1.0,0.3903872383399466,1.0,1.0,0.0,0.0,59.89404198785311,59.87746185614923,-0.016580131703875622,0.016580131703875622,21384.705925479517,21372.584657108673
7.2,0.5800000000000001,7.600596946658363e-05,0.00012096548172608394,1.7567967055043967e-05,7.600596946658363e-05,0.00012096548172608394,1.7567967055043967e-05,7.639122376277949e-05,0.00012157862398127041,1.765701446580502e-05,0.0,0.0,6.131422551864741e-07,6.131422551864741e-07,6.131422551864741e-07,6.131422551864741e-07,0.005068737349179352,1.4921401916441892,1.0,0.40021145959540433,1.0,1.0,0.0,0.0,3.5328005746126183,3.5313950956163658,-0.0014054789962525405,0.0014054789962525405,28.430239319174472,28.392781585109358
8.0,0.5800000000000001,6.313930858617458e-05,8.591082932490183e-05,1.3492971772223995e-05,6.313930858617458e-05,8.591082932490183e-05,1.3492971772223995e-05,6.34451177981698e-05,8.632693022315362e-05,1.355832369256544e-05,0.0,0.0,4.161008982517939e-07,4.161008982517939e-07,4.161008982517939e-07,4.161008982517939e-07,0.0048434045104856676,1.4658274448318904,1.0,0.38241989178356733,1.0,1.0,0.0,0.0,2.3263363027237025,2.3245432647735687,-0.0017930379501338578,0.0017930379501338578,5.363118410898869,5.342376552738557
8.8,0.5800000000000001,2.2146857658873006e-05,5.8482307920591084e-05,7.047750319392006e-06,2.2146857658873006e-05,5.8482307920591084e-05,7.047750319392006e-06,2.2269467746951926e-05,5.8806079402561544e-05,7.086768283056602e-06,0.0,0.0,3.2377148197046044e-07,3.2377148197046044e-07,3.2377148197046044e-07,3.2377148197046044e-07,0.005536229562111099,1.5482467554553723,1.0,0.43712316521321565,1.0,1.0,0.0,0.0,1.5836854146977373,1.5836905328789106,5.118181173324743e-06,5.118181173324743e-06,0.21087707232924843,0.21088882418336355
9.600000000000001,0.5800000000000001,1.0975147149202085e-05,4.357983822784458e-05,3.956029603160199e-06,1.0975147149202085e-05,4.357983822784458e-05,3.956029603160199e-06,1.1035886436428904e-05,4.382102026171023e-05,3.977923288509248e-06,0.0,0.0,2.411820338656489e-07,2.411820338656489e-07,2.411820338656489e-07,2.411820338656489e-07,0.005534257208682106,1.5480056645464257,1.0,0.4369674344285572,1.0,1.0,0.0,0.0,0.9999999954199654,0.9999999954199656,2.220446049250313e-16,2.220446049250313e-16,1.0000000229001726,1.0000000229001713
10.4,0.5800000000000001,7.422066759185097e-06,2.9967975434603827e-05,2.1099881920232147e-06,7.422066759185097e-06,2.9967975434603827e-05,2.1099881920232147e-06,7.4616092056307415e-06,3.0127635419100828e-05,2.1212295480755254e-06,0.0,0.0,1.596599844970017e-07,1.596599844970017e-07,1.596599844970017e-07,1.596599844970017e-07,0.00532768671161694,1.5229622419775668,1.0,0.42065728173279693,1.0,1.0,0.0,0.0,0.4952546006122635,0.49505497730692566,-0.00019962330533784822,0.00019962330533784822,5.116026485707966,5.1182843381060525
