D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
12.8,0.2,6.987777679838202e-07,2.0494321184607085e-06,2.0546569946694125e-07,6.987777679838202e-07,2.0494321184607085e-06,2.0546569946694125e-07,7.028155124471393e-07,2.0612743429395137e-06,2.066529410027135e-07,0.0,0.0,1.1842224478805173e-08,1.1842224478805173e-08,1.1842224478805173e-08,1.1842224478805173e-08,0.005778295544474853,1.5781226258875372,1.0,0.4562359290923607,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,0.002360365373917612,0.0023615110031041863,1.145629186574508e-06,1.145629186574508e-06,12.208728426735803,12.208708412034536
13.600000000000001,0.2,2.2327272996020326e-07,5.624265717181725e-07,8.965344399731104e-08,2.2327272996020326e-07,5.624265717181725e-07,8.965344399731104e-08,2.245725107506495e-07,5.657007344611376e-07,9.017536095656452e-08,0.0,0.0,3.274162742965115e-09,3.274162742965115e-09,3.274162742965115e-09,3.274162742965115e-09,0.005821493698213412,1.5835144599575646,1.0,0.4596467185984162,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,0.00017779019525587393,0.0001778917797778049,1.0158452193095705e-07,1.0158452193095705e-07,12.24688886914148,12.246887091638166
14.4,0.2,1.1131066673668665e-07,2.793823306840649e-07,4.0799391706625195e-08,1.1131066673668665e-07,2.793823306840649e-07,4.0799391706625195e-08,1.1193839768662806e-07,2.809578933949776e-07,4.102947784000194e-08,0.0,0.0,1.5755627109126744e-09,1.5755627109126744e-09,1.5755627109126744e-09,1.5755627109126744e-09,0.005639450093550743,1.5609164733916419,1.0,0.4452731317042589,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,4.387184755862388e-05,4.388102718529249e-05,9.179626668614192e-09,9.179626668614192e-09,12.249232254697342,12.24923209405891
15.200000000000001,0.2,4.9719954079899026e-08,1.4657335329968847e-07,1.1801348079610915e-08,4.9719954079899026e-08,1.4657335329968847e-07,1.1801348079610915e-08,4.9991825233321355e-08,1.4737482360190413e-07,1.1865878431131077e-08,0.0,0.0,8.014703022156573e-10,8.014703022156573e-10,8.014703022156573e-10,8.014703022156573e-10,0.005468049165641629,1.5399344597018174,1.0,0.4317398568847099,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,1.2075383966998948e-05,1.2073793845658816e-05,-1.5901213401321864e-09,1.5901213401321864e-09,12.24978868169192,12.249788709518802
16.0,0.2,2.0165371176482903e-08,5.612530329078049e-08,5.197701772296492e-09,2.0165371176482903e-08,5.612530329078049e-08,5.197701772296492e-09,2.0272329666287866e-08,5.6422995687676626e-08,5.225270733321606e-09,0.0,0.0,2.976923968961354e-10,2.976923968961354e-10,2.976923968961354e-10,2.976923968961354e-10,0.005304067496149038,1.520124718640573,1.0,0.4187923832293445,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,1.7705507419393659e-06,1.7697402042259288e-06,-8.105377134370656e-10,8.105377134370656e-10,12.249969015381605,12.249969029566
16.8,0.2,8.364325250162602e-09,2.705844584190968e-08,2.415816165380267e-09,8.364325250162602e-09,2.705844584190968e-08,2.415816165380267e-09,8.407373066993414e-09,2.719770477619208e-08,2.4282493992244656e-09,0.0,0.0,1.3925893428239818e-10,1.3925893428239818e-10,1.3925893428239818e-10,1.3925893428239818e-10,0.00514659766847015,1.5013415333766713,1.0,0.40635906399495303,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,4.115254256548783e-07,4.112081813062357e-07,-3.172443486425732e-10,3.172443486425732e-10,12.249992798306106,12.24999280385788
17.6,0.2,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.5040299356347132e-09,7.179424047191743e-09,8.268494184870854e-10,0.0,0.0,4.0197561857518245e-11,4.0197561857518245e-11,4.0197561857518245e-11,4.0197561857518245e-11,0.005630520608933502,1.559816346703205,1.0,0.44456808785883606,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,5.6207073804593766e-08,5.559007194408099e-08,-6.17001860512777e-10,6.17001860512777e-10,12.249999016376224,12.249999027173757
18.4,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0058704800739689e-30,1.0058704800739689e-30,1.0058704800739689e-30,1e-30,1e-30,5.870480073968777e-33,5.870480073968777e-33,1.0058704800739689e-30,1.0058704800739689e-30,1.0058704800739688,1.5896510516836373,1.0,0.463514527796402,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,5.6207073804593766e-08,5.559007194408099e-08,-6.17001860512777e-10,6.17001860512777e-10,12.249999016376224,12.249999027173757
19.200000000000003,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,5.6207073804593766e-08,5.559007194408099e-08,-6.17001860512777e-10,6.17001860512777e-10,12.249999016376224,12.249999027173757
20.0,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,5.6207073804593766e-08,5.559007194408099e-08,-6.17001860512777e-10,6.17001860512777e-10,12.249999016376224,12.249999027173757
4.0,0.39,0.00016435372048146063,0.0014798793343970764,0.0003418631110110614,0.00016435372048146063,0.0014798793343970764,0.0003418631110110614,0.00016486906642510356,0.0014845196297906238,0.0003429350536906953,0.0,0.0,4.640295393547496e-06,4.640295393547496e-06,4.640295393547496e-06,4.640295393547496e-06,0.0031355903726015726,1.280917082806759,1.0,0.24757629233153006,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,2.4448817340068487,2.444858483789307,-2.3250217541903595e-05,2.3250217541903595e-05,6.823611487882244,6.823307819665558
4.8,0.39,0.00019574823662416805,0.0015684082500680974,0.0001519655378412984,0.00019574823662416805,0.0015684082500680974,0.0001519655378412984,0.00019651105878931764,0.0015745202672069927,0.00015255774077810847,0.0,0.0,6.112017138895295e-06,6.112017138895295e-06,6.112017138895295e-06,6.112017138895295e-06,0.003896955488872188,1.3602809677586774,1.0,0.30769127235057525,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,13.751970835344054,13.75152432659523,-0.0004465087488227937,0.0004465087488227937,953.5698969824377,953.5009574404609
5.6,0.39,0.0001571487821813237,0.0013021843961999173,5.952962446598845e-05,0.0001571487821813237,0.0013021843961999173,5.952962446598845e-05,0.0001578614293519116,0.0013080896155255423,5.979958276826086e-05,0.0,0.0,5.9052193256249955e-06,5.9052193256249955e-06,5.9052193256249955e-06,5.9052193256249955e-06,0.004534856463384007,1.4305484675437201,1.0,0.35805791447458585,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,57.98141445255387,57.97439328206518,-0.007021170488691553,0.007021170488691553,20009.102884072952,20004.137345211137
6.4,0.39,0.00010403240172801354,0.0006722762677837851,2.7226661152841032e-05,0.00010403240172801354,0.0006722762677837851,2.7226661152841032e-05,0.00010454677039414756,0.0006756002114916078,2.7361278263931904e-05,0.0,0.0,3.3239437078226705e-06,3.3239437078226705e-06,3.3239437078226705e-06,3.3239437078226705e-06,0.0049443121334333704,1.4775528482269376,1.0,0.3903872383399466,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,59.89388950310497,59.877309480955944,-0.01658002214902865,0.01658002214902865,21384.594432509086,21372.473275821874
7.2,0.39,7.600594590530699e-05,0.00012096549319106766,1.75679713156894e-05,7.600594590530699e-05,0.00012096549319106766,1.75679713156894e-05,7.639120008207693e-05,0.00012157863550436713,1.7657018748046546e-05,0.0,0.0,6.131423132994666e-07,6.131423132994666e-07,6.131423132994666e-07,6.131423132994666e-07,0.005068737349179363,1.4921401916441892,1.0,0.40021145959540433,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,3.532800267571452,3.5313947890857684,-0.00140547848568362,0.00140547848568362,28.430231133455354,28.392773418387293
8.0,0.39,6.31393068273821e-05,8.591083025389693e-05,1.3492972088047451e-05,6.31393068273821e-05,8.591083025389693e-05,1.3492972088047451e-05,6.344511603085878e-05,8.632693115664823e-05,1.3558324009918559e-05,0.0,0.0,4.1610090275130066e-07,4.1610090275130066e-07,4.1610090275130066e-07,4.1610090275130066e-07,0.004843404510485757,1.4658274448318904,1.0,0.38241989178356733,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,2.326336305231986,2.3245432673167357,-0.0017930379152502063,0.0017930379152502063,5.363118439942793,5.342376582129407
8.8,0.39,2.2146857620247044e-05,5.848230796281681e-05,7.04775033011198e-06,2.2146857620247044e-05,5.848230796281681e-05,7.04775033011198e-06,2.226946770811212e-05,5.8806079445021036e-05,7.086768293835924e-06,0.0,0.0,3.23771482204228e-07,3.23771482204228e-07,3.23771482204228e-07,3.23771482204228e-07,0.005536229562111035,1.5482467554553723,1.0,0.43712316521321565,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,1.5836854161367002,1.5836905343178753,5.1181811751011e-06,5.1181811751011e-06,0.21087707563320476,0.21088882748741603
9.600000000000001,0.39,1.0975147121485077e-05,4.357983841062823e-05,3.956029580418546e-06,1.0975147121485077e-05,4.357983841062823e-05,3.956029580418546e-06,1.10358864085585e-05,4.382102044550544e-05,3.977923265641737e-06,0.0,0.0,2.411820348772163e-07,2.411820348772163e-07,2.411820348772163e-07,2.411820348772163e-07,0.005534257208682007,1.5480056645464257,1.0,0.4369674344285572,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,1.000000004530878,1.0000000045308775,-4.440892098500626e-16,4.440892098500626e-16,0.9999999773456102,0.9999999773456124
10.4,0.39,7.422066720531848e-06,2.9967975391542694e-05,2.1099882180731836e-06,7.422066720531848e-06,2.9967975391542694e-05,2.1099882180731836e-06,7.46160916677156e-06,3.0127635375810282e-05,2.1212295742642807e-06,0.0,0.0,1.596599842675879e-07,1.596599842675879e-07,1.596599842675879e-07,1.596599842675879e-07,0.005327686711617021,1.5229622419775668,1.0,0.42065728173279693,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,0.49525459895960533,0.49505497565502615,-0.00019962330457917732,0.00019962330457917732,5.116026504398401,5.1182843567920315
11.2,0.39,4.558509357281854e-06,1.6473383521677937e-05,7.956065756958455e-07,4.558509357281854e-06,1.6473383521677937e-05,7.956065756958455e-07,4.581896198855287e-06,1.6557898081242122e-05,7.996883321390691e-07,0.0,0.0,8.451455956418554e-08,8.451455956418554e-08,8.451455956418554e-08,8.451455956418554e-08,0.005130370421654404,1.499419168235305,1.0,0.40507781194222237,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,0.1521116714309366,0.1519898356659645,-0.00012183576497210025,0.00012183576497210025,9.732658003618067,9.73455856425666
12.0,0.39,2.51049659930808e-06,8.248753787970822e-06,4.859945413114452e-07,2.51049659930808e-06,8.248753787970822e-06,4.859945413114452e-07,2.5229182257353148e-06,8.289567600693234e-06,4.883991821460553e-07,0.0,0.0,4.0813812722412607e-08,4.0813812722412607e-08,4.0813812722412607e-08,4.0813812722412607e-08,0.0049478762212458675,1.4779687035454037,1.0,0.3906686474340275,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,0.03820530122599985,0.03816080058300677,-4.450064299307832e-05,4.450064299307832e-05,11.590530010056062,11.59128753167948
12.8,0.39,6.987844538077155e-07,2.0493996179638756e-06,2.0546948193091949e-07,6.987844538077155e-07,2.0493996179638756e-06,2.0546948193091949e-07,7.02822236903701e-07,2.061241654645205e-06,2.066567453228865e-07,0.0,0.0,1.1842036681329221e-08,1.1842036681329221e-08,1.1842036681329221e-08,1.1842036681329221e-08,0.0057782955444748985,1.5781226258875372,1.0,0.4562359290923607,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,0.0023602904960522697,0.0023614360888884168,1.1455928361470656e-06,1.1455928361470656e-06,12.208729734889243,12.208709720821963
13.600000000000001,0.39,2.2326970559833704e-07,5.62447153419074e-07,8.964636729611575e-08,2.2326970559833704e-07,5.62447153419074e-07,8.964636729611575e-08,2.2456946878247973e-07,5.657214359782812e-07,9.016824305839781e-08,0.0,0.0,3.274282559207258e-09,3.274282559207258e-09,3.274282559207258e-09,3.274282559207258e-09,0.005821493698213495,1.5835144599575646,1.0,0.4596467185984162,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,0.0001778032087379348,0.00017790480069597238,1.0159195803759202e-07,1.0159195803759202e-07,12.246888641434467,12.246886863801056
14.4,0.39,1.1131341964120475e-07,2.7940829939367144e-07,4.07869702735668e-08,1.1131341964120475e-07,2.7940829939367144e-07,4.07869702735668e-08,1.119411661160138e-07,2.8098400855382593e-07,4.101698635689172e-08,0.0,0.0,1.5757091601544918e-09,1.5757091601544918e-09,1.5757091601544918e-09,1.5757091601544918e-09,0.005639450093550734,1.5609164733916419,1.0,0.4452731317042589,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,4.388000394344511e-05,4.388918527677359e-05,9.181333328479163e-09,9.181333328479163e-09,12.249232111965078,12.249231951296784
15.200000000000001,0.39,4.9709616392691525e-08,1.4671605106442872e-07,1.1770674642156241e-08,4.9709616392691525e-08,1.4671605106442872e-07,1.1770674642156241e-08,4.9981431019131944e-08,1.475183016450378e-07,1.1835037269812322e-08,0.0,0.0,8.022505806090732e-10,8.022505806090732e-10,8.022505806090732e-10,8.022505806090732e-10,0.005468049165641555,1.5399344597018174,1.0,0.4317398568847099,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,1.2098907640248965e-05,1.2097314421238845e-05,-1.5932190101205417e-09,1.5932190101205417e-09,12.24978827003119,12.24978829791228
16.0,0.39,2.015482472120821e-08,5.614789054568101e-08,5.199793552793773e-09,2.015482472120821e-08,5.614789054568101e-08,5.199793552793773e-09,2.026172727190255e-08,5.6445702746901694e-08,5.227373608763832e-09,0.0,0.0,2.978122012206838e-10,2.978122012206838e-10,2.978122012206838e-10,2.978122012206838e-10,0.005304067496149096,1.520124718640573,1.0,0.4187923832293445,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,1.7719761214311387e-06,1.7711649311954063e-06,-8.111902357324398e-10,8.111902357324398e-10,12.249968990437496,12.249969004633307
16.8,0.39,9.525971967553443e-09,2.465308211878383e-08,2.2010619034430794e-09,9.525971967553443e-09,2.465308211878383e-08,2.2010619034430794e-09,9.574998312671566e-09,2.4779961613736964e-08,2.2123898835034978e-09,0.0,0.0,1.2687949495313423e-10,1.2687949495313423e-10,1.2687949495313423e-10,1.2687949495313423e-10,0.005146597668470078,1.5013415333766713,1.0,0.40635906399495303,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,3.416122381270675e-07,3.4134888975241435e-07,-2.633483746531535e-10,2.633483746531535e-10,12.249994021786561,12.249994026395154
17.6,0.39,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.5040299356347132e-09,7.179424047191743e-09,8.268494184870854e-10,0.0,0.0,4.0197561857518245e-11,4.0197561857518245e-11,4.0197561857518245e-11,4.0197561857518245e-11,0.005630520608933502,1.559816346703205,1.0,0.44456808785883606,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,5.6207073804593766e-08,5.559007194408099e-08,-6.17001860512777e-10,6.17001860512777e-10,12.249999016376224,12.249999027173757
18.4,0.39,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0058704800739689e-30,1.0058704800739689e-30,1.0058704800739689e-30,1e-30,1e-30,5.870480073968777e-33,5.870480073968777e-33,1.0058704800739689e-30,1.0058704800739689e-30,1.0058704800739688,1.5896510516836373,1.0,0.463514527796402,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,5.6207073804593766e-08,5.559007194408099e-08,-6.17001860512777e-10,6.17001860512777e-10,12.249999016376224,12.249999027173757
19.200000000000003,0.39,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,5.6207073804593766e-08,5.559007194408099e-08,-6.17001860512777e-10,6.17001860512777e-10,12.249999016376224,12.249999027173757
20.0,0.39,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,5.6207073804593766e-08,5.559007194408099e-08,-6.17001860512777e-10,6.17001860512777e-10,12.249999016376224,12.249999027173757
4.0,0.5800000000000001,0.00016593300264469287,0.0014838405094366235,0.0003402200273142987,0.00016593300264469287,0.0014838405094366235,0.0003402200273142987,0.00016645330057028245,0.0014884932254524892,0.00034128681795651166,0.0,0.0,4.652716015865694e-06,4.652716015865694e-06,4.652716015865694e-06,4.652716015865694e-06,0.003135590372601575,1.280917082806759,1.0,0.24757629233153006,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,2.4817186502014303,2.481694821821148,-2.3828380282253647e-05,2.3828380282253647e-05,7.313220238710028,7.312898047216783
4.8,0.5800000000000001,0.00019588331934337569,0.0015684959230168687,0.00015190541897144576,0.00019588331934337569,0.0015684959230168687,0.00015190541897144576,0.00019664666791986934,0.001574608281813343,0.00015249738762769595,0.0,0.0,6.11235879647426e-06,6.11235879647426e-06,6.11235879647426e-06,6.11235879647426e-06,0.0038969554888722037,1.3602809677586774,1.0,0.30769127235057525,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,13.764250791323446,13.763803534805348,-0.00044725651809862654,0.00044725651809862654,955.4668601921403,955.3977365454074
5.6,0.5800000000000001,0.0001571565360950142,0.0013021795653970398,5.952772796673076e-05,0.0001571565360950142,0.0013021795653970398,5.952772796673076e-05,0.00015786921842848772,0.0013080847628156671,5.979767766865125e-05,0.0,0.0,5.905197418627295e-06,5.905197418627295e-06,5.905197418627295e-06,5.905197418627295e-06,0.00453485646338397,1.4305484675437201,1.0,0.35805791447458585,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,57.98441234989971,57.977390401291416,-0.0070219486082976346,0.0070219486082976346,20011.223256146764,20006.25690387589
6.4,0.5800000000000001,0.00010403279180139791,0.0006722757578882074,2.7226587873248646e-05,0.00010403279180139791,0.0006722757578882074,2.7226587873248646e-05,0.0001045471623961765,0.0006755996990749473,2.736120462202234e-05,0.0,0.0,3.323941186739827e-06,3.323941186739827e-06,3.323941186739827e-06,3.323941186739827e-06,0.004944312133433442,1.4775528482269376,1.0,0.3903872383399466,1.0,1.0,0.0,0.0,constant,0.0,0.0,0.0,0.0,0.0,59.89404198785138,59.87746185614748,-0.016580131703904044,0.016580131703904044,21384.70592547825,21372.584657107393
