D,eta,coeff_1,coeff_2,coeff_3,basis_1_mumu,basis_2_mumu,basis_3_mumu,basis_1_offdiag_frob,basis_2_offdiag_frob,basis_3_offdiag_frob,tree_term_1_mumu,tree_term_2_mumu,tree_term_3_mumu,C_tree_mumu,C_match_mumu,C_ir_mumu,delta_C_match_diag_mumu,delta_C_rge_diag_mumu,tree_rebuild_residual,match_rebuild_residual,ir_rebuild_residual,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,mu_mumu_tree_recon,mu_mumu_ir_recon,mu_mumu_ir_native,abs_delta_mu_mumu_ir_recon_vs_native,chi2_uv_rge
5.6,0.77,0.10061930324206539,0.37916258011347254,0.06704306489988372,1.0000000000000001e-60,0.00343434400378527,1.0000000000000001e-60,7.904352146000565e-32,1.1720655278243226e-31,5.959444798111691e-32,1.006193032420654e-61,0.0013021747334724565,6.704306489988373e-62,0.0013021747334724565,0.0013043605181220007,0.0013102756058481892,2.1857846495441577e-06,5.91508772618851e-06,0.0,0.0,0.0,1.4305484675437201,1.0,0.35805791447458585,1.0016785647834798,1.0,0.1092096338293002,0.7674873008833811,3.36804571485748e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143583549822196,0.879001266901782,1.37322146165523,1.0711593535980681,892.8269668089862,57.981496534548796,57.98149653454881,1.4210854715202004e-14,20009.16093805724
6.4,0.77,0.12575302585940165,0.3468667687486885,0.05236162718228218,1.0000000000000001e-60,0.0019381367964826934,1.0000000000000001e-60,5.752501155700377e-32,8.804855016370669e-32,4.5605734319466625e-32,1.2575302585940166e-61,0.0006722752479888863,5.236162718228219e-62,0.0006722752479888863,0.0006736760637534796,0.0006770069284894995,1.4008157645932799e-06,3.3308647360199423e-06,0.0,0.0,0.0,1.4775528482269376,1.0,0.3903872383399466,1.0020836937977173,1.0,0.1316552460415761,0.7152903247800396,4.4904440373576616e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740888039440537,0.9010336987083872,1.4570612890037822,1.309910589913548,237.97044002383137,59.893472116611335,59.89347211661135,1.4210854715202004e-14,21384.289251604932
7.2,0.77,0.15546132243124233,0.3068206423958548,0.04629894325796145,1.0000000000000001e-60,0.0003942546672087957,1.0000000000000001e-60,4.4222443481515865e-32,3.9711694358654393e-32,3.895876290432982e-32,1.5546132243124235e-61,0.00012096547026056667,4.629894325796146e-62,0.00012096547026056667,0.00012121706832089804,0.0001218314858024542,2.5159806033136904e-07,6.144174815561658e-07,0.0,0.0,0.0,1.4921401916441892,1.0,0.40021145959540433,1.0020799163578615,1.0,0.14069871838435052,0.6301154757324691,8.30051461196152e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.5919364700212614,0.9103279128855146,1.4320463892394186,1.6204236024415644,7.704626794907971,3.533087560708657,3.533087560708657,0.0,28.437890885312548
8.0,0.77,0.18204725219907594,0.30804498389251417,0.04395337405957018,1.0000000000000001e-60,0.0002788905285962925,1.0000000000000001e-60,3.724670408224819e-32,3.3400031652457607e-32,3.50419033094253e-32,1.8204725219907597e-61,8.591082838921968e-05,4.395337405957018e-62,8.591082838921968e-05,8.61028310405475e-05,8.651986188077488e-05,1.9200265132782082e-07,4.17030840227378e-07,0.0,0.0,0.0,1.4658274448318904,1.0,0.38241989178356733,1.0022349062967704,1.0,0.1520636193182569,0.6058619550782047,9.732597891744673e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450493789465,0.9133806506450648,1.4452584420889676,1.665287061215118,3.8861949573870422,2.3264012520703226,2.326401252070322,4.440892098500626e-16,5.363870498984129
8.8,0.77,0.15532925072351705,0.26822734449195185,0.042357383386457635,1.0000000000000001e-60,0.00021803260940042338,1.0000000000000001e-60,2.3881380588317396e-32,2.9531854625161854e-32,2.579827620959073e-32,1.5532925072351707e-61,5.848230783212654e-05,4.2357383386457636e-62,5.848230783212654e-05,5.856953690034891e-05,5.8893791301975774e-05,8.72290682223654e-08,3.242544016268659e-07,0.0,0.0,0.0,1.5482467554553723,1.0,0.43712316521321565,1.0014915462719556,1.0,0.11517223325097901,0.593742823973692,1.2483365522522748e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124253724621,0.9135092966591125,1.2831884106522167,1.2087482232265034,1.8008509751620132,1.5836127820430153,1.5836127820430153,0.0,0.2107103358098491
9.600000000000001,0.77,0.1615250294434468,0.26255859676057464,0.04132676529076125,1.0000000000000001e-60,0.00016598138027800193,1.0000000000000001e-60,1.6485998528050524e-32,2.5766752242221136e-32,1.956789256143102e-32,1.6152502944344682e-61,4.35798382941755e-05,4.132676529076126e-62,4.35798382941755e-05,4.364614012065846e-05,4.388768908625236e-05,6.630182648295803e-08,2.4154896559390286e-07,0.0,0.0,0.0,1.5480056645464257,1.0,0.4369674344285572,1.0015213876204727,1.0,0.11485685465158924,0.5829075327366252,1.5205403538404688e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615244213832,0.9126874965804395,1.3214390645375511,1.1497013156171452,0.9999999985269468,0.9999999984713439,0.9999999984713444,4.440892098500626e-16,1.0000000076432776
10.4,0.77,0.17639310745061237,0.26744080157883854,0.040638256560595644,1.0000000000000001e-60,0.00011205461341960352,1.0000000000000001e-60,1.297333462625057e-32,2.117117034267152e-32,1.4411276959137232e-32,1.763931074506124e-61,2.9967975633545642e-05,4.063825656059565e-62,2.9967975633545642e-05,3.0019743795288586e-05,3.017967958539289e-05,5.1768161742944555e-08,1.5993579010430402e-07,0.0,0.0,0.0,1.5229622419775668,1.0,0.42065728173279693,1.001727449407193,1.0,0.12533762689732517,0.5770575888050552,1.8818072723859162e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112499271791,0.911543283563301,1.3800538869112335,1.2559774722814012,0.47287198395479735,0.49525487323294054,0.4952548732329407,1.6653345369377348e-16,5.116023402554638
11.2,0.77,0.19039182900394178,0.27312194798030254,0.04013603156779891,1.0000000000000001e-60,6.0315134839430895e-05,1.0000000000000001e-60,9.786270620734407e-33,1.553256383723317e-32,8.90454950613309e-33,1.903918290039418e-61,1.647338712003998e-05,4.013603156779891e-62,1.647338712003998e-05,1.650508765425855e-05,1.658976486776677e-05,3.170053421856889e-08,8.467721350822023e-08,0.0,0.0,0.0,1.499419168235305,1.0,0.40507781194222237,1.0019243482829348,1.0,0.1353663151635882,0.5744380158402492,2.5787377290133707e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.918467763948262,0.9102765275485039,1.425828299165174,1.3404293458524341,0.14288761233379477,0.15211189660677107,0.152111896606771,8.326672684688674e-17,9.732654491189688
12.0,0.77,0.2033691550949192,0.27894908792824485,0.03982760667642974,1.0000000000000001e-60,2.957082437531488e-05,1.0000000000000001e-60,7.026954938208634e-33,1.0875812498441646e-32,6.986406599875982e-33,2.0336915509491922e-61,8.248754488780397e-06,3.982760667642974e-62,8.248754488780397e-06,8.265832564462735e-06,8.30673088085724e-06,1.7078075682337975e-08,4.089831639450489e-08,0.0,0.0,0.0,1.4779687035454037,1.0,0.3906686474340275,1.0020703823474886,1.0,0.14464355018632655,0.5733930501738425,3.655827939835572e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771173544807799,0.9093091988944986,1.4365937871190193,1.407463712250409,0.03582659430755129,0.03820261217213292,0.03820261217213292,0.0,11.590575784342514
12.8,0.77,0.171351922088286,0.22310122624496967,0.03962165068923966,1.0000000000000001e-60,9.186019029316344e-06,1.0000000000000001e-60,4.0388379677876596e-33,6.0616892131868145e-33,4.55444315358891e-33,1.7135192208828603e-61,2.0494121097501023e-06,3.9621650689239665e-62,2.0494121097501023e-06,2.052014385858009e-06,2.063871531441011e-06,2.6022761079068965e-09,1.1857145583001893e-08,0.0,0.0,0.0,1.5781226258875372,1.0,0.4562359290923607,1.001269767117861,1.0,0.10063809092004923,0.5338322605098711,6.464042583298375e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916646581924389,0.9085362197931564,1.2989832372627907,1.1597086448540501,0.002211502153664749,0.002360278668870221,0.002360278668870221,0.0,12.208729941515989
13.600000000000001,0.77,0.1719728154488899,0.21729312154279104,0.03944876691539315,1.0000000000000001e-60,2.5885617446326796e-06,1.0000000000000001e-60,2.2787958365921463e-33,3.2178015753819755e-33,3.0149352342625718e-33,1.7197281544888993e-61,5.62476661797488e-07,3.9448766915393155e-62,5.62476661797488e-07,5.631512883381614e-07,5.664296700143628e-07,6.746265406733238e-10,3.2783816762014006e-09,0.0,0.0,0.0,1.5835144599575646,1.0,0.4596467185984162,1.0011993858349917,1.0,0.09808481357269962,0.5280293728253742,1.176349422487341e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820652232564375,0.9078216652159469,1.263703446289532,1.1610009932696252,0.000166585725830007,0.00017780908162615282,0.00017780908162615296,1.3552527156068805e-19,12.246888538671971
14.4,0.77,0.18126828334494755,0.223972357285293,0.039367369180547625,1.0000000000000001e-60,1.2472862552806118e-06,1.0000000000000001e-60,1.567404010988234e-33,2.233639411615592e-33,2.035717144397029e-33,1.8126828334494755e-61,2.7935764280474436e-07,3.9367369180547626e-62,2.7935764280474436e-07,2.797384553482447e-07,2.813160264064281e-07,3.8081254350032e-10,1.5775710581834027e-09,0.0,0.0,0.0,1.5609164733916419,1.0,0.4452731317042589,1.0013631720960878,1.0,0.10740742647090296,0.5324342729791944,1.706910896447314e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6957717563015633,0.9074213114209866,1.3078388927833577,1.2618790978739667,4.1091300406667834e-05,4.3859411975855775e-05,4.3859411975855775e-05,0.0,12.249232472313219
15.200000000000001,0.77,0.1902012619360678,0.23064920433595215,0.03931035741582863,1.0000000000000001e-60,6.36458540351539e-07,1.0000000000000001e-60,1.0224279419523345e-33,1.595567034444544e-33,1.0936942886213224e-33,1.902012619360678e-61,1.4679865592490398e-07,3.931035741582864e-62,1.4679865592490398e-07,1.4702906645433324e-07,1.4783302861848392e-07,2.3041052942926266e-10,8.039621641506768e-10,0.0,0.0,0.0,1.5399344597018174,1.0,0.4317398568847099,1.001569568385879,1.0,0.11619019864791928,0.5367937366735732,2.498950246328401e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.819155070875139,0.9071280439674249,1.3880812714316522,1.3403122806873127,1.1346787693133124e-05,1.2112105748057995e-05,1.2112105748057995e-05,0.0,12.249788039066301
16.0,0.77,0.19967046495859453,0.2366371068109057,0.039208889862940195,1.0000000000000001e-60,2.3577682401147757e-07,1.0000000000000001e-60,6.366952551262236e-34,9.711371149564362e-34,7.299676125005615e-34,1.9967046495859455e-61,5.579354548714013e-08,3.92088898629402e-62,5.579354548714013e-08,5.5888623377210904e-08,5.618506040787049e-08,9.507789007077394e-11,2.9643703065958355e-10,0.0,0.0,0.0,1.520124718640573,1.0,0.4187923832293445,1.0017041019573256,1.0,0.12459912372608362,0.5406423257224268,4.067449161057865e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7829543145781938,0.9065614596517599,1.401840136715354,1.4043428740235022,1.6390669409052445e-06,1.7495182794825772e-06,1.7495182794825772e-06,0.0,12.249969383449235
16.8,0.77,0.2049047825037965,0.24719665313745046,0.039434315415383836,1.0000000000000001e-60,1.0225565476109463e-07,1.0000000000000001e-60,4.243519037651276e-34,6.395487620536675e-34,4.784519404143322e-34,2.0490478250379655e-61,2.5277255621321193e-08,3.943431541538384e-62,2.5277255621321193e-08,2.5324165803082838e-08,2.5454499095760937e-08,4.6910181761645074e-11,1.3033329267809885e-10,0.0,0.0,0.0,1.5013415333766713,1.0,0.40635906399495303,1.0018558257456587,1.0,0.13268580337603814,0.5471632629446838,6.16051220243579e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7866680363204086,0.9078948312615304,1.4275664093108087,1.4580718575681215,3.3642527121579355e-07,3.590921330866313e-07,3.590921330866313e-07,0.0,12.249993715888474
17.6,0.77,0.18962990788759787,0.21279271638670572,0.038614174076225596,1.0000000000000001e-60,3.355014497939953e-08,1.0000000000000001e-60,2.7110732989817773e-34,3.6633397319604162e-34,2.9184389339704e-34,1.8962990788759788e-61,7.139226485334223e-09,3.86141740762256e-62,7.139226485334223e-09,7.1490912946402065e-09,7.189344400509826e-09,9.864809305983397e-12,4.025310586961934e-11,0.0,0.0,0.0,1.559816346703205,1.0,0.44456808785883606,1.0013817756484191,1.0,0.10702376707827714,0.5253311760113416,1.0452097502090278e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905432,0.9037860142270192,1.3366351644987071,1.345257621215382,2.6836822269855532e-08,2.8645430781887135e-08,5.5421309149153085e-08,2.677587836726595e-08,12.249999030127107
18.4,0.77,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,1.7949803590232284e-61,1.9969300124387082e-09,3.873274194856101e-62,1.9969300124387082e-09,1.999148549020442e-09,2.0108845107423702e-09,2.2185365817337405e-12,1.173596172192823e-11,0.0,0.0,0.0,1.5896510516836373,1.0,0.463514527796402,1.0011109736284771,1.0,0.09421603304878111,0.5139240325215798,1.6860442681422976e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215799,0.9043734450498737,1.229970175055255,1.2702190003210754,2.0996865139845838e-09,2.2410473784092797e-09,5.5421309149153085e-08,5.3180261770743804e-08,12.249999030127107
19.200000000000003,0.77,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0057161736535278e-30,1e-30,5.716173653527695e-33,0.0,0.0,0.0,1.5704009692603986,1.0,0.4513309811859851,1.0007338863028497,1.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,5.605671567495124e-52,5.5421309149153085e-08,5.5421309149153085e-08,12.249999030127107
20.0,0.77,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0055641423643005e-30,1e-30,5.564142364300414e-33,0.0,0.0,0.0,1.5516627094173834,1.0,0.43932707173589636,1.0008103337191063,1.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,5.6039769083406985e-52,5.5421309149153085e-08,5.5421309149153085e-08,12.249999030127107
4.0,0.96,0.051937228436070286,0.35932027337198563,0.1260030233584572,1.0000000000000001e-60,0.0041510630369783405,1.0000000000000001e-60,1.1412036525285907e-31,1.2885748774484689e-31,1.0342645694866756e-31,5.193722843607029e-62,0.0014915611052314021,1.260030233584572e-61,0.0014915611052314021,0.0014931637814675743,0.0014978457314454613,1.6026762361721642e-06,4.681949977887023e-06,0.0,0.0,0.0,1.280917082806759,1.0,0.24757629233153006,1.0010744958624564,1.0,0.07718149434815945,0.7313892702776418,2.877362109397857e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8828319704467904,0.7588059787526986,1.269745173994611,1.0767321020559757,1171.4152413518134,2.556126411944561,2.556126411944561,0.0,8.35392675247378
4.8,0.96,0.07722309334409544,0.37698420269223937,0.095540042813115,1.0000000000000001e-60,0.004161103583490356,1.0000000000000001e-60,1.0079858792610566e-31,1.2901323317381603e-31,7.971721936714691e-32,7.722309334409544e-62,0.001568670316741932,9.5540042813115e-62,0.001568670316741932,0.0015704898074228833,0.0015766099362981376,1.8194906809512919e-06,6.120128875254302e-06,0.0,0.0,0.0,1.3602809677586774,1.0,0.30769127235057525,1.001159893612783,1.0,0.07111786048012514,0.7486821431717237,2.9937716391922664e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.0295022009798482,0.8336837881063457,1.4728154351471714,1.4163259993902102,1295.6632116320325,13.788268811369758,13.788268811369758,0.0,959.182525892229
5.6,0.96,0.1006242673433581,0.3791611728443598,0.0670409291640139,1.0000000000000001e-60,0.00343434400378527,1.0000000000000001e-60,7.904352146000565e-32,1.1720655278243226e-31,5.959444798111691e-32,1.0062426734335811e-61,0.0013021699004262175,6.7040929164013906e-62,0.0013021699004262175,0.0013043556644944086,0.0013102707302100926,2.1857640681911296e-06,5.91506571568398e-06,0.0,0.0,0.0,1.4305484675437201,1.0,0.35805791447458585,1.0016785552080998,1.0,0.1092096338293002,0.767479602853294,3.3680440417465187e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143509442123047,0.8790038399294478,1.3732196089627513,1.0711593535980681,892.8203393328181,57.98449358396196,57.98449358396197,1.4210854715202004e-14,20011.280713458957
6.4,0.96,0.12575349736987831,0.3468665056603734,0.05236148625382626,1.0000000000000001e-60,0.0019381367964826934,1.0000000000000001e-60,5.752501155700377e-32,8.804855016370669e-32,4.5605734319466625e-32,1.2575349736987832e-61,0.0006722747380877421,5.236148625382626e-62,0.0006722747380877421,0.000673675551878568,0.0006770064140837187,1.4008137908258847e-06,3.3308622051506564e-06,0.0,0.0,0.0,1.4775528482269376,1.0,0.3903872383399466,1.0020836924421859,1.0,0.1316552460415761,0.7152894543876718,4.490444037419857e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740879698570285,0.9010338079780355,1.4570610804820259,1.309910589913548,237.9700790367089,59.89362455567828,59.893624555678294,1.4210854715202004e-14,21384.40071037906
7.2,0.96,0.15546137062297066,0.30682061331394483,0.046298932030059727,1.0000000000000001e-60,0.0003942546672087957,1.0000000000000001e-60,4.4222443481515865e-32,3.9711694358654393e-32,3.895876290432982e-32,1.5546137062297068e-61,0.00012096545879488792,4.629893203005974e-62,0.00012096545879488792,0.00012121705681845772,0.00012183147424171104,2.515980235698003e-07,6.14417423253316e-07,0.0,0.0,0.0,1.4921401916441892,1.0,0.40021145959540433,1.0020799162511045,1.0,0.14069871838435052,0.6301154054631962,8.300514453206743e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.591936422932302,0.910327911831958,1.4320463774671788,1.6204236024415644,7.704625334346187,3.5330878674305946,3.533087867430593,1.3322676295501878e-15,28.437899063622474
8.0,0.96,0.18204725728910257,0.3080449805445556,0.04395337302860653,1.0000000000000001e-60,0.0002788905285962925,1.0000000000000001e-60,3.724670408224819e-32,3.3400031652457607e-32,3.50419033094253e-32,1.820472572891026e-61,8.591082745550575e-05,4.395337302860654e-62,8.591082745550575e-05,8.610283010401112e-05,8.651986093970247e-05,1.920026485053715e-07,4.1703083569134716e-07,0.0,0.0,0.0,1.4658274448318904,1.0,0.38241989178356733,1.002234906288207,1.0,0.1520636193182569,0.6058619494692741,9.732597877508545e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450474201092,0.9133806496187621,1.4452584415992584,1.665287061215118,3.8861948729135376,2.3264012493862603,2.32640124938626,4.440892098500626e-16,5.363870467902645
8.8,0.96,0.15532925115500176,0.2682273442059032,0.04235738325370696,1.0000000000000001e-60,0.00021803260940042338,1.0000000000000001e-60,2.3881380588317396e-32,2.9531854625161854e-32,2.579827620959073e-32,1.5532925115500178e-61,5.848230776975861e-05,4.235738325370696e-62,5.848230776975861e-05,5.8569536837852425e-05,5.8893791239133295e-05,8.72290680938129e-08,3.2425440128086986e-07,0.0,0.0,0.0,1.5482467554553723,1.0,0.43712316521321565,1.001491546271348,1.0,0.11517223325097901,0.5937428235549198,1.2483365523058923e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124246303039,0.9135092963692406,1.283188410466677,1.2087482232265034,1.8008509713210104,1.583612780410291,1.5836127804102906,4.440892098500626e-16,0.21071033206248524
9.600000000000001,0.96,0.16152502939258942,0.26255859718976865,0.0413267651105517,1.0000000000000001e-60,0.00016598138027800193,1.0000000000000001e-60,1.6485998528050524e-32,2.5766752242221136e-32,1.956789256143102e-32,1.6152502939258942e-61,4.3579838365413716e-05,4.132676511055171e-62,4.3579838365413716e-05,4.364614019207605e-05,4.388768915806519e-05,6.63018266623325e-08,2.41548965989142e-07,0.0,0.0,0.0,1.5480056645464257,1.0,0.4369674344285572,1.0015213876221016,1.0,0.11485685465158924,0.5829075340635298,1.520540353855267e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615256495696,0.9126874958988278,1.3214390648445977,1.1497013156171452,1.0000000017962667,1.0000000022924278,1.0000000022924282,4.440892098500626e-16,0.9999999885378583
10.4,0.96,0.17639310269310501,0.26744080583760665,0.04063825738819043,1.0000000000000001e-60,0.00011205461341960352,1.0000000000000001e-60,1.297333462625057e-32,2.117117034267152e-32,1.4411276959137232e-32,1.7639310269310502e-61,2.9967976110760257e-05,4.0638257388190435e-62,2.9967976110760257e-05,3.0019744273619713e-05,3.0179680066272417e-05,5.176816285945595e-08,1.599357926527043e-07,0.0,0.0,0.0,1.5229622419775668,1.0,0.42065728173279693,1.0017274494169417,1.0,0.12533762689732517,0.5770575946219046,1.881807269416293e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112607191567,0.9115432858772285,1.3800538896092278,1.2559774722814012,0.47287199901496874,0.49525488863508405,0.49525488863508405,0.0,5.116023228366962
11.2,0.96,0.19039181827397883,0.27312195666784106,0.040136035339309685,1.0000000000000001e-60,6.0315134839430895e-05,1.0000000000000001e-60,9.786270620734407e-33,1.553256383723317e-32,8.90454950613309e-33,1.9039181827397886e-61,1.6473387644030034e-05,4.013603533930969e-62,1.6473387644030034e-05,1.6505088179408225e-05,1.6589765395610657e-05,3.1700535378190875e-08,8.467721620243214e-08,0.0,0.0,0.0,1.499419168235305,1.0,0.40507781194222237,1.0019243482921183,1.0,0.1353663151635882,0.5744380177994584,2.5787377211559422e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677840687441,0.9102765397777441,1.4258283041952946,1.3404293458524341,0.1428876214238123,0.15211190620851653,0.15211190620851653,0.0,9.732654341415886
12.0,0.96,0.20336906757422094,0.27894920872461426,0.039827603490003215,1.0000000000000001e-60,2.957082437531488e-05,1.0000000000000001e-60,7.026954938208634e-33,1.0875812498441646e-32,6.986406599875982e-33,2.0336906757422095e-61,8.24875806082862e-06,3.982760349000322e-62,8.24875806082862e-06,8.265836146583193e-06,8.306734480701587e-06,1.707808575457277e-08,4.089833411839318e-08,0.0,0.0,0.0,1.4779687035454037,1.0,0.3906686474340275,1.0020703826719894,1.0,0.14464355018632655,0.5733932192670462,3.6558278246765054e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771176375719665,0.9093091876423878,1.436593857891816,1.407463712250409,0.03582662533632066,0.038202645289365136,0.03820264528936515,1.3877787807814457e-17,11.590575220605514
12.8,0.96,0.17135189476865237,0.2231016114073624,0.03962141728208789,1.0000000000000001e-60,9.186019029316344e-06,1.0000000000000001e-60,4.0388379677876596e-33,6.0616892131868145e-33,4.55444315358891e-33,1.713518947686524e-61,2.0494156478591713e-06,3.962141728208789e-62,2.0494156478591713e-06,2.052017931666487e-06,2.063875097738218e-06,2.602283807315685e-09,1.1857166071731083e-08,0.0,0.0,0.0,1.5781226258875372,1.0,0.4562359290923607,1.0012697686826164,1.0,0.10063809092004923,0.5338337179380851,6.464042585592889e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916661241161201,0.9085354055646903,1.298983603743711,1.1597086448540501,0.0022115097895546152,0.002360286830872075,0.002360286830872075,0.0,12.208729798921759
13.600000000000001,0.96,0.171976346726801,0.21728430101420038,0.03945079205326019,1.0000000000000001e-60,2.5885617446326796e-06,1.0000000000000001e-60,2.2787958365921463e-33,3.2178015753819755e-33,3.0149352342625718e-33,1.7197634672680103e-61,5.624538293146108e-07,3.945079205326019e-62,5.624538293146108e-07,5.631284155640575e-07,5.664066640865486e-07,6.745862494466285e-10,3.2782485224911197e-09,0.0,0.0,0.0,1.5835144599575646,1.0,0.4596467185984162,1.001199362888628,1.0,0.09808481357269962,0.5280098077086517,1.176349353841639e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.682033237947791,0.907828637775891,1.2636954499623705,1.1610009932696252,0.00016657220175410377,0.00017779463761545352,0.00017779463761545363,1.0842021724855044e-19,12.246888791410061
14.4,0.96,0.18126276921357645,0.22398454082420688,0.039365021284700256,1.0000000000000001e-60,1.2472862552806118e-06,1.0000000000000001e-60,1.567404010988234e-33,2.233639411615592e-33,2.035717144397029e-33,1.8126276921357646e-61,2.793728391653723e-07,3.936502128470026e-62,2.793728391653723e-07,2.797536811759812e-07,2.813313380994603e-07,3.8084201060892007e-10,1.5776569234790592e-09,0.0,0.0,0.0,1.5609164733916419,1.0,0.4452731317042589,1.0013632034228763,1.0,0.10740742647090296,0.5324574989568465,1.7069095154424582e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6958126886253156,0.9074136344908245,1.307849125864296,1.2618790978739667,4.109577105724553e-05,4.386418657322445e-05,4.386418657322445e-05,0.0,12.249232388760385
15.200000000000001,0.96,0.19019490098918215,0.23067017307106988,0.03929909497336388,1.0000000000000001e-60,6.36458540351539e-07,1.0000000000000001e-60,1.0224279419523345e-33,1.595567034444544e-33,1.0936942886213224e-33,1.9019490098918217e-61,1.4681200165545e-07,3.929909497336388e-62,1.4681200165545e-07,1.4704244617333823e-07,1.4784648149845026e-07,2.3044451788821798e-10,8.040353251120302e-10,0.0,0.0,0.0,1.5399344597018174,1.0,0.4317398568847099,1.0015696572166426,1.0,0.11619019864791928,0.5368603257534034,2.4989398734686393e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8192287236544278,0.9070911801411686,1.3880996846264744,1.3403122806873127,1.1348850900777663e-05,1.2114310267904899e-05,1.2114310267904899e-05,0.0,12.249788000487538
16.0,0.96,0.1984725648281034,0.237890354873884,0.03933177635765783,1.0000000000000001e-60,2.3577682401147757e-07,1.0000000000000001e-60,6.366952551262236e-34,9.711371149564362e-34,7.299676125005615e-34,1.9847256482810343e-61,5.608903233512769e-08,3.933177635765784e-62,5.608903233512769e-08,5.618471247698946e-08,5.648271998421914e-08,9.568014186177307e-11,2.980075072296788e-10,0.0,0.0,0.0,1.520124718640573,1.0,0.4187923832293445,1.0017058618749222,1.0,0.12459912372608362,0.5413087322506962,4.06529168475683e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7863184118128737,0.9072165121343778,1.4026811610240237,1.4043428740235022,1.6564741597763964e-06,1.768104726495792e-06,1.768104726495792e-06,0.0,12.249969058186823
16.8,0.96,0.20614731489941618,0.24606394142194848,0.03925361834486578,1.0000000000000001e-60,1.0225565476109463e-07,1.0000000000000001e-60,4.243519037651276e-34,6.395487620536675e-34,4.784519404143322e-34,2.061473148994162e-61,2.5161429443196977e-08,3.9253618344865785e-62,2.5161429443196977e-08,2.5208089680473972e-08,2.5337825576050086e-08,4.666023727699479e-11,1.2973589557611436e-10,0.0,0.0,0.0,1.5013415333766713,1.0,0.40635906399495303,1.0018544350742207,1.0,0.13268580337603814,0.5467997386889124,6.163589550707376e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7837300268086972,0.9070572320234289,1.4268319069328808,1.4580718575681215,3.3334917969339397e-07,3.5580780019276736e-07,3.5580780019276736e-07,0.0,12.249993773364286
