D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
4.0,0.2,0.00016277754232253458,0.0014758502143104744,0.0003435162004482209,0.00016284627707285223,0.001476473409589992,0.00034366125424330207,0.00016335689629145588,0.0014811030253985046,0.00034473883516354355,6.231952795175428e-07,6.231952795175428e-07,4.629615808512608e-06,4.629615808512608e-06,5.2528110880301505e-06,5.2528110880301505e-06,0.0035591762884177873,1.280917082806759,1.0,0.24757629233153006,1.0004222618755445,1.0,0.0,0.0,input_tied,0.0666809226445681,0.0,0.07718149434815945,0.7278992382235014,2.8777801998322563e-29,2.4083057749134755,2.4082816319748446,-2.4142938630955513e-05,2.4142938630955513e-05,6.3542533482741534,6.353949058611599
4.8,0.2,0.00019561316472304778,0.0015683202593658858,0.00015202569746888047,0.00019569019547861189,0.0015689378501845634,0.0001520855638605815,0.00019645279146000074,0.0015750519311515394,0.00015267823453344622,6.175908186776841e-07,6.175908186776841e-07,6.114080966975952e-06,6.114080966975952e-06,6.731671785653636e-06,6.731671785653636e-06,0.0042922813407865,1.3602809677586774,1.0,0.30769127235057525,1.0003937912648833,1.0,0.0,0.0,input_tied,0.06218502401604448,0.0,0.07111786048012514,0.7487878177500273,2.993923942695591e-29,13.739693054108729,13.73919748127799,-0.0004955728307383112,0.0004955728307383112,951.67515418512,951.5987155123568
5.6,0.2,0.00015714102819852153,0.0013021892258809095,5.9531521082067194e-05,0.00015723707055205277,0.001302985105349374,5.956790589804786e-05,0.0001579501180977293,0.0013088939557760607,5.983803780111987e-05,7.958794684644662e-07,7.958794684644662e-07,5.908850426686752e-06,5.908850426686752e-06,6.704729895151218e-06,6.704729895151218e-06,0.005148813829737824,1.4305484675437201,1.0,0.35805791447458585,1.0006111857268103,1.0,0.0,0.0,input_tied,0.09651458142736644,0.0,0.1092096338293002,0.7675103934186478,3.368050735349661e-29,57.97841649278864,57.971647004226384,-0.006769488562255788,0.006769488562255788,20006.98258019661,20002.195279817475
6.4,0.2,0.00010403201165275425,0.0006722767776805341,2.7226734432871954e-05,0.00010410639808696665,0.0006727574784908038,2.72462024760015e-05,0.00010462113261419609,0.0006760838014545639,2.7380916205493576e-05,4.807008102697017e-07,4.807008102697017e-07,3.326322963760121e-06,3.326322963760121e-06,3.8070237740298225e-06,3.8070237740298225e-06,0.005662881569648565,1.4775528482269376,1.0,0.3903872383399466,1.0007150340845152,1.0,0.0,0.0,input_tied,0.11291365675935487,0.0,0.1316552460415761,0.715292935971534,4.490444037185556e-29,59.89373701777076,59.88109313420628,-0.012643883564479097,0.012643883564479097,21384.482939400787,21375.239088573177
7.2,0.2,7.600592234179314e-05,0.00012096550465777007,1.756797557663314e-05,7.606111817301924e-05,0.00012105335033312738,1.758073351687037e-05,7.644665200352316e-05,0.0001216669379712042,1.76698456374733e-05,8.784567535731155e-08,8.784567535731155e-08,6.135876380768189e-07,6.135876380768189e-07,7.014333134341304e-07,7.014333134341304e-07,0.005798622635590143,1.4921401916441892,1.0,0.40021145959540433,1.0007262043473124,1.0,0.0,0.0,input_tied,0.11467759395719802,0.0,0.14069871838435052,0.6301156865399458,8.300515088233312e-29,3.5327999605622566,3.531851145524205,-0.0009488150380514426,0.0009488150380514426,28.43022294858977,28.404933166705415
8.0,0.2,6.313930504949174e-05,8.591083119440962e-05,1.3492972406410483e-05,6.318812345725923e-05,8.597725622055784e-05,1.3503404979724607e-05,6.349416909942125e-05,8.639367885113568e-05,1.356880743231032e-05,6.642502614822383e-08,6.642502614822383e-08,4.1642263057783664e-07,4.1642263057783664e-07,4.828476567260605e-07,4.828476567260605e-07,0.0056203350615176015,1.4658274448318904,1.0,0.38241989178356733,1.0007731856999253,1.0,0.0,0.0,input_tied,0.12209659178946565,0.0,0.1520636193182569,0.6058619719411955,9.73259793452573e-29,2.326336307979538,2.325058221409161,-0.0012780865703767574,0.0012780865703767574,5.363118471757258,5.348329456229254
8.8,0.2,2.214685757277516e-05,5.848230801141066e-05,7.047750343537498e-06,2.215972905080832e-05,5.851629720109248e-05,7.051846408337298e-06,2.2282410397867777e-05,5.8840256855522446e-05,7.0908870488906015e-06,3.398918968181713e-08,3.398918968181713e-08,3.2395965442996765e-07,3.2395965442996765e-07,3.579488441117848e-07,3.579488441117848e-07,0.006120634706173776,1.5482467554553723,1.0,0.43712316521321565,1.0005811875563322,1.0,0.0,0.0,input_tied,0.0917774602213407,0.0,0.11517223325097901,0.5937428255184164,1.2483365521746187e-28,1.5836854177066555,1.5837049622610522,1.9544554396677682e-05,1.9544554396677682e-05,0.2108770792379284,0.21092195724584148
9.600000000000001,0.2,1.0975147167186832e-05,4.3579838328899834e-05,3.956029559913731e-06,1.0981465072225533e-05,4.3604925307322054e-05,3.958306870523701e-06,1.1042239324463388e-05,4.384624617953815e-05,3.980213158856073e-06,2.5086978422220478e-08,2.5086978422220478e-08,2.4132087221609254e-07,2.4132087221609254e-07,2.66407850638313e-07,2.66407850638313e-07,0.006113098645013685,1.5480056645464257,1.0,0.4369674344285572,1.0005756556101215,1.0,0.0,0.0,input_tied,0.09090389029067429,0.0,0.11485685465158924,0.5829075341898452,1.5205403541526647e-28,1.0000000014340404,1.0000000014347095,6.690203946391193e-13,6.690203946391193e-13,0.9999999928297973,0.9999999928264522
10.4,0.2,7.422066641493796e-06,2.996797540013284e-05,2.1099883030150735e-06,7.426711838550445e-06,2.9986731247775623e-05,2.111308866670476e-06,7.466279032523699e-06,3.0146491157369227e-05,2.122557258863555e-06,1.875584764278129e-08,1.875584764278129e-08,1.5975990959360396e-07,1.5975990959360396e-07,1.7851575723638524e-07,1.7851575723638524e-07,0.005956884135576069,1.5229622419775668,1.0,0.42065728173279693,1.0006258630218543,1.0,0.0,0.0,input_tied,0.09883232695956251,0.0,0.12533762689732517,0.577057574905652,1.8818072702544209e-28,0.4952545984950411,0.4951037210039696,-0.0001508774910715105,0.0001508774910715105,5.116026509652305,5.1177329733803845
11.2,0.2,4.558508069825639e-06,1.6473387012688423e-05,7.956067069737132e-07,4.561584231605335e-06,1.6484503545276358e-05,7.96143596435391e-07,4.584986848423048e-06,1.65690751546807e-05,8.002281079939326e-07,1.1116532587934915e-08,1.1116532587934915e-08,8.457160940434201e-08,8.457160940434201e-08,9.568814199227693e-08,9.568814199227693e-08,0.005808650153036186,1.499419168235305,1.0,0.40507781194222237,1.0006748176667841,1.0,0.0,0.0,input_tied,0.10656293462439939,0.0,0.1353663151635882,0.574437990656976,2.5787377245512494e-28,0.15211173576309514,0.1520199446775504,-9.179108554474569e-05,9.179108554474569e-05,9.732657000126215,9.7340888655164
