split_D,E_tree_piecewise_rmse,E_tree_piecewise_p95_abs_resid,xi_piecewise_rmse,xi_piecewise_p95_abs_resid,low_A1,low_w1,low_A2,low_w2,high_k,high_Dc
14.4,0.0326129034447806,0.05944064197579846,0.0044328983253197765,0.01080123145846712,0.23304933923796503,1.1717133387128449,0.11424334194545076,1.9228205833896954,167.21400212221823,19.041595746371016
15.2,0.036286095456911444,0.06847813589870433,0.004533389089029963,0.009934137087846864,0.10514054796916632,1.824497675193172,0.22622146779835225,1.138142644564079,133.36676692584442,19.078180453383652
12.8,0.03595359740669403,0.06993132613486752,0.004738247499366648,0.011808916827316357,0.23348741179206736,1.3177206084045534,0.10269947015768867,2.0729074982428366,33.34085167025205,18.914399568594302
13.6,0.03898165397052751,0.0702750909116876,0.004867790369715044,0.010570297639165921,0.23388719526900142,1.1541374227670926,0.11061220839479048,1.8486837503792706,32.29682202443288,18.913956076777744
16.0,0.04675213069892041,0.09847700694035377,0.005361355361710094,0.009637110090322004,0.706671514002544,0.42065858765674863,0.2116604321414628,1.2768269195571924,187.3890045997664,19.064939691733947
16.8,0.049470513515550596,0.09985862459984984,0.005680501181208413,0.010299363948467838,0.7922381521694016,0.3200992917455221,0.14646618835412428,1.2518786147506453,131.94065265812313,19.056188709759457
12.0,0.04991717992995535,0.10759183765389135,0.005998849392545563,0.012649711461476726,0.3715880916008287,0.9347825538109431,0.11343476025179265,2.073828628446831,25.206609888595263,18.908939767877744
