D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
8.8,0.77,2.214685772470437e-05,5.8482307832126536e-05,7.0477503040651206e-06,2.2179890787779185e-05,5.85695369003489e-05,7.058262349756823e-06,2.2302683754842883e-05,5.889379130197577e-05,7.097338510434682e-06,8.72290682223654e-08,8.72290682223654e-08,3.242544016268659e-07,3.242544016268659e-07,4.114834698492313e-07,4.114834698492313e-07,0.007036033376630666,1.5482467554553723,1.0,0.43712316521321565,1.0014915462719556,1.0,0.0,0.0,action_normalized,0.23553554640194724,0.0,0.11517223325097901,0.593742823973692,1.248336552252275e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124253724621,0.9135092966591125,1.2831884106522167,1.2087482232265034,1.5836854111193917,1.5836127820430153,-7.262907637639593e-05,7.262907637639593e-05,0.21087706411312476,0.2107103358098491
9.600000000000001,0.77,1.0975147130492073e-05,4.357983829417551e-05,3.956029602874588e-06,1.099184458346927e-05,4.3646140120658466e-05,3.9620482573386255e-06,1.1052676278592048e-05,4.388768908625237e-05,3.983975251467948e-06,6.630182648295803e-08,6.630182648295803e-08,2.4154896559390286e-07,2.4154896559390286e-07,3.078507920768609e-07,3.078507920768609e-07,0.0070640645795605325,1.5480056645464257,1.0,0.4369674344285572,1.0015213876204727,1.0,0.0,0.0,action_normalized,0.24024790327650117,0.0,0.11485685465158924,0.5829075327366252,1.5205403538404686e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615244213833,0.9126874965804395,1.3214390645375511,1.1497013156171452,0.9999999984724866,0.9999999984713444,-1.142197447734361e-12,1.142197447734361e-12,1.0000000076375666,1.0000000076432776
10.4,0.77,7.422066822631817e-06,2.9967975633545645e-05,2.1099880989933163e-06,7.434888067564719e-06,3.001974379528859e-05,2.113632996684107e-06,7.474498821924643e-06,3.0179679585392894e-05,2.1248937711137757e-06,5.1768161742944555e-08,5.1768161742944555e-08,1.5993579010430402e-07,1.5993579010430402e-07,2.1170395184724858e-07,2.1170395184724858e-07,0.007064339428061692,1.5229622419775668,1.0,0.42065728173279693,1.001727449407193,1.0,0.0,0.0,action_normalized,0.27278787635026935,0.0,0.12533762689732517,0.5770575888050552,1.8818072723859162e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112499271792,0.911543283563301,1.3800538869112335,1.2559774722814012,0.4952546080067378,0.4952548732329407,2.652262028890462e-07,2.652262028890462e-07,5.116026402081508,5.116023402554638
11.2,0.77,4.558508374417912e-06,1.6473387120039976e-05,7.956065388971954e-07,4.567280532180967e-06,1.6505087654258545e-05,7.971375629742138e-07,4.5907123731306665e-06,1.6589764867766765e-05,8.012271739492864e-07,3.170053421856889e-08,3.170053421856889e-08,8.467721350822023e-08,8.467721350822023e-08,1.1637774772678912e-07,1.1637774772678912e-07,0.0070645913241008515,1.499419168235305,1.0,0.40507781194222237,1.0019243482829348,1.0,0.0,0.0,action_normalized,0.30388090051971556,0.0,0.1353663151635882,0.5744380158402492,2.5787377290133707e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677639482618,0.9102765275485039,1.425828299165174,1.3404293458524341,0.15211173791988766,0.152111896606771,1.5868688332809633e-07,1.5868688332809633e-07,9.732656966483265,9.732654491189688
12.0,0.77,2.5104954008600457e-06,8.248754488780397e-06,4.859951475504296e-07,2.5156930862214377e-06,8.265832564462735e-06,4.870013433248831e-07,2.5281404242227054e-06,8.30673088085724e-06,4.894109656912351e-07,1.7078075682337975e-08,1.7078075682337975e-08,4.089831639450489e-08,4.089831639450489e-08,5.7976392076842864e-08,5.7976392076842864e-08,0.007028502564320453,1.4779687035454037,1.0,0.3906686474340275,1.0020703823474886,1.0,0.0,0.0,action_normalized,0.3269416756593854,0.0,0.14464355018632655,0.5733930501738425,3.6558279398355724e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.87711735448078,0.9093091988944986,1.4365937871190193,1.407463712250409,0.03820530762110557,0.03820261217213292,-2.6954489726477293e-06,2.6954489726477293e-06,11.590529901195797,11.590575784342514
12.8,0.77,6.987822254986868e-07,2.0494121097501023e-06,2.0546750395309558e-07,6.996695161911708e-07,2.052014385858009e-06,2.0572839983340418e-07,7.037124134391832e-07,2.063871531441011e-06,2.069171593295335e-07,2.6022761079068965e-09,2.6022761079068965e-09,1.1857145583001893e-08,1.1857145583001893e-08,1.445942169090879e-08,1.445942169090879e-08,0.007055399752015673,1.5781226258875372,1.0,0.4562359290923607,1.001269767117861,1.0,0.0,0.0,action_normalized,0.2005135861567857,0.0,0.10063809092004923,0.5338322605098711,6.464042583298375e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916646581924389,0.9085362197931564,1.2989832372627907,1.1597086448540501,0.00236031927791106,0.002360278668870221,-4.060904083922484e-08,4.060904083922484e-08,12.208729232055887,12.208729941515989
13.600000000000001,0.77,2.2325985825441142e-07,5.624766617974881e-07,8.96456902950544e-08,2.23527632965924e-07,5.631512883381615e-07,8.975321006616234e-08,2.2482889767261172e-07,5.664296700143629e-07,9.027570781295693e-08,6.746265406733238e-10,6.746265406733238e-10,3.2783816762014006e-09,3.2783816762014006e-09,3.953008216874724e-09,3.953008216874724e-09,0.007027861750285294,1.5835144599575646,1.0,0.4596467185984162,1.0011993858349917,1.0,0.0,0.0,action_normalized,0.18939941945020378,0.0,0.09808481357269962,0.5280293728253742,1.1763494224873406e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820652232564375,0.9078216652159469,1.263703446289532,1.1610009932696252,0.00017782186594988506,0.00017780908162615296,-1.2784323732099997e-08,1.2784323732099997e-08,12.246888314974726,12.246888538671971
14.4,0.77,1.113329554828638e-07,2.7935764280474436e-07,4.078601457007699e-08,1.1148472146115304e-07,2.797384553482447e-07,4.0841612927049554e-08,1.1211343398402662e-07,2.813160264064281e-07,4.107193716489177e-08,3.8081254350032e-10,3.8081254350032e-10,1.5775710581834027e-09,1.5775710581834027e-09,1.9583836016837227e-09,1.9583836016837227e-09,0.007010309730643472,1.5609164733916419,1.0,0.4452731317042589,1.0013631720960878,1.0,0.0,0.0,action_normalized,0.2152635091038628,0.0,0.10740742647090296,0.5324342729791944,1.7069108964473137e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6957717563015633,0.9074213114209866,1.3078388927833577,1.2618790978739667,4.386409455381677e-05,4.3859411975855775e-05,-4.6825779609926976e-09,4.6825779609926976e-09,12.24923239037067,12.249232472313219
15.200000000000001,0.77,4.9707145321880156e-08,1.4679865592490398e-07,1.1755440010425372e-08,4.978516408572967e-08,1.4702906645433324e-07,1.1773890977427833e-08,5.0057391810669973e-08,1.4783302861848392e-07,1.1838271192163313e-08,2.3041052942926266e-10,2.3041052942926266e-10,8.039621641506768e-10,8.039621641506768e-10,1.0343726935799395e-09,1.0343726935799395e-09,0.00704620002862343,1.5399344597018174,1.0,0.4317398568847099,1.001569568385879,1.0,0.0,0.0,action_normalized,0.24785630478530235,0.0,0.11619019864791928,0.5367937366735732,2.498950246328401e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.819155070875139,0.9071280439674249,1.3880812714316522,1.3403122806873127,1.2112535478347771e-05,1.2112105748057995e-05,-4.29730289775991e-10,4.29730289775991e-10,12.249788031546084,12.249788039066301
16.0,0.77,2.02356455963879e-08,5.579354548714013e-08,5.2231408568393254e-09,2.0270129199656452e-08,5.5888623377210904e-08,5.232041621396853e-09,2.037764333308709e-08,5.618506040787049e-08,5.259792723299404e-09,9.507789007077394e-11,9.507789007077394e-11,2.9643703065958355e-10,2.9643703065958355e-10,3.915149207303575e-10,3.915149207303575e-10,0.007017208125276747,1.520124718640573,1.0,0.4187923832293445,1.0017041019573256,1.0,0.0,0.0,action_normalized,0.2691009948468271,0.0,0.12459912372608362,0.5406423257224268,4.067449161057865e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7829543145781938,0.9065614596517599,1.401840136715354,1.4043428740235022,1.7496810827364944e-06,1.7495182794825772e-06,-1.628032539172632e-10,1.628032539172632e-10,12.249969380600184,12.249969383449235
16.8,0.77,9.224533522575721e-09,2.5277255621321193e-08,2.2567889931008407e-09,9.241652649378609e-09,2.5324165803082838e-08,2.260977200216756e-09,9.289215717356712e-09,2.5454499095760937e-08,2.272613540203856e-09,4.6910181761645074e-11,4.6910181761645074e-11,1.3033329267809885e-10,1.3033329267809885e-10,1.7724347443974392e-10,1.7724347443974392e-10,0.007011974602584636,1.5013415333766713,1.0,0.40635906399495303,1.0018558257456587,1.0,0.0,0.0,action_normalized,0.2930602551521353,0.0,0.13268580337603814,0.5471632629446838,6.160512202435792e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7866680363204087,0.9078948312615304,1.4275664093108087,1.4580718575681215,3.591292815995382e-07,3.590921330866313e-07,-3.7148512906901065e-11,3.7148512906901065e-11,12.249993715238373,12.249993715888474
17.6,0.77,3.484410888318046e-09,7.139226485334223e-09,8.222198924376402e-10,3.4892255624326104e-09,7.1490912946402065e-09,8.233560158626563e-10,3.5088717188711048e-09,7.189344400509826e-09,8.279919388784604e-10,9.864809305983397e-12,9.864809305983397e-12,4.025310586961934e-11,4.025310586961934e-11,5.0117915175602737e-11,5.0117915175602737e-11,0.007020076373618012,1.559816346703205,1.0,0.44456808785883606,1.0013817756484191,1.0,0.0,0.0,action_normalized,0.21820126433529213,0.0,0.10702376707827714,0.5253311760113416,1.0452097502090278e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905432,0.9037860142270192,1.3366351644987071,1.345257621215382,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
18.4,0.77,1.7949803590232282e-09,1.9969300124387082e-09,3.8732741948561017e-10,1.7969745348657373e-09,1.999148549020442e-09,3.877577300342448e-10,1.807523638066096e-09,2.0108845107423702e-09,3.900340540619382e-10,2.2185365817337405e-12,2.2185365817337405e-12,1.173596172192823e-11,1.173596172192823e-11,1.395449830366197e-11,1.395449830366197e-11,0.006987975650994567,1.5896510516836373,1.0,0.463514527796402,1.0011109736284771,1.0,0.0,0.0,action_normalized,0.17543792340978479,0.0,0.09421603304878111,0.5139240325215798,1.686044268142297e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215797,0.9043734450498737,1.229970175055255,1.2702190003210754,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
19.200000000000003,0.77,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0007338863028497,1.0,0.0,0.0,action_normalized,0.11589067975208274,0.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
20.0,0.77,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0008103337191063,1.0,0.0,0.0,action_normalized,0.12796277184710375,0.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
4.0,0.96,0.0001691005752478701,0.0014915611052314021,0.00033696459314460806,0.00016928227311631294,0.0014931637814675743,0.00033732666020573626,0.00016981307298214856,0.0014978457314454613,0.0003383843784338992,1.6026762361721642e-06,1.6026762361721642e-06,4.681949977887023e-06,4.681949977887023e-06,6.284626214059187e-06,6.284626214059187e-06,0.004213455413939735,1.280917082806759,1.0,0.24757629233153006,1.0010744958624564,1.0,0.0,0.0,action_normalized,0.16967758548882522,0.0,0.07718149434815945,0.7313892702776418,2.877362109397857e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8828319704467904,0.7588059787526986,1.269745173994611,1.0767321020559757,2.5561561186195507,2.556126411944561,-2.9706674989693482e-05,2.9706674989693482e-05,8.354356066383906,8.35392675247378
4.8,0.96,0.00019615351697383903,0.0015686703167419318,0.00015178530351236938,0.00019638103418530192,0.0015704898074228831,0.0001519613583164277,0.00019714632233438072,0.0015766099362981374,0.00015255354496581538,1.8194906809512919e-06,1.8194906809512919e-06,6.120128875254302e-06,6.120128875254302e-06,7.939619556205594e-06,7.939619556205594e-06,0.0050613691554359744,1.3602809677586774,1.0,0.30769127235057525,1.001159893612783,1.0,0.0,0.0,action_normalized,0.18316305768829874,0.0,0.07111786048012514,0.7486821431717237,2.9937716391922675e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.029502200979848,0.8336837881063457,1.4728154351471714,1.4163259993902102,13.78881717296351,13.788268811369758,-0.0005483615937524888,0.0005483615937524888,959.2674434069722,959.182525892229
5.6,0.96,0.0001571720437145783,0.0013021699004262175,5.952393531880476e-05,0.0001574358656671231,0.0013043556644944086,5.962384953044073e-05,0.0001581498147201121,0.0013102707302100926,5.989423512985569e-05,2.1857640681911296e-06,2.1857640681911296e-06,5.91506571568398e-06,5.91506571568398e-06,8.10082978387511e-06,8.10082978387511e-06,0.006221023678418308,1.4305484675437201,1.0,0.35805791447458585,1.0016785552080998,1.0,0.0,0.0,action_normalized,0.2650668139093178,0.0,0.1092096338293002,0.767479602853294,3.3680440417465187e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143509442123047,0.8790038399294478,1.3732196089627513,1.0711593535980681,57.990407957000016,57.98449358396197,-0.0059143730380455395,0.0059143730380455395,20015.464204623066,20011.280713458957
6.4,0.96,0.0001040335719465217,0.0006722747380877421,2.722644131540246e-05,0.00010425034591412028,0.000673675551878568,2.728317284539898e-05,0.00010476579216433809,0.0006770064140837187,2.7418069367937048e-05,1.4008137908258847e-06,1.4008137908258847e-06,3.3308622051506564e-06,3.3308622051506564e-06,4.731675995976541e-06,4.731675995976541e-06,0.007038307001443486,1.4775528482269376,1.0,0.3903872383399466,1.0020836924421859,1.0,0.0,0.0,action_normalized,0.3290435215666146,0.0,0.1316552460415761,0.7152894543876718,4.490444037419857e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740879698570285,0.9010338079780355,1.4570610804820259,1.309910589913548,59.894346953249936,59.893624555678294,-0.0007223975716428299,0.0007223975716428299,21384.92890929487,21384.40071037906
7.2,0.96,7.600601658901746e-05,0.00012096545879488791,1.7567958534194983e-05,7.616410273810268e-05,0.00012121705681845771,1.7604498416648983e-05,7.655015857031803e-05,0.00012183147424171103,1.7693730995287022e-05,2.515980235698003e-07,2.515980235698003e-07,6.14417423253316e-07,6.14417423253316e-07,8.660154468231163e-07,8.660154468231163e-07,0.007159196149469031,1.4921401916441892,1.0,0.40021145959540433,1.0020799162511045,1.0,0.0,0.0,action_normalized,0.3284472093727786,0.0,0.14069871838435052,0.6301154054631962,8.300514453206745e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.591936422932302,0.910327911831958,1.4320463774671788,1.6204236024415644,3.5328011885219555,3.533087867430593,0.0002866789086377608,0.0002866789086377608,28.430255686004156,28.437899063622474
8.0,0.96,6.313931211679352e-05,8.591082745550573e-05,1.3492971140633876e-05,6.32804225624764e-05,8.61028301040111e-05,1.3523126666682674e-05,6.358691524654095e-05,8.651986093970245e-05,1.3588624639375954e-05,1.920026485053715e-07,1.920026485053715e-07,4.1703083569134716e-07,4.1703083569134716e-07,6.090334841967187e-07,6.090334841967187e-07,0.00708913535388941,1.4658274448318904,1.0,0.38241989178356733,1.002234906288207,1.0,0.0,0.0,action_normalized,0.3529222550097661,0.0,0.1520636193182569,0.6058619494692741,9.732597877508545e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450474201091,0.9133806496187621,1.4452584415992584,1.665287061215118,2.326336297081102,2.32640124938626,6.495230515790595e-05,6.495230515790595e-05,5.3631183455620475,5.363870467902645
8.8,0.96,2.2146857786225498e-05,5.8482307769758606e-05,7.047750281977032e-06,2.217989084937862e-05,5.856953683785242e-05,7.058262327631507e-06,2.2302683816783347e-05,5.889379123913329e-05,7.0973384881868754e-06,8.72290680938129e-08,8.72290680938129e-08,3.2425440128086986e-07,3.2425440128086986e-07,4.1148346937468276e-07,4.1148346937468276e-07,0.007036033376019785,1.5482467554553723,1.0,0.43712316521321565,1.001491546271348,1.0,0.0,0.0,action_normalized,0.23553554630600115,0.0,0.11517223325097901,0.5937428235549198,1.2483365523058925e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124246303037,0.9135092963692406,1.283188410466677,1.2087482232265034,1.583685409488256,1.5836127804102906,-7.262907796534712e-05,7.262907796534712e-05,0.21087706036792694,0.21071033206248524
9.600000000000001,0.96,1.0975147127036464e-05,4.357983836541372e-05,3.95602958562392e-06,1.0991844580026282e-05,4.3646140192076056e-05,3.9620482400681565e-06,1.1052676275130006e-05,4.38876891580652e-05,3.9839752341019e-06,6.63018266623325e-08,6.63018266623325e-08,2.41548965989142e-07,2.41548965989142e-07,3.078507926514745e-07,3.078507926514745e-07,0.007064064581198497,1.5480056645464257,1.0,0.4369674344285572,1.0015213876221016,1.0,0.0,0.0,action_normalized,0.2402479035337174,0.0,0.11485685465158924,0.5829075340635298,1.520540353855267e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615256495696,0.9126874958988278,1.3214390648445977,1.1497013156171452,1.0000000022905233,1.0000000022924282,1.9049206656518436e-12,1.9049206656518436e-12,0.9999999885473829,0.9999999885378583
10.4,0.96,7.422066622450881e-06,2.996797611076026e-05,2.1099881419630517e-06,7.434887867110336e-06,3.0019744273619716e-05,2.1136330397486396e-06,7.474498620402302e-06,3.017968006627242e-05,2.124893814407743e-06,5.176816285945595e-08,5.176816285945595e-08,1.599357926527043e-07,1.599357926527043e-07,2.1170395551216024e-07,2.1170395551216024e-07,0.007064339437862342,1.5229622419775668,1.0,0.42065728173279693,1.0017274494169417,1.0,0.0,0.0,action_normalized,0.2727878778897235,0.0,0.12533762689732517,0.5770575946219046,1.881807269416293e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112607191568,0.9115432858772285,1.3800538896092278,1.2559774722814012,0.4952546233994157,0.49525488863508405,2.6523566831748724e-07,2.6523566831748724e-07,5.1160262280008295,5.116023228366962
11.2,0.96,4.558508117512843e-06,1.6473387644030034e-05,7.956066136589124e-07,4.567280274823386e-06,1.6505088179408225e-05,7.97137637887105e-07,4.5907121144527455e-06,1.6589765395610657e-05,8.012272492465084e-07,3.1700535378190875e-08,3.1700535378190875e-08,8.467721620243214e-08,8.467721620243214e-08,1.1637775158062301e-07,1.1637775158062301e-07,0.007064591333331391,1.499419168235305,1.0,0.40507781194222237,1.0019243482921183,1.0,0.0,0.0,action_normalized,0.3038809019699095,0.0,0.1353663151635882,0.5744380177994584,2.5787377211559422e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677840687441,0.9102765397777441,1.4258283041952946,1.3404293458524341,0.1521117475188424,0.15211190620851653,1.586896741234689e-07,1.586896741234689e-07,9.73265681675298,9.732654341415886
12.0,0.96,2.5104943204586913e-06,8.248758060828622e-06,4.859951086681578e-07,2.515692004397897e-06,8.265836146583195e-06,4.87001304519816e-07,2.5281393370464355e-06,8.306734480701588e-06,4.894109266941653e-07,1.707808575457277e-08,1.707808575457277e-08,4.089833411839318e-08,4.089833411839318e-08,5.7976419872965947e-08,5.7976419872965947e-08,0.007028502890426874,1.4779687035454037,1.0,0.3906686474340275,1.0020703826719894,1.0,0.0,0.0,action_normalized,0.3269417269024996,0.0,0.14464355018632655,0.5733932192670462,3.6558278246765045e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771176375719667,0.9093091876423878,1.436593857891816,1.407463712250409,0.03820534071595604,0.03820264528936515,-2.6954265908915587e-06,2.6954265908915587e-06,11.590529337840909,11.590575220605514
12.8,0.96,6.98782114087772e-07,2.0494156478591713e-06,2.0546629356473351e-07,6.996694057322131e-07,2.052017931666487e-06,2.0572718822963528e-07,7.037123023419609e-07,2.063875097738218e-06,2.0691594072475995e-07,2.602283807315685e-09,2.602283807315685e-09,1.1857166071731083e-08,1.1857166071731083e-08,1.4459449879046767e-08,1.4459449879046767e-08,0.00705540132581264,1.5781226258875372,1.0,0.4562359290923607,1.0012697686826164,1.0,0.0,0.0,action_normalized,0.20051383325304872,0.0,0.10063809092004923,0.5338337179380851,6.464042585592889e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916661241161201,0.9085354055646903,1.298983603743711,1.1597086448540501,0.0023603274326774704,0.002360286830872075,-4.060180539521008e-08,4.060180539521008e-08,12.208729089588074,12.208729798921759
13.600000000000001,0.96,2.2326444265691616e-07,5.624538293146109e-07,8.965029233705036e-08,2.2353221774378907e-07,5.631284155640576e-07,8.975781557063406e-08,2.2483350914073223e-07,5.664066640865487e-07,9.028034012834392e-08,6.745862494466285e-10,6.745862494466285e-10,3.2782485224911197e-09,3.2782485224911197e-09,3.952834771937748e-09,3.952834771937748e-09,0.007027838670339487,1.5835144599575646,1.0,0.4596467185984162,1.001199362888628,1.0,0.0,0.0,action_normalized,0.1893957959057061,0.0,0.09808481357269962,0.5280098077086517,1.1763493538416385e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820332379477909,0.907828637775891,1.2636954499623705,1.1610009932696252,0.0001778074290506389,0.00017779463761545363,-1.2791435185263537e-08,1.2791435185263537e-08,12.246888567588373,12.246888791410061
14.4,0.96,1.1132956876494968e-07,2.793728391653723e-07,4.078358206528348e-08,1.114813336141574e-07,2.797536811759812e-07,4.083917838395203e-08,1.1211002703143693e-07,2.813313380994603e-07,4.106948889230995e-08,3.8084201060892007e-10,3.8084201060892007e-10,1.5776569234790592e-09,1.5776569234790592e-09,1.9584989340879793e-09,1.9584989340879793e-09,0.0070103412340977896,1.5609164733916419,1.0,0.4452731317042589,1.0013632034228763,1.0,0.0,0.0,action_normalized,0.215268456031989,0.0,0.10740742647090296,0.5324574989568465,1.7069095154424582e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6958126886253156,0.9074136344908245,1.307849125864296,1.2618790978739667,4.3868866916161274e-05,4.386418657322445e-05,-4.680342936822022e-09,4.680342936822022e-09,12.249232306856948,12.249232388760385
15.200000000000001,0.96,4.9705482953775916e-08,1.4681200165545e-07,1.1752072069366868e-08,4.9783503523801014e-08,1.4704244617333823e-07,1.1770518794101053e-08,5.005572216870705e-08,1.4784648149845026e-07,1.1834880569572307e-08,2.3044451788821798e-10,2.3044451788821798e-10,8.040353251120302e-10,8.040353251120302e-10,1.0344798430002482e-09,1.0344798430002482e-09,0.007046289345118031,1.5399344597018174,1.0,0.4317398568847099,1.0015696572166426,1.0,0.0,0.0,action_normalized,0.2478703323772317,0.0,0.11619019864791928,0.5368603257534034,2.4989398734686393e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8192287236544278,0.9070911801411686,1.3880996846264744,1.3403122806873127,1.2114737927461139e-05,1.2114310267904899e-05,-4.2765955623943206e-10,4.2765955623943206e-10,12.249787993003558,12.249788000487538
16.0,0.96,2.0114244153738322e-08,5.608903233512769e-08,5.239510957435317e-09,2.014855627598306e-08,5.618471247698946e-08,5.248448839420843e-09,2.025542557842083e-08,5.648271998421914e-08,5.276286966315217e-09,9.568014186177307e-11,9.568014186177307e-11,2.980075072296788e-10,2.980075072296788e-10,3.936876490914519e-10,3.936876490914519e-10,0.007018977377594932,1.520124718640573,1.0,0.4187923832293445,1.0017058618749222,1.0,0.0,0.0,action_normalized,0.26937890989412006,0.0,0.12459912372608362,0.5413087322506962,4.06529168475683e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7863184118128737,0.9072165121343778,1.4026811610240237,1.4043428740235022,1.7682630459193035e-06,1.768104726495792e-06,-1.5831942351151015e-10,1.5831942351151015e-10,12.249969055416233,12.249969058186823
16.8,0.96,9.280470634419696e-09,2.5161429443196977e-08,2.246447868739097e-09,9.297680664669438e-09,2.5208089680473972e-08,2.2506137604592947e-09,9.345532086300405e-09,2.5337825576050086e-08,2.2621967639915013e-09,4.666023727699479e-11,4.666023727699479e-11,1.2973589557611436e-10,1.2973589557611436e-10,1.7639613285310915e-10,1.7639613285310915e-10,0.007010576773920222,1.5013415333766713,1.0,0.40635906399495303,1.0018544350742207,1.0,0.0,0.0,action_normalized,0.2928406491209923,0.0,0.13268580337603814,0.5467997386889124,6.163589550707377e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7837300268086972,0.9070572320234289,1.4268319069328808,1.4580718575681215,3.5584559683205615e-07,3.5580780019276736e-07,-3.779663928879087e-11,3.779663928879087e-11,12.249993772702846,12.249993773364286
17.6,0.96,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.4892255624326104e-09,7.149091294640208e-09,8.233560158626563e-10,3.5088717188711048e-09,7.1893444005098275e-09,8.279919388784604e-10,9.864809305983397e-12,9.864809305983397e-12,4.025310586961934e-11,4.025310586961934e-11,5.0117915175602737e-11,5.0117915175602737e-11,0.00702007637361801,1.559816346703205,1.0,0.44456808785883606,1.0013817756484191,1.0,0.0,0.0,action_normalized,0.21820126433529213,0.0,0.10702376707827714,0.5253311760113416,1.0452097502090277e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905434,0.9037860142270192,1.3366351644987071,1.345257621215382,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
18.4,0.96,1.7949803590232282e-09,1.9969300124387082e-09,3.8732741948561017e-10,1.7969745348657373e-09,1.999148549020442e-09,3.877577300342448e-10,1.807523638066096e-09,2.0108845107423702e-09,3.900340540619382e-10,2.2185365817337405e-12,2.2185365817337405e-12,1.173596172192823e-11,1.173596172192823e-11,1.395449830366197e-11,1.395449830366197e-11,0.006987975650994567,1.5896510516836373,1.0,0.463514527796402,1.0011109736284771,1.0,0.0,0.0,action_normalized,0.17543792340978479,0.0,0.09421603304878111,0.5139240325215798,1.686044268142297e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215797,0.9043734450498737,1.229970175055255,1.2702190003210754,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
