D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,hk_mass_access_diag,hk_mass_access_offdiag,hk_curv_screen_diag,hk_curv_screen_offdiag,hk_loop_prefactor_diag,hk_loop_prefactor_offdiag,hk_loop_local_prefactor_diag,hk_loop_local_prefactor_offdiag,eymh_loop_prefactor_diag,eymh_loop_prefactor_offdiag,eymh_source_prefactor_diag,eymh_source_prefactor_offdiag,coeff_participation_access,tree_diag_susceptibility,tree_diag_compressibility,eymh_parented_prefactor_diag,eymh_parented_prefactor_offdiag,loop_trace_p1,loop_trace_p2,loop_trace_neff,loop_trace_entropy_norm,coeff_participation_access_parented,tree_diag_susceptibility_parented,tree_diag_compressibility_parented,tree_diag_pressure_fraction_parented,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
4.8,1.34,0.0001964237570903091,0.0015688434427182862,0.0001516653511057574,0.00019642912985460905,0.0015688863551753438,0.0001516694995967344,0.00019719460543037034,0.001575000235468561,0.00015226054888568238,4.291245705762177e-08,4.291245705762177e-08,6.113880293217092e-06,6.113880293217092e-06,6.156792750274713e-06,6.156792750274713e-06,0.003924415007023919,1.3602809677586774,1.0,0.30769127235057525,1.0000273529250205,1.0,0.0,0.0,action_loop_eymh_parented,0.004319400786660844,7.556255279418344e-40,0.07111786048012514,0.7486286511226398,2.9936955766213254e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.02940766330775,0.8337498815379351,1.472791800729147,1.4163259993902102,0.5498198315781759,0.3965372461718981,0.7212130654394495,0.6013113078737521,0.10019440256652463,1.0333205335754574,0.00016518363110749093,1.000023125708355,2.1006236190363605,8.712081613251453,0.5000639755523397,8.712081613251453,0.5000639755523397,0.8970354616217835,0.3333617656995001,0.05739890852166959,1.0,0.5,1.10062361903636,8.212081613251454,6.397555233973386e-05,8.212081613251454,6.397555233973386e-05,0.8914469017988819,6.397145973026364e-05,7.790418477636594e-06,3.588990062075087,0.00020859695254771168,0.5024586086905123,2.9203573356669195e-05,2.5792971459201976e-07,4.235664296367017,0.43703287156825393,0.09965637607141929,0.5782942678245333,0.005403954157177677,0.9998957178381486,0.39742676083012135,0.4126309918075527,7.084411682736998e-06,0.23859725325671757,1.5215020919357892e-08,0.03396951533221444,1.4279942227229155e-09,0.0,0.0,0.0,0.0,0.0,0.039219901767621995,2.5009995618326737e-09,0.5809855967742646,0.41901440322573535,1.9488719912328933,0.9809920613865759,0.8492426422639465,0.7722414255220614,0.7511705590291359,0.43574279124785553,13.813392089846168,13.812938838882449,-0.0004532509637193982,0.0004532509637193982,963.0768948515962,963.0065663614771
5.6,1.34,0.0001571875510568684,0.0013021602309697738,5.952014313828802e-05,0.00015719512912184278,0.0013022230085547098,5.952301262450976e-05,0.00015790798646915345,0.0013081284029818215,5.979294094303011e-05,6.277758493600238e-08,6.277758493600238e-08,5.905394427111691e-06,5.905394427111691e-06,5.9681720120476935e-06,5.9681720120476935e-06,0.004583285428401498,1.4305484675437201,1.0,0.35805791447458585,1.0000482103380544,1.0,0.0,0.0,action_loop_eymh_parented,0.007613071434218245,7.550168347632559e-41,0.1092096338293002,0.7674642060164139,3.368040696104277e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143361220277939,0.8790089850902472,1.3732159034166236,1.0711593535980681,0.5468292108264858,0.3979726306474925,0.7277823180769563,0.6397271967794528,0.028398926603073006,1.0285452641561494,7.660504636946285e-05,1.0000107247064918,2.2063608369255485,12.101930923526595,0.5000279354719778,12.101930923526595,0.5000279354719778,0.9236753722915497,0.33334574886743423,0.04131802921630508,1.0,0.5,1.206360836925548,11.601930923526593,2.7935471977609552e-05,11.601930923526593,2.7935471977609552e-05,0.9206470813029853,2.793469160881491e-05,2.4078295381815732e-06,3.9337853378007,9.109242879519339e-05,0.5507299472920979,1.2752940031335227e-05,6.694228054582783e-10,4.63532837546055,0.42125045802038286,0.00029062936435809007,0.5959382475383896,0.003571103106314611,0.9999544568970528,0.42112806583829493,0.40419131404542613,2.4071299555326695e-06,0.2408620932557482,3.6200628670325356e-09,0.0438363670940539,8.412283996309916e-10,0.0,0.0,0.0,0.0,0.0,0.044896727615509155,6.747802208943068e-10,0.5787766141240598,0.42122338587594027,1.9515564751113612,0.9820191505098924,0.8531015871963644,1.0623214323596757,0.6963407684577905,0.5151095341836137,57.99640331389466,57.98944920872863,-0.0069541051660308995,0.0069541051660308995,20019.70542543141,20014.78601092048
6.4,1.34,0.00010403435208787475,0.0006722737182801057,2.7226294759302388e-05,0.00010404119716438103,0.0006723179514102443,2.7228086149039238e-05,0.00010455560931789782,0.000675642101214927,2.73627103057561e-05,4.4233130138608516e-08,4.4233130138608516e-08,3.3241498046827347e-06,3.3241498046827347e-06,3.3683829348213432e-06,3.3683829348213432e-06,0.005010433761175076,1.4775528482269376,1.0,0.3903872383399466,1.0000657963102466,1.0,0.0,0.0,action_loop_eymh_parented,0.010390136850956348,1.8697067231216958e-40,0.1316552460415761,0.7152877136107867,4.4904440375513653e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.074086301683963,0.901034026507519,1.4570606634387593,1.309910589913548,0.5249816242679175,0.372655179387932,0.7098442348484036,0.6395938091186061,0.09346810616873091,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,0.5964279763134103,0.002516232008971778,0.9999773883969136,0.41027454844853534,0.39373915908072726,1.1901679084382537e-06,0.23483173980370098,1.2286650216108656e-09,0.04439224202217071,1.900818422738768e-10,0.0,0.0,0.0,0.0,0.0,0.04937012614966865,2.5830983138531347e-10,0.5848485959240965,0.4151514040759035,1.944017851746084,0.9791263909686441,0.8425225426351532,0.8684100945061296,0.7315834925633186,0.4647855934088568,59.8946519142389,59.87885191356253,-0.01580000067637144,0.01580000067637144,21385.151891049827,21373.600757052347
7.2,1.34,7.600606371287709e-05,0.0001209654358632232,1.7567950012952227e-05,7.601140535712398e-05,0.00012097393721552311,1.756918467416914e-05,7.639668720642125e-05,0.00012158712232936471,1.765823825672173e-05,8.501352299902852e-09,8.501352299902852e-09,6.131851138416026e-07,6.131851138416026e-07,6.216864661415055e-07,6.216864661415055e-07,0.005139372761360133,1.4921401916441892,1.0,0.40021145959540433,1.0000702791854486,1.0,0.0,0.0,action_loop_eymh_parented,0.011098044128136352,3.1669331165976667e-40,0.14069871838435052,0.6301152649238909,8.30051413569167e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.5919363287547263,0.9103279097226568,1.4320463539227848,1.6204236024415644,0.5085809317316451,0.3470600953934085,0.6824087844027472,0.621215762281732,0.10022511495510616,1.02221845280947,2.237315547532781e-05,1.0000031322417666,2.109334315750343,8.824249410586136,0.5000075435908989,8.824249410586136,0.5000075435908989,0.898211053261489,0.3333366860235386,0.05666289792206664,1.0,0.5,1.1093343157503428,8.324249410586134,7.5435908988445985e-06,8.324249410586134,7.5435908988445985e-06,0.8927527615397475,7.54353399351022e-06,9.062187503958309e-07,3.617394507881553,2.4598568383405263e-05,0.5064352311034175,3.443799573673375e-06,1.0770583261022989e-11,5.167486042626169,0.40266688248483545,4.677579687065356e-06,0.5798113643084235,0.001855744517426554,0.9999877009427122,0.40266499898721547,0.38046219877998355,9.062145115052397e-07,0.22059359341579324,6.771627802913066e-10,0.043834153702008834,5.056547090063161e-11,0.0,0.0,0.0,0.0,0.0,0.054392428430585504,1.6697007148991024e-10,0.5943858646428778,0.4056141353571221,1.931182754857055,0.9741400659261409,0.8260803740573597,0.3844353795808883,0.8498918319085992,0.27768387405504535,3.532801802494156,3.531493764556257,-0.0013080379378989093,0.0013080379378989093,28.430272054514504,28.395410427138785
8.0,1.34,6.313931565229087e-05,8.591082558240335e-05,1.3492970508759048e-05,6.314436152209463e-05,8.591769127038467e-05,1.3494048819028169e-05,6.345019520750248e-05,8.633382540381417e-05,1.3559405955942964e-05,6.8656879813143836e-09,6.8656879813143836e-09,4.16134133429506e-07,4.16134133429506e-07,4.229998214108204e-07,4.229998214108204e-07,0.004923708025656096,1.4658274448318904,1.0,0.38241989178356733,1.000079916447488,1.0,0.0,0.0,action_loop_eymh_parented,0.012619899549555478,1.2442171565592358e-40,0.1520636193182569,0.605861938201521,9.732597848944864e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450434646992,0.9133806475859758,1.4452584406104059,1.665287061215118,0.5340456122814372,0.36050632770938124,0.675047822543288,0.6165756173060912,0.093917028834659,1.0199910205174039,1.3227190912142285e-05,1.0000018518067277,2.2137482258156496,12.22510261724053,0.5000043966685783,12.22510261724053,0.5000043966685783,0.9243862199831722,0.33333528740252943,0.040899811831717786,1.0,0.5,1.2137482258156496,11.725102617240529,4.396668578344474e-06,11.725102617240529,4.396668578344474e-06,0.9214151720360073,4.3966492477348765e-06,3.749791129230405e-07,3.9578746493988577,1.4336930217086677e-05,0.55410245091584,2.0071702304065375e-06,2.2373623786036913e-12,5.441005864084353,0.39402443296809153,9.71673048094801e-07,0.5971111939310241,0.0014167449317651678,0.999992831611971,0.39402405010554176,0.37822552315694763,3.7497874856629695e-07,0.22584107477936916,2.0932497777140117e-10,0.046005655543491134,1.4019698620197706e-11,0.0,0.0,0.0,0.0,0.0,0.057994994222929856,5.3753733187937863e-11,0.5969978806226932,0.40300211937730684,1.9274612387571688,0.9726796553400403,0.821612939615296,0.351164562489297,0.8602919851545247,0.25989770027888714,2.326336291280967,2.324652136700264,-0.0016841545807029235,0.0016841545807029235,5.363118278401101,5.343634836902273
8.8,1.34,2.2146857907199702e-05,5.848230761854747e-05,7.0477502504623235e-06,2.2147784029909558e-05,5.8484753193149395e-05,7.048044968638044e-06,2.2270399246591196e-05,5.880853821271008e-05,7.087064563548506e-06,2.4455746019250223e-09,2.4455746019250223e-09,3.2378501956068515e-07,3.2378501956068515e-07,3.2623059416261017e-07,3.2623059416261017e-07,0.005578278413541042,1.5482467554553723,1.0,0.43712316521321565,1.0000418173410304,1.0,0.0,0.0,action_loop_eymh_parented,0.006603529809205041,2.440098432090035e-41,0.11517223325097901,0.5937428222744027,1.2483365523651834e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124227298875,0.9135092960609229,1.283188409991573,1.2087482232265034,0.4659139785801463,0.3128373894465296,0.6714488163671085,0.6133747355804572,0.0688289768345954,1.0181750711259014,8.259727716180359e-06,1.0000011563618803,2.2153271804510855,12.251230609730406,0.5000027059548982,12.251230609730406,0.5000027059548982,0.9245353107608211,0.3333345359777852,0.040812447490603636,1.0,0.5,1.2153271804510855,11.751230609730404,2.705954898062309e-06,11.751230609730404,2.705954898062309e-06,0.92157619679179,2.705947575890212e-06,2.3026991707759439e-07,3.9630234145144088,8.82375377797098e-06,0.5548232780320173,1.2353255289095678e-06,5.531180724703706e-13,5.652373257409156,0.3877141894585874,2.4021606027423186e-07,0.5973609375580318,0.0011114513047733089,0.9999955881523078,0.3877140963234346,0.3722008151608848,2.3026986176307537e-07,0.2223372469819722,9.92291180661984e-11,0.04257421876799597,1.727162947185028e-11,0.0,0.0,0.0,0.0,0.0,0.045708166486322824,2.0399555676915164e-11,0.5982833516694208,0.40171664833057913,1.9255978475284987,0.9719459163671571,0.8194198047198448,0.6407998206701707,0.7806784659482832,0.39054113280463515,1.5836854037920298,1.5837000263683558,1.4622576326006609e-05,1.4622576326006609e-05,0.21087704728900672,0.21091062304834163
9.600000000000001,1.34,1.097514712342376e-05,4.35798383273272e-05,3.956029599315189e-06,1.0975566096769178e-05,4.35815019761559e-05,3.956180619701262e-06,1.103630770255959e-05,4.382269321763263e-05,3.9780751408146925e-06,1.6636488287037642e-09,1.6636488287037642e-09,2.41191241476729e-07,2.41191241476729e-07,2.4285489030543276e-07,2.4285489030543276e-07,0.00557264321361991,1.5480056645464257,1.0,0.4369674344285572,1.0000381747361293,1.0,0.0,0.0,action_loop_eymh_parented,0.0060283126993877995,1.4633929964637426e-41,0.11485685465158924,0.5829075332578755,1.520540353805889e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615249852637,0.9126874964153702,1.3214390646785212,1.1497013156171452,0.4654103915533039,0.31102291469791943,0.6682766872907213,0.6099277766361256,0.052512325959117555,1.0166650798672585,5.388569962363167e-06,1.0000007543997946,2.113724665240571,8.881031909501738,0.5000017405965005,8.881031909501738,0.5000017405965005,0.8987959952807777,0.33333410693088034,0.05629995992487686,1.0,0.5,1.113724665240571,8.38103190950174,1.740596500556963e-06,8.38103190950174,1.740596500556963e-06,0.8934019189309939,1.7405934708860589e-06,2.0768283898115396e-07,3.631710864914905,5.675853141313554e-06,0.5084395210880868,7.946194397895338e-07,1.5661252291734766e-13,5.80608011542953,0.3833111668199893,6.801594918813654e-08,0.5805714820858512,0.0008914139377247707,0.9999971620855101,0.38331114074871825,0.3623054875621284,2.076828248554095e-07,0.21034363694283262,7.096291459235366e-11,0.0391067708216416,1.3839446797414328e-11,0.0,0.0,0.0,0.0,0.0,0.041139381071878305,1.3879052524795032e-11,0.5994209519429289,0.4005790480570712,1.9239314025398344,0.9712883082434572,0.8174819186322847,0.7998543916775658,0.7453861415612243,0.44439949996847045,1.0000000001069425,1.0000000001069416,-8.881784197001252e-16,8.881784197001252e-16,0.9999999994652873,0.9999999994652917
10.4,1.34,7.422066683292962e-06,2.9967975942332868e-05,2.109988140872866e-06,7.422412260828919e-06,2.996937127596778e-05,2.1100863836580275e-06,7.4619565479990795e-06,3.012903869707027e-05,2.1213282628446064e-06,1.3953336349134613e-09,1.3953336349134613e-09,1.5966742110248825e-07,1.5966742110248825e-07,1.610627547374017e-07,1.610627547374017e-07,0.005374495596477168,1.5229622419775668,1.0,0.42065728173279693,1.0000465608233802,1.0,0.0,0.0,action_loop_eymh_parented,0.007352590517603355,1.2948246583360575e-41,0.12533762689732517,0.5770575917210782,1.8818072703105042e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112566030783,0.9115432859348431,1.3800538885802083,1.2559774722814012,0.4844721658407972,0.3229405192489161,0.6665821940223452,0.6076185234847857,0.07885407223981661,1.0153805273192358,3.613952576791553e-06,1.0000005059533608,2.217750923707844,12.292100047434756,0.5000011613836357,12.292100047434756,0.5000011613836357,0.9247673432767315,0.3333338495034384,0.0406766264067287,1.0,0.5,1.217750923707844,11.792100047434758,1.1613836357476172e-06,11.792100047434758,1.1613836357476172e-06,0.9218267527386534,1.1613822869372342e-06,9.848827868453028e-08,3.9709269251342745,3.7871183290639358e-06,0.5559297695187984,5.30196566061681e-07,4.9491738844059265e-14,6.020583020118831,0.3774100061779538,2.149398858491227e-08,0.5977436487294651,0.0007281457855082534,0.9999981064462138,0.3774099980659076,0.36235817545643023,9.848827656762438e-08,0.21659688780564468,2.7065513990202745e-11,0.04064546357455915,4.433086227677425e-12,0.0,0.0,0.0,0.0,0.0,0.04435926162971419,5.5430446318850774e-12,0.6000304116933294,0.39996958830667056,1.9230319295768556,0.9709328019746579,0.8164448505700462,0.770060631606724,0.751633154461712,0.4350476011139362,0.4952546178427229,0.49506314070721674,-0.0001914771355061573,0.0001914771355061573,5.116026290843232,5.118191995666789
11.2,1.34,4.5585079061044325e-06,1.6473388549208365e-05,7.956065820611202e-07,4.558752076640041e-06,1.6474270924798843e-05,7.956491976909001e-07,4.58214016345369e-06,1.655879003706975e-05,7.997311728007465e-07,8.823755904780806e-10,8.823755904780806e-10,8.45191122709079e-08,8.45191122709079e-08,8.540148786138598e-08,8.540148786138598e-08,0.005184208920118623,1.499419168235305,1.0,0.40507781194222237,1.0000535636968582,1.0,0.0,0.0,action_loop_eymh_parented,0.008458439972000548,1.4249226626144113e-41,0.1353663151635882,0.5744380451886095,2.5787377112613698e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184678186239549,0.9102765333800876,1.4258283128340974,1.3404293458524341,0.5036498148648577,0.33534393347736546,0.6658275722137353,0.606087214263599,0.09311009143436966,1.0142824410064095,2.503424455001628e-06,1.0000003504794237,2.218709133881447,12.30799250134595,0.5000007992184813,12.30799250134595,0.5000007992184813,0.9248571863939011,0.333333688541358,0.040624074085502025,1.0,0.5,1.2187091338814469,11.807992501345952,7.992184813274223e-07,11.807992501345952,7.992184813274223e-07,0.9219237519154612,7.992178425777519e-07,6.76845349653061e-08,3.974051523526457,2.6061461721852246e-06,0.556367213293704,3.6486046412016194e-07,1.7133770280926153e-14,6.183234722887541,0.37311264781838893,7.4411017798086714e-09,0.5978947333746184,0.0006040366967304654,0.999998696929461,0.3731126450420198,0.3582510509304326,6.768453446165858e-08,0.2141961374641878,1.525431596918684e-11,0.040854887651342466,2.171124343719008e-12,0.0,0.0,0.0,0.0,0.0,0.04592527146808222,3.2706406858617432e-12,0.6003022261608324,0.39969777383916766,1.9226292715888342,0.9707735289259725,0.8159825808273944,0.7268562361648999,0.7609776616977001,0.4209129983971008,0.15211176426750533,0.1519945933840364,-0.00011717088346893667,0.00011717088346893667,9.732656555497236,9.734484343391728
12.0,1.34,2.5104946310683556e-06,8.248758411778193e-06,4.859948555054508e-07,2.510638519436568e-06,8.249231187291418e-06,4.86022710178332e-07,2.5230608480670324e-06,8.290047362126577e-06,4.884274903890088e-07,4.727755132251621e-10,4.727755132251621e-10,4.0816174835159354e-08,4.0816174835159354e-08,4.1288950348384516e-08,4.1288950348384516e-08,0.00500547455595609,1.4779687035454037,1.0,0.3906686474340275,1.0000573147484293,1.0,0.0,0.0,action_loop_eymh_parented,0.009050782293534142,2.1153983323992943e-41,0.14464355018632655,0.5733932928741707,3.655827839750819e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771176603749923,0.9093091132841704,1.4365938635925724,1.407463712250409,0.5221458960718355,0.34750236243325605,0.6655273268401741,0.605170063435423,0.10017041899192772,1.013332521703754,1.7819504812323868e-06,1.0000002494730673,2.116370113120926,8.915327185882708,0.5000005647178117,8.915327185882708,0.5000005647178117,0.8991460411489209,0.33333358431893295,0.056083254634732356,1.0,0.5,1.1163701131209263,8.415327185882706,5.647178117713068e-07,8.415327185882706,5.647178117713068e-07,0.8937902018424388,5.647174928652799e-07,6.710586520256277e-08,3.640337325394325,1.8414706023683223e-06,0.5096472255552056,2.57805884319227e-07,6.407787557438435e-15,6.295976838564704,0.37021863623661705,2.782866801665598e-09,0.5810280452511607,0.0005077458201259466,0.9999990792659703,0.3702186352063479,0.3500064690863518,6.710586501581608e-08,0.2033633873147403,1.261435680976271e-11,0.03974470639053916,1.5999957822450527e-12,0.0,0.0,0.0,0.0,0.0,0.04574443923327025,2.8374659085409226e-12,0.600410442917915,0.39958955708208493,1.9224687053899954,0.9707099943451716,0.8157985822739423,0.6621247551098706,0.7756542762029849,0.3983604438080236,0.03820534400723588,0.0381623025790235,-4.3041428212382826e-05,4.3041428212382826e-05,11.590529281815316,11.59126196323042
12.8,1.34,6.987857618056051e-07,2.049403004697858e-06,2.0546715984402822e-07,6.988064922278861e-07,2.0494638030026225e-06,2.0547325530449874e-07,7.028444026683766e-07,2.061306210564075e-06,2.066605405001335e-07,6.079830476467604e-11,6.079830476467604e-11,1.1842407561452641e-08,1.1842407561452641e-08,1.1903205866217317e-08,1.1903205866217317e-08,0.005808133314400112,1.5781226258875372,1.0,0.4562359290923607,1.000029666348993,1.0,0.0,0.0,action_loop_eymh_parented,0.00468472205735118,4.1519814567289394e-42,0.10063809092004923,0.5338310741540279,6.464044880359168e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916617090311255,0.9085359274228134,1.2989824999724624,1.1597086448540501,0.43407460863550845,0.28408689376690816,0.6544655875171342,0.594605499521196,0.054015913470991356,1.012497807015756,1.2911169053946058e-06,1.0000001807563668,2.220261480797612,12.334214972575495,0.50000040825811,12.334214972575495,0.50000040825811,0.9250049588928406,0.33333351478133283,0.04053767583667349,1.0,0.5,1.220261480797612,11.834214972575499,4.082581100397719e-07,11.834214972575499,4.082581100397719e-07,0.9220832748916216,4.0825794336515557e-07,3.4498115082907104e-08,3.9791135243400397,1.3312761727949578e-06,0.5570758934076054,1.8637866420040464e-07,2.56082265677955e-15,6.475518170704546,0.3657458013593058,1.1121511511321626e-09,0.5981392367602573,0.0004317159129142736,0.9999993343625783,0.3657458009525411,0.3512080175322714,3.449811504453998e-08,0.21007115571952029,5.447193109941754e-12,0.03722315261608224,9.709764476111138e-13,0.0,0.0,0.0,0.0,0.0,0.0392926831207772,1.0188682593453911e-12,0.6044247807539507,0.3955752192460494,1.91640977154816,0.9683033443924612,0.8089904743055596,0.710464813227312,0.7646152008811201,0.41536359458152433,0.00236029830672431,0.002361403728215774,1.1054214914640696e-06,1.1054214914640696e-06,12.208729598432924,12.208710286178517
13.600000000000001,1.34,2.2326027653039694e-07,5.624688926071745e-07,8.964879024970119e-08,2.2326656484577745e-07,5.624847350214339e-07,8.965131528404824e-08,2.2456630974604892e-07,5.657592363617024e-07,9.017321985101088e-08,1.584241425933082e-11,1.584241425933082e-11,3.2745013402685644e-09,3.2745013402685644e-09,3.2903437545278953e-09,3.2903437545278953e-09,0.005849823515175007,1.5835144599575646,1.0,0.4596467185984162,1.0000281658496453,1.0,0.0,0.0,action_loop_eymh_parented,0.004447772697921009,4.719835536265998e-42,0.09808481357269962,0.5280200178677648,1.1763485914681163e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820527031709029,0.9078265178511955,1.2637003162681486,1.1610009932696252,0.4287133888843304,0.2799036785063636,0.6528923186532049,0.5927129601747321,0.054201745401163244,1.011762877532728,9.556588152057026e-07,1.0000001337922342,2.2209042963055294,12.344891910878538,0.5000003011139055,12.344891910878538,0.5000003011139055,0.9250649606847084,0.3333334671617089,0.040502606642776384,1.0,0.5,1.2209042963055294,11.844891910878538,3.0111390540763943e-07,11.844891910878538,3.0111390540763943e-07,0.9221480408758376,3.011138147380827e-07,2.542141436774882e-08,3.9812096618658566,9.818930214946953e-07,0.55736935266122,1.3746502300199428e-07,1.0842126758400704e-15,6.6079508759505305,0.36254853131307285,4.70867601078178e-10,0.5982403894405582,0.0003707627328971513,0.9999995090538508,0.3625485311423605,0.3481500597922349,2.54214143557787e-08,0.2082773251008593,3.4171334056989666e-12,0.03751731680298916,5.997733118514406e-13,0.0,0.0,0.0,0.0,0.0,0.03962080108265815,6.500446598041429e-13,0.6050000890649738,0.39499991093502623,1.9155251955662578,0.9679504809113096,0.808017523729037,0.6115542255038386,0.7877302773088651,0.3794810102108984,0.00017781695324201976,0.00017791499179688075,9.803855486098913e-08,9.803855486098913e-08,12.246888400936193,12.246886685479454
14.4,1.34,1.1132200550824039e-07,2.7938109279183366e-07,4.078798001323329e-08,1.1132558004007931e-07,2.793900636741567e-07,4.078928970876507e-08,1.1195339509285093e-07,2.809656699948811e-07,4.1019318872429034e-08,8.970882323020544e-12,8.970882323020544e-12,1.575606320724407e-09,1.575606320724407e-09,1.5845772030474275e-09,1.5845772030474275e-09,0.005671741015875018,1.5609164733916419,1.0,0.4452731317042589,1.0000321098404812,1.0,0.0,0.0,action_loop_eymh_parented,0.00507058276689339,1.124053061464402e-41,0.10740742647090296,0.5324487619568599,1.7068990887588825e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.695825588940341,0.9074306784218721,1.3078523509430522,1.2618790978739667,0.4446108793449305,0.2908155866940934,0.6540901273548859,0.5935414480146929,0.07820444606249281,1.0111106416733688,7.205812327255459e-07,1.0000001008813726,2.118138437267512,8.938285272118142,0.5000002260463465,8.938285272118142,0.5000002260463465,0.899379020362245,0.3333334337983611,0.05593916627454647,1.0,0.5,1.118138437267512,8.438285272118144,2.260463464301547e-07,8.438285272118144,2.260463464301547e-07,0.8940485510695334,2.2604629533321548e-07,2.6788184938124694e-08,3.6461035997853655,7.371075678382429e-07,0.5104545039699513,1.0319505950527104e-07,4.829147055055109e-16,6.6942981343684655,0.36050848843144706,2.0972714474368812e-10,0.581332623799445,0.00032123986187279407,0.9999996314464198,0.36050848835583865,0.3408757031425171,2.6788184932506487e-08,0.1981620938639441,3.1023315803046053e-12,0.03628794038209102,4.641322306113826e-13,0.0,0.0,0.0,0.0,0.0,0.03968513238215323,6.21291575281059e-13,0.6045619784933578,0.3954380215066422,1.916199187848642,0.9682193759872634,0.8087583862655682,0.5817941738457092,0.7951059697510154,0.3678064968662973,4.387145895867788e-05,4.388010626682965e-05,8.647308151772518e-09,8.647308151772518e-09,12.249232261497623,12.249232110174477
