D,eta,coeff_1,coeff_2,coeff_3,basis_1_mumu,basis_2_mumu,basis_3_mumu,basis_1_offdiag_frob,basis_2_offdiag_frob,basis_3_offdiag_frob,tree_term_1_mumu,tree_term_2_mumu,tree_term_3_mumu,C_tree_mumu,C_match_mumu,C_ir_mumu,delta_C_match_diag_mumu,delta_C_rge_diag_mumu,tree_rebuild_residual,match_rebuild_residual,ir_rebuild_residual,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,hk_loop_prefactor_diag,hk_loop_prefactor_offdiag,mu_mumu_tree_recon,mu_mumu_ir_recon,mu_mumu_ir_native,abs_delta_mu_mumu_ir_recon_vs_native,chi2_uv_rge
16.0,0.77,0.19967046495859453,0.2366371068109057,0.039208889862940195,1.0000000000000001e-60,2.3577682401147757e-07,1.0000000000000001e-60,6.366952551262236e-34,9.711371149564362e-34,7.299676125005615e-34,1.9967046495859455e-61,5.579354548714013e-08,3.92088898629402e-62,5.579354548714013e-08,5.581279915247149e-08,5.6108834006325215e-08,1.9253665331363177e-11,2.9603485385372214e-10,0.0,0.0,0.0,1.520124718640573,1.0,0.4187923832293445,1.000345087682872,1.0,0.12459912372608362,0.5406423257224268,4.067449161057865e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7829543145781938,0.9065614596517599,1.401840136715354,1.4043428740235022,0.4755164616324404,0.3120941395491134,0.6563266778981726,0.5950004711237578,0.09824054553297298,1.009998877106056,4.263324857011415e-07,1.000000059686548,2.2224441133415525,12.370801756946312,0.5000001333147813,12.370801756946312,0.5000001333147813,0.9252101692794535,0.33333339258434197,0.04041776298242165,1.0,0.5,1.222444113341552,11.870801756946314,1.333147813511935e-07,11.870801756946314,1.333147813511935e-07,0.922304762447273,1.333147635783649e-07,1.123047828451714e-08,3.9862308043746264,4.347220840377282e-07,0.5580723126124476,6.086109177456844e-08,1.091022930580196e-16,6.962350737851868,0.35438827760203895,4.738251936475096e-11,0.3403428047371568,1.1230478283985011e-08,1.6390669409052445e-06,1.7489111882848047e-06,1.7489111882848047e-06,0.0,12.249969394073318
16.8,0.77,0.2049047825037965,0.24719665313745046,0.039434315415383836,1.0000000000000001e-60,1.0225565476109463e-07,1.0000000000000001e-60,4.243519037651276e-34,6.395487620536675e-34,4.784519404143322e-34,2.0490478250379655e-61,2.5277255621321193e-08,3.943431541538384e-62,2.5277255621321193e-08,2.5286609098295637e-08,2.541674910172444e-08,9.353476974443773e-12,1.3014000342880274e-10,0.0,0.0,0.0,1.5013415333766713,1.0,0.40635906399495303,1.0003700353042502,1.0,0.13268580337603814,0.5471632629446838,6.16051220243579e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7866680363204086,0.9078948312615304,1.4275664093108087,1.4580718575681215,0.4915357510566308,0.32349222625523033,0.6581255291397109,0.5975087662272032,0.10177371380276233,1.009523513998177,3.3488469669205205e-07,1.0000000468838575,2.119403827084807,8.954730376020542,0.5000001044168244,8.954730376020542,0.5000001044168244,0.8995452451018814,0.33333337974080757,0.055836422027373545,1.0,0.5,1.1194038270848077,8.454730376020544,1.0441682444597141e-07,8.454730376020544,1.0441682444597141e-07,0.894232837930922,1.0441681354309931e-07,1.2350106958126098e-08,3.65022987092872,3.40489627069013e-07,0.5110321819300209,4.76685478024246e-08,5.485072290351744e-17,7.030216328961326,0.35288758323983177,2.3821395674625917e-11,0.3337042090102289,1.2350106957831901e-08,3.3642527121579355e-07,3.588767079788601e-07,3.588767079788601e-07,0.0,12.249993719658413
17.6,0.77,0.18962990788759787,0.21279271638670572,0.038614174076225596,1.0000000000000001e-60,3.355014497939953e-08,1.0000000000000001e-60,2.7110732989817773e-34,3.6633397319604162e-34,2.9184389339704e-34,1.8962990788759788e-61,7.139226485334223e-09,3.86141740762256e-62,7.139226485334223e-09,7.14118020895178e-09,7.181388771290391e-09,1.9537236175565413e-12,4.020856233861165e-11,0.0,0.0,0.0,1.559816346703205,1.0,0.44456808785883606,1.0002736604058675,1.0,0.10702376707827714,0.5253311760113416,1.0452097502090278e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905432,0.9037860142270192,1.3366351644987071,1.345257621215382,0.44103679835052917,0.28763048613156583,0.652168905649822,0.5894211358400495,0.09117840286518317,1.0090900654241295,2.6545618336643267e-07,1.0000000371638658,2.2232373197579536,12.38422789795775,0.5000000827258511,12.38422789795775,0.5000000827258511,0.9252851933167855,0.3333333701003762,0.04037394069664244,1.0,0.5,1.2232373197579536,11.884227897957754,8.272585109894264e-08,11.884227897957754,8.272585109894264e-08,0.922385725561521,8.272584425537678e-08,6.9609781812715555e-09,3.988817347036804,2.697581989459456e-07,0.5584344285851527,3.77661478481933e-08,2.8489173389221154e-17,7.169869496509011,0.34985850851417527,1.237270712668905e-11,0.3360073109897049,6.960978181185429e-09,2.6836822269855532e-08,2.8649836333229676e-08,5.555271242474103e-08,2.690287609151135e-08,12.249999027827547
18.4,0.77,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,1.7949803590232284e-61,1.9969300124387082e-09,3.873274194856101e-62,1.9969300124387082e-09,1.997365072042292e-09,2.0090905638981574e-09,4.3505960358358404e-13,1.1725491855865617e-11,0.0,0.0,0.0,1.5896510516836373,1.0,0.463514527796402,1.0002178642220176,1.0,0.09421603304878111,0.5139240325215798,1.6860442681422976e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215799,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,1.0086949138283985,2.12809755032579e-07,1.0000000297933658,2.223583936488238,12.389995084439638,0.5000000662279563,12.389995084439638,0.5000000662279563,0.9253173736290546,0.33333336276797926,0.04035514645650643,1.0,0.5,1.2235839364882382,11.889995084439644,6.622795631524081e-08,11.889995084439644,6.622795631524081e-08,0.9224204514083046,6.622795192909891e-08,5.570057501698456e-09,3.9899476189833853,2.1596071991930412e-07,0.5585926666576739,3.023450079630678e-08,1.5241591041239538e-17,7.2665924276481615,0.34780573356292427,6.619336595864629e-12,0.3340420949612821,5.570057501661586e-09,2.0996865139845838e-09,2.242354624116195e-09,5.555271242474103e-08,5.331035780062483e-08,12.249999027827547
19.200000000000003,0.77,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0057161736535278e-30,1e-30,5.716173653527695e-33,0.0,0.0,0.0,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,1.0083331353964178,1.7234851319392037e-07,1.0000000241287919,2.1203541289254564,8.967089674543494,0.500000053527889,8.967089674543494,0.500000053527889,0.8996698100796608,0.33333335712350537,0.055759457268207094,1.0,0.5,1.1203541289254564,8.467089674543494,5.352788896920116e-08,8.467089674543494,5.352788896920116e-08,0.8943709171057134,5.352788610396642e-08,6.321875759758873e-09,3.653328681278661,1.7454745921042652e-07,0.5114660153790127,2.4436644282431084e-08,8.377418847020591e-18,7.320775214994881,0.3466714724806728,3.638311098543657e-12,0.3278513221250676,6.321875759735872e-09,0.0,5.6189625491977885e-52,5.555271242474103e-08,5.555271242474103e-08,12.249999027827547
20.0,0.77,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0055641423643005e-30,1e-30,5.564142364300414e-33,0.0,0.0,0.0,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,1.007999425050114,1.405570735761822e-07,1.0000000196779903,2.224191608311563,12.400287296810635,0.5000000436430984,12.400287296810635,0.5000000436430984,0.9253747342985693,0.3333333527302654,0.04032164994852166,1.0,0.5,1.2241916083115632,11.900287296810637,4.364309837953688e-08,11.900287296810637,4.364309837953688e-08,0.9224823465561708,4.3643096474816925e-08,3.6673987182841835e-09,3.9919291575377067,1.4231444802892805e-07,0.558870082055279,1.9924022734991943e-08,4.7199658785088955e-18,7.447933832799711,0.34405252396449,2.049870895647485e-12,0.3304484964087956,3.6673987182766656e-09,0.0,5.617263872026334e-52,5.555271242474103e-08,5.555271242474103e-08,12.249999027827547
4.0,0.96,0.051937228436070286,0.35932027337198563,0.1260030233584572,1.0000000000000001e-60,0.0041510630369783405,1.0000000000000001e-60,1.1412036525285907e-31,1.2885748774484689e-31,1.0342645694866756e-31,5.193722843607029e-62,0.0014915611052314021,1.260030233584572e-61,0.0014915611052314021,0.0014919409713982004,0.0014966190871446064,3.798661667982293e-07,4.678115746406097e-06,0.0,0.0,0.0,1.280917082806759,1.0,0.24757629233153006,1.000254676905603,1.0,0.07718149434815945,0.7313892702776418,2.877362109397857e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8828319704467904,0.7588059787526986,1.269745173994611,1.0767321020559757,0.5372605251665131,0.3842984471074674,0.7152925426418809,0.5427682579138788,0.02583971301986711,1.0399282813788122,0.0003971717229458095,1.0000556040412125,2.1966240095107397,11.939227316409962,0.5001836766919643,11.939227316409962,0.5001836766919643,0.9227156324294754,0.3334149574236889,0.041894141340661384,1.0,0.5,1.1966240095107399,11.439227316409962,0.0001836766919642534,11.439227316409962,0.0001836766919642534,0.9196091546071524,0.00018364296103266838,1.605673940063792e-05,3.9020348136219765,0.0005873525588659454,0.5462848739070769,8.222935824121802e-05,0.0002535704397484617,3.8223922746698986,0.4553745263706248,2.405807972768336,0.4366871128119951,4.7145169454714e-06,1171.4152413518134,2.5561302446085428,2.5561302446085428,0.0,8.353982140616306
4.8,0.96,0.07722309334409544,0.37698420269223937,0.095540042813115,1.0000000000000001e-60,0.004161103583490356,1.0000000000000001e-60,1.0079858792610566e-31,1.2901323317381603e-31,7.971721936714691e-32,7.722309334409544e-62,0.001568670316741932,9.5540042813115e-62,0.001568670316741932,0.0015691217439871734,0.0015752365415801128,4.5142724524140955e-07,6.114797592939383e-06,0.0,0.0,0.0,1.3602809677586774,1.0,0.30769127235057525,1.0002877770047813,1.0,0.07111786048012514,0.7486821431717237,2.9937716391922664e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.0295022009798482,0.8336837881063457,1.4728154351471714,1.4163259993902102,0.5497473388494498,0.39649513869134145,0.7212315743467801,0.6012790710033271,0.10018903104942434,1.0333205335754574,0.00016518363110749093,1.000023125708355,2.1006236190363605,8.712081613251453,0.5000639755523397,8.712081613251453,0.5000639755523397,0.8970354616217835,0.3333617656995001,0.05739890852166959,1.0,0.5,1.10062361903636,8.212081613251454,6.397555233973386e-05,8.212081613251454,6.397555233973386e-05,0.8914469017988819,6.397145973026364e-05,7.790418477636594e-06,3.588990062075087,0.00020859695254771168,0.5024586086905123,2.9203573356669195e-05,2.5792971459201976e-07,4.235664296367017,0.43703287156825393,0.09965637607141929,0.4126309918075527,7.084411682736998e-06,1295.6632116320325,13.788355067057498,13.788355067057495,3.552713678800501e-15,959.1958829218067
5.6,0.96,0.1006242673433581,0.3791611728443598,0.0670409291640139,1.0000000000000001e-60,0.00343434400378527,1.0000000000000001e-60,7.904352146000565e-32,1.1720655278243226e-31,5.959444798111691e-32,1.0062426734335811e-61,0.0013021699004262175,6.7040929164013906e-62,0.0013021699004262175,0.0013027350790929247,0.0013086427956864263,5.651786667071942e-07,5.907716593501642e-06,0.0,0.0,0.0,1.4305484675437201,1.0,0.35805791447458585,1.0004340283602948,1.0,0.1092096338293002,0.767479602853294,3.3680440417465187e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143509442123047,0.8790038399294478,1.3732196089627513,1.0711593535980681,0.5468263693517318,0.3979735221773836,0.7277877302244682,0.6397282095208445,0.028398971560937233,1.0285452641561494,7.660504636946285e-05,1.0000107247064918,2.2063608369255485,12.101930923526595,0.5000279354719778,12.101930923526595,0.5000279354719778,0.9236753722915497,0.33334574886743423,0.04131802921630508,1.0,0.5,1.206360836925548,11.601930923526593,2.7935471977609552e-05,11.601930923526593,2.7935471977609552e-05,0.9206470813029853,2.793469160881491e-05,2.4078295381815732e-06,3.9337853378007,9.109242879519339e-05,0.5507299472920979,1.2752940031335227e-05,6.694228054582783e-10,4.63532837546055,0.42125045802038286,0.00029062936435809007,0.40419131404542613,2.4071299555326695e-06,892.8203393328181,57.98407572585207,57.98407572585208,7.105427357601002e-15,20010.985160931014
6.4,0.96,0.12575349736987831,0.3468665056603734,0.05236148625382626,1.0000000000000001e-60,0.0019381367964826934,1.0000000000000001e-60,5.752501155700377e-32,8.804855016370669e-32,4.5605734319466625e-32,1.2575349736987832e-61,0.0006722747380877421,5.236148625382626e-62,0.0006722747380877421,0.0006726275096122341,0.0006759531899692909,3.5277152449198455e-07,3.3256803570568113e-06,0.0,0.0,0.0,1.4775528482269376,1.0,0.3903872383399466,1.0005247430916346,1.0,0.1316552460415761,0.7152894543876718,4.490444037419857e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740879698570285,0.9010338079780355,1.4570610804820259,1.309910589913548,0.5249814892840781,0.3726553905319276,0.709844819557583,0.6395941808394505,0.09346816049077541,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,0.39373915908072726,1.1901679084382537e-06,237.9700790367089,59.8830922780949,59.88309227809491,7.105427357601002e-15,21376.700515051027
7.2,0.96,0.15546137062297066,0.30682061331394483,0.046298932030059727,1.0000000000000001e-60,0.0003942546672087957,1.0000000000000001e-60,4.4222443481515865e-32,3.9711694358654393e-32,3.895876290432982e-32,1.5546137062297068e-61,0.00012096545879488792,4.629893203005974e-62,0.00012096545879488792,0.00012102492376895991,0.00012163836732024923,5.9464974071988717e-08,6.134435512893143e-07,0.0,0.0,0.0,1.4921401916441892,1.0,0.40021145959540433,1.0004915863971782,1.0,0.14069871838435052,0.6301154054631962,8.300514453206743e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.591936422932302,0.910327911831958,1.4320463774671788,1.6204236024415644,0.5085809159669752,0.34706010663491993,0.6824088276593068,0.6212158030987913,0.10022512154040986,1.02221845280947,2.237315547532781e-05,1.0000031322417666,2.109334315750343,8.824249410586136,0.5000075435908989,8.824249410586136,0.5000075435908989,0.898211053261489,0.3333366860235386,0.05666289792206664,1.0,0.5,1.1093343157503428,8.324249410586134,7.5435908988445985e-06,8.324249410586134,7.5435908988445985e-06,0.8927527615397475,7.54353399351022e-06,9.062187503958309e-07,3.617394507881553,2.4598568383405263e-05,0.5064352311034175,3.443799573673375e-06,1.0770583261022989e-11,5.167486042626169,0.40266688248483545,4.677579687065356e-06,0.38046219877998355,9.062145115052397e-07,7.704625334346187,3.531867168251727,3.5318671682517255,1.3322676295501878e-15,28.405360144185195
8.0,0.96,0.18204725728910257,0.3080449805445556,0.04395337302860653,1.0000000000000001e-60,0.0002788905285962925,1.0000000000000001e-60,3.724670408224819e-32,3.3400031652457607e-32,3.50419033094253e-32,1.820472572891026e-61,8.591082745550575e-05,4.395337302860654e-62,8.591082745550575e-05,8.595560336347364e-05,8.637192112050582e-05,4.477590796789601e-08,4.163177570321708e-07,0.0,0.0,0.0,1.4658274448318904,1.0,0.38241989178356733,1.000521190509905,1.0,0.1520636193182569,0.6058619494692741,9.732597877508545e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450474201092,0.9133806496187621,1.4452584415992584,1.665287061215118,0.5340456108622648,0.360506328551625,0.6750478259142605,0.6165756217573003,0.09391702951266884,1.0199910205174039,1.3227190912142285e-05,1.0000018518067277,2.2137482258156496,12.22510261724053,0.5000043966685783,12.22510261724053,0.5000043966685783,0.9243862199831722,0.33333528740252943,0.040899811831717786,1.0,0.5,1.2137482258156496,11.725102617240529,4.396668578344474e-06,11.725102617240529,4.396668578344474e-06,0.9214151720360073,4.3966492477348765e-06,3.749791129230405e-07,3.9578746493988577,1.4336930217086677e-05,0.55410245091584,2.0071702304065375e-06,2.2373623786036913e-12,5.441005864084353,0.39402443296809153,9.71673048094801e-07,0.37822552315694763,3.7497874856629695e-07,3.8861948729135376,2.3250256471510258,2.3250256471510253,4.440892098500626e-16,5.347952799294832
8.8,0.96,0.15532925115500176,0.2682273442059032,0.04235738325370696,1.0000000000000001e-60,0.00021803260940042338,1.0000000000000001e-60,2.3881380588317396e-32,2.9531854625161854e-32,2.579827620959073e-32,1.5532925115500178e-61,5.848230776975861e-05,4.235738325370696e-62,5.848230776975861e-05,5.850222204185893e-05,5.882610377297626e-05,1.9914272100316345e-08,3.2388173111732877e-07,0.0,0.0,0.0,1.5482467554553723,1.0,0.43712316521321565,1.0003405178909615,1.0,0.11517223325097901,0.5937428235549198,1.2483365523058923e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124246303039,0.9135092963692406,1.283188410466677,1.2087482232265034,0.4659139786146119,0.3128373896455267,0.6714488167445499,0.613374736132273,0.06882897689651662,1.0181750711259014,8.259727716180359e-06,1.0000011563618803,2.2153271804510855,12.251230609730406,0.5000027059548982,12.251230609730406,0.5000027059548982,0.9245353107608211,0.3333345359777852,0.040812447490603636,1.0,0.5,1.2153271804510855,11.751230609730404,2.705954898062309e-06,11.751230609730404,2.705954898062309e-06,0.92157619679179,2.705947575890212e-06,2.3026991707759439e-07,3.9630234145144088,8.82375377797098e-06,0.5548232780320173,1.2353255289095678e-06,5.531180724703706e-13,5.652373257409156,0.3877141894585874,2.4021606027423186e-07,0.3722008151608848,2.3026986176307537e-07,1.8008509713210104,1.5837017997866911,1.583701799786691,2.220446049250313e-16,0.21091469528043438
9.600000000000001,0.96,0.16152502939258942,0.26255859718976865,0.0413267651105517,1.0000000000000001e-60,0.00016598138027800193,1.0000000000000001e-60,1.6485998528050524e-32,2.5766752242221136e-32,1.956789256143102e-32,1.6152502939258942e-61,4.3579838365413716e-05,4.132676511055171e-62,4.3579838365413716e-05,4.359448975503334e-05,4.383575287421895e-05,1.4651389619622175e-08,2.412631191856123e-07,0.0,0.0,0.0,1.5480056645464257,1.0,0.4369674344285572,1.0003361965112576,1.0,0.11485685465158924,0.5829075340635298,1.520540353855267e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615256495696,0.9126874958988278,1.3214390648445977,1.1497013156171452,0.4654103916929098,0.3110229149002349,0.6682766875249664,0.609927776504725,0.052512325947804486,1.0166650798672585,5.388569962363167e-06,1.0000007543997946,2.113724665240571,8.881031909501738,0.5000017405965005,8.881031909501738,0.5000017405965005,0.8987959952807777,0.33333410693088034,0.05629995992487686,1.0,0.5,1.113724665240571,8.38103190950174,1.740596500556963e-06,8.38103190950174,1.740596500556963e-06,0.8934019189309939,1.7405934708860589e-06,2.0768283898115396e-07,3.631710864914905,5.675853141313554e-06,0.5084395210880868,7.946194397895338e-07,1.5661252291734766e-13,5.80608011542953,0.3833111668199893,6.801594918813654e-08,0.3623054875621284,2.076828248554095e-07,1.0000000017962667,1.0000000022907778,1.0000000022907782,4.440892098500626e-16,0.9999999885461084
10.4,0.96,0.17639310269310501,0.26744080583760665,0.04063825738819043,1.0000000000000001e-60,0.00011205461341960352,1.0000000000000001e-60,1.297333462625057e-32,2.117117034267152e-32,1.4411276959137232e-32,1.7639310269310502e-61,2.9967976110760257e-05,4.0638257388190435e-62,2.9967976110760257e-05,2.9979374193962605e-05,3.013909490747837e-05,1.1398083202348062e-08,1.597207135157664e-07,0.0,0.0,0.0,1.5229622419775668,1.0,0.42065728173279693,1.0003803421078628,1.0,0.12533762689732517,0.5770575946219046,1.881807269416293e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112607191567,0.9115432858772285,1.3800538896092278,1.2559774722814012,0.48447216591890213,0.32294051970652043,0.6665821948594232,0.6076185242094136,0.07885407233385565,1.0153805273192358,3.613952576791553e-06,1.0000005059533608,2.217750923707844,12.292100047434756,0.5000011613836357,12.292100047434756,0.5000011613836357,0.9247673432767315,0.3333338495034384,0.0406766264067287,1.0,0.5,1.217750923707844,11.792100047434758,1.1613836357476172e-06,11.792100047434758,1.1613836357476172e-06,0.9218267527386534,1.1613822869372342e-06,9.848827868453028e-08,3.9709269251342745,3.7871183290639358e-06,0.5559297695187984,5.30196566061681e-07,4.9491738844059265e-14,6.020583020118831,0.3774100061779538,2.149398858491227e-08,0.36235817545643023,9.848827656762438e-08,0.47287199901496874,0.4950978706915434,0.4950978706915434,0.0,5.117799147668615
11.2,0.96,0.19039181827397883,0.27312195666784106,0.040136035339309685,1.0000000000000001e-60,6.0315134839430895e-05,1.0000000000000001e-60,9.786270620734407e-33,1.553256383723317e-32,8.90454950613309e-33,1.9039181827397886e-61,1.6473387644030034e-05,4.013603533930969e-62,1.6473387644030034e-05,1.6480270825036847e-05,1.656482071901847e-05,6.883181006812439e-09,8.454989398162165e-08,0.0,0.0,0.0,1.499419168235305,1.0,0.40507781194222237,1.000417836401082,1.0,0.1353663151635882,0.5744380177994584,2.5787377211559422e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677840687441,0.9102765397777441,1.4258283041952946,1.3404293458524341,0.5036498102811295,0.3353439264583454,0.6658275643371365,0.606087211353452,0.0931100909872986,1.0142824410064095,2.503424455001628e-06,1.0000003504794237,2.218709133881447,12.30799250134595,0.5000007992184813,12.30799250134595,0.5000007992184813,0.9248571863939011,0.333333688541358,0.040624074085502025,1.0,0.5,1.2187091338814469,11.807992501345952,7.992184813274223e-07,11.807992501345952,7.992184813274223e-07,0.9219237519154612,7.992178425777519e-07,6.76845349653061e-08,3.974051523526457,2.6061461721852246e-06,0.556367213293704,3.6486046412016194e-07,1.7133770280926153e-14,6.183234722887541,0.37311264781838893,7.4411017798086714e-09,0.3582510509304326,6.768453446165858e-08,0.1428876214238123,0.15201465315882523,0.15201465315882523,0.0,9.734171412064294
12.0,0.96,0.20336906757422094,0.27894920872461426,0.039827603490003215,1.0000000000000001e-60,2.957082437531488e-05,1.0000000000000001e-60,7.026954938208634e-33,1.0875812498441646e-32,6.986406599875982e-33,2.0336906757422095e-61,8.24875806082862e-06,3.982760349000322e-62,8.24875806082862e-06,8.252375429052292e-06,8.293207161206494e-06,3.6173682236715005e-09,4.083173215420151e-08,0.0,0.0,0.0,1.4779687035454037,1.0,0.3906686474340275,1.0004385348917977,1.0,0.14464355018632655,0.5733932192670462,3.6558278246765054e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771176375719665,0.9093091876423878,1.436593857891816,1.407463712250409,0.5221458797888384,0.3475023405588132,0.6655273057011327,0.6051700937009241,0.10017042400160699,1.013332521703754,1.7819504812323868e-06,1.0000002494730673,2.116370113120926,8.915327185882708,0.5000005647178117,8.915327185882708,0.5000005647178117,0.8991460411489209,0.33333358431893295,0.056083254634732356,1.0,0.5,1.1163701131209263,8.415327185882706,5.647178117713068e-07,8.415327185882706,5.647178117713068e-07,0.8937902018424388,5.647174928652799e-07,6.710586520256277e-08,3.640337325394325,1.8414706023683223e-06,0.5096472255552056,2.57805884319227e-07,6.407787557438435e-15,6.295976838564704,0.37021863623661705,2.782866801665598e-09,0.3500064690863518,6.710586501581608e-08,0.03582662533632066,0.03816864046352245,0.03816864046352246,6.938893903907228e-18,11.591154073856066
12.8,0.96,0.17135189476865237,0.2231016114073624,0.03962141728208789,1.0000000000000001e-60,9.186019029316344e-06,1.0000000000000001e-60,4.0388379677876596e-33,6.0616892131868145e-33,4.55444315358891e-33,1.713518947686524e-61,2.0494156478591713e-06,3.962141728208789e-62,2.0494156478591713e-06,2.0499590836405028e-06,2.0618043530798586e-06,5.434357813315099e-10,1.1845269439355812e-08,0.0,0.0,0.0,1.5781226258875372,1.0,0.4562359290923607,1.0002651662106217,1.0,0.10063809092004923,0.5338337179380851,6.464042585592889e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916661241161201,0.9085354055646903,1.298983603743711,1.1597086448540501,0.43407492345810267,0.28408741183095454,0.6544663063411792,0.594605811060108,0.05401594177220776,1.012497807015756,1.2911169053946058e-06,1.0000001807563668,2.220261480797612,12.334214972575495,0.50000040825811,12.334214972575495,0.50000040825811,0.9250049588928406,0.33333351478133283,0.04053767583667349,1.0,0.5,1.220261480797612,11.834214972575499,4.082581100397719e-07,11.834214972575499,4.082581100397719e-07,0.9220832748916216,4.0825794336515557e-07,3.4498115082907104e-08,3.9791135243400397,1.3312761727949578e-06,0.5570758934076054,1.8637866420040464e-07,2.56082265677955e-15,6.475518170704546,0.3657458013593058,1.1121511511321626e-09,0.3512080175322714,3.449811504453998e-08,0.0022115097895546152,0.002361137756840874,0.002361137756840874,0.0,12.208714932827197
13.600000000000001,0.96,0.171976346726801,0.21728430101420038,0.03945079205326019,1.0000000000000001e-60,2.5885617446326796e-06,1.0000000000000001e-60,2.2787958365921463e-33,3.2178015753819755e-33,3.0149352342625718e-33,1.7197634672680103e-61,5.624538293146108e-07,3.945079205326019e-62,5.624538293146108e-07,5.625930319845904e-07,5.658681637749476e-07,1.3920266997957298e-10,3.2751317903571588e-09,0.0,0.0,0.0,1.5835144599575646,1.0,0.4596467185984162,1.0002474917277195,1.0,0.09808481357269962,0.5280098077086517,1.176349353841639e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.682033237947791,0.907828637775891,1.2636954499623705,1.1610009932696252,0.4287114397942616,0.27990122596079514,0.6528895662199254,0.5927118455195273,0.05420164346943291,1.011762877532728,9.556588152057026e-07,1.0000001337922342,2.2209042963055294,12.344891910878538,0.5000003011139055,12.344891910878538,0.5000003011139055,0.9250649606847084,0.3333334671617089,0.040502606642776384,1.0,0.5,1.2209042963055294,11.844891910878538,3.0111390540763943e-07,11.844891910878538,3.0111390540763943e-07,0.9221480408758376,3.011138147380827e-07,2.542141436774882e-08,3.9812096618658566,9.818930214946953e-07,0.55736935266122,1.3746502300199428e-07,1.0842126758400704e-15,6.6079508759505305,0.36254853131307285,4.70867601078178e-10,0.3481500597922349,2.54214143557787e-08,0.00016657220175410377,0.00017787747375493562,0.00017787747375493568,5.421010862427522e-20,12.24688734196176
