D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
11.2,1.34,4.5585079061044325e-06,1.6473388549208365e-05,7.956065820611202e-07,4.561780908870625e-06,1.648521642082792e-05,7.961778265554865e-07,4.585184534715562e-06,1.6569791687547906e-05,8.002625137272238e-07,1.1827871619555076e-08,1.1827871619555076e-08,8.457526671998633e-08,8.457526671998633e-08,9.64031383395414e-08,9.64031383395414e-08,0.005852052724402843,1.499419168235305,1.0,0.40507781194222237,1.0007179987034376,1.0,0.0,0.0,action_loop_contrast,0.1133818106147968,3.167022521937665e-36,0.1353663151635882,0.5744380451886095,2.5787377112613698e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184678186239549,0.9102765333800876,1.4258283128340974,1.3404293458524341,0.5036498148648577,0.33534393347736546,0.6658275722137353,0.606087214263599,0.09311009143436966,1.0142824410064095,2.503424455001628e-06,1.0000003504794237,2.218709133881447,12.30799250134595,0.5000007992184813,12.30799250134595,0.5000007992184813,0.9248571863939011,0.333333688541358,0.040624074085502025,1.0,0.5,1.2187091338814469,11.807992501345952,7.992184813274223e-07,11.807992501345952,7.992184813274223e-07,0.9219237519154612,7.992178425777519e-07,6.76845349653061e-08,3.974051523526457,2.6061461721852246e-06,0.556367213293704,3.6486046412016194e-07,1.7133770280926153e-14,6.183234722887541,0.37311264781838893,7.4411017798086714e-09,0.15211176426750533,0.15203078163658934,-8.098263091599334e-05,8.098263091599334e-05,9.732656555497236,9.733919812391136
12.0,1.34,2.5104946310683556e-06,8.248758411778193e-06,4.859948555054508e-07,2.5124189108636565e-06,8.255081037985661e-06,4.863673677862961e-07,2.524850048650527e-06,8.295926157157969e-06,4.887738533201559e-07,6.322626207468825e-09,6.322626207468825e-09,4.084511917230723e-08,4.084511917230723e-08,4.7167745379776054e-08,4.7167745379776054e-08,0.00571816302832029,1.4779687035454037,1.0,0.3906686474340275,1.000766494288212,1.0,0.0,0.0,action_loop_contrast,0.121039926405543,4.9943904783199074e-36,0.14464355018632655,0.5733932928741707,3.655827839750819e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771176603749923,0.9093091132841704,1.4365938635925724,1.407463712250409,0.5221458960718355,0.34750236243325605,0.6655273268401741,0.605170063435423,0.10017041899192772,1.013332521703754,1.7819504812323868e-06,1.0000002494730673,2.116370113120926,8.915327185882708,0.5000005647178117,8.915327185882708,0.5000005647178117,0.8991460411489209,0.33333358431893295,0.056083254634732356,1.0,0.5,1.1163701131209263,8.415327185882706,5.647178117713068e-07,8.415327185882706,5.647178117713068e-07,0.8937902018424388,5.647174928652799e-07,6.710586520256277e-08,3.640337325394325,1.8414706023683223e-06,0.5096472255552056,2.57805884319227e-07,6.407787557438435e-15,6.295976838564704,0.37021863623661705,2.782866801665598e-09,0.03820534400723588,0.038174814165589856,-3.052984164602507e-05,3.052984164602507e-05,11.590529281815316,11.591048979830784
12.8,1.34,6.987857618056051e-07,2.049403004697858e-06,2.0546715984402822e-07,6.991102858580666e-07,2.050354770753441e-06,2.055625811290699e-07,7.031499517079368e-07,2.0622023265898785e-06,2.0675038247571877e-07,9.517660555829562e-10,9.517660555829562e-10,1.1847555836437692e-08,1.1847555836437692e-08,1.2799321892020648e-08,1.2799321892020648e-08,0.006245390419883591,1.5781226258875372,1.0,0.4562359290923607,1.0004644113692627,1.0,0.0,0.0,action_loop_contrast,0.07333690390386104,2.6026215023932248e-36,0.10063809092004923,0.5338310741540279,6.464044880359168e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916617090311255,0.9085359274228134,1.2989824999724624,1.1597086448540501,0.43407460863550845,0.28408689376690816,0.6544655875171342,0.594605499521196,0.054015913470991356,1.012497807015756,1.2911169053946058e-06,1.0000001807563668,2.220261480797612,12.334214972575495,0.50000040825811,12.334214972575495,0.50000040825811,0.9250049588928406,0.33333351478133283,0.04053767583667349,1.0,0.5,1.220261480797612,11.834214972575499,4.082581100397719e-07,11.834214972575499,4.082581100397719e-07,0.9220832748916216,4.0825794336515557e-07,3.4498115082907104e-08,3.9791135243400397,1.3312761727949578e-06,0.5570758934076054,1.8637866420040464e-07,2.56082265677955e-15,6.475518170704546,0.3657458013593058,1.1121511511321626e-09,0.00236029830672431,0.00236088350604866,5.851993243499894e-07,5.851993243499894e-07,12.208729598432924,12.208719374712453
13.600000000000001,1.34,2.2326027653039694e-07,5.624688926071745e-07,8.964879024970119e-08,2.233573572058477e-07,5.627134719871831e-07,8.968777239756034e-08,2.2465763065327115e-07,5.659893049182564e-07,9.020988919937954e-08,2.4457938000856807e-10,2.4457938000856807e-10,3.2758329310732617e-09,3.2758329310732617e-09,3.52041231108183e-09,3.52041231108183e-09,0.006258856902759364,1.5835144599575646,1.0,0.4596467185984162,1.0004348318337657,1.0,0.0,0.0,action_loop_contrast,0.068665890884279,3.405415500860708e-36,0.09808481357269962,0.5280200178677648,1.1763485914681163e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820527031709029,0.9078265178511955,1.2637003162681486,1.1610009932696252,0.4287133888843304,0.2799036785063636,0.6528923186532049,0.5927129601747321,0.054201745401163244,1.011762877532728,9.556588152057026e-07,1.0000001337922342,2.2209042963055294,12.344891910878538,0.5000003011139055,12.344891910878538,0.5000003011139055,0.9250649606847084,0.3333334671617089,0.040502606642776384,1.0,0.5,1.2209042963055294,11.844891910878538,3.0111390540763943e-07,11.844891910878538,3.0111390540763943e-07,0.9221480408758376,3.011138147380827e-07,2.542141436774882e-08,3.9812096618658566,9.818930214946953e-07,0.55736935266122,1.3746502300199428e-07,1.0842126758400704e-15,6.6079508759505305,0.36254853131307285,4.70867601078178e-10,0.00017781695324201976,0.0001778658071540321,4.8853912012331285e-08,4.8853912012331285e-08,12.246888400936193,12.246887546101336
14.4,1.34,1.1132200550824039e-07,2.7938109279183366e-07,4.078798001323329e-08,1.1137671413068658e-07,2.795183931814051e-07,4.0808025054541155e-08,1.1200481755161026e-07,2.810947232099811e-07,4.103815987525261e-08,1.3730038957141602e-10,1.3730038957141602e-10,1.5763300285760524e-09,1.5763300285760524e-09,1.7136304181474684e-09,1.7136304181474684e-09,0.0061336663874541125,1.5609164733916419,1.0,0.4452731317042589,1.0004914448153932,1.0,0.0,0.0,action_loop_contrast,0.0776058546063563,6.197309594586106e-36,0.10740742647090296,0.5324487619568599,1.7068990887588825e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.695825588940341,0.9074306784218721,1.3078523509430522,1.2618790978739667,0.4446108793449305,0.2908155866940934,0.6540901273548859,0.5935414480146929,0.07820444606249281,1.0111106416733688,7.205812327255459e-07,1.0000001008813726,2.118138437267512,8.938285272118142,0.5000002260463465,8.938285272118142,0.5000002260463465,0.899379020362245,0.3333334337983611,0.05593916627454647,1.0,0.5,1.118138437267512,8.438285272118144,2.260463464301547e-07,8.438285272118144,2.260463464301547e-07,0.8940485510695334,2.2604629533321548e-07,2.6788184938124694e-08,3.6461035997853655,7.371075678382429e-07,0.5104545039699513,1.0319505950527104e-07,4.829147055055109e-16,6.6942981343684655,0.36050848843144706,2.0972714474368812e-10,4.387145895867788e-05,4.387259415319973e-05,1.1351945218530338e-09,1.1351945218530338e-09,12.249232261497623,12.249232241632345
15.200000000000001,1.34,4.96978704732193e-08,1.4681049173589056e-07,1.1760387509510896e-08,4.9725709703256345e-08,1.468927304920459e-07,1.1766975319613917e-08,4.999761232871017e-08,1.4769594716445176e-07,1.1831317719192457e-08,8.223875615534162e-11,8.223875615534162e-11,8.032166724058555e-10,8.032166724058555e-10,8.854554285611972e-10,8.854554285611972e-10,0.006031281675386767,1.5399344597018174,1.0,0.4317398568847099,1.000560169475512,1.0,0.0,0.0,action_loop_contrast,0.08845841793390102,5.654732765507096e-36,0.11619019864791928,0.5367477912957755,2.4989136366137626e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8191942230531922,0.9071911271062632,1.3880910594761655,1.3403122806873127,0.4601604749284071,0.3015248919256597,0.6552603023381607,0.5944463322261467,0.09130615146305972,1.0105250061205142,5.500853938359986e-07,1.000000077011955,2.2219831696611854,12.363137967251323,0.5000001723792271,12.363137967251323,0.5000001723792271,0.9251672771432374,0.3333334099463144,0.04044282072267381,1.0,0.5,1.2219831696611854,11.863137967251324,1.723792269802766e-07,11.863137967251324,1.723792269802766e-07,0.9222584720349006,1.7237919726568383e-07,1.4530660222964318e-08,3.9847277271560393,5.621061264270024e-07,0.5578618818018455,7.869485769027903e-08,2.2497849227674766e-16,6.850580333077239,0.3569021128774012,9.77069125258946e-11,1.2114488725317218e-05,1.2112336704567431e-05,-2.1520207497865485e-09,2.1520207497865485e-09,12.24978799736456,12.249788035024599
16.0,1.34,2.0122682869662414e-08,5.611256388852416e-08,5.228798524556936e-09,2.013485151165989e-08,5.61464964265432e-08,5.23196049742777e-09,2.0241648123102674e-08,5.6444301233261875e-08,5.2597111690433125e-09,3.393253801903959e-11,3.393253801903959e-11,2.978048067186763e-10,2.978048067186763e-10,3.317373447377159e-10,3.317373447377159e-10,0.005911997630276899,1.520124718640573,1.0,0.4187923832293445,1.0006047226444055,1.0,0.0,0.0,action_loop_contrast,0.09549397236261208,7.988933817411506e-36,0.12459912372608362,0.541701954482529,4.0653919981264135e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7866056950592111,0.9069116642859908,1.4027529818356081,1.4043428740235022,0.4757973517398619,0.3124170346996387,0.6566178511864649,0.5954943882194079,0.09832209619936672,1.009998877106056,4.263324857011415e-07,1.000000059686548,2.2224441133415525,12.370801756946312,0.5000001333147813,12.370801756946312,0.5000001333147813,0.9252101692794535,0.33333339258434197,0.04041776298242165,1.0,0.5,1.222444113341552,11.870801756946314,1.333147813511935e-07,11.870801756946314,1.333147813511935e-07,0.922304762447273,1.333147635783649e-07,1.123047828451714e-08,3.9862308043746264,4.347220840377282e-07,0.5580723126124476,6.086109177456844e-08,1.091022930580196e-16,6.962350737851868,0.35438827760203895,4.738251936475096e-11,1.769747068839483e-06,1.7690131249898913e-06,-7.339438495916652e-10,7.339438495916652e-10,12.249969029445866,12.249969042289866
16.8,1.34,9.352782009881095e-09,2.5011697896849683e-08,2.233079625335666e-09,9.358896993933863e-09,2.5028050906425902e-08,2.2345396450691593e-09,9.407063471382295e-09,2.5156860214867265e-08,2.2460399215965763e-09,1.635300957621864e-11,1.635300957621864e-11,1.2880930844136272e-10,1.2880930844136272e-10,1.4516231801758136e-10,1.4516231801758136e-10,0.005803777041296548,1.5013415333766713,1.0,0.40635906399495303,1.0006538144528876,1.0,0.0,0.0,action_loop_contrast,0.10324624002743873,1.4736474545059966e-35,0.13268580337603814,0.5464254269588575,6.1676467753726905e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.779941435308551,0.9059371661224406,1.4258847590578443,1.4580718575681215,0.49137325089252026,0.3232848578384835,0.6579211571880959,0.5960352286749804,0.10152272603890998,1.009523513998177,3.3488469669205205e-07,1.0000000468838575,2.119403827084807,8.954730376020542,0.5000001044168244,8.954730376020542,0.5000001044168244,0.8995452451018814,0.33333337974080757,0.055836422027373545,1.0,0.5,1.1194038270848077,8.454730376020544,1.0441682444597141e-07,8.454730376020544,1.0441682444597141e-07,0.894232837930922,1.0441681354309931e-07,1.2350106958126098e-08,3.65022987092872,3.40489627069013e-07,0.5110321819300209,4.76685478024246e-08,5.485072290351744e-17,7.030216328961326,0.35288758323983177,2.3821395674625917e-11,3.5162304044585706e-07,3.514015934942598e-07,-2.2144695159724787e-10,2.2144695159724787e-10,12.249993846597564,12.249993850472881
17.6,1.34,3.484410888318046e-09,7.139226485334223e-09,8.222198924376402e-10,3.4860953430227493e-09,7.142677772804791e-09,8.226173748846043e-10,3.5057238746963463e-09,7.18289476720754e-09,8.272491389671588e-10,3.451287470567901e-12,3.451287470567901e-12,4.021699440274876e-11,4.021699440274876e-11,4.366828187331666e-11,4.366828187331666e-11,0.006116668516263262,1.559816346703205,1.0,0.44456808785883606,1.000483425967457,1.0,0.0,0.0,action_loop_contrast,0.07633956889625262,1.0475129951564154e-35,0.10702376707827714,0.5253311760113416,1.0452097502090278e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905432,0.9037860142270192,1.3366351644987071,1.345257621215382,0.44103679835052917,0.28763048613156583,0.652168905649822,0.5894211358400495,0.09117840286518317,1.0090900654241295,2.6545618336643267e-07,1.0000000371638658,2.2232373197579536,12.38422789795775,0.5000000827258511,12.38422789795775,0.5000000827258511,0.9252851933167855,0.3333333701003762,0.04037394069664244,1.0,0.5,1.2232373197579536,11.884227897957754,8.272585109894264e-08,11.884227897957754,8.272585109894264e-08,0.922385725561521,8.272584425537678e-08,6.9609781812715555e-09,3.988817347036804,2.697581989459456e-07,0.5584344285851527,3.77661478481933e-08,2.8489173389221154e-17,7.169869496509011,0.34985850851417527,1.237270712668905e-11,5.6207073804593766e-08,5.55252922894241e-08,-6.817815151696658e-10,6.817815151696658e-10,12.249999016376224,12.249999028307402
18.4,1.34,1.7949803590232282e-09,1.9969300124387082e-09,3.8732741948561017e-10,1.7956739448149855e-09,1.9977016321819542e-09,3.874770839616379e-10,1.806215412927367e-09,2.0094290998074136e-09,3.8975176046215424e-10,7.716197432459998e-13,7.716197432459998e-13,1.1727467625459372e-11,1.1727467625459372e-11,1.2499087368705372e-11,1.2499087368705372e-11,0.006259151442889642,1.5896510516836373,1.0,0.463514527796402,1.0003864029978216,1.0,0.0,0.0,action_loop_contrast,0.06101831564629633,1.1239113857094878e-35,0.09421603304878111,0.5139240325215798,1.686044268142297e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215797,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,1.0086949138283985,2.12809755032579e-07,1.0000000297933658,2.223583936488238,12.389995084439638,0.5000000662279563,12.389995084439638,0.5000000662279563,0.9253173736290546,0.33333336276797926,0.04035514645650643,1.0,0.5,1.2235839364882382,11.889995084439644,6.622795631524081e-08,11.889995084439644,6.622795631524081e-08,0.9224204514083046,6.622795192909891e-08,5.570057501698456e-09,3.9899476189833853,2.1596071991930412e-07,0.5585926666576739,3.023450079630678e-08,1.5241591041239538e-17,7.2665924276481615,0.34780573356292427,6.619336595864629e-12,5.6207073804593766e-08,5.55252922894241e-08,-6.817815151696658e-10,6.817815151696658e-10,12.249999016376224,12.249999028307402
19.200000000000003,1.34,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0002544174452423,1.0,0.0,0.0,action_loop_contrast,0.04017599259644062,0.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,1.0083331353964178,1.7234851319392037e-07,1.0000000241287919,2.1203541289254564,8.967089674543494,0.500000053527889,8.967089674543494,0.500000053527889,0.8996698100796608,0.33333335712350537,0.055759457268207094,1.0,0.5,1.1203541289254564,8.467089674543494,5.352788896920116e-08,8.467089674543494,5.352788896920116e-08,0.8943709171057134,5.352788610396642e-08,6.321875759758873e-09,3.653328681278661,1.7454745921042652e-07,0.5114660153790127,2.4436644282431084e-08,8.377418847020591e-18,7.320775214994881,0.3466714724806728,3.638311098543657e-12,5.6207073804593766e-08,5.55252922894241e-08,-6.817815151696658e-10,6.817815151696658e-10,12.249999016376224,12.249999028307402
20.0,1.34,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.000278797361312,1.0,0.0,0.0,action_loop_contrast,0.04402591462748823,0.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,1.007999425050114,1.405570735761822e-07,1.0000000196779903,2.224191608311563,12.400287296810635,0.5000000436430984,12.400287296810635,0.5000000436430984,0.9253747342985693,0.3333333527302654,0.04032164994852166,1.0,0.5,1.2241916083115632,11.900287296810637,4.364309837953688e-08,11.900287296810637,4.364309837953688e-08,0.9224823465561708,4.3643096474816925e-08,3.6673987182841835e-09,3.9919291575377067,1.4231444802892805e-07,0.558870082055279,1.9924022734991943e-08,4.7199658785088955e-18,7.447933832799711,0.34405252396449,2.049870895647485e-12,5.6207073804593766e-08,5.55252922894241e-08,-6.817815151696658e-10,6.817815151696658e-10,12.249999016376224,12.249999028307402
4.0,1.53,0.00017387333880179367,0.0015026456270817725,0.0003321607154432916,0.0001739585705342907,0.0015033822155145237,0.0003323235387573188,0.00017450403335328955,0.0015080962063158314,0.00033336556924603515,7.365884327511889e-07,7.365884327511889e-07,4.7139908013076916e-06,4.7139908013076916e-06,5.4505792340588805e-06,5.4505792340588805e-06,0.0036273217955215633,1.280917082806759,1.0,0.24757629233153006,1.0004901943741598,1.0,0.0,0.0,action_loop_contrast,0.07740839284155245,1.1272039702068915e-35,0.07718149434815945,0.7337934177862434,2.8770304892944045e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8850803758025219,0.758827091095509,1.270307275333544,1.0767321020559757,0.539600367380543,0.38641474918236335,0.7161128356123814,0.5434058199438998,0.025870065605243832,1.0399282813788122,0.0003971717229458095,1.0000556040412125,2.1966240095107397,11.939227316409962,0.5001836766919643,11.939227316409962,0.5001836766919643,0.9227156324294754,0.3334149574236889,0.041894141340661384,1.0,0.5,1.1966240095107399,11.439227316409962,0.0001836766919642534,11.439227316409962,0.0001836766919642534,0.9196091546071524,0.00018364296103266838,1.605673940063792e-05,3.9020348136219765,0.0005873525588659454,0.5462848739070769,8.222935824121802e-05,0.0002535704397484617,3.8223922746698986,0.4553745263706248,2.405807972768336,2.669646112893075,2.6696181762292075,-2.7936663867578204e-05,2.7936663867578204e-05,10.075007824903096,10.07456445882237
4.8,1.53,0.00019655889291713153,0.0015689295309817973,0.00015160543605118862,0.00019665852392552484,0.0015697247838902253,0.00015168228122592234,0.00019742489343976992,0.0015758419315028249,0.00015227338032431035,7.952529084279732e-07,7.952529084279732e-07,6.117147612599589e-06,6.117147612599589e-06,6.912400521027562e-06,6.912400521027562e-06,0.0044058068794855,1.3602809677586774,1.0,0.30769127235057525,1.0005068761169473,1.0,0.0,0.0,action_loop_contrast,0.08004266807407863,2.136229079130774e-35,0.07111786048012514,0.748601741785833,2.993657567633182e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.02936026305976,0.8337829122749575,1.4727799506671495,1.4163259993902102,0.5498560085537688,0.39655821796729324,0.7212037547981345,0.601327367019223,0.10019707844583225,1.0333205335754574,0.00016518363110749093,1.000023125708355,2.1006236190363605,8.712081613251453,0.5000639755523397,8.712081613251453,0.5000639755523397,0.8970354616217835,0.3333617656995001,0.05739890852166959,1.0,0.5,1.10062361903636,8.212081613251454,6.397555233973386e-05,8.212081613251454,6.397555233973386e-05,0.8914469017988819,6.397145973026364e-05,7.790418477636594e-06,3.588990062075087,0.00020859695254771168,0.5024586086905123,2.9203573356669195e-05,2.5792971459201976e-07,4.235664296367017,0.43703287156825393,0.09965637607141929,13.825682714850911,13.825210569276152,-0.00047214557475960817,0.00047214557475960817,964.9849433134043,964.9116105678235
5.6,1.53,0.00015719530462393548,0.0013021553945598374,5.951824722330873e-05,0.00015730645428756665,0.0013030761226594907,5.956033138844721e-05,0.00015801981647852465,0.0013089853858366145,5.98304289422054e-05,9.207280996532258e-07,9.207280996532258e-07,5.9092631771238795e-06,5.9092631771238795e-06,6.829991276777105e-06,6.829991276777105e-06,0.005245143018499586,1.4305484675437201,1.0,0.35805791447458585,1.000707080048587,1.0,0.0,0.0,action_loop_contrast,0.11165760575134022,9.484003110186672e-36,0.1092096338293002,0.767456507209771,3.368039023572999e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1143287106132855,0.8790115572234122,1.3732140505629964,1.0711593535980681,0.5468306312049689,0.3979721845492114,0.727779611892369,0.6397266899649617,0.02839890410443983,1.0285452641561494,7.660504636946285e-05,1.0000107247064918,2.2063608369255485,12.101930923526595,0.5000279354719778,12.101930923526595,0.5000279354719778,0.9236753722915497,0.33334574886743423,0.04131802921630508,1.0,0.5,1.206360836925548,11.601930923526593,2.7935471977609552e-05,11.601930923526593,2.7935471977609552e-05,0.9206470813029853,2.793469160881491e-05,2.4078295381815732e-06,3.9337853378007,9.109242879519339e-05,0.5507299472920979,1.2752940031335227e-05,6.694228054582783e-10,4.63532837546055,0.42125045802038286,0.00029062936435809007,57.99940089845018,57.99325067909073,-0.006150219359454923,0.006150219359454923,20021.826137896765,20017.475140165017
6.4,1.53,0.00010403474215719093,0.000672273208373244,2.722622148192537e-05,0.00010412368236634436,0.0006728479406071224,2.724949741631853e-05,0.00010463850235244604,0.0006761747108438219,2.7384227437023995e-05,5.747322338783877e-07,5.747322338783877e-07,3.3267702366995095e-06,3.3267702366995095e-06,3.901502470577897e-06,3.901502470577897e-06,0.005803447797687328,1.4775528482269376,1.0,0.3903872383399466,1.0008549087286538,1.0,0.0,0.0,action_loop_contrast,0.13500177521362208,9.216740211559317e-36,0.1316552460415761,0.7152868432258086,4.490444037620735e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740854675977176,0.9010341357676511,1.457060454917198,1.309910589913548,0.524981691757917,0.37265507381530816,0.7098439424953306,0.6395936232561824,0.0934680790074162,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,59.89480439295721,59.88589697681892,-0.00890741613829249,0.00890741613829249,21385.26338106454,21378.750907394224
7.2,1.53,7.600608727404467e-05,0.00012096542439756656,1.756794575258709e-05,7.606974338025857e-05,0.00012106673454494853,1.7582659140170832e-05,7.645532092967258e-05,0.0001216803900240797,1.7671781021252504e-05,1.013101473819702e-07,1.013101473819702e-07,6.13655479131167e-07,6.13655479131167e-07,7.149656265131372e-07,7.149656265131372e-07,0.005910495747638777,1.4921401916441892,1.0,0.40021145959540433,1.0008375132636993,1.0,0.0,0.0,action_loop_contrast,0.13225479349402536,1.7149627818115705e-35,0.14069871838435052,0.6301151946548642,8.30051397693748e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.591936281666024,0.910327908669056,1.4320463421506093,1.6204236024415644,0.508580939613542,0.3470600897724526,0.6824087627746627,0.6212157418740967,0.10022511166259859,1.02221845280947,2.237315547532781e-05,1.0000031322417666,2.109334315750343,8.824249410586136,0.5000075435908989,8.824249410586136,0.5000075435908989,0.898211053261489,0.3333366860235386,0.05666289792206664,1.0,0.5,1.1093343157503428,8.324249410586134,7.5435908988445985e-06,8.324249410586134,7.5435908988445985e-06,0.8927527615397475,7.54353399351022e-06,9.062187503958309e-07,3.617394507881553,2.4598568383405263e-05,0.5064352311034175,3.443799573673375e-06,1.0770583261022989e-11,5.167486042626169,0.40266688248483545,4.677579687065356e-06,3.5328021094317967,3.5321680936258217,-0.0006340158059749967,0.0006340158059749967,28.430280237479515,28.41337987172482
8.0,1.53,6.313931741925957e-05,8.59108246442703e-05,1.3492970193872364e-05,6.319491838663207e-05,8.598647837562556e-05,1.3504852206953468e-05,6.350099693938567e-05,8.640294567283085e-05,1.357026166904607e-05,7.56537313552515e-08,7.56537313552515e-08,4.1646729720528903e-07,4.1646729720528903e-07,4.921210285605405e-07,4.921210285605405e-07,0.005728277322424256,1.4658274448318904,1.0,0.38241989178356733,1.0008806076727643,1.0,0.0,0.0,action_loop_contrast,0.13905998980397333,9.241657390705716e-36,0.1520636193182569,0.6058619325518196,9.732597834640713e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.558045041471163,0.9133806465813729,1.4452584401120219,1.665287061215118,0.5340456129865254,0.36050632728269466,0.6750478208530676,0.6165756150841216,0.09391702849620776,1.0199910205174039,1.3227190912142285e-05,1.0000018518067277,2.2137482258156496,12.22510261724053,0.5000043966685783,12.22510261724053,0.5000043966685783,0.9243862199831722,0.33333528740252943,0.040899811831717786,1.0,0.5,1.2137482258156496,11.725102617240529,4.396668578344474e-06,11.725102617240529,4.396668578344474e-06,0.9214151720360073,4.3966492477348765e-06,3.749791129230405e-07,3.9578746493988577,1.4336930217086677e-05,0.55410245091584,2.0071702304065375e-06,2.2373623786036913e-12,5.441005864084353,0.39402443296809153,9.71673048094801e-07,2.3263362881363197,2.325318633935149,-0.0010176542011706147,0.0010176542011706147,5.363118241988591,5.351341089422565
