D,eta,block_split_k_part,block_split_k_bg,block_split_k_full,block_split_g_schur,block_split_c_mix,block_split_xi_cross,block_split_s_part,block_split_s_schur,block_split_response_action,block_split_split_action,block_split_action_residual,block_split_coeff_share,block_split_tree_share,eymh_parented_prefactor_diag
5.6,1.15,1.37403212042753,1.0489632309804584,2.1633067642079675,2.0623284976213516,0.6303530602415653,0.14022098158381185,0.3177495708395254,0.7238356831008886,1.0415852539404138,1.041585253940414,2.220446049250313e-16,0.30506343060968766,0.6949365693903123,0.044896734179811
6.4,1.15,1.4087591883550523,1.2368422574530327,2.31092939322341,1.868410768873786,0.5957943278041808,0.1348601396559806,0.3427093086966672,0.6250882133167386,0.9677975220134056,0.9677975220134059,2.220446049250313e-16,0.35411261229900115,0.6458873877009988,0.0493701274067632
7.2,1.15,1.4653972679744274,1.5397550802947837,2.1316914561390963,1.3844354101634055,0.4229836753382775,0.0881899581745176,0.3821263783871553,0.32529241043764284,0.7074187888247979,0.7074187888247981,2.220446049250313e-16,0.5401699593277188,0.4598300406722812,0.0543924286917839
8.0,1.15,1.4813765249119362,1.5891268740470006,2.1471719194765195,1.3511645637257117,0.4111476345043216,0.08445432340458024,0.3929717399154901,0.30096686038729076,0.6939386003027805,0.6939386003027809,3.3306690738754696e-16,0.5662918012400922,0.4337081987599079,0.0579949942686409
8.8,1.15,1.4893167957553755,1.1526414316992488,1.891253855416732,1.6407998215269815,0.559959030099702,0.1283127514676562,0.3983174884633464,0.49518381900407604,0.8935013074674226,0.8935013074674225,-1.1102230246251565e-16,0.44579396262144727,0.5542060373785527,0.0457081664811168
9.6,1.15,1.4963861807590098,1.1066533286499558,1.9918148543875644,1.7998543923574037,0.6301084565260254,0.14741767430172542,0.40305298845790527,0.5877057684953172,0.9907587569532226,0.9907587569532225,-1.1102230246251565e-16,0.4068124411005685,0.5931875588994315,0.0411393810685261
10.4,1.15,1.5001900867491937,1.191089660939199,2.1083009192602926,1.7700606330491135,0.6206260507318196,0.14505261666074495,0.4055918245787558,0.5710138019589669,0.9766056265377229,0.9766056265377228,-1.1102230246251565e-16,0.4153076877272008,0.5846923122727992,0.0443592616232658
11.2,1.15,1.5018903586981316,1.263616892757297,2.182084690298016,1.7268562194800678,0.6039885170405305,0.14065751984799166,0.40672455380545885,0.5463025411996012,0.9530270950050598,0.9530270950050601,3.3306690738754696e-16,0.4267712386532928,0.5732287613467072,0.0459252714313139
12.0,1.15,1.5025679687055786,1.324701506182844,2.201818980777296,1.6621246148665483,0.5768558075667131,0.13324067710388496,0.4071756234793203,0.5080966724832212,0.9152722959625411,0.9152722959625414,3.3306690738754696e-16,0.44486829250208665,0.5551317074979134,0.0457444401657166
12.8,1.15,1.527964304682314,1.114287005200122,1.905947923542934,1.710464103636058,0.6124538239556961,0.14352234713864306,0.4239363296614568,0.5367647393258433,0.9607010689873003,0.9607010689873001,-2.220446049250313e-16,0.44127808675006375,0.5587219132499363,0.0392926901636739
13.6,1.15,1.5316496906269814,1.1152775579450587,1.7973159557470262,1.6115413987695129,0.5701980317936944,0.1317196335105574,0.42634538370074077,0.4771911115304224,0.9035364952311628,0.9035364952311631,3.3306690738754696e-16,0.47186293630747417,0.5281370636925259,0.039620912840985
14.4,1.15,1.5288520798467347,1.195999582362392,1.8917998947239,1.581773039575091,0.5546817844296346,0.12722667306784188,0.42451717919751275,0.45854639481523557,0.883063574012748,0.8830635740127484,3.3306690738754696e-16,0.48073229571508086,0.5192677042849191,0.0396852575780094
15.2,1.15,1.52615124386845,1.2635129579283289,2.0826521763338794,1.648302981988108,0.5840423104336434,0.1355982239925959,0.4227490392672166,0.4997462628830084,0.9224953021502249,0.9224953021502249,0.0,0.45826687494433815,0.5417331250556618,0.0417227117093466
16.0,1.15,1.523060364114119,1.3217878591111365,2.108273838079334,1.59501679754956,0.5578796490106892,0.12811461052349413,0.42072170813356613,0.46688426756038776,0.8876059756939539,0.8876059756939538,-1.1102230246251565e-16,0.47399602938075625,0.5260039706192439,0.043499608404553
16.8,1.15,1.5236154407926128,1.3729068193667717,2.150342239404418,1.566269617916403,0.5445250366996561,0.12424926174584476,0.4210860899845931,0.44869675255522345,0.8697828425398166,0.8697828425398166,0.0,0.4841278413299085,0.5158721586700914,0.0429967306925387
17.6,1.15,1.53334510636259,1.2679119024066776,1.946628624197221,1.5353027450111023,0.5343230291444799,0.12127571595302504,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,1.15,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,1.15,1.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.15,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.34,1.3969481248083628,1.052928468881864,1.9372836701200107,1.8399005510576323,0.5774053591436763,0.12971404194699673,0.3342899463057417,0.6097115218219868,0.9440014681277284,0.9440014681277286,1.1102230246251565e-16,0.3541201550975877,0.6458798449024123,0.0433243983435429
4.8,1.34,1.3865528065422388,1.3330127461264274,2.3624204094341774,1.7722414255220613,0.5463625997117043,0.12147939702884748,0.3268206715671422,0.5722450875537057,0.899065759120848,0.899065759120848,0.0,0.3635114208850796,0.6364885791149203,0.0392199017676219
5.6,1.34,1.3740372294868797,1.0489632309804584,2.1632993530082523,2.0623214323596755,0.6303552691810759,0.14022192333192218,0.3177532891294948,0.7238322572287317,1.0415855463582269,1.0415855463582264,-4.440892098500626e-16,0.30506691480164966,0.6949330851983504,0.0448967276155091
6.4,1.34,1.4087597685618491,1.2368422574530327,2.310928559136996,1.86841009450613,0.5957945193160972,0.13486021948698565,0.34270972055320176,0.6250878523855189,0.9677975729387205,0.9677975729387207,2.220446049250313e-16,0.35411301922628563,0.6458869807737143,0.0493701261496686
7.2,1.34,1.4653973144194101,1.5397550802947837,2.13169140904951,1.3844353795808881,0.4229836796198547,0.0881899591128963,0.38212641008162,0.32529238834739754,0.7074187984290177,0.7074187984290176,-1.1102230246251565e-16,0.5401699967971131,0.4598300032028869,0.0543924284305855
8.0,1.34,1.4813765286027187,1.5891268740470006,2.1471719175116997,1.351164562489297,0.4111476353566809,0.0844543236216163,0.3929717424069448,0.30096685947221735,0.6939386018791619,0.6939386018791622,3.3306690738754696e-16,0.5662918035439889,0.43370819645601105,0.0579949942229298
8.8,1.34,1.489316796193828,1.1526414316992488,1.8912538544291362,1.6407998206701706,0.5599590299762184,0.12831275144029317,0.39831748875774486,0.4951838184818851,0.8935013072396301,0.89350130723963,-1.1102230246251565e-16,0.4457939630645882,0.5542060369354118,0.0457081664863228
9.6,1.34,1.4963861810803656,1.1066533286499558,1.9918148536352196,1.7998543916775658,0.6301084564622077,0.1474176742958881,0.4030529886726599,0.5877057681175989,0.9907587567902587,0.9907587567902587,0.0,0.4068124413842403,0.5931875586157598,0.0411393810718783
10.4,1.34,1.5001900875355185,1.191089660939199,2.1083009175422776,1.7700606316067242,0.620626050638405,0.1450526166592506,0.40559182510290587,0.5710138011440856,0.9766056262469917,0.9766056262469915,-1.1102230246251565e-16,0.415307688387542,0.5846923116124579,0.0443592616297141
11.2,1.34,1.501890341782051,1.263616892757297,2.182084711381252,1.7268562361648998,0.6039885137941091,0.1406575185611553,0.4067245425422661,0.5463025508615705,0.9530270934038367,0.9530270934038366,-1.1102230246251565e-16,0.426771227551996,0.573228772448004,0.0459252714680822
12.0,1.34,1.5025679031811556,1.324701506182844,2.2018191665578364,1.6621247551098706,0.576855831053049,0.13324068252160431,0.40717557987102715,0.5080967568591549,0.915272336730182,0.915272336730182,0.0,0.44486822504181134,0.5551317749581887,0.0457444392332702
12.8,1.34,1.5279642185523155,1.114287005200122,1.9059487142312475,1.7104648132273121,0.6124540798496444,0.14352241562049828,0.42393627329233835,0.5367651541788095,0.9607014274711475,0.9607014274711478,3.3306690738754696e-16,0.44127786341305314,0.5587221365869469,0.0392926831207772
13.6,1.34,1.5316461404582207,1.1152775579450587,1.7973302611159616,1.6115542255038386,0.5702021077390298,0.13172077356944442,0.42634306582551323,0.4771990707943234,0.9035421366198367,0.9035421366198366,-1.1102230246251565e-16,0.4718574248462484,0.5281425751537516,0.0396208010826581
14.4,1.34,1.5288412990484348,1.195999582362392,1.8918251713027328,1.581794173845709,0.5546862055931946,0.12722789848906646,0.4245101276086423,0.458559755853072,0.8830698834617142,0.8830698834617143,1.1102230246251565e-16,0.4807208756169149,0.5192791243830851,0.0396851323821532
15.2,1.34,1.5261110682757784,1.2635129579283289,2.082707180981521,1.6483465150973622,0.5840396199494956,0.1355969631067347,0.4227227141427251,0.4997726734002897,0.9224953875430151,0.9224953875430149,-2.220446049250313e-16,0.4582382956608702,0.5417617043391297,0.0417227099279373
16.0,1.34,1.5229558535349996,1.3217878591111365,2.1083935541703474,1.5951073688845803,0.5578663657543834,0.12811002637725427,0.42065308697616405,0.4669410498862907,0.8875941368624553,0.8875941368624547,-5.551115123125783e-16,0.47392504018010456,0.5260749598198955,0.0434998658975822
16.8,1.34,1.5199389608838885,1.3729068193667717,2.1528482546753227,1.5680949532090493,0.5434838540885041,0.12392952595334768,0.4186701767386273,0.4498614769882478,0.8685316537268755,0.868531653726875,-4.440892098500626e-16,0.48204365948219713,0.5179563405178029,0.0430236376222913
17.6,1.34,1.5333451063625898,1.2679119024066776,1.9466286241972208,1.535302745011102,0.5343230291444797,0.12127571595302497,0.42745169286002205,0.4287275896125334,0.8561792824725554,0.8561792824725554,0.0,0.4992548892628968,0.5007451107371033,0.0407600933091185
18.4,1.34,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,1.34,1.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.34,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.53,1.3964279793209595,1.052928468881864,1.938008844684386,1.8405892726430078,0.5772634639337074,0.12965005749631928,0.3339175328003451,0.6100857772208087,0.9440033100211537,0.9440033100211538,1.1102230246251565e-16,0.3537249597068282,0.6462750402931717,0.043324358444099
4.8,1.53,1.3865707067483322,1.3330127461264274,2.3623730091861876,1.7722058667863123,0.5463626704660497,0.12148029764356645,0.32683358134631924,0.572225023079435,0.8990586044257541,0.8990586044257542,1.1102230246251565e-16,0.3635286729223553,0.6364713270776446,0.0392200420710923
5.6,1.53,1.3740423387236762,1.0489632309804584,2.163291941593744,2.062314366893233,0.6303574781443513,0.14022286509288498,0.3177570075347809,0.7238288312455484,1.0415858387803292,1.0415858387803294,2.220446049250313e-16,0.30507039910111133,0.6949296008988886,0.0448967210511118
6.4,1.53,1.4087603487671916,1.2368422574530327,2.3109277250507505,1.8684094201386103,0.595794710826282,0.13486029931739604,0.3427101324085343,0.6250874914542419,0.9677976238627761,0.9677976238627762,1.1102230246251565e-16,0.35411342615274605,0.6458865738472539,0.0493701248926051
7.2,1.53,1.4653973608633286,1.5397550802947837,2.1316913619608076,1.3844353489989452,0.42298368390126084,0.08818996005123123,0.3821264417753575,0.32529236625756675,0.7074188080329243,0.7074188080329242,-1.1102230246251565e-16,0.5401700342657172,0.4598299657342828,0.0543924281693956
8.0,1.53,1.4813765323118677,1.5891268740470006,2.1471719155181637,1.3511645612348118,0.4111476362063051,0.08445432383761109,0.3929717449107978,0.30096685854377,0.6939386034545678,0.6939386034545678,0.0,0.5662918058665484,0.4337081941334516,0.057994994177247
8.8,1.53,1.4893167966112077,1.1526414316992488,1.8912538534550243,1.640799819825058,0.5599590298457884,0.12831275141064735,0.39831748903799397,0.4951838179668237,0.8935013070048177,0.8935013070048177,0.0,0.44579396349539563,0.5542060365046044,0.0457081664916892
9.6,1.53,1.4963861813219077,1.1066533286499558,1.991814853069732,1.799854391166577,0.6301084564142403,0.14741767429150052,0.40305298883407686,0.5877057678336933,0.9907587566677698,0.9907587566677702,4.440892098500626e-16,0.4068124415974575,0.5931875584025424,0.0411393810743978
10.4,1.53,1.5001900881265466,1.191089660939199,2.108300916250959,1.7700606305225752,0.6206260505681912,0.1450526166581273,0.4055918254968747,0.571013800531593,0.9766056260284677,0.9766056260284677,0.0,0.4153076888838769,0.5846923111161231,0.0443592616345609
11.2,1.53,1.5018903578871359,1.263616892757297,2.1820846691079865,1.726856202710721,0.6039885095852142,0.14065751781745225,0.4067245532654755,0.5463025314886903,0.953027084754166,0.9530270847541659,-1.1102230246251565e-16,0.42677124267710653,0.5732287573228935,0.0459252716667014
12.0,1.53,1.502568009506586,1.324701506182844,2.2018189671227755,1.6621246045589277,0.5768558264926478,0.1332406830550594,0.40717565063350414,0.5080966662817484,0.9152723169152526,0.9152723169152526,0.0,0.4448683119858913,0.5551316880141087,0.0457444396864816
12.8,1.53,1.5279635445555078,1.114287005200122,1.905950000263298,1.7104659673573024,0.6124541863780663,0.14352243201586726,0.4239358321845243,0.5367658289249908,0.9607016611095153,0.9607016611095152,-1.1102230246251565e-16,0.44127729694452744,0.5587227030554724,0.0392926785306383
13.6,1.53,1.5316447574422203,1.1152775579450587,1.79733172202738,1.611555535412218,0.5702019767474292,0.13172072492252765,0.4263421628645823,0.4771998836170173,0.9035420464815994,0.9035420464815996,2.220446049250313e-16,0.4718564725623587,0.5281435274376414,0.0396208028683327
14.4,1.53,1.5288331952029928,1.195999582362392,1.8918441704604858,1.5818100594346618,0.5546895282336555,0.1272288193883461,0.42450482694929664,0.4585697985687731,0.8830746255180696,0.8830746255180697,1.1102230246251565e-16,0.4807122916709946,0.5192877083290055,0.0396850382876976
15.2,1.53,1.5260808707569395,1.2635129579283289,2.082748521035269,1.6483792334430578,0.5840375944324482,0.13559601422866036,0.422702926711631,0.49979252239483296,0.9224954491064643,0.922495449106464,-3.3306690738754696e-16,0.45821681518436136,0.5417831848156387,0.0417227086436403
16.0,1.53,1.5235368559178604,1.3217878591111365,2.1063467193665684,1.5935588338532816,0.5574494826240479,0.12799410460881155,0.42103451076103104,0.46596977534415995,0.8870042861051909,0.887004286105191,1.1102230246251565e-16,0.4746702100051634,0.5253297899948366,0.043512697004019
16.8,1.53,1.519993092774863,1.3729068193667717,2.1517998745485976,1.5673313324651386,0.5431467335781662,0.12383172253112336,0.4187057906207962,0.44937438484227854,0.8680801754630747,0.8680801754630747,0.0,0.48233539073443177,0.5176646092655683,0.0430333508371845
17.6,1.53,1.53334510636259,1.2679119024066776,1.946628624197221,1.5353027450111023,0.5343230291444799,0.12127571595302504,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,1.53,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,1.53,1.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.53,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.72,1.3959215342025744,1.052928468881864,1.9387099525418028,1.841255137303464,0.5771230584693223,0.1295871308899104,0.3335547951691958,0.6104474789081027,0.944002274077298,0.9440022740772984,4.440892098500626e-16,0.3533410928434724,0.6466589071565276,0.0433243808849063
4.8,1.72,1.3865886793325957,1.3330127461264274,2.3623255214738332,1.7721702424365133,0.5463627679879568,0.12148120839403465,0.32684654315756884,0.572204921177886,0.8990514643354548,0.8990514643354548,0.0,0.36354597720294196,0.6364540227970581,0.0392201820886632
5.6,1.72,1.374047448137924,1.0489632309804584,2.1632845299644328,2.0623073012220137,0.6303596871313861,0.1402238068666985,0.3177607260553854,0.7238254051513329,1.0415861312067183,1.0415861312067183,0.0,0.3050738835080755,0.6949261164919245,0.0448967144866193
6.4,1.72,1.4087609289708392,1.2368422574530327,2.310926890964831,1.868408745771354,0.5957949023346037,0.1348603791471661,0.34271054426249414,0.6250871305229756,0.9677976747854695,0.9677976747854697,2.220446049250313e-16,0.3541138330782436,0.6458861669217564,0.0493701236355753
7.2,1.72,1.465397407307059,1.5397550802947837,2.1316913148726924,1.3844353184173832,0.42298368818278775,0.08818996098960369,0.38212647346896556,0.32529234416801067,0.7074188176369763,0.7074188176369762,-1.1102230246251565e-16,0.5401700717340263,0.45982992826597363,0.0543924279082017
8.0,1.72,1.4813765359980253,1.5891268740470006,2.147171913553371,1.3511645599984141,0.41114763705669927,0.08445432405410243,0.39297174739913043,0.30096685762870923,0.6939386050278394,0.6939386050278397,2.220446049250313e-16,0.5662918081684836,0.4337081918315165,0.057994994131626
8.8,1.72,1.4893167969426744,1.1526414316992488,1.8912538526395068,1.6407998191175375,0.5599590297263172,0.1283127513826659,0.3983174892605569,0.4951838175356191,0.8935013067961763,0.8935013067961759,-4.440892098500626e-16,0.4457939638485839,0.5542060361514162,0.0457081664964575
9.6,1.72,1.496386181074131,1.1066533286499558,1.991814853603547,1.7998543916489456,0.6301084564469773,0.14741767429171995,0.4030529886684935,0.5877057681016975,0.9907587567701911,0.990758756770191,-1.1102230246251565e-16,0.40681244138827494,0.593187558611725,0.041139381072291
10.4,1.72,1.500190088586999,1.191089660939199,2.1083009152449312,1.7700606296779473,0.6206260505134897,0.14505261665725216,0.40559182580380404,0.5710138000544185,0.9766056258582223,0.9766056258582225,2.220446049250313e-16,0.4153076892705565,0.5846923107294435,0.0443592616383369
11.2,1.72,1.501890369084992,1.263616892757297,2.182084641710449,1.7268561810288825,0.6039885073147448,0.14065751747728278,0.40672456072131685,0.5463025189330192,0.9530270796543359,0.9530270796543361,2.220446049250313e-16,0.4267712527841667,0.5732287472158333,0.045925271783807
12.0,1.72,1.5025680202827212,1.324701506182844,2.2018188504469065,1.6621245164818261,0.5768557943099171,0.13324067429302622,0.407175657805316,0.5080966132910739,0.9152722710963896,0.9152722710963899,2.220446049250313e-16,0.44486834209187487,0.5551316579081252,0.0457444407344607
12.8,1.72,1.5279635614188316,1.114287005200122,1.9059503868584344,1.7104663143012537,0.6124543456998252,0.14352247599125983,0.42393584322099426,0.536766031760898,0.9607018749818924,0.9607018749818923,-1.1102230246251565e-16,0.4412772101948742,0.5587227898051257,0.0392926743288292
13.6,1.72,1.5316468664717386,1.1152775579450587,1.7973278470164638,1.6115520609310106,0.5702014879657064,0.13172060171047176,0.42634353983405,0.4771977276348767,0.9035412674689264,0.9035412674689267,3.3306690738754696e-16,0.47185840335589563,0.5281415966441044,0.0396208183008895
14.4,1.72,1.5288443902802886,1.195999582362392,1.8918323725709656,1.5818001949750966,0.5546906970344446,0.12722921734167084,0.42451214955083516,0.4585635623647076,0.8830757119155425,0.8830757119155428,3.3306690738754696e-16,0.48071999243416563,0.5192800075658343,0.0396850167308408
15.2,1.72,1.5260573446774506,1.2635129579283289,2.082780725853605,1.648404721759686,0.5840360144761807,0.13559527430057108,0.4226875105818041,0.49980798492860834,0.9224954955104124,0.9224954955104124,0.0,0.45820008080140606,0.5417999191985939,0.0417227076755912
16.0,1.72,1.5234028138377635,1.3217878591111365,2.106654848635472,1.5937919493769108,0.5574875578325368,0.12800412818205095,0.4209465260322792,0.46611605075587265,0.887062576788152,0.8870625767881519,-1.1102230246251565e-16,0.4745398318531586,0.5254601681468413,0.0435114288300868
16.8,1.72,1.5225456426281996,1.3729068193667717,2.148119815277434,1.5646508451813321,0.5431904258690825,0.12385582982354962,0.42038369889029537,0.44766269698058164,0.8680463958708772,0.8680463958708771,-1.1102230246251565e-16,0.4842871312984841,0.5157128687015158,0.0430340776678436
17.6,1.72,1.5310126274091105,1.2679119024066776,1.9807130700960494,1.5621850905700732,0.5463765935999119,0.1248167617725872,0.42592936445937196,0.4460855402809411,0.8720149047403132,0.8720149047403131,-1.1102230246251565e-16,0.48844275727857445,0.5115572427214256,0.0404386368835171
18.4,1.72,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,1.72,1.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.72,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.91,1.395428810811924,1.052928468881864,1.939387168773706,1.8418983113194753,0.5769842702098793,0.12952530152046154,0.33320175930134205,0.6107967307280557,0.9439984900293973,0.9439984900293978,5.551115123125783e-16,0.35296852995068406,0.6470314700493158,0.0433244628557501
4.8,1.91,1.3866067242235531,1.3330127461264274,2.362277946404774,1.7721345525534289,0.5463628922451634,0.12148212926737156,0.32685955694731805,0.5721847818923843,0.8990443388397021,0.8990443388397024,2.220446049250313e-16,0.3635633336717961,0.6364366663282038,0.0392203218205325
5.6,1.91,1.3740525577295526,1.0489632309804584,2.1632771181203796,2.062300235346076,0.6303618961421331,0.14022474865334536,0.31776444469125587,0.7238219789461121,1.0415864236373682,1.041586423637368,-2.220446049250313e-16,0.305077368022499,0.694922631977501,0.0448967079220321
6.4,1.91,1.40876150917315,1.2368422574530327,2.310926056878909,1.8684080714040958,0.5957950938412323,0.13486045897635754,0.3427109561153355,0.6250867695915779,0.9677977257069135,0.9677977257069135,0.0,0.35411424000299996,0.645885759997,0.0493701223785763
7.2,1.91,1.4653974537522605,1.5397550802947837,2.1316912677827227,1.384435287834617,0.4229836924643172,0.08818996192796554,0.38212650516357655,0.32529232207758413,0.7074188272411608,0.7074188272411607,-1.1102230246251565e-16,0.540170109203651,0.4598298907963489,0.0543924276470042
8.0,1.91,1.4813765396938257,1.5891268740470006,2.147171911577401,1.351164558754983,0.41114763790709397,0.08445432427048387,0.3929717498939724,0.300966856708443,0.6939386066024155,0.6939386066024154,-1.1102230246251565e-16,0.5662918104787349,0.4337081895212651,0.0579949940859673
8.8,1.91,1.4893167973153887,1.1526414316992488,1.8912538517521709,1.640799818347709,0.5599590296032236,0.12831275135434317,0.3983174895108154,0.4951838170664403,0.8935013065772555,0.8935013065772557,2.220446049250313e-16,0.4457939642378971,0.554206035762103,0.0457081665014607
9.6,1.91,1.4963861809989933,1.1066533286499558,1.9918148534590854,1.7998543915184066,0.6301084563478699,0.1474176742634405,0.4030529886182807,0.5877057680291701,0.9907587566474504,0.9907587566474507,3.3306690738754696e-16,0.40681244138799183,0.5931875586120082,0.0411393810748158
10.4,1.91,1.5001900867720606,1.191089660939199,2.1083009202336083,1.7700606338662777,0.6206260510753004,0.1450526167521257,0.4055918245939984,0.5710138024206257,0.9766056270146242,0.9766056270146242,0.0,0.41530768754000313,0.5846923124599968,0.0443592616126883
11.2,1.91,1.5018903676240365,1.263616892757297,2.1820846533150218,1.7268561902124988,0.6039885102512775,0.14065751823380007,0.40672455974857236,0.5463025242511321,0.9530270839997044,0.9530270839997045,1.1102230246251565e-16,0.4267712498175954,0.5732287501824046,0.0459252716840258
12.0,1.91,1.5025680240978176,1.324701506182844,2.201818781496272,1.6621244644318858,0.57685577382597,0.13324066866453482,0.40717566034436675,0.5080965819757659,0.9152722423201324,0.9152722423201327,3.3306690738754696e-16,0.44486835885267656,0.5551316411473234,0.0457444413926376
12.8,1.91,1.5279637988087147,1.114287005200122,1.9059494432791586,1.7104654675003206,0.6124541183989856,0.14352241821550799,0.4239359985845583,0.5367655366905563,0.9607015352751146,0.9607015352751146,0.0,0.44127752795061,0.55872247204939,0.0392926810028237
13.6,1.91,1.531649555202351,1.1152775579450587,1.7973177707745105,1.6115430261917374,0.5701987178711795,0.13171982911639885,0.42634529528324083,0.4771921213843449,0.9035374166675858,0.9035374166675858,0.0,0.47186235723992664,0.5281376427600732,0.0396208945869131
14.4,1.91,1.5288219061967472,1.195999582362392,1.8918686426755194,1.5818305211600625,0.5546933614920149,0.1272298715451685,0.42449744285536106,0.45858273412506007,0.8830801769804209,0.8830801769804211,2.220446049250313e-16,0.4807009079366671,0.519299092063333,0.0396849281328525
15.2,1.91,1.5260384991127178,1.2635129579283289,2.082806522187528,1.6484251381185064,0.5840347476330633,0.13559468115004444,0.4226751613203801,0.4998203703774719,0.9224955316978524,0.922495531697852,-3.3306690738754696e-16,0.4581866760291477,0.5418133239708522,0.0417227069206722
16.0,1.91,1.5232955340312875,1.3217878591111365,2.1069011999293057,1.5939783267082925,0.5575178971816299,0.12801210706955823,0.42087610238394174,0.4662329834802865,0.8871090858642284,0.8871090858642283,-1.1102230246251565e-16,0.47443556727177594,0.5255644327282241,0.0435104170036748
16.8,1.91,1.5196995369161035,1.3729068193667717,2.156636846175469,1.5708544933662567,0.5446767994406595,0.12427508358902123,0.41851264223677553,0.4516197345932804,0.8701323768300557,0.870132376830056,2.220446049250313e-16,0.4809758300931658,0.5190241699068342,0.0429892169332644
17.6,1.91,1.5316218709711875,1.2679119024066776,1.976580783562143,1.5589259630817494,0.5451029868088162,0.12444575132329821,0.42632722033831255,0.4439970989426612,0.8703243192809734,0.8703243192809738,3.3306690738754696e-16,0.4898486815702526,0.5101513184297474,0.0404728338204473
18.4,1.91,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,1.91,1.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.91,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.1,1.3949498233383726,1.052928468881864,1.940040671982577,1.8425189643155566,0.5768472207748406,0.1294646066993174,0.33285844569336515,0.6111336377369639,0.9439920834303286,0.943992083430329,4.440892098500626e-16,0.3526072427258143,0.6473927572741858,0.0433246016372041
4.8,2.1,1.3866248413496276,1.3330127461264274,2.3622302840866816,1.7720987972178321,0.5463630432053239,0.12148306025066903,0.3268726226619159,0.57216460526626,0.8990372279281759,0.899037227928176,1.1102230246251565e-16,0.3635807422738113,0.6364192577261886,0.0392204612668997
5.6,2.1,1.374057667498514,1.0489632309804584,2.16326970606163,2.062293169265464,0.6303641051765587,0.1402256904528129,0.31776816344235587,0.7238185526299064,1.0415867160722616,1.0415867160722623,6.661338147750939e-16,0.30508085264435153,0.6949191473556484,0.0448967013573506
6.4,2.1,1.4087620893735155,1.2368422574530327,2.3109252227935757,1.8684073970373136,0.5957952853458882,0.13486053880486767,0.3427113679666263,0.6250864086603048,0.967797776626931,0.9677977766269312,2.220446049250313e-16,0.35411464692663314,0.6458853530733668,0.0493701211216125
