D,level,rel_B1_vs_fine,rel_B2_vs_fine,rel_B3_vs_fine,rel_yraw1_vs_fine,rel_yraw2_vs_fine,rel_yraw3_vs_fine
9.6,coarse,0.0005693476520710998,0.0003157707320092425,0.0,0.006736269069698071,0.007421522955334458,0.008725209804093952
9.6,fine,0.0,0.0,0.0,0.0,0.0,0.0
9.6,mid,0.00021575382298985262,0.00012297334451189383,0.0,0.005461900949856489,0.00521430104249978,0.004702927044665167
