D,level,rel_B1_vs_fine,rel_B2_vs_fine,rel_B3_vs_fine,rel_yraw1_vs_fine,rel_yraw2_vs_fine,rel_yraw3_vs_fine
9.0,coarse,0.6295182184547653,0.14670463706364936,0.0,0.6603007823520922,0.2239145365136931,0.35915595101395204
9.0,fine,0.0,0.0,0.0,0.0,0.0,0.0
9.0,mid,0.6301373388856438,0.1469476328371547,0.0,0.6398651485923726,0.2338153031643978,0.367902344897669
9.6,coarse,0.0033805829588611598,0.0028612358445293785,0.0,0.006736269069698071,0.008725209804093952,0.021668060167446275
9.6,fine,0.0,0.0,0.0,0.0,0.0,0.0
9.6,mid,0.010385712988250322,0.010186511019066195,0.0,0.005461900949856489,0.004702927044665167,0.045767595675203915
10.0,coarse,0.08310440736992579,0.0814311711827675,0.0,0.012414226986751035,0.019264085747381005,0.48876452169393675
10.0,fine,0.0,0.0,0.0,0.0,0.0,0.0
10.0,mid,0.07080969381524789,0.07133793624978221,0.0,0.006399817012028112,0.008494056249231536,0.3956014509726672
