D,level,dr,dz,rho_max,z_max,Nr,Nz,sigma_l,sigma_r,frame_power,n_eigs,window_k,window_gap_scale,window_sigma_mult,window_floor,frame_model,dirac_rescaling_power,higgs_rescaling_power,yukawa_net_omega_power,lambda_1,lambda_2,lambda_3,track_idx_1,track_idx_2,track_idx_3,track_score_1,track_score_2,track_score_3,parity_1,parity_2,parity_3,y_eff_center_1,y_eff_center_2,y_eff_center_3,y_eff_raw_1,y_eff_raw_2,y_eff_raw_3,y_eff_cum_1,y_eff_cum_2,y_eff_cum_3,nwin_1,nwin_2,nwin_3,sigma_mc_1,sigma_mc_2,sigma_mc_3,B1,B2,B3,sigma_scale_e,sigma_scale_mu,sigma_scale_tau,y_eff_flavor_e_1,y_eff_flavor_e_2,y_eff_flavor_e_3,y_eff_flavor_mu_1,y_eff_flavor_mu_2,y_eff_flavor_mu_3,y_eff_flavor_tau_1,y_eff_flavor_tau_2,y_eff_flavor_tau_3,g_uv_e_1,g_uv_e_2,g_uv_e_3,g_uv_mu_1,g_uv_mu_2,g_uv_mu_3,g_uv_tau_1,g_uv_tau_2,g_uv_tau_3,build_s,solve_s
9.0,coarse,0.12,0.06,3.0,10.5,25,350,2.5,2.5,0.0,8,1,1.0,2.0,0.05,minimal_dirac_conformal,-1.5,-1.0,0.0,1.7484426117837397,2.083640652948383,2.4618193101342527,0,1,2,1.0,1.0,1.0,1.0,-1.0,1.0,0.0004313928289900446,6.646614597545291e-18,0.00014081539605037064,0.0002685244918184217,0.0001574042021159351,9.237112984349085e-05,0.0002685244918184217,0.0004259286939343568,0.0005182998237778476,2,3,4,0.33519804116464313,0.33519804116464313,0.37817865718586985,0.5180871756065192,0.8217805108051075,1.0,1.5,1.0,0.7978827341882164,0.0001431745289893245,7.395255831439917e-05,3.18458721663164e-05,0.0002685244918184217,0.0001574042021159351,9.237112984349085e-05,8.754270925675559e-05,5.701343385643123e-05,4.005709320935723e-05,0.011965555941506625,0.008599567332976652,0.005643214701419431,0.01638671693227236,0.01254608313841157,0.009610990055321608,0.009356426094228265,0.007550724061732837,0.0063290673253929945,0.0019288063049316406,0.02508401870727539
9.0,fine,0.06,0.03,3.0,10.5,50,700,2.5,2.5,0.0,8,1,1.0,2.0,0.05,minimal_dirac_conformal,-1.5,-1.0,0.0,1.4765677031135302,1.7646580305983273,2.1011083876604837,0,1,2,1.0,1.0,1.0,-1.0,1.0,-1.0,3.4551274629335862e-15,0.00042838414625471594,1.1039525985353106e-17,0.0001617324370816787,0.0002028181296024395,0.0001441397949932463,0.0001617324370816787,0.0003645505666841182,0.0005086903616773645,2,3,4,0.288090327484797,0.288090327484797,0.3364503570621564,0.31793886667791255,0.7166453193295088,1.0,1.5,1.0,0.7978827341882164,8.526403566150253e-05,0.00010692408119229396,6.716521966807709e-05,0.0001617324370816787,0.0002028181296024395,0.0001441397949932463,5.295964544176548e-05,6.641324663601389e-05,5.244324648215471e-05,0.009233852698711548,0.010340410107548634,0.008195438955179709,0.012717406853666305,0.014241423018871376,0.012005823378396265,0.007277337799069483,0.008149432289185172,0.007241770949302022,0.00934290885925293,0.2584221363067627
9.0,mid,0.08,0.04,3.0,10.5,38,525,2.5,2.5,0.0,8,1,1.0,2.0,0.05,minimal_dirac_conformal,-1.5,-1.0,0.0,1.7429697168351352,2.078985213954008,2.4581287987447684,0,1,2,1.0,1.0,1.0,0.9999999999999999,-1.0000000000000002,1.0,0.00042608307671291657,8.111637489160409e-18,0.0001387946183757691,0.0002652193869671536,0.00015539614714220898,9.11104264221617e-05,0.0002652193869671536,0.0004206155341093626,0.0005117259605315243,2,3,4,0.3360154971188729,0.3360154971188729,0.37914358479076027,0.5182840180546499,0.821954652588807,1.0,1.5,1.0,0.7978827341882164,0.0001402315187377368,7.264267032275074e-05,3.155709065271705e-05,0.0002652193869671536,0.00015539614714220898,9.11104264221617e-05,8.683157168231086e-05,5.652448689308579e-05,3.968700243236014e-05,0.011841938977115902,0.008523066955195809,0.005617569817342465,0.01628555761916532,0.012465799097619414,0.009545178176553945,0.009318345973525068,0.00751827685663981,0.00629976209331433,0.008120059967041016,0.14522004127502441
9.6,coarse,0.12,0.06,3.0,10.8,25,360,2.5,2.5,0.0,8,1,1.0,2.0,0.05,minimal_dirac_conformal,-1.5,-1.0,0.0,1.688008966671384,2.362684150790456,3.202156467653239,0,2,4,0.8090673655306924,0.08502222743925085,0.07671588883871498,0.9999999999999999,0.9999999999999999,1.0,0.00029824088537209835,0.00010369299151053785,2.9354679078261692e-05,0.00018564282204576696,6.664121931908544e-05,6.421882961199308e-05,0.00018564282204576696,0.0002522840413648524,0.00031650287097684547,2,4,4,0.3166034087146905,0.3580717754043814,0.1049999746978596,0.586543880227071,0.797098745380129,1.0,1.5,1.0,0.7978827341882164,0.00015110686971789362,3.319225225290302e-05,0.0009239544831745784,0.00018564282204576696,6.664121931908544e-05,6.421882961199308e-05,4.530523739528506e-05,2.1382290253526878e-05,1.3049448209084502e-05,0.012292553425464281,0.005761271756557142,0.030396619601109898,0.013625080625294184,0.008163407335119659,0.00801366517967859,0.006730916534565338,0.004624098858537399,0.003612401999928095,0.0016820430755615234,0.042410850524902344
9.6,fine,0.06,0.03,3.0,10.8,50,720,2.5,2.5,0.0,8,1,1.0,2.0,0.05,minimal_dirac_conformal,-1.5,-1.0,0.0,1.7039495949558185,2.381081936394954,3.223531203739855,0,2,4,0.09664160095241264,0.12538855309107136,0.004716895346893288,1.0,0.9999999999999999,0.9999999999999998,0.00029624529733858756,0.00010269482328025938,2.856553379881446e-05,0.0001844006496530767,6.606479016423901e-05,6.285684373990113e-05,0.0001844006496530767,0.0002504654398173157,0.00031332228355721687,2,4,4,0.3177068857370111,0.35942545570212436,0.15844384168286263,0.5885334664344187,0.799385977191684,1.0,1.5,1.0,0.7978827341882164,0.0001486541938498277,3.2828836688086176e-05,0.000870118570912605,0.0001844006496530767,6.606479016423901e-05,6.285684373990113e-05,4.5193534843837824e-05,2.1299332349596598e-05,1.1675176347353296e-05,0.012192382615790389,0.005729645424289899,0.02949777230423689,0.013579420077936933,0.008128024985458584,0.00792823080768346,0.006722613691402908,0.0046151199713113196,0.0034168957179512073,0.003744840621948242,0.3230907917022705
9.6,mid,0.08,0.04,3.0,10.8,38,540,2.5,2.5,0.0,8,1,1.0,2.0,0.05,minimal_dirac_conformal,-1.5,-1.0,0.0,1.6823557197941206,2.3586598151034246,3.2001826147290693,0,2,4,0.8089285944687121,0.0850032298912936,0.07697202593008756,1.0000000000000002,1.0,0.9999999999999997,0.0002946272348676592,0.00010224419115252837,2.9451349265565406e-05,0.0001833934715695824,6.575409227587548e-05,6.57336503496084e-05,0.0001833934715695824,0.00024914756384545786,0.00031488121419506623,2,4,4,0.31732765611350366,0.35897643919580036,0.07237430051158622,0.5824211267680508,0.7912430231265339,1.0,1.5,1.0,0.7978827341882164,0.00014810815054344903,3.274287079974039e-05,0.0009676655395018574,0.0001833934715695824,6.575409227587548e-05,6.57336503496084e-05,4.494182464888447e-05,2.119101086173054e-05,1.4072463053550975e-05,0.012169969208812692,0.005722138656109304,0.031107322924061747,0.01354228457718942,0.008108889706727764,0.008107629144799879,0.006703866395512703,0.004603369511752293,0.0037513281719347047,0.0026688575744628906,0.22030878067016602
10.0,coarse,0.12,0.06,3.0,11.0,25,367,2.5,2.5,0.0,8,1,1.0,2.0,0.05,minimal_dirac_conformal,-1.5,-1.0,0.0,1.648680759030917,2.2979649376167446,3.305153156852794,0,2,5,0.842638419885309,0.7737410729984482,0.6418246484466025,0.9999998589870364,0.9999999764543128,0.9999998166704901,0.00022903686601091612,8.299648702299488e-05,0.00010859375062699393,0.00014317921141433938,5.3239422534990256e-05,6.740490527355823e-05,0.00014317921141433938,0.00019641863394932962,0.00026382353922288786,2,4,3,0.304384850579801,0.34489932800602663,0.0667618597863262,0.5427082505074587,0.7445076149304021,1.0,1.5,1.0,0.7978827341882164,0.00015329960110700984,3.383592368551882e-05,0.0014928845878241618,0.00014317921141433938,5.3239422534990256e-05,6.740490527355823e-05,2.8589779986315563e-05,1.3861010832881919e-05,5.2105228112658466e-06,0.012381421610905989,0.005816865451900948,0.0386378646902771,0.011965751602567194,0.00729653496770832,0.00821004904209215,0.005346941180368039,0.0037230378500469103,0.0022826569631168516,0.0017390251159667969,0.04411578178405762
10.0,fine,0.06,0.03,3.0,11.0,50,733,2.5,2.5,0.0,8,1,1.0,2.0,0.05,minimal_dirac_conformal,-1.5,-1.0,0.0,1.6672096300858668,2.320546048184193,3.1333329241160617,0,2,4,0.8510319859351071,0.7864363726117253,0.6104943104968137,0.9999999628038924,0.9999999940538468,0.9999999728664594,0.00022671382979928906,8.17221165238787e-05,2.3250642059321284e-05,0.00014142354739569765,5.2233197734964e-05,4.5275733194436956e-05,0.00014142354739569765,0.00019365674513066166,0.00023893247832509863,2,4,5,0.3061919111864606,0.3471445069118655,0.2466747464731993,0.5918975452272862,0.8105082510681806,1.0,1.5,1.0,0.7978827341882164,0.00014940975508926773,3.2986386569525074e-05,0.0007163003952998996,0.00014142354739569765,5.2233197734964e-05,4.5275733194436956e-05,2.838974605444106e-05,1.3689056428075532e-05,6.4718118668033625e-06,0.012223328314713131,0.005743377627278662,0.0267637888816195,0.011892163276532057,0.007227253816973913,0.006728724484955299,0.0053282028916362655,0.003699872488083276,0.002543975602635246,0.016509294509887695,0.39342784881591797
10.0,mid,0.08,0.04,3.0,11.0,38,550,2.5,2.5,0.0,8,1,1.0,2.0,0.05,minimal_dirac_conformal,-1.5,-1.0,0.0,1.644748679837265,2.2967227337257268,3.270579518518928,0,2,5,0.8482136623179812,0.7821757965163767,0.725132424666977,0.9999999999999999,0.9999999999999999,1.0000000000000002,0.00022574721837626896,8.152237249355278e-05,0.00010362430307855777,0.0001405184625711733,5.1789526015325984e-05,6.318687894000757e-05,0.0001405184625711733,0.0001923079885864993,0.0002554948675265069,2,4,3,0.30558349327966416,0.3463905606087976,0.06712519787082805,0.5499854612797452,0.7526882651235562,1.0,1.5,1.0,0.7978827341882164,0.000149048592973376,3.280178145229212e-05,0.0014267432572588794,0.0001405184625711733,5.1789526015325984e-05,6.318687894000757e-05,2.8179689135338556e-05,1.355640513152519e-05,5.7146381157387734e-06,0.012208545899220595,0.005727283950730234,0.037772255125407585,0.011854048362107069,0.0071964940085659755,0.007949017482683477,0.005308454495928034,0.003681902379412739,0.0023905309275846598,0.002695798873901367,0.1266932487487793
