D,level,rel_B1_vs_fine,rel_B2_vs_fine,rel_B3_vs_fine,rel_yraw1_vs_fine,rel_yraw2_vs_fine,rel_yraw3_vs_fine
6.0,coarse,0.0005815275464126601,0.0003110598949505448,0.0,0.006852309840486335,0.007591732085164732,0.008859669991267156
6.0,fine,0.0,0.0,0.0,0.0,0.0,0.0
6.0,mid,0.00021148559138634414,0.00011085441448697121,0.0,0.005186297687723362,0.004914575595179874,0.004475515203694208
12.0,coarse,0.32917792364057047,0.14367697950902167,0.0,0.6760269700479699,0.37183596412567943,0.02533278829701649
12.0,fine,0.0,0.0,0.0,0.0,0.0,0.0
12.0,mid,0.34091884034345726,0.15868464624404902,0.0,0.6800985039920581,0.37976348209805877,0.08742151111630017
18.0,coarse,0.45388271787759826,0.013379685877253196,0.0,0.4427527162684605,0.8196320670697651,0.05387750274526455
18.0,fine,0.0,0.0,0.0,0.0,0.0,0.0
18.0,mid,0.4603598398917886,0.02443542944834903,0.0,0.44990603602283397,0.7981227854912606,0.08048766771038653
