channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,1.0394293207013644e-07,2.176223570017993e-07,0.04236585101768717,5.951641794398638,28.32373368914642,2.5392834372719073,6.09541718935717,0.3,0.3,0.28809523809523807,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,2.1159436417039045e-08,4.4300909491360466e-08,0.03004649805152071,23.56282230279761,98.7164314484449,7.198789589079212,19.062994279326663,0.35,0.3333333333333333,0.26666666666666666,1.4,0.4,0.1,0.16666666666666666,0.0047625500045480485,9.694915254237287,0.96,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,3.066870959265264e-06,4.335213117182556e-06,0.04236483666020539,19.51332136446318,84.58619319862908,6.597915465844958,16.41970982437754,0.35,0.35,0.35,nan,nan,nan,nan,nan,nan,nan,
