channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,8.764916120228211e-07,8.764916120913943e-07,0.0557327213326675,19.79668688486914,22.612567949550346,4.1469850118223235,7.65090922338268,0.3333333333333333,0.3310104529616725,0.2857142857142857,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,5.559007194408099e-08,5.559007194408099e-08,0.038160812934114934,13.960555363686618,59.88020440872968,6.840882965982802,17.166566155359057,0.38095238095238093,0.34494773519163763,0.3333333333333333,1.4,0.4,0.059233449477351915,0.09523809523809523,0.21088871539621734,8.8,4.0,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,6.746047585684089e-06,6.746047588235165e-06,0.01607519699045645,14.703058663432303,15.833232260087359,3.726822097067568,5.779585123141568,0.38095238095238093,0.3403019744483159,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
