channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,1.317693039897532e-06,1.3176930400353993e-06,0.08459200497680602,21.48537184715974,23.888231625410427,4.397940193898031,7.87079226296214,0.3726829268292683,0.34780487804878046,0.33,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,7.39205198084775e-08,7.39205198084775e-08,0.051699382522351386,19.1031362488852,83.22177477896153,6.26889078410615,16.48040118319398,0.39,0.37829268292682927,0.36,1.4,0.4,0.06829268292682927,0.13609756097560977,0.018260857328516764,9.494949494949495,0.29500000000000004,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.1723929271314124e-05,1.1723929297005026e-05,0.028162789279855542,15.13519737618571,15.848504757090874,3.9686895857859357,5.920728329449367,0.38,0.3780487804878049,0.37,nan,nan,nan,nan,nan,nan,nan,
