channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,9.246000984603079e-07,9.246000984603079e-07,0.05876313860652897,19.677209228883374,81.38295418889159,9.655978939382363,20.2892800551313,0.38095238095238093,0.3786295005807201,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,4.493065747653859e-08,4.493065747653961e-08,0.030828452072470328,67.78296696783595,106.4158271339149,15.47845049586175,32.0985440477775,0.38095238095238093,0.34494773519163763,0.3333333333333333,1.4,0.4,0.059233449477351915,0.09523809523809523,0.0006707464976441457,8.8,0.2,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.4215965399121872e-05,1.4215965400533405e-05,0.009924789409917246,156.33356376519254,725.7851604863924,56.80822310672273,153.497994459162,0.38095238095238093,0.3403019744483159,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
