channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,8.703486268894596e-07,8.703486269563179e-07,0.05556033637273108,19.420897940563737,22.358301946749325,4.082413180364006,7.548833985853955,0.3333333333333333,0.3310104529616725,0.2857142857142857,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,5.5867797118622206e-08,5.5867797118622206e-08,0.03793083457200933,13.883344710002094,59.90342720975469,6.831532013933615,17.16570598196905,0.38095238095238093,0.34494773519163763,0.3333333333333333,1.4,0.4,0.059233449477351915,0.09523809523809523,0.22136983907445573,8.8,4.0,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,6.801116731111434e-06,6.8011167336666755e-06,0.016082329557109736,14.705292507112098,15.833497836355905,3.729337952045983,5.783420668379786,0.38095238095238093,0.3403019744483159,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
