channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,9.246004573666579e-07,9.246004574335895e-07,0.058744263177146074,20.320553159558752,76.42222952145853,7.789450271114022,17.391665727063597,0.3333333333333333,0.3310104529616725,0.2857142857142857,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,4.493067492073981e-08,4.493067492073981e-08,0.030818549601568147,13.844938315791957,57.97280409175908,6.615018780107117,16.864440656465966,0.38095238095238093,0.34610917537746805,0.3333333333333333,1.4,0.4,0.06852497096399536,0.18583042973286876,0.07970294780951635,8.8,0.2,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.42159708387474e-05,1.421597084392698e-05,0.00992160139180341,29.289721562688968,122.00236114676014,10.855201258999331,26.89481778539016,0.42857142857142855,0.3426248548199768,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
