channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,9.246000984604365e-07,9.246000984604365e-07,0.05876313860649887,14.500947821017165,19.681776423871423,3.1980703326492894,5.983568585259228,0.2857142857142857,0.28339140534262486,0.23809523809523808,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,4.493065747654218e-08,4.49306574765432e-08,0.030828452072393445,8.098106154250154,8.99573984926333,1.606399075115587,2.9304840193354873,0.38095238095238093,0.3321718931475029,0.289198606271777,1.4,0.4,0.09407665505226481,0.23809523809523808,0.19572780745358564,4.0,4.0,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.421596539927054e-05,1.4215965400535152e-05,0.009924789411015832,15.660873098020067,15.854877433304457,4.070883809704596,6.242907333612104,0.38095238095238093,0.3403019744483159,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
