D,eta,mu_ee,mu_mumu,mu_tautau,chi2_mumu
4.0,0.2,0.1740206694588207,2.88669184436621,22.848414926348514,13.814079000656275
4.271186440677966,0.2,0.16687852240881265,7.680643778604175,8.03901569891219,246.54053921074575
4.5423728813559325,0.2,0.3961396155782799,10.838268481808308,9.255056971896511,556.7556995918507
4.813559322033898,0.2,1.1290746951417845,19.843547917498153,16.364294229117725,2126.0278736565656
5.084745762711864,0.2,2.001183986592533,23.10226878549427,18.642987069877616,2943.6779402364937
5.3559322033898304,0.2,5.5971548490871905,27.9848888645688,20.982141845032352,4417.226974634213
5.627118644067797,0.2,28.23069663443478,58.47616857727234,40.26257386064531,20360.556371632563
5.898305084745763,0.2,21.908648873422646,76.12887789869897,60.443341171089315,34902.53244999162
6.169491525423728,0.2,23.600115529443986,94.42110677669909,81.5541389762683,54080.78941226283
6.4406779661016955,0.2,20.53658470065216,52.00038563349824,61.69134005948417,16002.493914117094
6.711864406779661,0.2,4.833479770356024,22.60381288572919,9.952368155448815,2810.010505581346
6.983050847457627,0.2,2.2115146455673496,1.4337740382400046,3.5800663762847167,0.007129285368983119
7.254237288135593,0.2,8.117747206297137,4.465590820442913,10.219949007855467,58.73654423989908
7.525423728813559,0.2,2.233309538133491,1.1114777368608912,2.2496470030268534,0.5202818520432066
7.796610169491526,0.2,7.470254784204247,3.443384454534107,5.638719812542742,26.096375181447804
8.067796610169491,0.2,2.4240799336043173,1.753759381884539,1.605108378578434,0.7821606266958195
8.338983050847457,0.2,4.785579649612411,1.8729921372990028,3.1054035755768683,1.3982597621667427
8.610169491525424,0.2,3.017673687089558,1.10724084079457,1.5042869571115451,0.5356745331166892
8.881355932203391,0.2,2.5354714493417436,0.8758220910492529,1.2462939652518634,1.7172655014498601
9.152542372881356,0.2,3.293462761929654,1.077243761678046,1.6063577939882532,0.6510724335983623
9.423728813559322,0.2,0.5359563187476085,0.6074293358854155,0.5514032602911223,3.926051610093958
9.694915254237287,0.2,1.2860705193662725,1.366132210012237,1.3017341580493167,0.0071689199915950606
9.966101694915254,0.2,0.27728380346132003,0.2772837710944711,0.27728377796708353,7.878073316549074
10.237288135593221,0.2,0.7338052965383468,0.6935640663985809,0.7276230134930007,3.1190733017706775
10.508474576271187,0.2,0.17365265352728182,0.15569466256778225,0.17127741957671935,9.676848579764405
10.779661016949152,0.2,0.29334480220699977,0.25032544339932056,0.28857912500944183,8.260947413093556
11.050847457627118,0.2,0.12514022990813295,0.10195035193788635,0.12307053746034566,10.530830555213603
11.322033898305085,0.2,0.09318574611076945,0.07268324800750137,0.09179667972491003,11.011061000749475
11.593220338983052,0.2,0.08946427554055313,0.06698251725554824,0.08842168070104081,11.105847558139715
11.864406779661017,0.2,0.0284097701323633,0.02046734477862508,0.028210158259630712,11.894439667638354
12.135593220338983,0.2,0.053344943599498366,0.03700816713579957,0.053476588791013385,11.6109171028407
12.40677966101695,0.2,0.0018548232113791156,0.0004080535652871422,0.0007909823738025916,12.242860103280675
12.677966101694915,0.2,0.004329360119825669,0.0009399145437185912,0.00189232778869709,12.233557016980855
12.94915254237288,0.2,0.0008484052105483714,0.00018205556970944084,0.0003804522019829851,12.246814234681523
13.220338983050848,0.2,0.0013808031243545918,0.0002932653634004669,0.0006356769891777894,12.244868393669071
13.491525423728813,0.2,0.0004636858882717877,9.75283162904051e-05,0.00021917992541195376,12.248293313913491
13.76271186440678,0.2,0.000346682402872824,7.233632702638361e-05,0.0001683761220985195,12.24873414698044
14.033898305084746,0.2,0.00026105700935755854,5.414690086103644e-05,0.00013041319573171202,12.249052447559222
14.305084745762711,0.2,8.207088959967789e-05,1.6884434580546513e-05,4.2209079848308604e-05,12.249704524176614
14.576271186440678,0.2,7.546524584615817e-05,4.5391666844568096e-05,6.645465941937552e-05,12.249205658707737
14.847457627118644,0.2,1.3331233193782569e-05,7.911796600327696e-06,1.1959494482897932e-05,12.24986154395072
15.11864406779661,0.2,2.777595107023459e-05,1.5925021421195944e-05,2.4989178094462162e-05,12.249721313710168
15.389830508474576,0.2,4.596449730713511e-06,2.609425760793786e-06,4.2222201535168635e-06,12.24995433509174
15.661016949152541,0.2,7.209571166804251e-06,3.997401342074201e-06,8.619421789133534e-06,12.249930045576379
15.932203389830509,0.2,1.951762168037512e-06,1.0572514070509542e-06,4.193577292631856e-06,12.249981498107358
16.203389830508474,0.2,1.4218538956309705e-06,8.048041057761262e-07,5.822691288617167e-06,12.249985915932193
16.474576271186443,0.2,9.037180377739061e-07,4.4416952285247725e-07,6.442795334975356e-06,12.24999222703458
16.74576271186441,0.2,2.832579458548448e-07,1.3758094794239725e-07,3.833621633656918e-06,12.249997592333527
17.016949152542374,0.2,3.5418159772940276e-07,1.7005294971268777e-07,9.227125619120149e-06,12.249997024073558
17.28813559322034,0.2,1.0028776410837811e-07,2.02372710178404e-08,2.9566350287996743e-06,12.249999645847758
17.559322033898304,0.2,3.567610833210762e-07,7.199154150036342e-08,1.051785654249613e-05,12.249998740148055
17.83050847457627,0.2,1.0157210311911449e-07,2.049644038780431e-08,2.9944992861371245e-06,12.249999641312295
18.101694915254235,0.2,3.0555490944559306e-07,6.165854397351717e-08,9.008221057877599e-06,12.2499989209755
18.372881355932204,0.2,1.3434063836067948e-07,2.7108869475609697e-08,3.960565286302081e-06,12.24999952559479
18.64406779661017,0.2,2.1050268382644428e-07,4.2477762870202814e-08,6.205937625501552e-06,12.249999256639159
18.915254237288135,0.2,2.05172204808359e-07,4.1402114714089504e-08,6.048787038635133e-06,12.249999275463002
19.186440677966104,0.2,1.3743127741847886e-07,2.7732535790110608e-08,4.051682002093961e-06,12.249999514680626
19.45762711864407,0.2,3.0032412896648505e-07,6.060301418748922e-08,8.854009734791573e-06,12.249998939447272
19.728813559322035,0.2,1.0257593051367129e-07,2.069900475065943e-08,3.024093636594554e-06,12.249999637767418
20.0,0.2,3.563017441039377e-07,7.189885050950327e-08,1.050431452736031e-05,12.249998741770147
4.0,0.29500000000000004,0.17655048486863123,2.9084747393567776,22.847332947380256,14.221850245484363
4.271186440677966,0.29500000000000004,0.16820091189748862,7.717435987125064,8.054211517511371,249.43748407139267
4.5423728813559325,0.29500000000000004,0.39797280705481203,10.8734977947787,9.274908618289805,560.9197529229805
4.813559322033898,0.29500000000000004,1.1302703503880185,19.85228258505846,16.36432745061063,2128.0420787428234
5.084745762711864,0.29500000000000004,2.0023765644490763,23.109927593211133,18.64604322372147,2945.7559756404385
5.3559322033898304,0.29500000000000004,5.59920785214994,27.991994664172143,20.98610901868686,4419.588626370998
5.627118644067797,0.29500000000000004,28.232788494360047,58.47767330194728,40.26258520600307,20361.629934773908
5.898305084745763,0.29500000000000004,21.90963381473844,76.130666909858,60.44413076491717,34904.2036049509
