channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,0.0,4.7065527169681224e-08,0.06767691149442956,172.9204921617228,329.9949517309143,42.17676352935397,85.68727500560607,0.38333333333333336,0.38333333333333336,0.36666666666666664,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,0.0,3.843719845144569e-09,0.042253735028303964,922.7807975642163,1537.552878357209,179.97010635761313,434.6326182828527,0.38333333333333336,0.38333333333333336,0.36666666666666664,1.4,0.4,0.05,0.08333333333333333,0.050970876639589414,9.694915254237287,0.5864406779661018,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,0.0,1.7586315831924775e-08,0.028538503273763723,306.2454542773529,6152.300262149406,250.79463414359495,908.5017973644046,0.38333333333333336,0.38333333333333336,0.36666666666666664,nan,nan,nan,nan,nan,nan,nan,
