channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,9.246000984603079e-07,9.246000984603079e-07,0.05876313860652897,19.68177341832674,81.38295418889159,9.656646768339973,20.289497138653427,0.38095238095238093,0.3786295005807201,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,4.493065747653859e-08,4.493065747653961e-08,0.030828452072470328,67.78296696783595,106.4158271339149,15.014505490208942,31.628141423639907,0.38095238095238093,0.34494773519163763,0.3333333333333333,1.4,0.4,0.059233449477351915,0.19047619047619047,0.2149120810784645,8.8,0.2,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.4215965399268793e-05,1.4215965400533405e-05,0.009924789409917246,156.33356376519254,725.9470341944016,56.81604523687839,153.52968896733904,0.38095238095238093,0.3403019744483159,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
