channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,4.02653638724291e-07,4.026536387395471e-07,0.07987445566731588,8.99140627062798,34.10355958273506,3.391555895584993,7.047774733776184,0.35,0.3375,0.325,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,8.313050832356597e-08,8.313050832512812e-08,0.057966207148371536,23.003132250739657,114.38017303825823,8.249661739546205,21.967024378093917,0.3875,0.3875,0.375,1.4,0.4,0.05,0.0875,0.043697200879105155,9.873417721518987,0.39,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.1903627482098837e-05,1.1903628471338486e-05,0.07986079403483295,21.78137541300744,102.91428661261367,8.059096181728247,19.500426998169292,0.4,0.3875,0.375,nan,nan,nan,nan,nan,nan,nan,
