channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,3.5862249261469436e-07,3.5862249263735233e-07,0.07065826561686277,8.189481502960385,32.39581507278474,3.3093744457062093,7.016345725583933,0.34,0.33,0.3,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,7.279331837141471e-08,7.279331837345543e-08,0.05042280199919488,24.585908623064654,98.968439263805,8.181734995168048,21.126379759316485,0.39,0.38,0.37,1.4,0.4,0.05,0.1,0.03638896586464425,9.171717171717173,4.0,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.05431566806351e-05,1.0543157380211384e-05,0.07021142628672662,20.638501455837353,93.15256484183801,7.899007669824314,19.08211122208742,0.39,0.38,0.36,nan,nan,nan,nan,nan,nan,nan,
