channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,9.246000984604365e-07,9.246000984604365e-07,0.05876313860649887,19.68177341843427,81.38295418890556,9.65664676834117,20.2894971386557,0.38095238095238093,0.3786295005807201,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,4.493065747654218e-08,4.49306574765432e-08,0.030828452072393445,67.78296696784156,106.41582713392835,15.014505490210716,31.628141423641797,0.38095238095238093,0.34494773519163763,0.3333333333333333,1.4,0.4,0.059233449477351915,0.19047619047619047,0.21491208107944446,8.8,0.2,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.421596539927054e-05,1.4215965400535152e-05,0.009924789411015832,156.3335637651798,725.9470341944826,56.81604523683119,153.5296889673767,0.38095238095238093,0.3403019744483159,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
