D,eta,mu_ee,mu_mumu,mu_tautau,chi2_mumu
4.0,0.2,0.4619154339007767,2.408283091800887,15.833232260087359,6.353967457572223
4.8,0.2,3.3700793145040775,13.739247292265354,15.666775084530867,951.6063983729864
5.6,0.2,13.310527686370456,57.971396100373646,14.703193979385341,20002.017854658567
6.4,0.2,22.60734042227677,59.87715710517647,11.918133006149652,21372.361894396818
7.2,0.2,21.98206796576328,3.531394482587157,9.038966010428362,28.39276525251859
8.0,0.2,19.796659626464912,2.324543270099281,6.958397299562735,5.3423766142867
8.8,0.2,3.580931945449836,1.5836905358878322,2.791094243687092,0.21088883109224366
9.600000000000001,0.2,1.0000000096721848,1.0000000014340404,0.9999999804639137,0.9999999928297973
10.4,0.2,0.4787831410095424,0.4950549751909506,0.297817958467945,5.1182843620415674
11.2,0.2,0.1835037358334022,0.1519898999467061,0.043022729662766906,9.734557561468954
12.0,0.2,0.055732585076625984,0.03816086843121535,0.016075242842282407,11.59128637670013
12.8,0.2,0.004328641150634865,0.0023615110031041863,0.0028804061098505166,12.208708412034536
13.600000000000001,0.2,0.0004420242665363614,0.0001778917797778049,0.0005485425715862968,12.246887091638166
14.4,0.2,0.00010982545458767493,4.388102718529249e-05,0.00011356341756008561,12.24923209405891
15.200000000000001,0.2,2.1905121917401482e-05,1.2073793845658816e-05,9.498370657467487e-06,12.249788709518802
16.0,0.2,3.6020943506905405e-06,1.7697402042259288e-06,6.7460475856910506e-06,12.249969029566
16.8,0.2,8.764916120228211e-07,4.112081813062357e-07,6.746047587707381e-06,12.24999280385788
17.6,0.2,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
18.4,0.2,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
19.200000000000003,0.2,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
20.0,0.2,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
4.0,0.29500000000000004,0.4686463296869446,2.426537875766881,15.833017187880142,6.586125064899877
4.8,0.29500000000000004,3.37372395063988,13.74538553684234,15.66669183367437,952.553400332975
5.6,0.29500000000000004,13.311577963116358,57.97289469902871,14.703160150857961,20003.077591421184
6.4,0.29500000000000004,22.607471102933356,59.87723329314669,11.91812513288661,21372.417585131894
7.2,0.29500000000000004,21.982077819702017,3.5313946358143142,9.038965067111503,28.392769334862706
8.0,0.29500000000000004,19.796660391287663,2.324543268592796,6.95839720724223,5.3423765968765675
8.8,0.29500000000000004,3.580931949141884,1.5836905336961413,2.791094247228158,0.2108888260598329
9.600000000000001,0.29500000000000004,1.000000000188345,0.9999999999346039,0.9999999997130471,1.0000000003269802
10.4,0.29500000000000004,0.4787831642625874,0.49505498004714155,0.29781791019792386,5.118284307109244
11.2,0.29500000000000004,0.1835037244650843,0.15198990958399478,0.043022734008873284,9.734557411126033
12.0,0.29500000000000004,0.05573274662839515,0.038160852240738626,0.01607513440856836,11.591286652310442
12.8,0.29500000000000004,0.004328776310031776,0.00236142926250802,0.0028804368967530673,12.208709840082118
13.600000000000001,0.29500000000000004,0.00044195076983288736,0.0001779371123953496,0.0005484127101789142,12.246886298418177
14.4,0.29500000000000004,0.00010983667035212367,4.3886784578147174e-05,0.00011351730562747753,12.24923199330769
15.200000000000001,0.29500000000000004,2.1914246829610703e-05,1.2097703902243747e-05,9.422901872157691e-06,12.249788291096426
16.0,0.29500000000000004,3.6235830481937836e-06,1.7326230805094617e-06,6.7460475857461365e-06,12.24996967911485
16.8,0.29500000000000004,8.764916120362919e-07,3.4134888975241425e-07,6.746047587811061e-06,12.249994026395154
17.6,0.29500000000000004,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
18.4,0.29500000000000004,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
19.200000000000003,0.29500000000000004,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
20.0,0.29500000000000004,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
4.0,0.39,0.47545642687126805,2.444858483789307,15.832801247222955,6.823307819665558
4.8,0.39,3.377371625333977,13.75152432659523,15.66660856577525,953.5009574404609
5.6,0.39,13.312628296976435,57.97439328206518,14.703126322023037,20004.137345211137
6.4,0.39,22.60760178394698,59.877309480955944,11.918117259623816,21372.473275821874
7.2,0.39,21.98208767100116,3.5313947890857684,9.038964123978193,28.392773418387293
8.0,0.39,19.79666115109475,2.3245432673167357,6.958397115225061,5.342376582129407
8.8,0.39,3.5809319632023486,1.5836905343178753,2.791094234924813,0.21088882748741603
9.600000000000001,0.39,1.0000000006900525,1.0000000045308775,0.9999999901763689,0.9999999773456124
10.4,0.39,0.47878315193002824,0.49505497565502615,0.2978179349393215,5.1182843567920315
11.2,0.39,0.1835038396538155,0.1519898356659645,0.043022715504060546,9.73455856425666
12.0,0.39,0.05573276615717747,0.03816080058300677,0.01607517622654496,11.59128753167948
12.8,0.39,0.004328723954044527,0.0023614360888884168,0.0028805121437080186,12.208709720821963
13.600000000000001,0.39,0.0004420122940645985,0.00017790480069597238,0.000548455980721749,12.246886863801056
14.4,0.39,0.00010983088747837394,4.388918527677359e-05,0.00011349427949125807,12.249231951296784
15.200000000000001,0.39,2.1896013981835958e-05,1.2097314421238845e-05,9.449059532045542e-06,12.24978829791228
16.0,0.39,3.598327557362845e-06,1.7711649311954063e-06,6.746047585688936e-06,12.249969004633307
16.8,0.39,8.764916120362919e-07,3.4134888975241435e-07,6.746047587811061e-06,12.249994026395154
17.6,0.39,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
18.4,0.39,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
19.200000000000003,0.39,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
20.0,0.39,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
4.0,0.48500000000000004,0.4823463334553497,2.463244330280558,15.832584443898337,7.065553161710952
4.8,0.48500000000000004,3.381022339924436,13.757663659817094,15.666525280848663,954.449069557275
5.6,0.48500000000000004,13.3136786879205,57.97589184950139,14.703092492880849,20005.197116040483
6.4,0.48500000000000004,22.60773246502824,59.87738566877387,11.918109386367272,21372.528966590744
7.2,0.48500000000000004,21.98209752193473,3.531394942377275,9.038963180870848,28.392777502446425
8.0,0.48500000000000004,19.796661903175334,2.324543266337917,6.958397023687151,5.342376570817403
8.8,0.48500000000000004,3.580931973250884,1.5836905324345547,2.791094232106405,0.21088882316306393
9.600000000000001,0.48500000000000004,0.999999996680916,1.0000000030122493,0.9999999999821624,0.999999984938753
10.4,0.48500000000000004,0.4787831148745974,0.4950550141182993,0.2978179316045968,5.118283921702695
11.2,0.48500000000000004,0.18350372066222997,0.15198994483752923,0.043022707112249974,9.734556861166455
12.0,0.48500000000000004,0.05573277723507385,0.03816076861425027,0.016075201431388908,11.591288075883309
12.8,0.48500000000000004,0.004328742276410366,0.0023614593665974683,0.00288037749149017,12.208709314149166
13.600000000000001,0.48500000000000004,0.00044195793350642465,0.0001779249911157336,0.0005484912260618766,12.246886510513612
14.4,0.48500000000000004,0.00010983271771844925,4.388951856669751e-05,0.00011347573329758827,12.249231945464395
15.200000000000001,0.48500000000000004,2.1903343668674112e-05,1.2107251861174958e-05,9.41288356599741e-06,12.249788124008589
16.0,0.48500000000000004,3.6120744018082874e-06,1.7483333501355677e-06,6.746047585722821e-06,12.249969404185475
16.8,0.48500000000000004,8.764916120362919e-07,3.4134888975241425e-07,6.746047587811061e-06,12.249994026395154
17.6,0.48500000000000004,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
18.4,0.48500000000000004,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
19.200000000000003,0.48500000000000004,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
20.0,0.48500000000000004,8.764916120913943e-07,5.559007194408099e-08,6.746047588235165e-06,12.249999027173757
