channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,1.2857801400707029e-06,1.2857801401122486e-06,0.0842028580283892,20.41007938046961,23.343212255516686,4.312078536186298,7.722929612003688,0.38333333333333336,0.3523809523809524,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,7.394380919198534e-08,7.394380919198534e-08,0.052418892201672423,20.2594313230757,77.69970310265475,6.223158987970077,16.38954494035695,0.38333333333333336,0.36904761904761907,0.35,1.4,0.4,0.06904761904761905,0.14285714285714285,6.739757432429159e-06,9.423728813559322,0.39,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.154145443492699e-05,1.1541454451575569e-05,0.027792487962830834,15.128171844905706,15.848118276382388,3.979671530755469,5.934807332388097,0.38333333333333336,0.3682539682539683,0.36666666666666664,nan,nan,nan,nan,nan,nan,nan,
