channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,6.72046517229172e-07,1.419136978965092e-06,0.14038146020038883,8.025717521895983,19.996711339269968,2.1286788444732174,4.688999371914794,0.2857142857142857,0.28222996515679444,0.23809523809523808,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,4.39524804473538e-08,4.3952480447391986e-08,0.03097937274103941,3.384483100287909,26.252784753945754,1.9585765422568988,5.540696376869359,0.38095238095238093,0.34494773519163763,0.3205574912891986,1.4,0.4,0.15447154471544716,0.23809523809523808,0.000502828521591686,4.0,4.0,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.3927929139977269e-05,1.392792914161453e-05,0.007157158115072861,16.62876068959277,97.12080054619129,8.826865111060437,21.180618684935425,0.38095238095238093,0.34146341463414637,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
