D,eta,C_uv_mumu,C_match_mumu,C_ir_mumu,finite_fac_diag,log_ratio,kappa_diag_eff,action_abs_diag,eymh_parented_prefactor_diag,coeff_participation_access_parented,tree_diag_compressibility_parented,rge_fac_diag,chain_fac_diag,C_ir_mumu_factorized,abs_factorization_residual,A_tree_local,A_ir_local,A_ir_over_A_tree,Z_diag_local
16.8,0.77,2.5277255621321193e-08,2.527845984883354e-08,2.5408557911354065e-08,1.000047640753822,0.406359063994953,0.0075231262974824,0.5975087662272032,0.0429632521227347,0.8112493631058892,0.7973268697535951,1.0051465976684701,1.0051944836100846,2.5408557911354065e-08,0.0,1565093036983934.2,1548959156048145.5,0.989691423733582,1.0051944836100846
17.6,0.77,7.139226485334223e-09,7.139463486001611e-09,7.179662382296271e-09,1.000033196967189,0.444568087858836,0.0052422549355331,0.5894211358400495,0.0407600933091185,0.8075697528076582,0.8070547292918159,1.0056305206089335,1.0056639044923303,7.1796623822962714e-09,8.271806125530277e-25,1.961994025040374e+16,1.939956336780105e+16,0.9887677087804507,1.0056639044923303
18.4,0.77,1.996930012438708e-09,1.9969815547120153e-09,2.008704795137036e-09,1.0000258107560036,0.463514527796402,0.004075871216787,0.5870579407189149,0.0395745521139277,0.8056874198342772,0.8370590634547069,1.0058704800739688,1.0058964423515013,2.0087047951370356e-09,4.1359030627651384e-25,2.5076926766846688e+17,2.478379267363657e+17,0.9883106053650218,1.0058964423515016
19.200000000000003,0.77,0.0,9.999999999999999e-31,1.0057161736535278e-30,1.0,0.4513309811859851,0.0,-0.0,0.0580670617382019,1.0,1.0,1.0057161736535276,1.0057161736535276,0.0,1.0057161736535278e-30,inf,9.886649348227497e+59,0.0,1.0057161736535278e+270
20.0,0.77,0.0,9.999999999999999e-31,1.0055641423643003e-30,1.0,0.4393270717358963,0.0,-0.0,0.0622911350603241,1.0,1.0,1.0055641423643005,1.0055641423643005,0.0,1.0055641423643003e-30,inf,9.88963910016592e+59,0.0,1.0055641423643003e+270
4.0,0.96,0.0014915611052314,0.0014915987925788,0.0014962758353926,1.0000252670489174,0.24757629233153,0.0039900124351543,0.5427682579138788,0.0433246768679975,0.8457496926643727,0.7375197064154032,1.0031355903726016,1.0031609366486343,0.0014962758353926032,3.2526065174565133e-18,449487.7912273429,446659.60300158226,0.9937079754312388,1.003160936648632
4.8,0.96,0.0015686703167419,0.0015687132238562,0.0015748264294644,1.0000273525379415,0.3076912723505752,0.0043193396615648,0.6012790710033271,0.0392196203021978,0.8492535394961743,0.751155529573657,1.0038969554888721,1.0039244146184365,0.0015748264294644292,2.927345865710862e-17,406384.0392458621,403213.07874794933,0.9921971332737447,1.0039244146184179
5.6,0.96,0.0013021699004262,0.0013022326793113,0.0013081381175939,1.0000482109785405,0.3580579144745858,0.0076131725757474,0.6397282095208445,0.0448967407440167,0.8531047592321052,0.6963383829261025,1.004534856463384,1.004583286071792,0.0013081381175939304,3.0357660829594124e-17,589745.5806604403,584376.5749144186,0.9908960644690054,1.004583286071769
6.4,0.96,0.0006722747380877,0.0006723189713704,0.0006756431262181,1.0000657964374435,0.3903872383399466,0.0103901569370872,0.6395941808394505,0.0493701286638921,0.8425228896342123,0.731583228512054,1.0049443121334334,1.005010433889001,0.0006756431262181338,3.382710778154774e-17,2212617.870182382,2190611.052392827,0.9900539455609924,1.0050104338889505
7.2,0.96,0.0001209654587948,0.0001209739601503,0.0001215871453804,1.000070279197956,0.4002114595954043,0.0110980461031965,0.6212158030987913,0.0543924289529786,0.8260804002391697,0.849891813134599,1.0050687373491793,1.005139372773931,0.00012158714538031606,8.394435320469018e-17,68340357.46018754,67643282.69688766,0.9897999543870403,1.005139372774625
8.0,0.96,8.591082745550573e-05,8.591769314375e-05,8.633382728625296e-05,1.0000799164488063,0.3824198917835673,0.0126198997577314,0.6165756217573003,0.0579949943143163,0.8216129416667318,0.8602919843621317,1.0048434045104857,1.0049237080269806,8.633382728625296e-05,0.0,135489049.48518902,134164622.09211,0.9902248381097115,1.0049237080269806
8.8,0.96,5.8482307769758606e-05,5.8484753344371386e-05,5.880853836476927e-05,1.000041817341108,0.4371231652132156,0.0066035298214347,0.613374736132273,0.0457081664762049,0.8194198049501549,0.780678465556053,1.005536229562111,1.0055782784136191,5.8808538364769286e-05,1.3552527156068805e-20,292382244.74456656,289147358.35631335,0.9889361052307424,1.005578278413619
9.6,0.96,4.357983836541372e-05,4.358150201424459e-05,4.3822693255932114e-05,1.0000381747361455,0.4369674344285572,0.0060283127019661,0.609927776504725,0.041139381072228,0.8174819187755571,0.7453861414369245,1.005534257208682,1.0055726432136363,4.3822693255932114e-05,0.0,526536848.49946916,520717136.3339923,0.9889471892004102,1.0055726432136363
10.4,0.96,2.996797611076026e-05,2.99693714444078e-05,3.0129038866407684e-05,1.0000465608235398,0.4206572817327969,0.0073525905428177,0.6076185242094136,0.0443592616142651,0.8164448510826823,0.7516331537279977,1.005327686711617,1.0053744955966377,3.0129038866407684e-05,0.0,1113487054.7253578,1101613995.2482553,0.9893370475869331,1.0053744955966377
11.2,0.96,1.6473387644030034e-05,1.647427001954886e-05,1.65587891271755e-05,1.000053563695452,0.4050778119422223,0.0084584397499374,0.606087211353452,0.0459252715600724,0.8159825760009441,0.760977667723072,1.0051303704216543,1.005184208918705,1.65587891271755e-05,0.0,3684971757.5151844,3647059502.265964,0.989711656494544,1.005184208918705
12.0,0.96,8.248758060828622e-06,8.249230836316325e-06,8.290047009414902e-06,1.0000573147477736,0.3906686474340275,0.0090507821899724,0.6051700937009241,0.0457444387436584,0.8157985693179002,0.7756542802194965,1.0049478762212458,1.005005474555297,8.290047009414902e-06,0.0,14696802852.694927,14550771255.825449,0.990063716691777,1.0050054745552972
12.8,0.96,2.0494156478591713e-06,2.0494764466902937e-06,2.0613189273107105e-06,1.00002966642281,0.4562359290923607,0.0046847337140746,0.594605811060108,0.0392926591888531,0.8089909185776928,0.7646143152761692,1.005778295544475,1.0058081333886437,2.0613189273107114e-06,8.470329472543003e-22,238089314337.29327,235347515501.46182,0.9884841583778631,1.0058081333886435
13.6,0.96,5.624538293146109e-07,5.624696711603395e-07,5.657440848064357e-07,1.0000281655931615,0.4596467185984162,0.0044477321956353,0.5927118455195273,0.0396209321162301,0.8080158205257651,0.7877345429328516,1.0058214936982135,1.0058498232571982,5.657440848064357e-07,0.0,3161012725415.9185,3124351994814.617,0.9884022198624722,1.0058498232571982
14.4,0.96,2.793728391653723e-07,2.793818097225589e-07,2.809573694955352e-07,1.0000321096253073,0.4452731317042589,0.0050705487880014,0.5935324509902388,0.0396853396081698,0.8087598519311779,0.7951086806701061,1.0056394500935508,1.0056717407994875,2.809573694955352e-07,0.0,12812433880649.555,12668323463764.736,0.9887522996624032,1.0056717407994875
15.2,0.96,1.4681200165545e-07,1.4681771684507234e-07,1.4762052333916844e-07,1.0000389286268008,0.4317398568847099,0.0061473623424074,0.5944087154395664,0.0417233426671605,0.8095004829369551,0.7788828579946606,1.0054680491656416,1.0055071906560877,1.4762052333916842e-07,2.6469779601696886e-23,46395609039959.266,45888780743237.4,0.9890759425900553,1.0055071906560877
16.0,0.96,5.6089032335127696e-08,5.6091511216188196e-08,5.638902437763986e-08,1.0000441954684776,0.4187923832293445,0.006979068643104,0.5955964828308835,0.0434992485240455,0.8102528907525086,0.7918348815196331,1.005304067496149,1.0053484973803746,5.638902437763987e-08,6.617444900424222e-24,317866020630437.0,314492895260365.7,0.9893882165719341,1.0053484973803744
16.8,0.96,2.5161429443196977e-08,2.5162626689312033e-08,2.529212860516383e-08,1.0000475825953274,0.406359063994953,0.0075139422761447,0.5968661633365383,0.0429892169332644,0.8111872845614223,0.7978697883847091,1.0051465976684701,1.0051944251522718,2.529212860516383e-08,0.0,1579535458672989.8,1563252878755947.8,0.9896915388460342,1.0051944251522718
17.6,0.96,7.139226485334225e-09,7.1394634860016125e-09,7.179662382296273e-09,1.000033196967189,0.444568087858836,0.0052422549355331,0.5894211358400495,0.0407600933091185,0.8075697528076581,0.8070547292918159,1.0056305206089335,1.0056639044923303,7.179662382296273e-09,0.0,1.9619940250403732e+16,1.9399563367801036e+16,0.9887677087804505,1.0056639044923303
18.4,0.96,1.996930012438708e-09,1.9969815547120153e-09,2.008704795137036e-09,1.0000258107560036,0.463514527796402,0.004075871216787,0.5870579407189149,0.0395745521139277,0.8056874198342772,0.8370590634547069,1.0058704800739688,1.0058964423515013,2.0087047951370356e-09,4.1359030627651384e-25,2.5076926766846688e+17,2.478379267363657e+17,0.9883106053650218,1.0058964423515016
19.200000000000003,0.96,0.0,9.999999999999999e-31,1.0057161736535278e-30,1.0,0.4513309811859851,0.0,-0.0,0.0580670617382019,1.0,1.0,1.0057161736535276,1.0057161736535276,0.0,1.0057161736535278e-30,inf,9.886649348227497e+59,0.0,1.0057161736535278e+270
20.0,0.96,0.0,9.999999999999999e-31,1.0055641423643003e-30,1.0,0.4393270717358963,0.0,-0.0,0.0622911350603241,1.0,1.0,1.0055641423643005,1.0055641423643005,0.0,1.0055641423643003e-30,inf,9.88963910016592e+59,0.0,1.0055641423643003e+270
4.0,1.15,0.0014953215869773,0.0014953594079891,0.0015000482425524,1.0000252928949478,0.24757629233153,0.0039940938766999,0.5429851353257722,0.0433245034859134,0.8459153342365043,0.7373723392413372,1.0031355903726016,1.0031609625757072,0.0015000482425523826,1.734723475976807e-17,447229.86189548596,444415.857644352,0.9937079240656976,1.003160962575719
4.8,1.15,0.0015687570380625,0.0015687999478557,0.0015749134914235,1.0000273527335497,0.3076912723505752,0.0043193705507585,0.6012952092154866,0.0392197611780555,0.8492481019323281,0.751163037219033,1.0038969554888721,1.003924414814807,0.0015749134914235052,5.204170427930421e-18,406339.1104447782,403168.5003625782,0.9921971328855608,1.0039244148148037
5.6,1.15,0.0013021650662586,0.0013022278444937,0.0013081332608511,1.0000482106583126,0.3580579144745858,0.0076131220073718,0.6397277032980916,0.044896734179811,0.8531031732373762,0.696339575671587,1.004534856463384,1.004583285750112,0.001308133260851077,2.2985086056692694e-17,589749.9594206206,584380.9141848529,0.9908960651035189,1.0045832857501298
6.4,1.15,0.0006722742281848,0.0006723184613912,0.0006756426137174,1.000065796373845,0.3903872383399466,0.0103901468940187,0.6395939949797316,0.0493701274067632,0.8425227161343786,0.7315833605376693,1.0049443121334334,1.005010433825088,0.0006756426137174321,3.209238430557093e-17,2212621.2266123896,2190614.3757182085,0.9900539456869107,1.0050104338250403
7.2,1.15,0.0001209654473291,0.000120973948683,0.000121587133855,1.0000702791917022,0.4002114595954043,0.0110980451156749,0.6212157826902568,0.0543924286917839,0.8260803871484473,0.8498918225214399,1.0050687373491793,1.0051393727676454,0.00012158713385492922,7.078484933614737e-17,68340370.4154585,67643295.52087492,0.989799954399634,1.0051393727682305
8.0,1.15,8.591082651781039e-05,8.591769220592306e-05,8.633382634388374e-05,1.0000799164481469,0.3824198917835673,0.0126198996535952,0.616575619535188,0.0579949942686409,0.8216129406388017,0.8602919847609095,1.0048434045104857,1.004923708026318,8.633382634388374e-05,0.0,135489052.44284773,134164625.02103405,0.9902248381110175,1.004923708026318
8.8,1.15,5.848230769694607e-05,5.848475327155361e-05,5.880853829154835e-05,1.0000418173410703,0.4371231652132156,0.0066035298155264,0.6133747358613647,0.0457081664811168,0.8194198048404627,0.7806784657444515,1.005536229562111,1.0055782784135812,5.8808538291548356e-05,6.776263578034403e-21,292382245.472619,289147359.07633245,0.9889361052308168,1.0055782784135812
9.6,1.15,4.357983838013488e-05,4.358150202896679e-05,4.382269327073579e-05,1.0000381747361566,0.4369674344285572,0.0060283127037159,0.6099277768467297,0.0411393810685261,0.8174819187200636,0.7453861414204513,1.005534257208682,1.0055726432136474,4.382269327073579e-05,0.0,526536848.14374375,520717135.982187,0.9889471892003882,1.0055726432136474
10.4,1.15,2.996797601364601e-05,2.996937134728624e-05,3.0129038768768688e-05,1.0000465608234468,0.4206572817327969,0.0073525905281276,0.607618523787239,0.0443592616232658,0.8164448507840161,0.751633154155466,1.005327686711617,1.0053744955965442,3.0129038768768688e-05,0.0,1113487061.9420922,1101614002.388243,0.9893370475871172,1.005374495596544
11.2,1.15,1.6473387994894307e-05,1.647427037044071e-05,1.6558789479867554e-05,1.000053563695985,0.4050778119422223,0.0084584398341297,0.6060872171488352,0.0459252714313139,0.8159825762321099,0.7609776653739716,1.0051303704216543,1.0051842089192409,1.6558789479867554e-05,0.0,3684971600.543841,3647059346.9057074,0.9897116564934888,1.0051842089192409
12.0,1.15,8.24875582258322e-06,8.249228597888945e-06,8.29004475991206e-06,1.0000573147412646,0.3906686474340275,0.0090507811621066,0.605170033882893,0.0457444401657166,0.8157985644861507,0.7756543089262625,1.0049478762212458,1.0050054745487558,8.29004475991206e-06,0.0,14696810828.45675,14550779152.52726,0.9900637167046652,1.0050054745487558
12.8,1.15,2.0494001751985883e-06,2.0494609733935106e-06,2.0613033646046456e-06,1.0000296663363544,0.4562359290923607,0.0046847200615611,0.5946052827120992,0.0392926901636739,0.8089904515045199,0.7646153594825785,1.005778295544475,1.0058081333016886,2.0613033646046456e-06,0.0,238092909427.31046,235351069231.68527,0.9884841585487775,1.0058081333016886
13.6,1.15,5.624569606910205e-07,5.624728026600462e-07,5.657472345361482e-07,1.0000281656555663,0.4596467185984162,0.0044477420501886,0.592711059095584,0.039620912840985,0.8080165872876789,0.787733412191683,1.0058214936982135,1.0058498233199662,5.657472345361482e-07,0.0,3160977528791.7603,3124317206003.234,0.9884022197391137,1.0058498233199662
14.4,1.15,2.793722809925046e-07,2.793812514927293e-07,2.809568081175963e-07,1.0000321094855682,0.4452731317042589,0.0050705267212735,0.5935424666749627,0.0396852575780094,0.8087555347547773,0.795111281489231,1.0056394500935508,1.0056717406589604,2.809568081175963e-07,0.0,12812485077998.7,12668374088801.861,0.9887522999387292,1.0056717406589604
15.2,1.15,1.4680130875622545e-07,1.468070231681522e-07,1.4760977118869713e-07,1.000038926164727,0.4317398568847099,0.0061469735472644,0.5944576570860948,0.0417227117093466,0.8094708473788151,0.7788995946720186,1.0054680491656416,1.005507188180551,1.4760977118869716e-07,2.6469779601696886e-23,46402368130106.875,45895466222683.49,0.9890759474602225,1.0055071881805508
16.0,1.15,5.6102756675483905e-08,5.610523637893892e-08,5.64028223395802e-08,1.000044199315719,0.4187923832293445,0.0069796761751055,0.5955369924373601,0.043499608404553,0.8102917961175913,0.7918034130849412,1.005304067496149,1.0053485012480219,5.64028223395802e-08,0.0,317710521395928.25,314339043731487.25,0.9893882089594399,1.0053485012480219
16.8,1.15,2.4922048524967845e-08,2.492323082524105e-08,2.5051500666896983e-08,1.0000474399314334,0.406359063994953,0.0074914136970124,0.5980002921619857,0.0429967306925387,0.8101441817527278,0.7990367204374352,1.0051465976684701,1.0051942817541442,2.505150066689698e-08,3.308722450212111e-24,1610024650578381.0,1593428228638653.2,0.9896918212191561,1.0051942817541442
17.6,1.15,7.139226485334225e-09,7.1394634860016125e-09,7.179662382296273e-09,1.000033196967189,0.444568087858836,0.0052422549355331,0.5894211358400495,0.0407600933091185,0.8075697528076581,0.8070547292918159,1.0056305206089335,1.0056639044923303,7.179662382296273e-09,0.0,1.9619940250403732e+16,1.9399563367801036e+16,0.9887677087804505,1.0056639044923303
18.4,1.15,1.996930012438708e-09,1.9969815547120153e-09,2.008704795137036e-09,1.0000258107560036,0.463514527796402,0.004075871216787,0.5870579407189149,0.0395745521139277,0.8056874198342772,0.8370590634547069,1.0058704800739688,1.0058964423515013,2.0087047951370356e-09,4.1359030627651384e-25,2.5076926766846688e+17,2.478379267363657e+17,0.9883106053650218,1.0058964423515016
19.200000000000003,1.15,0.0,9.999999999999999e-31,1.0057161736535278e-30,1.0,0.4513309811859851,0.0,-0.0,0.0580670617382019,1.0,1.0,1.0057161736535276,1.0057161736535276,0.0,1.0057161736535278e-30,inf,9.886649348227497e+59,0.0,1.0057161736535278e+270
20.0,1.15,0.0,9.999999999999999e-31,1.0055641423643003e-30,1.0,0.4393270717358963,0.0,-0.0,0.0622911350603241,1.0,1.0,1.0055641423643005,1.0055641423643005,0.0,1.0055641423643003e-30,inf,9.88963910016592e+59,0.0,1.0055641423643003e+270
4.0,1.34,0.001499016244654,0.0014990541970055,0.0015037546169137,1.0000253181722876,0.24757629233153,0.0039980855142059,0.5431976224752131,0.0433243983435429,0.8460769440035245,0.7372297040638986,1.0031355903726016,1.0031609879323065,0.0015037546169136824,1.7564075194265172e-17,445027.98457336,442227.8123454148,0.9937078738303846,1.003160987932318
4.8,1.34,0.0015688434427182,0.0015688863551753,0.0015750002354685,1.0000273529250203,0.3076912723505752,0.0043194007866608,0.6013113078737521,0.0392199017676219,0.8492426422639465,0.7511705590291359,1.0038969554888721,1.0039244150070237,0.0015750002354684742,2.5804011705155006e-17,406294.3531119018,403124.0921108382,0.9921971325055793,1.00392441500704
5.6,1.34,0.0013021602309697,0.0013022230085547,0.0013081284029818,1.0000482103380544,0.3580579144745858,0.0076130714342182,0.6397271967794528,0.0448967276155091,0.8531015871963644,0.6963407684577905,1.004534856463384,1.0045832854284016,0.0013081284029817476,5.2475385148298415e-17,589754.3392452522,584385.2545101102,0.9908960657381289,1.004583285428442
6.4,1.34,0.0006722737182801,0.0006723179514102,0.0006756421012149,1.0000657963102466,0.3903872383399466,0.0103901368509563,0.6395938091186061,0.0493701261496686,0.8425225426351532,0.7315834925633186,1.0049443121334334,1.0050104337611752,0.0006756421012149214,2.1358782797964437e-17,2212624.5830618828,2190617.6990628247,0.9900539458128028,1.0050104337611434
7.2,1.34,0.0001209654358632,0.0001209739372155,0.0001215871223293,1.0000702791854486,0.4002114595954043,0.0110980441281363,0.621215762281732,0.0543924284305855,0.8260803740573597,0.8498918319085992,1.0050687373491793,1.00513937276136,0.00012158712232934137,4.137586540747806e-17,68340383.37095912,67643308.34519963,0.9897999544138392,1.005139372761018
8.0,1.34,8.591082558240335e-05,8.591769127038467e-05,8.633382540381417e-05,1.000079916447488,0.3824198917835673,0.0126198995495554,0.6165756173060912,0.0579949942229298,0.821612939615296,0.8602919851545247,1.0048434045104857,1.004923708025656,8.633382540381417e-05,0.0,135489055.3932888,134164627.94281082,0.990224838112322,1.0049237080256561
8.8,1.34,5.848230761854747e-05,5.8484753193149395e-05,5.880853821271008e-05,1.0000418173410304,0.4371231652132156,0.006603529809205,0.6133747355804572,0.0457081664863228,0.8194198047198448,0.7806784659482832,1.005536229562111,1.005578278413541,5.880853821271008e-05,0.0,292382246.2565264,289147359.85158986,0.9889361052308957,1.005578278413541
9.6,1.34,4.35798383273272e-05,4.35815019761559e-05,4.382269321763263e-05,1.000038174736129,0.4369674344285572,0.0060283126993877,0.6099277766361256,0.0411393810718783,0.8174819186322847,0.7453861415612243,1.005534257208682,1.0055726432136198,4.3822693217632624e-05,6.776263578034403e-21,526536849.4198012,520717137.244169,0.9889471892004424,1.0055726432136198
10.4,1.34,2.9967975942332868e-05,2.996937127596778e-05,3.012903869707027e-05,1.0000465608233802,0.4206572817327969,0.0073525905176033,0.6076185234847857,0.0443592616297141,0.8164448505700462,0.751633154461712,1.005327686711617,1.0053744955964772,3.012903869707027e-05,0.0,1113487067.2415,1101614007.63129,0.9893370475872488,1.0053744955964772
11.2,1.34,1.6473388549208365e-05,1.6474270924798843e-05,1.655879003706975e-05,1.0000535636968582,0.4050778119422223,0.0084584399720005,0.606087214263599,0.0459252714680822,0.8159825808273944,0.7609776616977001,1.0051303704216543,1.0051842089201186,1.655879003706975e-05,0.0,3684971352.552176,3647059101.4590974,0.9897116564917605,1.0051842089201186
12.0,1.34,8.248758411778193e-06,8.249231187291418e-06,8.290047362126577e-06,1.0000573147484293,0.3906686474340275,0.0090507822935341,0.605170063435423,0.0457444392332702,0.8157985822739423,0.7756542762029849,1.0049478762212458,1.005005474555956,8.290047362126577e-06,0.0,14696801602.122105,14550770017.659592,0.9900637166904787,1.005005474555956
12.8,1.34,2.049403004697858e-06,2.0494638030026225e-06,2.061306210564075e-06,1.000029666348993,0.4562359290923607,0.0046847220573511,0.594605499521196,0.0392926831207772,0.8089904743055596,0.7646152008811201,1.005778295544475,1.0058081333144,2.061306210564075e-06,0.0,238092251983.9021,235350419353.34216,0.9884841585237922,1.0058081333144002
13.6,1.34,5.624688926071745e-07,5.624847350214339e-07,5.657592363617024e-07,1.0000281658496453,0.4596467185984162,0.004447772697921,0.5927129601747321,0.0396208010826581,0.808017523729037,0.7877302773088651,1.0058214936982135,1.005849823515175,5.657592363617024e-07,0.0,3160843419619.5557,3124184650987.0967,0.9884022193554683,1.005849823515175
14.4,1.34,2.793810927918337e-07,2.793900636741567e-07,2.809656699948811e-07,1.0000321098404812,0.4452731317042589,0.0050705827668933,0.5935414480146929,0.0396851323821532,0.8087583862655682,0.7951059697510154,1.0056394500935508,1.0056717410158749,2.8096566999488114e-07,5.293955920339377e-23,12811676868210.324,12667574960523.287,0.9887522992369095,1.0056717410158749
15.2,1.34,1.4681049173589056e-07,1.468162066877227e-07,1.4761900492420414e-07,1.0000389274074664,0.4317398568847099,0.006147169792831,0.5944463322261467,0.0417227099279373,0.8094815021593518,0.7788893091693274,1.0054680491656416,1.0055071894300858,1.4761900492420414e-07,0.0,46396563385891.61,45889724775745.49,0.9890759450019905,1.0055071894300858
16.0,1.34,5.6112563888524165e-08,5.611504417924036e-08,5.641268216111645e-08,1.0000442020564435,0.4187923832293445,0.0069801089730149,0.5954943882194079,0.0434998658975822,0.8103195981749823,0.7917809331843314,1.005304067496149,1.0053485040032835,5.6412682161116435e-08,1.3234889800848443e-23,317599473806514.44,314229172833532.56,0.9893882035363979,1.0053485040032837
16.8,1.34,2.5011697896849683e-08,2.5012886235903272e-08,2.5141617497886676e-08,1.0000475113308376,0.406359063994953,0.0075026886389641,0.5960352286749804,0.0430236376222913,0.8111233920853816,0.7985715271105025,1.0051465976684701,1.0051943535210122,2.5141617497886676e-08,0.0,1598503719485229.5,1582025831462237.8,0.9896916798990633,1.0051943535210122
17.6,1.34,7.139226485334223e-09,7.139463486001611e-09,7.179662382296271e-09,1.000033196967189,0.444568087858836,0.0052422549355331,0.5894211358400495,0.0407600933091185,0.8075697528076582,0.8070547292918159,1.0056305206089335,1.0056639044923303,7.1796623822962714e-09,8.271806125530277e-25,1.961994025040374e+16,1.939956336780105e+16,0.9887677087804507,1.0056639044923303
18.4,1.34,1.996930012438708e-09,1.9969815547120153e-09,2.008704795137036e-09,1.0000258107560036,0.463514527796402,0.004075871216787,0.5870579407189149,0.0395745521139277,0.8056874198342772,0.8370590634547069,1.0058704800739688,1.0058964423515013,2.0087047951370356e-09,4.1359030627651384e-25,2.5076926766846688e+17,2.478379267363657e+17,0.9883106053650218,1.0058964423515016
19.200000000000003,1.34,0.0,9.999999999999999e-31,1.0057161736535278e-30,1.0,0.4513309811859851,0.0,-0.0,0.0580670617382019,1.0,1.0,1.0057161736535276,1.0057161736535276,0.0,1.0057161736535278e-30,inf,9.886649348227497e+59,0.0,1.0057161736535278e+270
20.0,1.34,0.0,9.999999999999999e-31,1.0055641423643003e-30,1.0,0.4393270717358963,0.0,-0.0,0.0622911350603241,1.0,1.0,1.0055641423643005,1.0055641423643005,0.0,1.0055641423643003e-30,inf,9.88963910016592e+59,0.0,1.0055641423643003e+270
4.0,1.53,0.0015026456270817,0.0015026837084538,0.0015073955090231,1.0000253428828416,0.24757629233153,0.004001987648483,0.5434058199438998,0.043324358444099,0.8462345039127047,0.7370917608723383,1.0031355903726016,1.0031610127203427,0.0015073955090230725,2.7538735181131813e-17,442880.80345898337,440094.1198161243,0.9937078247214725,1.003161012720361
4.8,1.53,0.0015689295309817,0.0015689724460875,0.0015750866618732,1.000027353112359,0.3076912723505752,0.00431943036993,0.601327367019223,0.0392200420710923,0.849237160514149,0.7511780949881144,1.0038969554888721,1.0039244151950923,0.0015750866618731139,8.608565249534905e-17,406249.7670230718,403079.8537702998,0.9921971321337595,1.0039244151951474
5.6,1.53,0.0013021553945598,0.0013022181714945,0.0013081235439862,1.000048210017766,0.3580579144745858,0.0076130208562882,0.6397266899649617,0.0448967210511118,0.8531000011091132,0.6963419612846935,1.004534856463384,1.0045832851066605,0.0013081235439862436,4.358492733391728e-17,589758.7201340982,584389.5958900466,0.9908960663729892,1.0045832851066272
6.4,1.53,0.0006722732083732,0.000672317441427,0.0006756415887102,1.0000657962466482,0.3903872383399466,0.0103901268078989,0.6395936232561824,0.0493701248926051,0.8425223691364702,0.7315836245890126,1.0049443121334334,1.005010433697262,0.0006756415887101997,3.2526065174565133e-19,2212627.9395334953,2190621.02242927,0.9900539459386629,1.0050104336972627
7.2,1.53,0.0001209654243975,0.0001209739257483,0.000121587110804,1.000070279179195,0.4002114595954043,0.0110980431406281,0.6212157418740967,0.0543924281693956,0.8260803609665724,0.8498918412955827,1.0050687373491793,1.0051393727550748,0.0001215871108039546,4.54009659728305e-17,68340396.32623746,67643321.16908291,0.9897999544248045,1.0051393727554503
8.0,1.53,8.59108246442703e-05,8.591769033211997e-05,8.633382446100507e-05,1.0000799164468284,0.3824198917835673,0.0126198994453852,0.6165756150841216,0.057994994177247,0.8216129385866969,0.8602919855538925,1.0048434045104857,1.004923708024993,8.633382446100507e-05,0.0,135489058.35232827,134164630.87310225,0.9902248381136286,1.004923708024993
8.8,1.53,5.8482307540217285e-05,5.848475311481357e-05,5.880853813394057e-05,1.00004181734099,0.4371231652132156,0.0066035298028181,0.6133747352773004,0.0457081664916892,0.819419804605024,0.7806784661493319,1.005536229562111,1.0055782784135003,5.880853813394057e-05,0.0,292382247.0397498,289147360.6261712,0.9889361052309757,1.0055782784135003
9.6,1.53,4.35798382909594e-05,4.358150193978581e-05,4.3822693181061265e-05,1.000038174736109,0.4369674344285572,0.0060283126961345,0.6099277764778284,0.0411393810743978,0.817481918566307,0.745386141667034,1.005534257208682,1.0055726432135994,4.382269318106128e-05,1.3552527156068805e-20,526536850.29860145,520717138.11327744,0.9889471892004831,1.0055726432135992
10.4,1.53,2.996797587290715e-05,2.9969371206537328e-05,3.0129038627269913e-05,1.00004656082333,0.4206572817327969,0.0073525905096929,0.6076185232574516,0.0443592616345609,0.8164448504092193,0.7516331546918968,1.005327686711617,1.0053744955964268,3.0129038627269913e-05,0.0,1113487072.4006495,1101614012.7355382,0.989337047587348,1.0053744955964268
11.2,1.53,1.6473387521730898e-05,1.6474269897238228e-05,1.655878900423737e-05,1.0000535636951515,0.4050778119422223,0.008458439702547,0.606087206384421,0.0459252716667014,0.8159825764524183,0.7609776690688647,1.0051303704216543,1.005184208918403,1.6558789004237365e-05,3.3881317890172014e-21,3684971812.2299614,3647059556.420007,0.9897116564951384,1.0051842089184033
12.0,1.53,8.24875566999673e-06,8.249228445291038e-06,8.290044606559118e-06,1.0000573147409406,0.3906686474340275,0.0090507811109696,0.6051700624451108,0.0457444396864816,0.8157985534099785,0.7756543113313621,1.0049478762212458,1.0050054745484303,8.290044606559118e-06,0.0,14696811372.183556,14550779690.860865,0.9900637167053064,1.0050054745484303
12.8,1.53,2.0494063235063287e-06,2.0494671219546435e-06,2.061309548693982e-06,1.000029666370996,0.4562359290923607,0.0046847255319348,0.5946054512116097,0.0392926785306383,0.8089906527315891,0.7646149429205701,1.005778295544475,1.0058081333365303,2.061309548693982e-06,0.0,238091480851.37082,235349657090.69434,0.988484158480294,1.0058081333365305
13.6,1.53,5.624688831972289e-07,5.624847256196892e-07,5.657592269052255e-07,1.0000281658646968,0.4596467185984162,0.0044477750747325,0.5927122306181183,0.0396208028683327,0.8080178885332471,0.7877299571664073,1.0058214936982135,1.0058498235303142,5.657592269052255e-07,0.0,3160843525379.5938,3124184755426.508,0.9884022193257151,1.0058498235303142
