D,ell,N_target,eta_cap,scan_axis,window_min,window_max,window_center,n_points,Gamma_cap_min,Gamma_cap_max,Gamma_cap_rel_span,Gamma_cap_over_eta_rel_span,candidate_overlap_min,rel_Gamma_exact_vs_narrow_max,regime_guess
6.0,1.0,3.0,0.0001,z_cap_frac,0.7,0.75,0.725,2.0,2.8616822924153386e-06,4.637266515314495e-06,0.47355549915713624,0.47355549915713624,0.9999995907396055,0.0,mixed
6.0,1.0,3.0,0.0003,z_cap_frac,0.7,0.75,0.725,2.0,8.58491319219697e-06,1.3911494246249556e-05,0.4735494828342609,0.47354948283426096,0.9999963166960579,0.0,mixed
6.0,1.0,3.0,0.001,z_cap_frac,0.7,0.75,0.725,2.0,2.861130889579993e-05,4.6360072196740506e-05,0.473481028154797,0.47348102815479703,0.9999590793623719,0.0,mixed
