tube_kind,pad_factor,n_segments,n_endpoint_index_ok,n_rouche_pass_from_R0,n_symmetric_rouche_pass,max_rouche_ratio_from_R0,median_rouche_ratio_from_R0,min_rouche_ratio_from_R0,max_symmetric_rouche_ratio,min_boundary_F_abs,max_half_re_over_box,max_half_im_over_box,large_tube_status
segment,64.0,36.0,14.0,2.0,0.0,35.29318267483618,2.524439130058531,0.9918461710650255,65.61796430880148,0.16002357069220935,85.213659795227,68.6210671841605,large_tube_rouche_not_closed
segment,96.0,36.0,12.0,4.0,0.0,9.260169241317074,1.6642686350682094,0.8172749986667941,13.369065977964699,0.4078281723792756,117.21365979522699,100.6210671841605,large_tube_rouche_not_closed
segment,128.0,36.0,5.0,6.0,4.0,4.8132775742523135,1.4937196513320816,0.6712884167587412,8.156593274449504,0.8564396350633744,149.21365979522702,132.6210671841605,large_tube_rouche_not_closed
segment,160.0,36.0,16.0,27.0,14.0,2.6187707171718344,0.6815768158216517,0.46828579290663264,3.9309733295219553,0.8282870703939571,181.213659795227,164.6210671841605,large_tube_rouche_not_closed
segment,192.0,36.0,12.0,32.0,20.0,1.4821324359601291,0.5899809210637909,0.3739954488204988,2.5903477450312495,1.3234820628301935,213.213659795227,196.6210671841605,large_tube_rouche_not_closed
segment,224.0,36.0,8.0,32.0,16.0,1.2560862055425788,0.6940982980407451,0.3175360134820755,1.9277315694169692,1.3623300380982215,245.213659795227,228.62106718416047,large_tube_rouche_not_closed
segment,256.0,36.0,26.0,27.0,16.0,1.1755237093700133,0.7933017992983928,0.5287562383580787,1.6178069766029122,1.3885094385338694,277.213659795227,260.6210671841605,large_tube_rouche_not_closed
segment,320.0,36.0,0.0,12.0,0.0,2.008092925582022,1.1386227874586345,0.8085486975440981,5.400497968674801,1.7977711897157072,341.213659795227,324.6210671841605,large_tube_rouche_not_closed
segment,384.0,36.0,6.0,0.0,0.0,2.6868056545793677,1.2830647053200745,1.0222728659341944,3.0697796048623305,2.9538717357760533,405.213659795227,388.62106718416055,large_tube_rouche_not_closed
