D,R_tail,parity,R0,R1,center_mode,center_anchors,tube_radius_min,slab_index,station,R,point_index,z_real,z_imag,dH_dR_abs,s24_interval_L_bound,dH_over_s24_L,H_minus_abs,H_plus_abs,dF_dE_abs_min,curved_numerator_abs_max,dF_dE_CR_rel_mismatch_max
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,mid,68.4375,0.0,0.0,0.0,3.309190917423082e-05,0.0002640627626675,0.12531834795616062,0.00018321699673051997,0.0001732625961742402,1970.2175444851791,0.3610376415646457,0.021622694994892146
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,mid,68.4375,1.0,0.064,0.064,3.99463243731806e-05,0.0002640627626675,0.15127587081818056,0.0027516187710803787,0.0027391355639152203,115.15290611432437,0.3182811491800756,1.2261563972372666e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,mid,68.4375,2.0,-0.064,0.064,3.4982087230556815e-05,0.0002640627626675,0.13247641158176182,0.0023939456181756935,0.002383014009666526,120.31604874853753,0.28939264321563457,1.4308637104096496e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,mid,68.4375,3.0,0.064,-0.064,4.236836933093932e-05,0.0002640627626675,0.16044810295455522,0.002911464418491763,0.0028982244831214123,112.64320324854968,0.3294124236252377,6.904697052699213e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,mid,68.4375,4.0,-0.064,-0.064,3.778211017918078e-05,0.0002640627626675,0.14308003823604198,0.00257606717161113,0.0025642603270934097,117.22320612578567,0.3033753819395226,6.356290996629582e-08
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,right,68.75,0.0,0.0,0.0,3.085946995568719e-05,0.0002640627626675,0.11686414867417154,0.0001732625961742402,0.00016447910016999934,2083.7598508657397,0.3610376415646457,0.022802458403952983
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,right,68.75,1.0,0.064,0.064,3.960795187605447e-05,0.0002640627626675,0.14999446145281617,0.0027391355639152203,0.002726758083744289,114.63998219033189,0.31541942042593635,1.242959190439954e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,right,68.75,2.0,-0.064,0.064,3.4619590880650407e-05,0.0002640627626675,0.13110364570502647,0.002383014009666526,0.0023721956106608866,119.751959450373,0.2867148297554856,1.4117543216139167e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,right,68.75,3.0,0.064,-0.064,4.202536879345986e-05,0.0002640627626675,0.15914916729996104,0.0028982244831214123,0.0028850916998534107,112.14777316825581,0.3264652895121681,6.904697052699213e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,13.0,right,68.75,4.0,-0.064,-0.064,3.741339365442729e-05,0.0002640627626675,0.1416837166910093,0.0025642603270934097,0.00255256866515892,116.68441862351216,0.3005908168830454,4.478323967370414e-08
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,left,68.75,0.0,0.0,0.0,3.085946995568719e-05,0.0002640627626675,0.11686414867417154,0.0001732625961742402,0.00016447910016999934,2083.7598508657397,0.3610376415646457,0.022802458403952983
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,left,68.75,1.0,0.064,0.064,3.960795187605447e-05,0.0002640627626675,0.14999446145281617,0.0027391355639152203,0.002726758083744289,114.63998219033189,0.31541942042593635,1.242959190439954e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,left,68.75,2.0,-0.064,0.064,3.4619590880650407e-05,0.0002640627626675,0.13110364570502647,0.002383014009666526,0.0023721956106608866,119.751959450373,0.2867148297554856,1.4117543216139167e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,left,68.75,3.0,0.064,-0.064,4.202536879345986e-05,0.0002640627626675,0.15914916729996104,0.0028982244831214123,0.0028850916998534107,112.14777316825581,0.3264652895121681,6.904697052699213e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,left,68.75,4.0,-0.064,-0.064,3.741339365442729e-05,0.0002640627626675,0.1416837166910093,0.0025642603270934097,0.00255256866515892,116.68441862351216,0.3005908168830454,4.478323967370414e-08
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,mid,69.0625,0.0,0.0,0.0,2.905011244584093e-05,0.0002640627626675,0.11001215071895605,0.00016447910016999934,0.00015687466682876993,2186.6798800516485,0.35966313903073727,0.023843374153279764
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,mid,69.0625,1.0,0.064,0.064,3.927312125533703e-05,0.0002640627626675,0.14872646509719578,0.002726758083744289,0.002714485233365838,114.13166621250011,0.3125954981577888,1.2494637560198809e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,mid,69.0625,2.0,-0.064,0.064,3.426214426821837e-05,0.0002640627626675,0.12975000307544404,0.0023721956106608866,0.002361488853033809,119.19288667841447,0.2840750725762152,1.3975889884008704e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,mid,69.0625,3.0,0.064,-0.064,4.169088576006861e-05,0.0002640627626675,0.1578824872500654,0.0028850916998534107,0.0028720634035617923,111.65690568871919,0.3235566095247778,7.530145206118811e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,mid,69.0625,4.0,-0.064,-0.064,3.704988362195709e-05,0.0002640627626675,0.14030711202021773,0.00255256866515892,0.0025409905792947037,116.15044829240921,0.29784499069066306,7.279565565254644e-08
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,right,69.375,0.0,0.0,0.0,2.7606479243204816e-05,0.0002640627626675,0.10454514284532454,0.00015687466682876993,0.00015045736109452494,2272.0974127507516,0.3564345246277843,0.02468755443929008
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,right,69.375,1.0,0.064,0.064,3.894299817274539e-05,0.0002640627626675,0.14747629608715887,0.002714485233365838,0.002702315553222575,113.62789204392017,0.30980872259327025,1.2517959062736393e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,right,69.375,2.0,-0.064,0.064,3.390965403702899e-05,0.0002640627626675,0.1284151301549739,0.002361488853033809,0.002350892197728004,118.63876598008812,0.2814726732519978,1.3861172774005071e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,right,69.375,3.0,0.064,-0.064,4.1360527624177636e-05,0.0002640627626675,0.1566314280982419,0.0028720634035617923,0.002859138306236215,111.17051328836051,0.32068571258352085,7.530145206118811e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,14.0,right,69.375,4.0,-0.064,-0.064,3.669149573670086e-05,0.0002640627626675,0.13894990481070482,0.0025409905792947037,0.002529524489190655,115.62123170930755,0.29513719489186835,1.1548561051057287e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,left,69.375,0.0,0.0,0.0,2.7606479243204816e-05,0.0002640627626675,0.10454514284532454,0.00015687466682876993,0.00015045736109452494,2272.0974127507516,0.3564345246277843,0.02468755443929008
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,left,69.375,1.0,0.064,0.064,3.894299817274539e-05,0.0002640627626675,0.14747629608715887,0.002714485233365838,0.002702315553222575,113.62789204392017,0.30980872259327025,1.2517959062736393e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,left,69.375,2.0,-0.064,0.064,3.390965403702899e-05,0.0002640627626675,0.1284151301549739,0.002361488853033809,0.002350892197728004,118.63876598008812,0.2814726732519978,1.3861172774005071e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,left,69.375,3.0,0.064,-0.064,4.1360527624177636e-05,0.0002640627626675,0.1566314280982419,0.0028720634035617923,0.002859138306236215,111.17051328836051,0.32068571258352085,7.530145206118811e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,left,69.375,4.0,-0.064,-0.064,3.669149573670086e-05,0.0002640627626675,0.13894990481070482,0.0025409905792947037,0.002529524489190655,115.62123170930755,0.29513719489186835,1.1548561051057287e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,mid,69.6875,0.0,0.0,0.0,2.651101144717463e-05,0.0002640627626675,0.10039662987452916,0.00015045736109452494,0.00014523339671707467,2333.3050857297526,0.3510629258273328,0.025284169236750916
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,mid,69.6875,1.0,0.064,0.064,3.8618266313333685e-05,0.0002640627626675,0.1462465435232936,0.002702315553222575,0.0026902473723807,113.128601169211,0.3070584199501811,1.2517959062736393e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,mid,69.6875,2.0,-0.064,0.064,3.3562025696796465e-05,0.0002640627626675,0.12709866911093698,0.002350892197728004,0.0023404041350942773,118.0895340021824,0.2789069492906678,1.3743024162684576e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,mid,69.6875,3.0,0.064,-0.064,4.103174550226068e-05,0.0002640627626675,0.15538633727742462,0.002859138306236215,0.0028463159243596716,110.68850391691362,0.31785187306669366,5.98979218963996e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,mid,69.6875,4.0,-0.064,-0.064,3.6338142940840123e-05,0.0002640627626675,0.1376117653763853,0.002529524489190655,0.002518168841591282,115.09670668746261,0.2924667370790805,1.714598332984838e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,right,70.0,0.0,0.0,0.0,2.577676944928738e-05,0.0002640627626675,0.09761607122828116,0.00014523339671707467,0.00014121574309342597,2362.411836841577,0.34342426701347084,0.025595813460420228
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,right,70.0,1.0,0.064,0.064,3.829807521267994e-05,0.0002640627626675,0.14503398671513462,0.0026902473723807,0.002678279286749292,112.63373596233772,0.304343922036574,1.2510553753785125e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,right,70.0,2.0,-0.064,0.064,3.3219171333320234e-05,0.0002640627626675,0.12580028701414758,0.0023404041350942773,0.0023300231828300264,117.54512853077793,0.2763772336900639,1.3621583556143564e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,right,70.0,3.0,0.064,-0.064,4.070828514358073e-05,0.0002640627626675,0.15416139985946975,0.0028463159243596716,0.002833594605739982,110.21082880178024,0.31505445134225907,6.229887762669077e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,15.0,right,70.0,4.0,-0.064,-0.064,3.5989743091422234e-05,0.0002640627626675,0.1362923826436651,0.002518168841591282,0.0025069221087679052,114.57681229838525,0.28983294055013925,2.3989413230393926e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,left,70.0,0.0,0.0,0.0,2.577676944928738e-05,0.0002640627626675,0.09761607122828116,0.00014523339671707467,0.00014121574309342597,2362.411836841577,0.34342426701347084,0.025595813460420228
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,left,70.0,1.0,0.064,0.064,3.829807521267994e-05,0.0002640627626675,0.14503398671513462,0.0026902473723807,0.002678279286749292,112.63373596233772,0.304343922036574,1.2510553753785125e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,left,70.0,2.0,-0.064,0.064,3.3219171333320234e-05,0.0002640627626675,0.12580028701414758,0.0023404041350942773,0.0023300231828300264,117.54512853077793,0.2763772336900639,1.3621583556143564e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,left,70.0,3.0,0.064,-0.064,4.070828514358073e-05,0.0002640627626675,0.15416139985946975,0.0028463159243596716,0.002833594605739982,110.21082880178024,0.31505445134225907,6.229887762669077e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,left,70.0,4.0,-0.064,-0.064,3.5989743091422234e-05,0.0002640627626675,0.1362923826436651,0.002518168841591282,0.0025069221087679052,114.57681229838525,0.28983294055013925,2.3989413230393926e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,mid,70.3125,0.0,0.0,0.0,2.5392505085885517e-05,0.0002640627626675,0.09616087035285248,0.00014121574309342597,0.0001384375978627181,2325.6382715196764,0.3336097430322887,0.02560850187737642
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,mid,70.3125,1.0,0.064,0.064,3.798210380716612e-05,0.0002640627626675,0.14383740980166923,0.002678279286749292,0.0026664099939199518,112.14323938687612,0.3016646020171179,1.2486543574907924e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,mid,70.3125,2.0,-0.064,0.064,3.2881000093102486e-05,0.0002640627626675,0.12451963980436451,0.0023300231828300264,0.002319747886896535,117.00548840431516,0.27388287450544774,1.349226018689985e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,mid,70.3125,3.0,0.064,-0.064,4.039092871520435e-05,0.0002640627626675,0.1529595778942274,0.002833594605739982,0.002820972449494256,109.73745089784944,0.31229280998685716,6.229887762669077e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,mid,70.3125,4.0,-0.064,-0.064,3.5646591295967854e-05,0.0002640627626675,0.13499287417837474,0.0025069221087679052,0.0024957826693386928,114.06148840226824,0.2872351439029724,3.2584778329374703e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,0.0,0.0,0.0,2.5324430070200908e-05,0.0002640627626675,0.0959030717333238,0.0001384375978627181,0.00013694774931933583,2256.222240114345,0.32195577580678775,0.02560850187737642
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,1.0,0.064,0.064,3.767142561716051e-05,0.0002640627626675,0.14266087818143167,0.0026664099939199518,0.0026546378578388217,111.65705881903875,0.29901985425172406,1.2432670129297086e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,2.0,-0.064,0.064,3.254742593579698e-05,0.0002640627626675,0.12325640164864797,0.002319747886896535,0.0023095768200159963,116.47055353201544,0.27142323448120714,1.333635600088282e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,3.0,0.064,-0.064,4.007743261996528e-05,0.0002640627626675,0.15177237492750767,0.002820972449494256,0.0028084482524899745,109.26830524460257,0.309566325660562,2.686140133776002e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,4.0,-0.064,-0.064,3.531298514880038e-05,0.0002640627626675,0.13372951487773932,0.0024957826693386928,0.0024847475671059076,113.55074535182368,0.2846726859933574,1.1046435359807822e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,0.0,0.0,0.0,2.5324430070200908e-05,0.0002640627626675,0.0959030717333238,0.0001384375978627181,0.00013694774931933583,2256.222240114345,0.32195577580678775,0.02560850187737642
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,1.0,0.064,0.064,3.767142561716051e-05,0.0002640627626675,0.14266087818143167,0.0026664099939199518,0.0026546378578388217,111.65705881903875,0.29901985425172406,1.2432670129297086e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,2.0,-0.064,0.064,3.254742593579698e-05,0.0002640627626675,0.12325640164864797,0.002319747886896535,0.0023095768200159963,116.47055353201544,0.27142323448120714,1.333635600088282e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,3.0,0.064,-0.064,4.007743261996528e-05,0.0002640627626675,0.15177237492750767,0.002820972449494256,0.0028084482524899745,109.26830524460257,0.309566325660562,2.686140133776002e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,4.0,-0.064,-0.064,3.531298514880038e-05,0.0002640627626675,0.13372951487773932,0.0024957826693386928,0.0024847475671059076,113.55074535182368,0.2846726859933574,1.1046435359807822e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,0.0,0.0,0.0,2.556333179746208e-05,0.0002640627626675,0.09680778743366657,0.00013694774931933583,0.00013680243470245513,2158.6063505084658,0.3089845577478897,0.025333956345536413
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,1.0,0.064,0.064,3.736683386828645e-05,0.0002640627626675,0.14150739578278843,0.0026546378578388217,0.002642960994767725,111.17514381230735,0.29640905543595636,1.234114856537113e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,2.0,-0.064,0.064,3.2218363095736246e-05,0.0002640627626675,0.12201024775426082,0.0023095768200159963,0.0022995085815905015,115.94026485555268,0.26899769065197504,1.3166670189307007e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,3.0,0.064,-0.064,3.9769206734668594e-05,0.0002640627626675,0.15060513013243296,0.0028084482524899745,0.0027960203758478023,108.80333242024466,0.3068743809167453,6.678637367421364e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,4.0,-0.064,-0.064,3.4970494962831543e-05,0.0002640627626675,0.13243251191333386,0.0024847475671059076,0.0024738195885269463,113.0443422720522,0.2821449382560064,1.1046435359807822e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,0.0,0.0,0.0,2.613953375909365e-05,0.0002640627626675,0.0989898518633912,0.00013680243470245513,0.00013807548819241847,2038.9918232344335,0.2953026043137393,0.024806072368977874
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,1.0,0.064,0.064,3.706750187871729e-05,0.0002640627626675,0.14037383197945102,0.002642960994767725,0.0026313777787939406,110.6974441969001,0.2938315686836207,1.2232365529601453e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,2.0,-0.064,0.064,3.1893885235410224e-05,0.0002640627626675,0.12078145707946736,0.0022995085815905015,0.002289541747716472,115.41456430870736,0.26660563398721904,1.298012765136619e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,3.0,0.064,-0.064,3.94658217785127e-05,0.0002640627626675,0.14945621783184512,0.0027960203758478023,0.002783687314851822,108.34249803868578,0.3042163344071459,6.678637367421364e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,4.0,-0.064,-0.064,3.4639921410652704e-05,0.0002640627626675,0.13118063698466365,0.0024738195885269463,0.0024629950328547757,112.54232612823505,0.2796513082847475,9.17846506780135e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,0.0,0.0,0.0,2.613953375909365e-05,0.0002640627626675,0.0989898518633912,0.00013680243470245513,0.00013807548819241847,2038.9918232344335,0.2953026043137393,0.024806072368977874
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,1.0,0.064,0.064,3.706750187871729e-05,0.0002640627626675,0.14037383197945102,0.002642960994767725,0.0026313777787939406,110.6974441969001,0.2938315686836207,1.2232365529601453e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,2.0,-0.064,0.064,3.1893885235410224e-05,0.0002640627626675,0.12078145707946736,0.0022995085815905015,0.002289541747716472,115.41456430870736,0.26660563398721904,1.298012765136619e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,3.0,0.064,-0.064,3.94658217785127e-05,0.0002640627626675,0.14945621783184512,0.0027960203758478023,0.002783687314851822,108.34249803868578,0.3042163344071459,6.678637367421364e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,4.0,-0.064,-0.064,3.4639921410652704e-05,0.0002640627626675,0.13118063698466365,0.0024738195885269463,0.0024629950328547757,112.54232612823505,0.2796513082847475,9.17846506780135e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,0.0,0.0,0.0,2.708533696188925e-05,0.0002640627626675,0.10257158824015754,0.00013807548819241847,0.00014086532494891898,1904.3573448684758,0.28153479141344384,0.024079315477077333
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,1.0,0.064,0.064,3.677218011781798e-05,0.0002640627626675,0.13925545482579238,0.0026313777787939406,0.0026198869760120924,110.22390598811289,0.29128679482900516,1.1630625781836303e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,2.0,-0.064,0.064,3.1573725225695026e-05,0.0002640627626675,0.11956901801202363,0.002289541747716472,0.002279674977935628,114.89339483763689,0.26424646327929296,1.2770017976923286e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,3.0,0.064,-0.064,3.916477838550027e-05,0.0002640627626675,0.1483161729804948,0.002783687314851822,0.002771448339236066,107.88571377259665,0.30159163744964795,1.1475096628563752e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,4.0,-0.064,-0.064,3.4316022698094714e-05,0.0002640627626675,0.12995403953000537,0.0024629950328547757,0.0024522718323036633,112.04466929223562,0.2771911902397652,1.5469241371315512e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,0.0,0.0,0.0,2.8418743651125987e-05,0.0002640627626675,0.10762117067944953,0.00014086532494891898,0.00014527845455592622,1761.5513333389229,0.26825791620375844,0.02321338225446767
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,1.0,0.064,0.064,3.64819791084866e-05,0.0002640627626675,0.13815646984813088,0.0026198869760120924,0.0026084870054619356,109.7544859388965,0.2887741757434383,1.2208215121790943e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,2.0,-0.064,0.064,3.1257852053703786e-05,0.0002640627626675,0.11837281310679443,0.002279674977935628,0.0022699069416306198,114.37670228577349,0.26191959734143927,1.4975606213847723e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,3.0,0.064,-0.064,3.887074064244504e-05,0.0002640627626675,0.14720265837478164,0.002771448339236066,0.002759301276485743,107.43296518182751,0.29899968226236057,1.1475096628563752e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,4.0,-0.064,-0.064,3.4001715248861456e-05,0.0002640627626675,0.1287637639831687,0.0024522718323036633,0.002441646997952336,111.55138318724914,0.2747639864651287,1.5469241371315512e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,0.0,0.0,0.0,2.8418743651125987e-05,0.0002640627626675,0.10762117067944953,0.00014086532494891898,0.00014527845455592622,1761.5513333389229,0.26825791620375844,0.02321338225446767
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,1.0,0.064,0.064,3.64819791084866e-05,0.0002640627626675,0.13815646984813088,0.0026198869760120924,0.0026084870054619356,109.7544859388965,0.2887741757434383,1.2208215121790943e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,2.0,-0.064,0.064,3.1257852053703786e-05,0.0002640627626675,0.11837281310679443,0.002279674977935628,0.0022699069416306198,114.37670228577349,0.26191959734143927,1.4975606213847723e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,3.0,0.064,-0.064,3.887074064244504e-05,0.0002640627626675,0.14720265837478164,0.002771448339236066,0.002759301276485743,107.43296518182751,0.29899968226236057,1.1475096628563752e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,4.0,-0.064,-0.064,3.4001715248861456e-05,0.0002640627626675,0.1287637639831687,0.0024522718323036633,0.002441646997952336,111.55138318724914,0.2747639864651287,1.5469241371315512e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,0.0,0.0,0.0,3.01717322023779e-05,0.0002640627626675,0.11425970060144093,0.00014527845455592622,0.00015141181244388921,1616.6576762271407,0.25591545532841004,0.022272187031855635
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,1.0,0.064,0.064,3.6196986043694616e-05,0.0002640627626675,0.13707720724437314,0.0026084870054619356,0.0025971762564313268,109.2891380338182,0.2862931503627662,1.2494022498835767e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,2.0,-0.064,0.064,3.094583467831562e-05,0.0002640627626675,0.1171912100203303,0.0022699069416306198,0.0022602364430898067,113.86442786723808,0.25962447047929604,1.4975606213847723e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,3.0,0.064,-0.064,3.85767093721506e-05,0.0002640627626675,0.1460891682812743,0.002759301276485743,0.002747246121180188,106.98415091220207,0.29643991796286506,4.2793704079976164e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,4.0,-0.064,-0.064,3.368548276531457e-05,0.0002640627626675,0.12756619837281008,0.002441646997952336,0.0024311212010071043,111.0623203412653,0.2723690998765775,1.4290016163336475e-06
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,0.0,0.0,0.0,3.241982671815961e-05,0.0002640627626675,0.12277318615719286,0.00015141181244388921,0.0001593559273374697,1474.7000234658517,0.2447810688588776,0.021313448676684447
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,1.0,0.064,0.064,3.591680133622572e-05,0.0002640627626675,0.13601615378632956,0.0025971762564313268,0.0025859532410647357,108.82781284673325,0.2838431543872785,1.2630663311172784e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,2.0,-0.064,0.064,3.063799689662894e-05,0.0002640627626675,0.11602543496527527,0.0022602364430898067,0.0022506621850726504,113.35651923362347,0.2573605294371021,1.453228932152096e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,3.0,0.064,-0.064,3.8290553030356584e-05,0.0002640627626675,0.14500550037254178,0.002747246121180188,0.002735280418196543,106.53926719852986,0.29391179362130293,4.2793704079976164e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,4.0,-0.064,-0.064,3.3370633006694886e-05,0.0002640627626675,0.1263738691119967,0.0024311212010071043,0.0024206939679688204,110.57739727969582,0.2700059616146927,1.7277325777672483e-07
6.0,400.0,even,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,left,72.5,0.0,0.0,0.0,3.241982671815961e-05,0.0002640627626675,0.12277318615719286,0.00015141181244388921,0.0001593559273374697,1474.7000234658517,0.2447810688588776,0.021313448676684447
