tube_kind,D,R_tail,parity,R0,R1,pad_factor,n_contour,center_real,center_imag,half_re,half_im,half_re_over_box,half_im_over_box,root_gap_abs,delta_F_abs_max,rouche_ratio_from_R0,rouche_ratio_from_R1,rouche_ratio_symmetric,R0_argument_index_round,R1_argument_index_round,R0_argument_index_error,R1_argument_index_error,R0_zero_count_abs,R1_zero_count_abs,R0_boundary_F_abs_min,R1_boundary_F_abs_min,direct_endpoint_index_ok,rouche_pass_from_R0,symmetric_rouche_pass,large_tube_status
segment,6.0,800.0,odd,80.0,100.0,64.0,24.0,0.0057420102928253,-0.0014376641094186,0.0072506298509703,0.0065277794248787,72.506298509703,65.277794248787,0.0017203473193330302,6.513729625397478,2.3472491721296884,6.155739127044908,6.155739127044908,-1.0,-1.0,0.0,0.0,1.0,1.0,2.775048215050595,1.0581555668562623,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,800.0,odd,100.0,120.0,64.0,24.0,0.0041755735020778005,-0.0011860651389452499,0.0071158069397772,0.00652381954559465,71.158069397772,65.2381954559465,0.0014528741926326115,2.5914458977428025,2.0813849769678283,2.2197161401506857,2.2197161401506857,0.0,-1.0,0.0,0.0,0.0,1.0,1.2450584233187045,1.167467249919119,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,400.0,even,60.0,80.0,64.0,24.0,0.008770029958708899,-0.0028710172543703,0.0084948543240238,0.0068255841158711,84.948543240238,68.255841158711,0.004275294833605279,71.96216732564766,35.29318267483618,65.61796430880148,65.61796430880148,0.0,0.0,0.0,0.0,0.0,0.0,2.0389820886557852,1.0966839353167075,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,400.0,even,80.0,100.0,64.0,24.0,0.005579052133979,-0.00217692756475715,0.0074961235007061,0.00666850557374205,74.96123500706099,66.6850557374205,0.002257061781990686,7.538499180310351,5.128163394342494,12.449762726864439,12.449762726864439,-1.0,-1.0,2.220446049250313e-16,0.0,1.0,1.0,1.4700193033293352,0.60551348211991,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,12.0,400.0,even,100.0,120.0,64.0,24.0,0.0040231080526733996,-0.0017801294516848,0.0068598205805995,0.006528292539330301,68.598205805995,65.282925393303,0.0009547647710104889,5.21684101146648,6.936803095137396,13.490620936830096,13.490620936830096,-1.0,-1.0,0.0,0.0,1.0,1.0,0.7520526299965778,0.3867013264915207,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,12.0,400.0,odd,60.0,80.0,64.0,24.0,0.0087700299593432,-0.00287101725612715,0.008494854320651701,0.0068255841168945505,84.948543206517,68.2558411689455,0.004275294827403607,71.96213898673759,35.29316863593796,65.61793789838059,65.61793789838059,0.0,0.0,0.0,0.0,0.0,0.0,2.038982096763642,1.0966839448411494,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,400.0,odd,80.0,100.0,64.0,24.0,0.00557905213601235,-0.00217692756527135,0.00749612350267915,0.00666850557396125,74.9612350267915,66.6850557396125,0.002257061785927775,7.538499099848924,5.128163317856053,12.449762544556235,12.449762544556235,-1.0,-1.0,0.0,0.0,1.0,1.0,1.4700193095645337,0.6055134845238632,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,12.0,400.0,odd,100.0,120.0,64.0,24.0,0.00402310805242905,-0.0017801294519040499,0.00685982058090415,0.00652829253940605,68.5982058090415,65.2829253940605,0.0009547647716380886,5.216841017611016,6.936803077170043,13.490620816664862,13.490620816664862,-1.0,-1.0,0.0,0.0,1.0,1.0,0.752052632830294,0.3867013303914592,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,12.0,800.0,even,60.0,80.0,64.0,24.0,0.0087313692100017,-0.001677782932289,0.0085144883670963,0.0066452104249603,85.144883670963,66.452104249603,0.004257318032327295,3.1379542564489205,1.0423090765879002,1.5245480375404,1.5245480375404,-1.0,0.0,0.0,0.0,1.0,0.0,3.01057942114571,2.058284933750909,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,even,80.0,100.0,64.0,24.0,0.005764819366225801,-0.00131441202173125,0.007252061476679601,0.0065181604855974505,72.520614766796,65.1816048559745,0.0017204309464759649,5.574715827455608,1.8357840027396182,4.766953478398834,4.766953478398834,-1.0,-1.0,0.0,0.0,1.0,1.0,3.0366948503398135,1.1694504367867447,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
