D,branch_id,anchor_R,anchor_R_tail,anchor_parity,anchor_E_real,anchor_E_imag,anchor_Gamma,n_cases,Gamma_min,Gamma_max,Gamma_candidate,Gamma_R_rel_span_max,Gamma_Rtail_rel_span_max,Gamma_R120_over_R80_min,Gamma_R120_over_R80_max,parity_Gamma_rel_split_max,parity_E_abs_split_max,E_abs_span,root_residual_abs_max,branch_pick_dist_max,branch_pick_dist_median,branch_stability_score,branch_pass,branch_status,fail_reasons,argument_match_dist,argument_local_pass,contour_radius_min,boundary_F_abs_min,dF_dE_abs_proxy,linear_contour_residual_budget,rouche_residual_budget,branch_cover_radius_required,branch_cover_radius_over_contour,branch_square_cover_lower_bound,branch_square_cover_lower_bound_over_contour,branch_E_span_over_contour,half_span_residual_budget,full_span_residual_budget,half_span_residual_over_boundary_gap,half_span_residual_over_rouche_budget,local_box_can_cover_branch,local_square_can_cover_branch_by_span,parent_lift_status
6.0,10.0,80.0,800.0,even,0.0065926401457866,-0.0015654435713835,0.0015603082717446,16.0,0.0010604125989039,0.0036097645895319,0.001914698600393,0.6738135069253611,0.5359911348303594,0.6796173874081334,0.6805049749060799,0.0894132608297192,0.0015432715367494,0.0077503155504959,9.81366517228877e-07,0.0046617007471371,0.0026737823875231,8941.326082971927,0.0,not_promoted,parity_split_large;R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.7530439004879111,11987.730581306085,1.1987730581306086,0.7530439004879111,0.00387515777524795,38.7515777524795,0.0027401503410456004,27.401503410456,77.503155504959,46.4543473697259,92.9086947394518,61.688763881663824,61.688763881663824,0.0,0.0,not_lifted_by_current_budget
6.0,11.0,80.0,800.0,odd,0.0065926401437956,-0.0015654435342973,0.0015603082347817,16.0,0.0010604125989039,0.0036097645895319,0.001914698600393,0.6738135069253611,0.5359911348303594,0.6796173874081334,0.6805049749060799,0.0894132608297192,0.0015432715367494,0.0077503155504959,9.81366517228877e-07,0.0046617007653403,0.0026737823917668,8941.326082971927,0.0,not_promoted,parity_split_large;R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.7530438565813186,11987.695892516193,1.1987695892516192,0.7530438565813186,0.00387515777524795,38.7515777524795,0.0027401503410456004,27.401503410456,77.503155504959,46.45421294519204,92.90842589038408,61.688588970217054,61.688588970217054,0.0,0.0,not_lifted_by_current_budget
6.0,12.0,100.0,800.0,even,0.0048913804928334,-0.0013098846768973,0.0013066925319058,16.0,0.0010604125989039,0.0036097645895319,0.001914698600393,0.6738135069253611,0.5359911348303594,0.6796173874081334,0.6805049749060799,0.0894132608297192,0.0015432715367494,0.0077503155504959,9.81366517228877e-07,0.0063220591353441,0.0016035133621792,8941.326082971927,0.0,not_promoted,parity_split_large;R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.3602649423858714,5633.029378325123,0.5633029378325123,0.3602649423858714,0.00387515777524795,38.7515777524795,0.0027401503410456004,27.401503410456,77.503155504959,21.828877593616728,43.657755187233455,60.591178950285766,60.591178950285766,0.0,0.0,not_lifted_by_current_budget
6.0,13.0,100.0,800.0,odd,0.004891380441855,-0.0013098846845399,0.0013066925395628,16.0,0.0010604125989039,0.0036097645895319,0.001914698600393,0.6738135069253611,0.5359911348303594,0.6796173874081334,0.6805049749060799,0.0894132608297192,0.0015432715367494,0.0077503155504959,9.81366517228877e-07,0.0063220591799645,0.0016035133616333,8941.326082971927,0.0,not_promoted,parity_split_large;R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.3602650894584045,5633.0279696100715,0.5633027969610072,0.3602650894584045,0.00387515777524795,38.7515777524795,0.0027401503410456004,27.401503410456,77.503155504959,21.828872134623644,43.65774426924729,60.59113906218205,60.59113906218205,0.0,0.0,not_lifted_by_current_budget
6.0,14.0,120.0,800.0,even,0.0034597665381007,-0.0010622455538093,0.0010604125989039,16.0,0.0010604125989039,0.0036097645895319,0.001914698600393,0.6738135069253611,0.5359911348303594,0.6796173874081334,0.6805049749060799,0.0894132608297192,0.0015432715367494,0.0077503155504959,9.81366517228877e-07,0.0077503155504959,0.0023129510216755,8941.326082971927,0.0,not_promoted,parity_split_large;R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.195993843504807,3079.533045919814,0.3079533045919814,0.195993843504807,0.00387515777524795,38.7515777524795,0.0027401503410456004,27.401503410456,77.503155504959,11.93367642702917,23.86735285405834,60.888016754140956,60.888016754140956,0.0,0.0,not_lifted_by_current_budget
6.0,15.0,120.0,800.0,odd,0.0034597665623006,-0.0010622455933506,0.0010604126383642,16.0,0.0010604125989039,0.0036097645895319,0.001914698600393,0.6738135069253611,0.5359911348303594,0.6796173874081334,0.6805049749060799,0.0894132608297192,0.0015432715367494,0.0077503155504959,9.81366517228877e-07,0.0077503155145657,0.0023129509913006,8941.326082971927,0.0,not_promoted,parity_split_large;R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.1959937942767807,3079.532842213852,0.3079532842213852,0.1959937942767807,0.00387515777524795,38.7515777524795,0.0027401503410456004,27.401503410456,77.503155504959,11.933675637636426,23.867351275272853,60.88802801982493,60.88802801982493,0.0,0.0,not_lifted_by_current_budget
12.0,0.0,60.0,400.0,even,0.0108648842827327,-0.0032966013702414,0.0032788330374462,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0077444635495124,0.0054754082715777,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.4523078186556681,5327.57434187147,0.532757434187147,0.4523078186556681,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,20.629602648970558,41.259205297941115,45.60965297987788,45.60965297987788,0.0,0.0,not_lifted_by_current_budget
12.0,1.0,60.0,400.0,odd,0.0108648842799949,-0.0032966013730217,0.003278833040216,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0077444635477374,0.0054754082700545,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.4523078019672174,5327.572234753367,0.5327572234753367,0.4523078019672174,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,20.629594489720887,41.259188979441774,45.609636623548866,45.609636623548866,0.0,0.0,not_lifted_by_current_budget
12.0,2.0,80.0,400.0,even,0.0066751756346851,-0.0024454331384992,0.002437310128149,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.0042752948336052,0.0027342739360332,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.1707273293788763,1997.9161796441815,0.19979161796441816,0.1707273293788763,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,7.736394514117716,15.472789028235432,45.314329827939794,45.314329827939794,0.0,0.0,not_lifted_by_current_budget
12.0,3.0,80.0,400.0,odd,0.0066751756386915,-0.0024454331392326,0.0024373101288751,16.0,0.0009660865248426,0.003278833040216,0.0017765295059476,0.7508666904421675,0.5263178806348504,0.6765249902294483,0.6765994417602661,2.58719377972406e-08,5.3597547563233496e-11,0.0077444635495124,8.568812141772186e-07,0.004275294829533,0.0027342739400978,10.526357612697009,0.0,not_promoted,R_width_not_stationary;R_tail_not_stationary;R120_R80_ratio_outside_gate,0.0,1.0,0.0001,0.1707273203919376,1997.916271447304,0.19979162714473042,0.1707273203919376,0.0038722317747562,38.722317747561995,0.0027380813462561287,27.380813462561285,77.44463549512399,7.736394869600685,15.47278973920137,45.31433429541501,45.31433429541501,0.0,0.0,not_lifted_by_current_budget
