D,ell,N_target,R,R_tail,n_half,h,parity,seed_E,seed_omega,E_dtn_real,E_dtn_imag,omega_dtn_real,omega_dtn_imag,Gamma_dtn,Gamma_dtn_narrow,rel_Gamma_exact_vs_narrow,S_seed,Gamma_geo_seed,Gamma_dtn_over_geo,root_candidate_count,root_success,root_nfev,guess_E_real,guess_E_imag,residual_abs,seed_dist,dtn_success,dtn_nfev,dtn_status,dtn_residual_abs,m_tail_real,m_tail_imag,m_R_real,m_R_imag,tail_mode,coulomb_order,whittaker_dps,coulomb_A,coulomb_B,coulomb_k_real,coulomb_k_imag,coulomb_next_term_abs,whittaker_kappa_real,whittaker_kappa_imag,whittaker_mu,whittaker_x_abs,whittaker_U_abs,whittaker_U_shift_abs,branch_id,anchor_E_real,anchor_E_imag,branch_pick_dist,case_key
12.0,1.0,3.0,60.0,400.0,1200.0,0.05,even,0.0105472388308056,1.005259786737143,0.0108648842827327,-0.0032966013702414,1.0054191026478732,-0.0016394165187231,0.0032788330374462,0.0032788330374462,0.0,14.03688880883854,6.456417475571163e-13,5078409272.405697,5.0,1.0,40.0,0.0105472388308056,-1e-05,1.7563300594713465e-08,0.0033118694460089,1.0,914.0,0.0,0.0059155282202428,0.0159068011090065,0.1034636226053734,0.0330632595538184,0.1134378801141513,whittaker,6.0,50.0,0.16,2.0064,0.105401335819205,-0.0156383282271493,,0.1101872801773929,-0.7426552475615429,1.502131818450032,85.24411591081378,6.2262042891438e-05,7.356659615297368e-07,3.0,0.0066751756386915,-0.0024454331392326,0.00427529482953307,Rtail=400;R=60;parity=even
12.0,1.0,3.0,60.0,400.0,1200.0,0.05,odd,0.0105472388308056,1.005259786737143,0.0108648842799949,-0.0032966013730217,1.005419102646514,-0.001639416520108,0.003278833040216,0.003278833040216,0.0,14.03688880883854,6.456417475571163e-13,5078409276.695659,5.0,1.0,22.0,0.0105472388308056,-0.002,1.3694105049620165e-08,0.0033118694485138,1.0,914.0,0.0,0.0059155281598409,0.0159068011241188,0.1034636225944619,0.0330632591529065,0.1134378800446955,whittaker,6.0,50.0,0.16,2.0064,0.1054013358084119,-0.0156383282419399,,0.1101872802991983,-0.7426552476040565,1.502131818450032,85.24411590400935,6.22620429225506e-05,7.35665961955146e-07,3.0,0.0066751756386915,-0.0024454331392326,0.004275294827403607,Rtail=400;R=60;parity=odd
12.0,1.0,3.0,80.0,400.0,1200.0,0.0666666666666666,even,0.0067291447156327,1.003358931148586,0.0066751756346851,-0.0024454331384992,1.003332776677235,-0.0012186550640745,0.002437310128149,0.002437310128149,0.0,14.07270157893736,5.998781429917856e-13,4063008723.727395,5.0,1.0,16.0,0.0067291447156327,-0.002,3.305008535745031e-09,0.002446028596842,1.0,794.0,0.0,0.0017049367721535,0.0151367740807074,0.0805652379381503,0.0212414318565964,0.0790101365174316,whittaker,6.0,50.0,0.16,2.0064,0.0830186483605354,-0.0147282158092914,,0.1657412519932946,-0.9342350014579348,1.502131818450032,67.4519862019095,8.579616198624419e-05,1.2866754027559352e-06,3.0,0.0066751756386915,-0.0024454331392326,4.072974215760969e-12,Rtail=400;R=80;parity=even
12.0,1.0,3.0,80.0,400.0,1200.0,0.0666666666666666,odd,0.0067291447156327,1.003358931148586,0.0066751756386915,-0.0024454331392326,1.003332776679232,-0.0012186550644375,0.0024373101288751,0.0024373101288751,0.0,14.07270157893736,5.998781429917856e-13,4063008724.937806,5.0,1.0,19.0,0.0067291447156327,-0.002,2.6702909508332622e-09,0.0024460285974868,1.0,794.0,0.0,0.0017049367884931,0.0151367740806021,0.0805652379629984,0.0212414317519529,0.0790101366786775,whittaker,6.0,50.0,0.16,2.0064,0.0830186483846881,-0.0147282158094235,,0.1657412519011945,-0.9342350012022124,1.502131818450032,67.45198622095305,8.579616195095025e-05,1.286675401855383e-06,3.0,0.0066751756386915,-0.0024454331392326,0.0,Rtail=400;R=80;parity=odd
12.0,1.0,3.0,100.0,400.0,1200.0,0.0833333333333333,even,0.0048212313895412,1.0024077171438484,0.0044829286332729,-0.0019084219910151,1.0022394100650331,-0.0009520789004352,0.0019041578008704,0.0019041578008704,0.0,14.047245277583976,6.306119284597518e-13,3019539775.470673,5.0,1.0,22.0,0.0048212313895412,-0.001,9.161955667567127e-10,0.0019381752373531,1.0,746.0,0.0,0.0006320604768034,0.0145255566135695,0.0654213502375506,0.0161586431691959,0.0597433857578072,whittaker,6.0,50.0,0.16,2.0064,0.0683928678183631,-0.0139519079393156,,0.2290840786618982,-1.1229802532644326,1.502131818450032,55.84114671353933,0.0001091156315321,1.987110030401193e-06,3.0,0.0066751756386915,-0.0024454331392326,0.002257061786056531,Rtail=400;R=100;parity=even
12.0,1.0,3.0,100.0,400.0,1200.0,0.0833333333333333,odd,0.0048212313895412,1.0024077171438484,0.0044829286333332,-0.0019084219913101,1.0022394100650631,-0.0009520789005823,0.0019041578011647,0.0019041578011647,0.0,14.047245277583976,6.306119284597518e-13,3019539775.937325,5.0,1.0,45.0,0.0048212313895412,-1e-05,3.6543142986684906e-10,0.0019381752376331,1.0,746.0,0.0,0.0006320604753563,0.0145255566156223,0.0654213502384656,0.0161586432220424,0.0597433857586979,whittaker,6.0,50.0,0.16,2.0064,0.0683928678192085,-0.0139519079412997,,0.2290840786864366,-1.1229802532388995,1.502131818450032,55.84114671451928,0.000109115631541,1.9871100305251593e-06,3.0,0.0066751756386915,-0.0024454331392326,0.002257061785927775,Rtail=400;R=100;parity=odd
12.0,1.0,3.0,120.0,400.0,1200.0,0.1,even,0.0037033116273939,1.0018499446660631,0.0035632874720739,-0.0016518369123545,1.0017803986856972,-0.0008244506054029,0.0016489012108059,0.0016489012108059,0.0,14.103374728342006,5.633353920970793e-13,2927032872.313886,5.0,1.0,29.0,0.0037033116273939,-1e-05,8.318362529397797e-10,0.0016577611254611,1.0,698.0,0.0,0.0002284432821808,0.0141925766653833,0.0578827996353295,0.0168184219615754,0.0508970616154566,whittaker,6.0,50.0,0.16,2.0064,0.0611997918431645,-0.0134954455121977,,0.2748884057363736,-1.246577091209025,1.502131818450032,50.13608087575647,0.0001240263788162,2.5257949755507676e-06,3.0,0.0066751756386915,-0.0024454331392326,0.0032114860941392545,Rtail=400;R=120;parity=even
12.0,1.0,3.0,120.0,400.0,1200.0,0.1,odd,0.0037033116273939,1.0018499446660631,0.0035632874715249,-0.001651836912498,1.0017803986854237,-0.0008244506054748,0.0016489012109496,0.0016489012109496,0.0,14.103374728342006,5.633353920970793e-13,2927032872.568992,5.0,1.0,23.0,0.0037033116273939,-0.0001,1.8150413371705526e-10,0.0016577611256504,1.0,698.0,0.0,0.0002284432824474,0.0141925766676469,0.0578827996311374,0.0168184220027943,0.0508970616155219,whittaker,6.0,50.0,0.16,2.0064,0.0611997918391338,-0.0134954455142591,,0.2748884058089966,-1.246577091265853,1.502131818450032,50.136080872962694,0.0001240263788427,2.525794976233051e-06,3.0,0.0066751756386915,-0.0024454331392326,0.003211486094635768,Rtail=400;R=120;parity=odd
12.0,1.0,3.0,60.0,800.0,1200.0,0.05,even,0.0105472388308056,1.005259786737143,0.010845857577098,-0.0019229933572493,1.005408758730986,-0.0009563241520177,0.0019126483040355,0.0019126483040355,0.0,14.03688880883854,6.456417475571163e-13,2962398747.095256,5.0,1.0,64.0,0.0105472388308056,-1e-05,8.568812141772186e-07,0.0019460412656627,1.0,2162.0,0.0,0.020310847456293,0.0092767328236131,0.1035793646725875,0.044503317646509,0.1603208734969712,whittaker,6.0,50.0,0.16,2.0064,0.1045487241036987,-0.0091966371361069,,0.0667934676390854,-0.7593179677288145,1.502131818450032,167.92389778286713,1.405595881587459e-05,8.404585797646925e-08,3.0,0.0066751756386915,-0.0024454331392326,0.004203276240880315,Rtail=800;R=60;parity=even
12.0,1.0,3.0,60.0,800.0,1200.0,0.05,odd,0.0105472388308056,1.005259786737143,0.0108458575849235,-0.0019229933666953,1.005408758734882,-0.0009563241567116,0.0019126483134233,0.0019126483134233,0.0,14.03688880883854,6.456417475571163e-13,2962398761.6354885,5.0,0.0,40.0,0.0105472388308056,-0.002,1.1990381207270597e-07,0.0019460412761977,1.0,2150.0,0.0,0.0203108545211937,0.0092767328654948,0.1035793647141116,0.0445033308129142,0.1603208911225241,whittaker,6.0,50.0,0.16,2.0064,0.1045487241447795,-0.0091966371776684,,0.0667934678842152,-0.7593179673823366,1.502131818450032,167.92389785417066,1.4055958826057278e-05,8.40458580011286e-08,3.0,0.0066751756386915,-0.0024454331392326,0.004203276247471057,Rtail=800;R=60;parity=odd
12.0,1.0,3.0,80.0,800.0,1200.0,0.0666666666666666,even,0.0067291447156327,1.003358931148586,0.0066168808429054,-0.0014325725073287,1.003303239572196,-0.000713927978514,0.001427855957028,0.001427855957028,0.0,14.07270157893736,5.998781429917856e-13,2380243343.934656,5.0,1.0,38.0,0.0067291447156327,-0.0001,1.916173002378836e-07,0.001436964566673,1.0,1814.0,0.0,0.0066568985654946,0.0088797644160854,0.0805757190683996,0.0129203519834479,0.104844279131633,whittaker,6.0,50.0,0.16,2.0064,0.0818140076997118,-0.0087550564237533,,0.1034542976853152,-0.966756842872078,1.502131818450032,131.64979355969885,1.8756855092946182e-05,1.434255173539251e-07,3.0,0.0066751756386915,-0.0024454331392326,0.0010145368119868848,Rtail=800;R=80;parity=even
12.0,1.0,3.0,80.0,800.0,1200.0,0.0666666666666666,odd,0.0067291447156327,1.003358931148586,0.0066168808042149,-0.0014325724702377,1.0033032395529016,-0.0007139279600433,0.0014278559200866,0.0014278559200866,0.0,14.07270157893736,5.998781429917856e-13,2380243282.3531218,5.0,1.0,52.0,0.0067291447156327,-1e-05,5.3150421853255914e-08,0.0014369645327181,1.0,1814.0,0.0,0.0066568975712303,0.0088797642147884,0.0805757188061464,0.0129203528041833,0.1048442741421629,whittaker,6.0,50.0,0.16,2.0064,0.0818140074419525,-0.0087550562246578,,0.1034542960304674,-0.966756846346742,1.502131818450032,131.64979311572986,1.875685499177004e-05,1.4342551707405024e-07,3.0,0.0066751756386915,-0.0024454331392326,0.0010145368512397422,Rtail=800;R=80;parity=odd
12.0,1.0,3.0,100.0,800.0,1200.0,0.0833333333333333,even,0.0048212313895412,1.0024077171438484,0.0049127578895462,-0.0011962515361338,1.002453547001,-0.0005966618302227,0.0011933236604455,0.0011933236604455,0.0,14.047245277583976,6.306119284597518e-13,1892326495.250691,5.0,1.0,39.0,0.0048212313895412,-0.001,5.699100918554413e-08,0.0011997478226301,1.0,1706.0,0.0,0.0028159920023345,0.0086343240945227,0.0691663111945731,0.0187656576569542,0.0757764498062782,whittaker,6.0,50.0,0.16,2.0064,0.0706012098337904,-0.0084718911966951,,0.1340408580072625,-1.117040637415614,1.502131818450032,113.77230617481342,2.1919910162611963e-05,1.9439051057368505e-07,3.0,0.0066751756386915,-0.0024454331392326,0.00216022475683038,Rtail=800;R=100;parity=even
12.0,1.0,3.0,100.0,800.0,1200.0,0.0833333333333333,odd,0.0048212313895412,1.0024077171438484,0.0049127578899924,-0.0011962515309274,1.0024535470012208,-0.0005966618276258,0.0011933236552516,0.0011933236552516,0.0,14.047245277583976,6.306119284597518e-13,1892326487.014428,5.0,1.0,44.0,0.0048212313895412,-0.0001,5.0882231513384766e-08,0.0011997478174729,1.0,1706.0,0.0,0.0028159916162462,0.0086343240570646,0.0691663111931292,0.0187656582946115,0.0757764468661231,whittaker,6.0,50.0,0.16,2.0064,0.0706012098325435,-0.0084718911599731,,0.134040857447415,-1.1170406375722417,1.502131818450032,113.77230616583236,2.1919910115069664e-05,1.9439051016905153e-07,3.0,0.0066751756386915,-0.0024454331392326,0.0021602247594770248,Rtail=800;R=100;parity=odd
12.0,1.0,3.0,120.0,800.0,1200.0,0.1,even,0.0037033116273939,1.0018499446660631,0.0034788677931656,-0.0009677656342506,1.001738040170166,-0.0004830432685206,0.0009660865370413,0.0009660865370413,0.0,14.103374728342006,5.633353920970793e-13,1714940248.0199752,5.0,1.0,45.0,0.0037033116273939,-1e-05,4.02116139569441e-09,0.0009934512356223,1.0,1658.0,0.0,0.0013330605655695,0.0083473059692995,0.0578372057265209,0.006540001658163,0.0579840602627896,whittaker,6.0,50.0,0.16,2.0064,0.0595392140002358,-0.0081271280659398,,0.1800542698461078,-1.31907478472642,1.502131818450032,96.1461316370926,2.575822656738404e-05,2.712819455104881e-07,3.0,0.0066751756386915,-0.0024454331392326,0.0035213470573986524,Rtail=800;R=120;parity=even
12.0,1.0,3.0,120.0,800.0,1200.0,0.1,odd,0.0037033116273939,1.0018499446660631,0.0034788677834578,-0.0009677656220259,1.0017380401653175,-0.0004830432624213,0.0009660865248426,0.0009660865248426,0.0,14.103374728342006,5.633353920970793e-13,1714940226.3654125,5.0,0.0,34.0,0.0037033116273939,-0.0001,1.920332689707773e-08,0.000993451225907,1.0,1658.0,0.0,0.0013330605237852,0.0083473058775988,0.0578372056293838,0.006540001672027,0.057984059826957,whittaker,6.0,50.0,0.16,2.0064,0.0595392139064451,-0.0081271279760816,,0.1800542684850482,-1.3190747872618551,1.502131818450032,96.14613146896149,2.575822642389309e-05,2.7128194449271916e-07,3.0,0.0066751756386915,-0.0024454331392326,0.0035213470713402377,Rtail=800;R=120;parity=odd
12.0,1.0,3.0,60.0,400.0,1200.0,0.05,even,0.0105472388308056,1.005259786737143,0.0108648842827327,-0.0032966013702414,1.0054191026478732,-0.0016394165187231,0.0032788330374462,0.0032788330374462,0.0,14.03688880883854,6.456417475571163e-13,5078409272.405697,5.0,1.0,40.0,0.0105472388308056,-1e-05,1.7563300594713465e-08,0.0033118694460089,1.0,914.0,0.0,0.0059155282202428,0.0159068011090065,0.1034636226053734,0.0330632595538184,0.1134378801141513,whittaker,6.0,50.0,0.16,2.0064,0.105401335819205,-0.0156383282271493,,0.1101872801773929,-0.7426552475615429,1.502131818450032,85.24411591081378,6.2262042891438e-05,7.356659615297368e-07,4.0,0.0044829286332729,-0.0019084219910151,0.006531186714570407,Rtail=400;R=60;parity=even
12.0,1.0,3.0,60.0,400.0,1200.0,0.05,odd,0.0105472388308056,1.005259786737143,0.0108648842799949,-0.0032966013730217,1.005419102646514,-0.001639416520108,0.003278833040216,0.003278833040216,0.0,14.03688880883854,6.456417475571163e-13,5078409276.695659,5.0,1.0,22.0,0.0105472388308056,-0.002,1.3694105049620165e-08,0.0033118694485138,1.0,914.0,0.0,0.0059155281598409,0.0159068011241188,0.1034636225944619,0.0330632591529065,0.1134378800446955,whittaker,6.0,50.0,0.16,2.0064,0.1054013358084119,-0.0156383282419399,,0.1101872802991983,-0.7426552476040565,1.502131818450032,85.24411590400935,6.22620429225506e-05,7.35665961955146e-07,4.0,0.0044829286332729,-0.0019084219910151,0.006531186712486104,Rtail=400;R=60;parity=odd
12.0,1.0,3.0,80.0,400.0,1200.0,0.0666666666666666,even,0.0067291447156327,1.003358931148586,0.0066751756346851,-0.0024454331384992,1.003332776677235,-0.0012186550640745,0.002437310128149,0.002437310128149,0.0,14.07270157893736,5.998781429917856e-13,4063008723.727395,5.0,1.0,16.0,0.0067291447156327,-0.002,3.305008535745031e-09,0.002446028596842,1.0,794.0,0.0,0.0017049367721535,0.0151367740807074,0.0805652379381503,0.0212414318565964,0.0790101365174316,whittaker,6.0,50.0,0.16,2.0064,0.0830186483605354,-0.0147282158092914,,0.1657412519932946,-0.9342350014579348,1.502131818450032,67.4519862019095,8.579616198624419e-05,1.2866754027559352e-06,4.0,0.0044829286332729,-0.0019084219910151,0.002257061781990686,Rtail=400;R=80;parity=even
12.0,1.0,3.0,80.0,400.0,1200.0,0.0666666666666666,odd,0.0067291447156327,1.003358931148586,0.0066751756386915,-0.0024454331392326,1.003332776679232,-0.0012186550644375,0.0024373101288751,0.0024373101288751,0.0,14.07270157893736,5.998781429917856e-13,4063008724.937806,5.0,1.0,19.0,0.0067291447156327,-0.002,2.6702909508332622e-09,0.0024460285974868,1.0,794.0,0.0,0.0017049367884931,0.0151367740806021,0.0805652379629984,0.0212414317519529,0.0790101366786775,whittaker,6.0,50.0,0.16,2.0064,0.0830186483846881,-0.0147282158094235,,0.1657412519011945,-0.9342350012022124,1.502131818450032,67.45198622095305,8.579616195095025e-05,1.286675401855383e-06,4.0,0.0044829286332729,-0.0019084219910151,0.002257061786056531,Rtail=400;R=80;parity=odd
12.0,1.0,3.0,100.0,400.0,1200.0,0.0833333333333333,even,0.0048212313895412,1.0024077171438484,0.0044829286332729,-0.0019084219910151,1.0022394100650331,-0.0009520789004352,0.0019041578008704,0.0019041578008704,0.0,14.047245277583976,6.306119284597518e-13,3019539775.470673,5.0,1.0,22.0,0.0048212313895412,-0.001,9.161955667567127e-10,0.0019381752373531,1.0,746.0,0.0,0.0006320604768034,0.0145255566135695,0.0654213502375506,0.0161586431691959,0.0597433857578072,whittaker,6.0,50.0,0.16,2.0064,0.0683928678183631,-0.0139519079393156,,0.2290840786618982,-1.1229802532644326,1.502131818450032,55.84114671353933,0.0001091156315321,1.987110030401193e-06,4.0,0.0044829286332729,-0.0019084219910151,0.0,Rtail=400;R=100;parity=even
12.0,1.0,3.0,100.0,400.0,1200.0,0.0833333333333333,odd,0.0048212313895412,1.0024077171438484,0.0044829286333332,-0.0019084219913101,1.0022394100650631,-0.0009520789005823,0.0019041578011647,0.0019041578011647,0.0,14.047245277583976,6.306119284597518e-13,3019539775.937325,5.0,1.0,45.0,0.0048212313895412,-1e-05,3.6543142986684906e-10,0.0019381752376331,1.0,746.0,0.0,0.0006320604753563,0.0145255566156223,0.0654213502384656,0.0161586432220424,0.0597433857586979,whittaker,6.0,50.0,0.16,2.0064,0.0683928678192085,-0.0139519079412997,,0.2290840786864366,-1.1229802532388995,1.502131818450032,55.84114671451928,0.000109115631541,1.9871100305251593e-06,4.0,0.0044829286332729,-0.0019084219910151,3.0109969200901925e-13,Rtail=400;R=100;parity=odd
12.0,1.0,3.0,120.0,400.0,1200.0,0.1,even,0.0037033116273939,1.0018499446660631,0.0035632874720739,-0.0016518369123545,1.0017803986856972,-0.0008244506054029,0.0016489012108059,0.0016489012108059,0.0,14.103374728342006,5.633353920970793e-13,2927032872.313886,5.0,1.0,29.0,0.0037033116273939,-1e-05,8.318362529397797e-10,0.0016577611254611,1.0,698.0,0.0,0.0002284432821808,0.0141925766653833,0.0578827996353295,0.0168184219615754,0.0508970616154566,whittaker,6.0,50.0,0.16,2.0064,0.0611997918431645,-0.0134954455121977,,0.2748884057363736,-1.246577091209025,1.502131818450032,50.13608087575647,0.0001240263788162,2.5257949755507676e-06,4.0,0.0044829286332729,-0.0019084219910151,0.0009547647710104889,Rtail=400;R=120;parity=even
12.0,1.0,3.0,120.0,400.0,1200.0,0.1,odd,0.0037033116273939,1.0018499446660631,0.0035632874715249,-0.001651836912498,1.0017803986854237,-0.0008244506054748,0.0016489012109496,0.0016489012109496,0.0,14.103374728342006,5.633353920970793e-13,2927032872.568992,5.0,1.0,23.0,0.0037033116273939,-0.0001,1.8150413371705526e-10,0.0016577611256504,1.0,698.0,0.0,0.0002284432824474,0.0141925766676469,0.0578827996311374,0.0168184220027943,0.0508970616155219,whittaker,6.0,50.0,0.16,2.0064,0.0611997918391338,-0.0134954455142591,,0.2748884058089966,-1.246577091265853,1.502131818450032,50.136080872962694,0.0001240263788427,2.525794976233051e-06,4.0,0.0044829286332729,-0.0019084219910151,0.0009547647715007282,Rtail=400;R=120;parity=odd
12.0,1.0,3.0,60.0,800.0,1200.0,0.05,even,0.0105472388308056,1.005259786737143,0.010845857577098,-0.0019229933572493,1.005408758730986,-0.0009563241520177,0.0019126483040355,0.0019126483040355,0.0,14.03688880883854,6.456417475571163e-13,2962398747.095256,5.0,1.0,64.0,0.0105472388308056,-1e-05,8.568812141772186e-07,0.0019460412656627,1.0,2162.0,0.0,0.020310847456293,0.0092767328236131,0.1035793646725875,0.044503317646509,0.1603208734969712,whittaker,6.0,50.0,0.16,2.0064,0.1045487241036987,-0.0091966371361069,,0.0667934676390854,-0.7593179677288145,1.502131818450032,167.92389778286713,1.405595881587459e-05,8.404585797646925e-08,4.0,0.0044829286332729,-0.0019084219910151,0.006362945628314069,Rtail=800;R=60;parity=even
12.0,1.0,3.0,60.0,800.0,1200.0,0.05,odd,0.0105472388308056,1.005259786737143,0.0108458575849235,-0.0019229933666953,1.005408758734882,-0.0009563241567116,0.0019126483134233,0.0019126483134233,0.0,14.03688880883854,6.456417475571163e-13,2962398761.6354885,5.0,0.0,40.0,0.0105472388308056,-0.002,1.1990381207270597e-07,0.0019460412761977,1.0,2150.0,0.0,0.0203108545211937,0.0092767328654948,0.1035793647141116,0.0445033308129142,0.1603208911225241,whittaker,6.0,50.0,0.16,2.0064,0.1045487241447795,-0.0091966371776684,,0.0667934678842152,-0.7593179673823366,1.502131818450032,167.92389785417066,1.4055958826057278e-05,8.40458580011286e-08,4.0,0.0044829286332729,-0.0019084219910151,0.006362945636161182,Rtail=800;R=60;parity=odd
12.0,1.0,3.0,80.0,800.0,1200.0,0.0666666666666666,even,0.0067291447156327,1.003358931148586,0.0066168808429054,-0.0014325725073287,1.003303239572196,-0.000713927978514,0.001427855957028,0.001427855957028,0.0,14.07270157893736,5.998781429917856e-13,2380243343.934656,5.0,1.0,38.0,0.0067291447156327,-0.0001,1.916173002378836e-07,0.001436964566673,1.0,1814.0,0.0,0.0066568985654946,0.0088797644160854,0.0805757190683996,0.0129203519834479,0.104844279131633,whittaker,6.0,50.0,0.16,2.0064,0.0818140076997118,-0.0087550564237533,,0.1034542976853152,-0.966756842872078,1.502131818450032,131.64979355969885,1.8756855092946182e-05,1.434255173539251e-07,4.0,0.0044829286332729,-0.0019084219910151,0.002186363365069961,Rtail=800;R=80;parity=even
12.0,1.0,3.0,80.0,800.0,1200.0,0.0666666666666666,odd,0.0067291447156327,1.003358931148586,0.0066168808042149,-0.0014325724702377,1.0033032395529016,-0.0007139279600433,0.0014278559200866,0.0014278559200866,0.0,14.07270157893736,5.998781429917856e-13,2380243282.3531218,5.0,1.0,52.0,0.0067291447156327,-1e-05,5.3150421853255914e-08,0.0014369645327181,1.0,1814.0,0.0,0.0066568975712303,0.0088797642147884,0.0805757188061464,0.0129203528041833,0.1048442741421629,whittaker,6.0,50.0,0.16,2.0064,0.0818140074419525,-0.0087550562246578,,0.1034542960304674,-0.966756846346742,1.502131818450032,131.64979311572986,1.875685499177004e-05,1.4342551707405024e-07,4.0,0.0044829286332729,-0.0019084219910151,0.0021863633353795876,Rtail=800;R=80;parity=odd
12.0,1.0,3.0,100.0,800.0,1200.0,0.0833333333333333,even,0.0048212313895412,1.0024077171438484,0.0049127578895462,-0.0011962515361338,1.002453547001,-0.0005966618302227,0.0011933236604455,0.0011933236604455,0.0,14.047245277583976,6.306119284597518e-13,1892326495.250691,5.0,1.0,39.0,0.0048212313895412,-0.001,5.699100918554413e-08,0.0011997478226301,1.0,1706.0,0.0,0.0028159920023345,0.0086343240945227,0.0691663111945731,0.0187656576569542,0.0757764498062782,whittaker,6.0,50.0,0.16,2.0064,0.0706012098337904,-0.0084718911966951,,0.1340408580072625,-1.117040637415614,1.502131818450032,113.77230617481342,2.1919910162611963e-05,1.9439051057368505e-07,4.0,0.0044829286332729,-0.0019084219910151,0.0008318292771682756,Rtail=800;R=100;parity=even
12.0,1.0,3.0,100.0,800.0,1200.0,0.0833333333333333,odd,0.0048212313895412,1.0024077171438484,0.0049127578899924,-0.0011962515309274,1.0024535470012208,-0.0005966618276258,0.0011933236552516,0.0011933236552516,0.0,14.047245277583976,6.306119284597518e-13,1892326487.014428,5.0,1.0,44.0,0.0048212313895412,-0.0001,5.0882231513384766e-08,0.0011997478174729,1.0,1706.0,0.0,0.0028159916162462,0.0086343240570646,0.0691663111931292,0.0187656582946115,0.0757764468661231,whittaker,6.0,50.0,0.16,2.0064,0.0706012098325435,-0.0084718911599731,,0.134040857447415,-1.1170406375722417,1.502131818450032,113.77230616583236,2.1919910115069664e-05,1.9439051016905153e-07,4.0,0.0044829286332729,-0.0019084219910151,0.0008318292818562979,Rtail=800;R=100;parity=odd
12.0,1.0,3.0,120.0,800.0,1200.0,0.1,even,0.0037033116273939,1.0018499446660631,0.0034788677931656,-0.0009677656342506,1.001738040170166,-0.0004830432685206,0.0009660865370413,0.0009660865370413,0.0,14.103374728342006,5.633353920970793e-13,1714940248.0199752,5.0,1.0,45.0,0.0037033116273939,-1e-05,4.02116139569441e-09,0.0009934512356223,1.0,1658.0,0.0,0.0013330605655695,0.0083473059692995,0.0578372057265209,0.006540001658163,0.0579840602627896,whittaker,6.0,50.0,0.16,2.0064,0.0595392140002358,-0.0081271280659398,,0.1800542698461078,-1.31907478472642,1.502131818450032,96.1461316370926,2.575822656738404e-05,2.712819455104881e-07,4.0,0.0044829286332729,-0.0019084219910151,0.0013758533905029414,Rtail=800;R=120;parity=even
12.0,1.0,3.0,120.0,800.0,1200.0,0.1,odd,0.0037033116273939,1.0018499446660631,0.0034788677834578,-0.0009677656220259,1.0017380401653175,-0.0004830432624213,0.0009660865248426,0.0009660865248426,0.0,14.103374728342006,5.633353920970793e-13,1714940226.3654125,5.0,0.0,34.0,0.0037033116273939,-0.0001,1.920332689707773e-08,0.000993451225907,1.0,1658.0,0.0,0.0013330605237852,0.0083473058775988,0.0578372056293838,0.006540001672027,0.057984059826957,whittaker,6.0,50.0,0.16,2.0064,0.0595392139064451,-0.0081271279760816,,0.1800542684850482,-1.3190747872618551,1.502131818450032,96.14613146896149,2.575822642389309e-05,2.7128194449271916e-07,4.0,0.0044829286332729,-0.0019084219910151,0.0013758534059453308,Rtail=800;R=120;parity=odd
12.0,1.0,3.0,60.0,400.0,1200.0,0.05,even,0.0105472388308056,1.005259786737143,0.0108648842827327,-0.0032966013702414,1.0054191026478732,-0.0016394165187231,0.0032788330374462,0.0032788330374462,0.0,14.03688880883854,6.456417475571163e-13,5078409272.405697,5.0,1.0,40.0,0.0105472388308056,-1e-05,1.7563300594713465e-08,0.0033118694460089,1.0,914.0,0.0,0.0059155282202428,0.0159068011090065,0.1034636226053734,0.0330632595538184,0.1134378801141513,whittaker,6.0,50.0,0.16,2.0064,0.105401335819205,-0.0156383282271493,,0.1101872801773929,-0.7426552475615429,1.502131818450032,85.24411591081378,6.2262042891438e-05,7.356659615297368e-07,5.0,0.0044829286333332,-0.0019084219913101,0.006531186714448783,Rtail=400;R=60;parity=even
12.0,1.0,3.0,60.0,400.0,1200.0,0.05,odd,0.0105472388308056,1.005259786737143,0.0108648842799949,-0.0032966013730217,1.005419102646514,-0.001639416520108,0.003278833040216,0.003278833040216,0.0,14.03688880883854,6.456417475571163e-13,5078409276.695659,5.0,1.0,22.0,0.0105472388308056,-0.002,1.3694105049620165e-08,0.0033118694485138,1.0,914.0,0.0,0.0059155281598409,0.0159068011241188,0.1034636225944619,0.0330632591529065,0.1134378800446955,whittaker,6.0,50.0,0.16,2.0064,0.1054013358084119,-0.0156383282419399,,0.1101872802991983,-0.7426552476040565,1.502131818450032,85.24411590400935,6.22620429225506e-05,7.35665961955146e-07,5.0,0.0044829286333332,-0.0019084219913101,0.006531186712364481,Rtail=400;R=60;parity=odd
