D,ell,eta_cap,Nz,zmax,z_cap_frac,z_cap_start,cap_power,N_target,seed_E,seed_omega_real,seed_bound,E_cap_real,E_cap_imag,omega_cap_real,omega_cap_imag,Gamma_cap,Gamma_cap_narrow,Gamma_cap_over_eta,rel_Gamma_exact_vs_narrow,S_seed,Gamma_wkb_seed,rel_Gamma_cap_vs_wkb,candidate_overlap,candidate_seed_dist,candidate_interior_weight
6.0,1.0,0.0001,1201.0,80.0,0.75,60.0,2.0,3.0,0.006675397408684312,1.003332147102187,0.0,0.006675401576602347,-2.871217844720295e-06,1.0033321491802452,-1.4308411462077502e-06,2.8616822924155004e-06,2.8616822924155004e-06,0.028616822924155003,0.0,11.684850011539648,7.113985303421259e-11,40225.148499902854,0.9999998146486715,2.8712208698358614e-06,0.7597550880712305
6.0,1.0,0.0003,1201.0,80.0,0.75,60.0,2.0,3.0,0.006675397408684312,1.003332147102187,0.0,0.006675434919436038,-8.61351954636884e-06,1.0033321658044565,-4.292456596097789e-06,8.584913192195578e-06,8.584913192195578e-06,0.028616377307318593,0.0,11.684850011539648,7.113985303421259e-11,120675.56631321574,0.9999983318556096,8.613601223191907e-06,0.7597579477422546
6.0,1.0,0.001,1201.0,80.0,0.75,60.0,2.0,3.0,0.006675397408684312,1.003332147102187,0.0,0.006675814137279954,-2.870665193052101e-05,1.0033323548764546,-1.4305654447900172e-05,2.8611308895800344e-05,2.8611308895800344e-05,0.028611308895800342,0.0,11.684850011539648,7.113985303421259e-11,402182.9753034152,0.9999814671523178,2.8709676553080705e-05,0.7597904737597242
12.0,1.0,0.0001,1201.0,80.0,0.75,60.0,2.0,3.0,0.006728738093453438,1.0033587285180976,0.0,0.0067287423061866075,-2.9178760552496355e-06,1.0033587306184668,-1.4540542510907674e-06,2.9081085021815347e-06,2.9081085021815347e-06,0.029081085021815344,0.0,14.039315646234174,6.413005366883295e-13,4534703.613220788,0.9999983570926874,2.9178790963506234e-06,0.756279651433729
12.0,1.0,0.0003,1201.0,80.0,0.75,60.0,2.0,3.0,0.006728738093453438,1.0033587285180976,0.0,0.0067287760078726605,-8.75349363166266e-06,1.0033587474213301,-4.362095638354412e-06,8.724191276708824e-06,8.724191276708824e-06,0.029080637589029415,0.0,14.039315646234174,6.413005366883295e-13,13603903.530877944,0.9999974092759417,8.753575741532355e-06,0.7562825116648011
12.0,1.0,0.001,1201.0,80.0,0.75,60.0,2.0,3.0,0.006728738093453438,1.0033587285180976,0.0,0.006729159307942913,-2.9173211490976906e-05,1.0033589385256354,-1.4537774255464782e-05,2.9075548510929563e-05,2.9075548510929563e-05,0.029075548510929562,0.0,14.039315646234174,6.413005366883295e-13,45338411.87748712,0.999980663411207,2.917625216410446e-05,0.7563150441294049
18.0,1.0,0.0001,1201.0,80.0,0.75,60.0,2.0,3.0,0.006829213867962111,1.0034087969855368,0.0,0.0068292181677634825,-3.0153748245163637e-06,1.0034087991292588,-1.5025654683978528e-06,3.0051309367957055e-06,3.0051309367957055e-06,0.030051309367957055,0.0,15.571268534031098,2.995338461591919e-14,100326922.82945538,0.9999998142846372,3.0153778901853956e-06,0.7489956566905102
18.0,1.0,0.0003,1201.0,80.0,0.75,60.0,2.0,3.0,0.006829213867962111,1.0034087969855368,0.0,0.006829252565791487,-9.04598911635499e-06,1.0034088162788437,-4.507628879474157e-06,9.015257758948315e-06,9.015257758948315e-06,0.030050859196494386,0.0,15.571268534031098,2.995338461591919e-14,300976261.7678816,0.9999982959109883,9.046071888682476e-06,0.7489985102701596
18.0,1.0,0.001,1201.0,80.0,0.75,60.0,2.0,3.0,0.006829213867962111,1.0034087969855368,0.0,0.006829643787486853,-3.014816520933474e-05,1.0034090113274714,-1.5022869472464615e-05,3.004573894492923e-05,3.004573894492923e-05,0.03004573894492923,0.0,15.571268534031098,2.995338461591919e-14,1003083267.558604,0.99998144792988,3.0151230427415338e-05,0.7490309672285252
