D,ell,eta_cap,Nz,zmax,z_cap_frac,z_cap_start,cap_power,N_target,seed_E,seed_omega_real,seed_bound,E_cap_real,E_cap_imag,omega_cap_real,omega_cap_imag,Gamma_cap,Gamma_cap_narrow,Gamma_cap_over_eta,rel_Gamma_exact_vs_narrow,S_seed,Gamma_wkb_seed,rel_Gamma_cap_vs_wkb,candidate_overlap,candidate_seed_dist,candidate_interior_weight
6.0,1.0,0.0001,1201.0,80.0,0.75,60.0,2.0,3.0,0.006675397408684312,1.003332147102187,0.0,0.006675401576602347,-2.871217844720295e-06,1.0033321491802452,-1.4308411462077502e-06,2.8616822924155004e-06,2.8616822924155004e-06,0.028616822924155003,0.0,11.684850011539648,7.113985303421259e-11,40225.148499902854,0.9999998146486715,2.8712208698358614e-06,0.7597550880712305
6.0,1.0,0.0003,1201.0,80.0,0.75,60.0,2.0,3.0,0.006675397408684312,1.003332147102187,0.0,0.006675434919436038,-8.61351954636884e-06,1.0033321658044565,-4.292456596097789e-06,8.584913192195578e-06,8.584913192195578e-06,0.028616377307318593,0.0,11.684850011539648,7.113985303421259e-11,120675.56631321574,0.9999983318556096,8.613601223191907e-06,0.7597579477422546
6.0,1.0,0.001,1201.0,80.0,0.75,60.0,2.0,3.0,0.006675397408684312,1.003332147102187,0.0,0.006675814137279954,-2.870665193052101e-05,1.0033323548764546,-1.4305654447900172e-05,2.8611308895800344e-05,2.8611308895800344e-05,0.028611308895800342,0.0,11.684850011539648,7.113985303421259e-11,402182.9753034152,0.9999814671523178,2.8709676553080705e-05,0.7597904737597242
