D,ell,N_target,R,R_tail,n_half,h,parity,seed_E,seed_omega,E_dtn_real,E_dtn_imag,omega_dtn_real,omega_dtn_imag,Gamma_dtn,Gamma_dtn_narrow,rel_Gamma_exact_vs_narrow,S_seed,Gamma_geo_seed,Gamma_dtn_over_geo,root_candidate_count,root_success,root_nfev,guess_E_real,guess_E_imag,residual_abs,seed_dist,dtn_success,dtn_nfev,dtn_status,dtn_residual_abs,m_tail_real,m_tail_imag,m_R_real,m_R_imag,tail_mode,coulomb_order,whittaker_dps,coulomb_A,coulomb_B,coulomb_k_real,coulomb_k_imag,coulomb_next_term_abs,whittaker_kappa_real,whittaker_kappa_imag,whittaker_mu,whittaker_x_abs,whittaker_U_abs,whittaker_U_shift_abs
6.0,1.0,3.0,60.0,800.0,1200.0,0.05,even,0.010386311090284001,1.0051797406883427,0.010033663904597683,-0.002004696524491139,1.0050048052745606,-0.000997356686241649,0.001994713372483298,0.001994713372483298,0.0,11.653338743215443,7.590708309625106e-11,26278356.262932386,5.0,1.0,59.0,0.010386311090284001,-1e-05,9.81366517228877e-07,0.002035477386973221,1.0,2018.0,0.0,0.015320845859505269,0.010051575682588866,0.09965666086893452,0.0041761534887153305,0.14873560887798534,whittaker,6.0,80.0,0.16,2.0064,0.10066189538538346,-0.009957573900313373,,0.0778545945862338,-0.7870382016712196,1.502131818450032,161.8451246687051,1.5120850976878522e-05,9.383238974748639e-08
6.0,1.0,3.0,60.0,800.0,1200.0,0.05,odd,0.010386311090284001,1.0051797406883427,0.010033663907285328,-0.0020046965768186907,1.0050048052759235,-0.00099735671227378,0.00199471342454756,0.00199471342454756,0.0,11.653338743215443,7.590708309625106e-11,26278356.94882703,5.0,1.0,57.0,0.010386311090284001,-0.001,5.710553669260547e-07,0.0020354774380438308,1.0,2018.0,0.0,0.01532085038498609,0.010051575941144666,0.0996566609084815,0.004176120664988531,0.14873562157100198,whittaker,6.0,80.0,0.16,2.0064,0.10066189542406609,-0.009957574156404227,,0.07785459649045083,-0.7870382009823399,1.502131818450032,161.84512477063225,1.5120851091858596e-05,9.383239039946896e-08
