D,eta,coeff_l1,coeff_l2,coeff_norm_q2,coeff_norm_neff,coeff_norm_coherence,coeff_participation_access_parented,coeff_participation_access_parented_norm,coeff_participation_access_parented_norm_residual,eymh_parented_prefactor_diag,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
15.2,1.15,0.4601576251820758,0.3015150870733361,0.4293434581852343,2.3291376191612168,0.8094708473788151,0.8094708473788151,0.8094708473788151,0.0,0.0417227117093466,1.2111396378236896e-05,1.2111378177263922e-05,1.8200972973992833e-11
16.0,1.15,0.4757545680736621,0.3123675064253823,0.43108783494432584,2.3197128727354324,0.8102917961175913,0.8102917961175913,0.8102917961175913,0.0,0.043499608404553,1.768339918434975e-06,1.768318612374339e-06,2.1306060635907945e-11
16.8,1.15,0.4897804336620548,0.3214593528976459,0.4307737882246454,2.3214040114216683,0.8101441817527277,0.8101441817527278,0.8101441817527277,-1.1102230246251565e-16,0.0429967306925387,3.488442523712286e-07,3.488377884762437e-07,6.463894984904034e-12
17.6,1.15,0.4410367983505292,0.2876304861315658,0.4253242814964862,2.3511472152061024,0.807569752807658,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.15,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.15,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.15,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.34,0.5388313145702636,0.3857203463759128,0.5124357751455838,1.9514640634056013,0.8460769440035245,0.8460769440035245,0.8460769440035245,0.0,0.0433243983435429,2.631552103015893,2.631552244673955,1.4165806216936971e-07
4.8,1.34,0.5498198315781759,0.3965372461718981,0.5201482857605677,1.9225286853301589,0.8492426422639465,0.8492426422639465,0.8492426422639465,0.0,0.0392199017676219,13.812938838882449,13.81294183361318,2.99473073184231e-06
5.6,1.34,0.5468292108264858,0.3979726306474925,0.529667102505468,1.8879783080159798,0.8531015871963645,0.8531015871963644,0.8531015871963645,1.1102230246251565e-16,0.0448967276155091,57.98944920872863,57.989378252349695,7.095637893428375e-05
6.4,1.34,0.5249816242679175,0.372655179387932,0.5038788377475155,1.9846040855184353,0.8425225426351532,0.8425225426351532,0.8425225426351532,0.0,0.0493701261496686,59.87885191356253,59.878071344315885,0.0007805692466433811
7.2,1.34,0.5085809317316451,0.3470600953934085,0.4656817490300352,2.147389289107619,0.8260803740573597,0.8260803740573597,0.8260803740573597,0.0,0.0543924284305855,3.531493764556257,3.531396321455779,9.744310047832272e-05
8.0,1.34,0.5340456122814372,0.3605063277093812,0.45568956272043437,2.1944764194950417,0.8216129396152959,0.821612939615296,0.8216129396152959,-1.1102230246251565e-16,0.0579949942229298,2.324652136700264,2.324543253192366,0.00010888350789794998
8.8,1.34,0.4659139785801463,0.3128373894465296,0.45084351300079106,2.218064519425048,0.8194198047198448,0.8194198047198448,0.8194198047198448,0.0,0.0457081664863228,1.5837000263683558,1.5836905219731847,9.504395171111568e-06
9.6,1.34,0.4654103915533039,0.3110229146979194,0.44659373077626036,2.239171602928281,0.8174819186322846,0.8174819186322847,0.8174819186322846,-1.1102230246251565e-16,0.0411393810718783,1.0000000001069416,1.0000000001069425,8.881784197001252e-16
10.4,1.34,0.4844721658407972,0.3229405192489161,0.4443318213876435,2.2505702987398264,0.8164448505700463,0.8164448505700462,0.8164448505700463,1.1102230246251565e-16,0.0443592616297141,0.4950631407072167,0.495054994530259,8.146176957712914e-06
11.2,1.34,0.5036498148648577,0.3353439334773654,0.4433263559200368,2.255674598738206,0.8159825808273944,0.8159825808273944,0.8159825808273944,0.0,0.0459252714680822,0.1519945933840364,0.1519899284281823,4.664955854105646e-06
12.0,1.34,0.5221458960718355,0.347502362433256,0.4429266227710278,2.257710303670215,0.8157985822739422,0.8157985822739423,0.8157985822739422,-1.1102230246251565e-16,0.0457444392332702,0.0381623025790235,0.0381608433144709,1.4592645525973724e-06
12.8,1.34,0.4340746086355084,0.2840868937669081,0.42832520524414763,2.3346746531761884,0.8089904743055596,0.8089904743055596,0.8089904743055596,0.0,0.0392926831207772,0.0023614037282157,0.0023614439033561,4.017514039977507e-08
13.6,1.34,0.4287133888843304,0.2799036785063636,0.42626837975635806,2.3459398995805634,0.808017523729037,0.808017523729037,0.808017523729037,0.0,0.0396208010826581,0.0001779149917968,0.0001779185530531,3.5612563000007695e-09
14.4,1.34,0.4446108793449305,0.2908155866940934,0.42783389470313093,2.3373557176761057,0.8087583862655682,0.8087583862655682,0.8087583862655682,0.0,0.0396851323821532,4.388010626682965e-05,4.388063850407364e-05,5.322372439897269e-10
15.2,1.34,0.4601604749284071,0.3015248919256597,0.4293660638202978,2.3290149927138377,0.8094815021593519,0.8094815021593518,0.8094815021593519,1.1102230246251565e-16,0.0417227099279373,1.2112911687898617e-05,1.211289345454328e-05,1.8233355336639764e-11
16.0,1.34,0.4757973517398619,0.3124170346996387,0.43114700249673055,2.3193945318165192,0.8103195981749823,0.8103195981749823,0.8103195981749823,0.0,0.0434998658975822,1.7689582222445797e-06,1.7689368990383245e-06,2.1323206255226927e-11
16.8,1.34,0.4913732508925202,0.3232848578384835,0.43286024907572324,2.310214444812795,0.8111233920853818,0.8111233920853816,0.8111233920853818,1.1102230246251565e-16,0.0430236376222913,3.513585354118934e-07,3.5135197475834113e-07,6.560653552278571e-12
17.6,1.34,0.4410367983505291,0.2876304861315658,0.4253242814964864,2.3511472152061015,0.8075697528076581,0.8075697528076582,0.8075697528076581,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.34,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.34,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.34,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.53,0.539600367380543,0.3864147491823633,0.5128175933288054,1.950011101430418,0.8462345039127046,0.8462345039127047,0.8462345039127046,-1.1102230246251565e-16,0.043324358444099,2.6696190801249746,2.6696192249287676,1.4480379295633838e-07
4.8,1.53,0.5498560085537688,0.3965582179672932,0.5201348559349276,1.922578324812569,0.849237160514149,0.849237160514149,0.849237160514149,0.0,0.0392200420710923,13.825228706848948,13.825231706529934,2.9996809853827244e-06
5.6,1.53,0.5468306312049689,0.3979721845492114,0.5296631634862072,1.8879923486052295,0.8531000011091132,0.8531000011091132,0.8531000011091132,0.0,0.0448967210511118,57.992446020531816,57.99237505855652,7.096197529676829e-05
6.4,1.53,0.524981691757917,0.3726550738153081,0.503878422697314,1.9846057202586593,0.8425223691364702,0.8425223691364702,0.8425223691364702,0.0,0.0493701248926051,59.8790042860856,59.87822371347947,0.0007805726061320684
7.2,1.53,0.508580939613542,0.3470600897724526,0.46568171951164583,2.147389425225209,0.8260803609665724,0.8260803609665724,0.8260803609665724,0.0,0.0543924281693956,3.5314940709997975,3.531396627882916,9.744311688164586e-05
8.0,1.53,0.5340456129865254,0.3605063272826946,0.4556895604384751,2.194476430484334,0.8216129385866969,0.8216129385866969,0.8216129385866969,0.0,0.057994994177247,2.3246521335216923,2.3245432500134355,0.00010888350825677406
8.8,1.53,0.4659139785675425,0.3128373893503944,0.4508435127480941,2.218064520668269,0.819419804605024,0.819419804605024,0.819419804605024,0.0,0.0457081664916892,1.5837000235755976,1.58369051918054,9.504395057646775e-06
9.6,1.53,0.4654103915254441,0.311022914629097,0.44659373063208485,2.239171603651161,0.8174819185663069,0.817481918566307,0.8174819185663069,-1.1102230246251565e-16,0.0411393810743978,0.9999999985709612,0.9999999985710004,3.9190872769268026e-14
10.4,1.53,0.4844721655481628,0.3229405189266227,0.4443318210375376,2.250570300513136,0.8164448504092193,0.8164448504092193,0.8164448504092193,0.0,0.0443592616345609,0.4950631384269214,0.4950549922500498,8.146176871615118e-06
11.2,1.53,0.5036498122243913,0.3353439281233069,0.4433263464122741,2.255674647114349,0.8159825764524183,0.8159825764524183,0.8159825764524183,0.0,0.0459252716667014,0.1519945744396834,0.1519899094849276,4.664954755789763e-06
12.0,1.53,0.5221458532405683,0.3475023093377522,0.4429265600858625,2.2577106231925836,0.8157985534099785,0.8157985534099785,0.8157985534099785,0.0,0.0457444396864816,0.0381622771769213,0.0381608179139123,1.4592630089987901e-06
12.8,1.53,0.4340747036053441,0.2840870812344012,0.4283255831195043,2.334672593490631,0.8089906527315891,0.8089906527315891,0.8089906527315891,0.0,0.0392926785306383,0.0023614113794512,0.0023614515546179,4.017516669991769e-08
13.6,1.53,0.4287134432423762,0.2799039667385464,0.42626914956443906,2.345935663000238,0.8080178885332471,0.8080178885332471,0.8080178885332471,0.0,0.0396208028683327,0.0001779149860174,0.0001779185472681,3.5612507000152335e-09
14.4,1.53,0.4446132180506422,0.2908186579449618,0.42783843033063745,2.337330938754592,0.8087605297447579,0.808760529744758,0.8087605297447579,-1.1102230246251565e-16,0.0396850382876976,4.388218367425233e-05,4.38827159132815e-05,5.322390291692615e-10
15.2,1.53,0.4601760972938615,0.3015410953061833,0.4293830562593363,2.3289228240902586,0.8094895109786933,0.8094895109786931,0.8094895109786933,1.1102230246251565e-16,0.0417227086436403,1.2114760444361604e-05,1.2114742185601987e-05,1.825875961655645e-11
16.0,1.53,0.4754926416048454,0.3120978923206837,0.43081822847185447,2.32116455134008,0.8101650753260793,0.8101650753260794,0.8101650753260793,-1.1102230246251565e-16,0.043512697004019,1.7573064231024236e-06,1.7572853786639142e-06,2.1044438509484323e-11
16.8,1.53,0.4913478489597752,0.3232566327408648,0.4328294185059201,2.3103790020832937,0.8111089485875242,0.8111089485875242,0.8111089485875242,0.0,0.0430333508371845,3.501931927911892e-07,3.50186667186594e-07,6.525604595182505e-12
17.6,1.53,0.4410367983505292,0.2876304861315658,0.4253242814964862,2.3511472152061024,0.807569752807658,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.53,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.53,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.53,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.72,0.5403587428329503,0.387098221205988,0.5131897647911083,1.9485969296504688,0.8463879983815119,0.846387998381512,0.8463879983815119,-1.1102230246251565e-16,0.0433243808849063,2.7079165473131046,2.707916695317909,1.480048044122384e-07
4.8,1.72,0.5498921393244803,0.3965791351975836,0.5201213723300462,1.922628165653312,0.8492316567060934,0.8492316567060934,0.8492316567060934,0.0,0.0392201820886632,13.837520666757728,13.837523671395694,3.0046379659864897e-06
5.6,1.72,0.5468320513442106,0.3979717382287375,0.529659224374081,1.8880063897343413,0.8530984149756218,0.8530984149756218,0.8530984149756218,0.0,0.0448967144866193,57.99544276966004,57.99537180208862,7.09675714176683e-05
6.4,1.72,0.5249817592466957,0.3726549682423529,0.5038780076488375,1.9846073549947822,0.8425221956384009,0.842522195638401,0.8425221956384009,-1.1102230246251565e-16,0.0493701236355753,59.87915665751493,59.878376081549355,0.000780575965578123
7.2,1.72,0.5085809474957474,0.3470600841517522,0.4656816899933789,2.147389561342251,0.826080347875839,0.826080347875839,0.826080347875839,0.0,0.0543924279082017,3.531494377484091,3.5313969343508025,9.744313328852172e-05
8.0,1.72,0.5340456136973406,0.3605063268654692,0.45568955817066065,2.194476441405509,0.8216129375644738,0.8216129375644738,0.8216129375644738,0.0,0.057994994131626,2.324652130737945,2.324543247229297,0.00010888350864801666
8.8,1.72,0.4659139785683167,0.3128373892812882,0.4508435125474119,2.2180645216555877,0.8194198045138377,0.8194198045138377,0.8194198045138377,0.0,0.0457081664964575,1.5837000214519683,1.583690517057006,9.50439496238964e-06
9.6,1.72,0.465410391573605,0.311022914712782,0.44659373077998177,2.239171602909622,0.8174819186339876,0.8174819186339876,0.8174819186339876,0.0,0.041139381072291,1.0000000001047302,1.000000000104734,3.774758283725532e-15
10.4,1.72,0.4844721655696946,0.3229405188418555,0.4443318207647807,2.2505703018946677,0.8164448502839239,0.816444850283924,0.8164448502839239,-1.1102230246251565e-16,0.0443592616383369,0.4950631371507266,0.4950549909739138,8.146176812773298e-06
11.2,1.72,0.5036498070834016,0.3353439222000231,0.4433263398015324,2.2556746807502535,0.8159825734105001,0.8159825734105001,0.8159825734105001,0.0,0.045925271783807,0.1519945601319198,0.1519898951779386,4.664953981214914e-06
12.0,1.72,0.5221458667156461,0.3475023158135629,0.44292655373269063,2.2577106555763358,0.8157985504846017,0.8157985504846018,0.8157985504846017,-1.1102230246251565e-16,0.0457444407344607,0.0381622660927206,0.0381608068304902,1.459262230399383e-06
12.8,1.72,0.4340747490254074,0.2840871078249638,0.42832557366509955,2.3346726450237196,0.8089906482673885,0.8089906482673884,0.8089906482673885,1.1102230246251565e-16,0.0392926743288292,0.0023614148968367,0.0023614550720347,4.017519799996705e-08
13.6,1.72,0.4287133180164623,0.2799034995605971,0.4262679756468476,2.345942123572696,0.8080173322254576,0.8080173322254577,0.8080173322254576,-1.1102230246251565e-16,0.0396208183008895,0.0001779138980151,0.0001779174592608,3.5612457000000746e-09
14.4,1.72,0.4446100689419889,0.2908144686068913,0.4278321645958226,2.337365169691508,0.8087575686346289,0.808757568634629,0.8087575686346289,-1.1102230246251565e-16,0.0396850167308408,4.388155334759192e-05,4.388208559184386e-05,5.32244251940533e-10
15.2,1.72,0.4601762766948497,0.3015458614971727,0.4293962953133118,2.328851019243991,0.8094957506004383,0.8094957506004383,0.8094957506004383,0.0,0.0417227076755912,1.211556943904155e-05,1.2115551161443887e-05,1.8277597663184705e-11
16.0,1.72,0.4755551164969375,0.3121663634708123,0.4308940459923897,2.3207561332088162,0.8102007171872567,0.8102007171872567,0.8102007171872567,0.0,0.0435114288300868,1.759012384724289e-06,1.7589912980920306e-06,2.1086632258470725e-11
16.8,1.72,0.4902415422637705,0.3219880761127933,0.4313793568160565,2.318145233886117,0.8104287507486652,0.8104287507486652,0.8104287507486652,0.0,0.0430340776678436,3.463207335084795e-07,3.463143367077418e-07,6.396800737687231e-12
17.6,1.72,0.4418286908089701,0.2885859220878304,0.42662122132936536,2.3439996652861477,0.8081846799933511,0.8081846799933511,0.8081846799933511,0.0,0.0404386368835171,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.72,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.72,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.72,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.91,0.5411066020431751,0.3877708399386814,0.5135522415313131,1.9472215660439807,0.846537414229187,0.8465374142291872,0.846537414229187,-1.1102230246251565e-16,0.0433244628557501,2.746439031940409,2.7464391832019213,1.5126151220457018e-07
4.8,1.91,0.5499282239310364,0.3965999979114303,0.5201078350058518,1.9226782076619724,0.8492261308629571,0.8492261308629572,0.8492261308629571,-1.1102230246251565e-16,0.0392203218205325,13.849814704927338,13.849817714528992,3.0096016541136805e-06
5.6,1.91,0.5468334712442358,0.3979712916861118,0.5296552851691477,1.888020431403126,0.8530968287959129,0.8530968287959129,0.8530968287959129,0.0,0.0448967079220321,57.998439456096534,57.99836848292928,7.097316725435121e-05
6.4,1.91,0.5249818267341633,0.3726548626689076,0.5038775926018303,1.9846089897278112,0.8425220221408388,0.8425220221408388,0.8425220221408388,0.0,0.0493701223785763,59.87930902770516,59.878528448380095,0.0007805793250668103
7.2,1.91,0.5085809553777434,0.3470600785305608,0.46568166047417986,2.1473896974636086,0.8260803347846915,0.8260803347846915,0.8260803347846915,0.0,0.0543924276470042,3.531494683930879,3.5313972407811858,9.744314969317713e-05
8.0,1.91,0.5340456144057576,0.3605063264442782,0.4556895558969138,2.1944764523552527,0.8216129365395766,0.8216129365395766,0.8216129365395766,0.0,0.0579949940859673,2.324652127806064,2.3245432442970357,0.00010888350902815702
8.8,1.91,0.4659139785589525,0.3128373891967104,0.450843512321757,2.2180645227657667,0.8194198044113042,0.8194198044113044,0.8194198044113042,-1.1102230246251565e-16,0.0457081665014607,1.5837000189827817,1.583690514587924,9.504394857584586e-06
9.6,1.91,0.4654103916120142,0.3110229147540673,0.4465937308248312,2.2391716026847517,0.8174819186545116,0.8174819186545117,0.8174819186545116,-1.1102230246251565e-16,0.0411393810748158,0.9999999998666108,0.9999999998666328,2.19824158875781e-14
10.4,1.91,0.4844721659430788,0.322940519481442,0.44433182183989095,2.2505702964491627,0.8164448507777937,0.8164448507777937,0.8164448507777937,0.0,0.0443592616126883,0.4950631446735358,0.4950549984964067,8.146177129075838e-06
11.2,1.91,0.5036498080985664,0.3353439232021518,0.4433263406640188,2.255674676361864,0.8159825738073713,0.8159825738073713,0.8159825738073713,0.0,0.0459252716840258,0.1519945656417443,0.1519899006874554,4.66495428888547e-06
12.0,1.91,0.5221458575734037,0.3475023088468252,0.44292655148346455,2.25771066704122,0.8157985494489247,0.8157985494489247,0.8157985494489247,0.0,0.0457444413926376,0.0381622569527426,0.0381607976910724,1.4592616702016614e-06
12.8,1.91,0.4340746197151502,0.284086979059045,0.4283254405727448,2.3346733704699583,0.8089905854235558,0.8089905854235558,0.8089905854235558,0.0,0.0392926810028237,0.0023614074231625,0.0023614475983064,4.0175143900013366e-08
13.6,1.91,0.4287122350676932,0.2799023011573001,0.4262664790659289,2.34595035995156,0.8080166230090828,0.8080166230090828,0.8080166230090828,0.0,0.0396208945869131,0.0001779084343979,0.0001779119955826,3.56118469999403e-09
14.4,1.91,0.4446169057525908,0.2908232175052129,0.42784474877561096,2.3372964208670552,0.8087635157321317,0.8087635157321317,0.8087635157321317,0.0,0.0396849281328525,4.388485570919386e-05,4.3885387950704e-05,5.322415101423165e-10
15.2,1.91,0.460176420399855,0.3015496795575044,0.429406900898493,2.3287935007741964,0.8095007489531927,0.8095007489531926,0.8095007489531927,1.1102230246251565e-16,0.0417227069206722,1.2116217485067828e-05,1.2116199192382124e-05,1.8292685703526017e-11
16.0,1.91,0.4756050854519726,0.3122211513305756,0.4309547405281514,2.3204292839996654,0.8102292463347305,0.8102292463347305,0.8102292463347305,0.0,0.0435104170036748,1.7603774505239973e-06,1.7603563301032962e-06,2.1120420701104054e-11
16.8,1.91,0.4914648746662304,0.3233960810855746,0.43299665141008775,2.3094866825030196,0.8111872845614223,0.8111872845614223,0.8111872845614223,0.0,0.0429892169332644,3.5557796609861114e-07,3.555712759819993e-07,6.690116611841557e-12
17.6,1.91,0.4417361418233043,0.2884107038398475,0.4262818888307257,2.345865555637281,0.8080239254700617,0.8080239254700619,0.8080239254700617,-1.1102230246251565e-16,0.0404728338204473,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.91,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.91,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.91,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.1,0.5418441046355835,0.3884326845096482,0.5139049815637575,1.9458850096317566,0.8466827406089444,0.8466827406089446,0.8466827406089444,-1.1102230246251565e-16,0.0433246016372041,2.785180956269893,2.785181110844213,1.5457432001042548e-07
4.8,2.1,0.5499642624141616,0.396620806157541,0.5200942440223639,1.9227284506478797,0.8492205830079513,0.8492205830079513,0.8492205830079513,0.0,0.0392204612668997,13.862110807668438,13.862113822240527,3.0145720888441474e-06
5.6,2.1,0.5468348909050605,0.3979708449213627,0.5296513458714484,1.8880344736114576,0.8530952425700024,0.8530952425700025,0.8530952425700024,-1.1102230246251565e-16,0.0448967013573506,58.00143607981104,58.00136510104814,7.097876290629301e-05
6.4,2.1,0.5249818942204559,0.3726547570952299,0.5038771775567275,1.9846106244560324,0.8425218486439655,0.8425218486439655,0.8425218486439655,0.0,0.0493701211216125,59.879461396861686,59.8786808141772,0.0007805826844844432
7.2,2.1,0.5085809632599883,0.3470600729099493,0.46568163095608306,2.1473898335799007,0.8260803216940321,0.826080321694032,0.8260803216940321,1.1102230246251565e-16,0.0543924273858104,3.531494990419022,3.5313975472529235,9.744316609827663e-05
8.0,2.1,0.5340456151152255,0.3605063260244666,0.4556895536248604,2.194476463296841,0.8216129355154427,0.8216129355154428,0.8216129355154427,-1.1102230246251565e-16,0.0579949940403214,2.3246521249152052,2.3245432414057956,0.00010888350940962965
8.8,2.1,0.4659139785382343,0.3128373890938964,0.45084351206551376,2.2180645240264347,0.819419804294872,0.8194198042948722,0.819419804294872,-1.1102230246251565e-16,0.0457081665065006,1.5837000160794863,1.5836905116847384,9.504394747894551e-06
9.6,2.1,0.4654103915378921,0.3110229146283638,0.44659373060608987,2.239171603781497,0.8174819185544111,0.8174819185544111,0.8174819185544111,0.0,0.041139381075153,0.9999999982883636,0.9999999982884128,4.9182879990894435e-14
10.4,2.1,0.484472165907004,0.3229405193498306,0.4443318215438961,2.2505702979483964,0.8164448506418235,0.8164448506418236,0.8164448506418235,-1.1102230246251565e-16,0.04435926161776,0.4950631430270493,0.4950549968499924,8.146177056911341e-06
11.2,2.1,0.5036498088037761,0.3353439239388765,0.44332634137043675,2.255674672767561,0.8159825741324279,0.8159825741324279,0.8159825741324279,0.0,0.0459252716023004,0.1519945700785559,0.1519899051240172,4.664954538713406e-06
12.0,2.1,0.5221458706675841,0.3475023283900836,0.44292657908805494,2.2577105263335246,0.815798562159714,0.815798562159714,0.815798562159714,0.0,0.0457444406866391,0.0381622729123122,0.0381608136496297,1.4592626825030153e-06
12.8,2.1,0.4340746642168769,0.2840870098928235,0.4283254457259173,2.3346733423815627,0.8089905878567921,0.8089905878567921,0.8089905878567921,0.0,0.039292677337651,0.0023614106588717,0.0023614508340433,4.017517160007783e-08
13.6,2.1,0.4287129463086926,0.2799031772628408,0.42626773316056754,2.345943458083227,0.8080172173134949,0.8080172173134949,0.8080172173134949,0.0,0.0396208249258223,0.0001779131852523,0.0001779167464889,3.5612366000201904e-09
14.4,2.1,0.4446180764716878,0.2908247726596504,0.42784707139260464,2.337283732584841,0.808764613352277,0.808764613352277,0.808764613352277,0.0,0.0396848780718625,4.3885941928586626e-05,4.388647417103871e-05,5.322424520836115e-10
15.2,2.1,0.4601863597520658,0.3015592429187971,0.42941558769524346,2.3287463908033557,0.8095048429227562,0.8095048429227563,0.8095048429227562,-1.1102230246251565e-16,0.0417227063159626,1.2117265494006113e-05,1.2117247188182593e-05,1.830582351996298e-11
16.0,2.1,0.475645961899241,0.3122659849792609,0.4310044264387871,2.320161786417346,0.8102525986927388,0.8102525986927388,0.8102525986927388,0.0,0.0435095909365593,1.7614945184000992e-06,1.7614733703122222e-06,2.1148087876973176e-11
16.8,2.1,0.4910757295075001,0.3231238319783042,0.4329532860008008,2.309718005000083,0.8111669733247626,0.8111669733247626,0.8111669733247626,0.0,0.0429990402178998,3.538361728484938e-07,3.538295303605331e-07,6.642487960705332e-12
17.6,2.1,0.4410367983505292,0.2876304861315658,0.4253242814964862,2.3511472152061024,0.807569752807658,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.1,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.29,0.5425714087112334,0.3890838356076979,0.5142479487747471,1.9445872411987468,0.8468239689408454,0.8468239689408454,0.8468239689408454,0.0,0.0433247945989391,2.824136640795359,2.8241367987389703,1.579436110787924e-07
4.8,2.29,0.5500002548145826,0.396641559984666,0.5200805994396783,1.9227788944201623,0.8492150131643152,0.8492150131643152,0.8492150131643152,0.0,0.0392206004279653,13.874408961284974,13.87441198083421,3.0195492364271104e-06
5.6,2.29,0.5468363103267052,0.397970397934532,0.5296474064810517,1.8880485163591099,0.8530936562979171,0.8530936562979171,0.8530936562979171,0.0,0.0448966947925753,58.00443264077295,58.0043616564147,7.098435824559601e-05
6.4,2.29,0.5249819617054499,0.3726546515210717,0.5038767625130959,1.984612259181152,0.8425216751476,0.8425216751476001,0.8425216751476,-1.1102230246251565e-16,0.0493701198646799,59.87961376479858,59.87883317875469,0.0007805860438878653
7.2,2.29,0.5085809711420645,0.3470600672892139,0.4656816014379645,2.147389969696311,0.8260803086033626,0.8260803086033626,0.8260803086033626,0.0,0.0543924271246186,3.5314952968831004,3.531397853700598,9.744318250248796e-05
8.0,2.29,0.53404561582292,0.3605063256017788,0.45568955134856265,2.19447647425887,0.8216129344893957,0.8216129344893957,0.8216129344893957,0.0,0.0579949939946481,2.3246521219185827,2.3245432384087983,0.00010888350978444095
8.8,2.29,0.4659139785386467,0.3128373890229726,0.45084351186029287,2.2180645250360826,0.8194198042016235,0.8194198042016235,0.8194198042016235,0.0,0.0457081665112687,1.5837000138984771,1.5836905095038265,9.504394650639014e-06
9.6,2.29,0.4654103915025452,0.3110229145878883,0.446593730557689,2.2391716040241736,0.8174819185322618,0.8174819185322618,0.8174819185322618,0.0,0.0411393810758908,0.9999999976953478,0.9999999976954088,6.106226635438361e-14
10.4,2.29,0.4844721661030459,0.3229405197140431,0.44433182218653333,2.250570294693396,0.8164448509370297,0.8164448509370297,0.8164448509370297,0.0,0.0443592616290407,0.4950631435791765,0.495054997402103,8.146177073509175e-06
11.2,2.29,0.5036498110268487,0.3353439277723966,0.4433263475926833,2.2556746411083464,0.815982576995581,0.8159825769955811,0.815982576995581,-1.1102230246251565e-16,0.0459252716096288,0.1519945771914366,0.1519899122364957,4.664954940919452e-06
