combo_id,peak,center_D,width_D,acceptance_flip_fraction_D21_guard,acceptance_flip_fraction_D60_hotspot,improved_fraction_vs_base_D21_guard,improved_fraction_vs_base_D60_hotspot,improved_fraction_vs_runtime_D21_guard,improved_fraction_vs_runtime_D60_hotspot,max_abs_delta_base_D21_guard,max_abs_delta_base_D60_hotspot,max_abs_delta_guard_D21_guard,max_abs_delta_guard_D60_hotspot,max_abs_delta_runtime_D21_guard,max_abs_delta_runtime_D60_hotspot,mean_abs_improvement_vs_base_D21_guard,mean_abs_improvement_vs_base_D60_hotspot,mean_abs_improvement_vs_runtime_D21_guard,mean_abs_improvement_vs_runtime_D60_hotspot,p95_abs_delta_base_D21_guard,p95_abs_delta_base_D60_hotspot,p95_abs_delta_guard_D21_guard,p95_abs_delta_guard_D60_hotspot,p95_abs_delta_runtime_D21_guard,p95_abs_delta_runtime_D60_hotspot,joint_objective_vs_base,beats_mainline_both,beats_runtime_both
124,0.95,6.4,0.015,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.3180731909825713,6.372104615804333,14.642746772861372,-0.11746209943558956,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
125,0.95,6.4,0.02,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.3180731909825713,5.902670002658427,14.642746772861372,-0.5868967125814951,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
153,0.97,6.395,0.02,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.1663471673738188,6.140257212389872,14.491020749252622,-0.34930950285005136,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
155,0.97,6.4,0.003,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.14969191528026377,6.489566715239922,14.474365497159065,0.0,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
156,0.97,6.4,0.005,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.14969191528026377,6.489566715239903,14.474365497159065,-1.9895196601282804e-14,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
157,0.97,6.4,0.0075,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.14969191528026377,6.489564773873147,14.474365497159065,-1.941366775375692e-06,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
158,0.97,6.4,0.01,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.14969191528026377,6.4883567768269,14.474365497159065,-0.0012099384130227096,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
159,0.97,6.4,0.015,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.14969191528026377,6.369631729500426,14.474365497159065,-0.11993498573949643,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
160,0.97,6.4,0.02,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.14969191528026377,5.890314282393553,14.474365497159065,-0.5992524328463682,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
167,0.97,6.405,0.02,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.16634716737397975,5.523814293280977,14.49102074925278,-0.9657524219589453,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
187,0.99,6.395,0.015,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.10999011389597448,6.442674657137648,14.434663695774775,-0.04689205810227496,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
188,0.99,6.395,0.02,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.3109023590276065,6.133054954599149,14.635575940906406,-0.35651176064077383,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
201,0.99,6.405,0.015,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.1099901138962617,6.203633597677546,14.434663695775063,-0.2859331175623768,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
202,0.99,6.405,0.02,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.3897781625564383,22.819468613992427,44.139374373445335,22.819468613992427,0.31090235902744207,5.503901872209657,14.635575940906243,-0.985664843030264,2.102217055050133,31.28593012120719,1.389778159034488,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
132,0.95,6.405,0.02,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.5615101770843935,22.819468613992427,44.139374373445335,22.819468613992427,-0.13243676560030454,5.543726714352295,14.192236816278497,-0.945840000887627,2.102217055050133,31.28593012120719,1.56146450374044,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
118,0.95,6.395,0.02,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.5615101770848696,22.819468613992427,44.139374373445335,22.819468613992427,-0.13243676560046225,6.147459470180594,14.192236816278339,-0.34210724505932877,2.102217055050133,31.28593012120719,1.561464503740916,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
190,0.99,6.4,0.003,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.639842426882467,22.819468613992427,44.139374373445335,22.819468613992427,-0.15857643783260753,6.489566715239922,14.166097144046192,0.0,2.102217055050133,31.28593012120719,1.6398232340243666,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
191,0.99,6.4,0.005,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.639842426882467,22.819468613992427,44.139374373445335,22.819468613992427,-0.15857643783260753,6.489566715239902,14.166097144046192,-2.0842586915629604e-14,2.102217055050133,31.28593012120719,1.6398232340243666,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
192,0.99,6.4,0.0075,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.639842426882467,22.819468613992427,44.139374373445335,22.819468613992427,-0.15857643783260753,6.489564733844966,14.166097144046192,-1.9813949559003658e-06,2.102217055050133,31.28593012120719,1.6398232340243666,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
193,0.99,6.4,0.01,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.639842426882467,22.819468613992427,44.139374373445335,22.819468613992427,-0.15857643783260753,6.488331829643125,14.166097144046192,-0.001234885596796668,2.102217055050133,31.28593012120719,1.6398232340243666,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
194,0.99,6.4,0.015,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.639842426882467,22.819468613992427,44.139374373445335,22.819468613992427,-0.15857643783260753,6.367158843196519,14.166097144046192,-0.12240787204340364,2.102217055050133,31.28593012120719,1.6398232340243666,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
195,0.99,6.4,0.02,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.639842426882467,22.819468613992427,44.139374373445335,22.819468613992427,-0.15857643783260753,5.877958562128679,14.166097144046192,-0.6116081531112422,2.102217055050133,31.28593012120719,1.6398232340243666,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
166,0.97,6.405,0.015,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.7090616396233926,22.819468613992427,44.139374373445335,22.819468613992427,-0.18161925369515455,6.209410024294966,14.143054328183647,-0.2801566909449553,2.102217055050133,31.28593012120719,1.7090147468137125,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
152,0.97,6.395,0.015,0.3008130081300813,0.0,0.6666666666666666,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,1.709061639624231,22.819468613992427,44.139374373445335,22.819468613992427,-0.18161925369543513,6.443621971442744,14.143054328183366,-0.045944743797178944,2.102217055050133,31.28593012120719,1.709014746814558,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,1.0,0.0
97,0.93,6.405,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.457886265428833,22.819468613992427,44.139374373445335,22.819468613992427,-0.4312206985745876,5.563639135423615,13.893452883304214,-0.9259275798163081,2.102217055050133,31.28593012120719,2.4578331838227405,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
83,0.93,6.395,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.457886265429302,22.819468613992427,44.139374373445335,22.819468613992427,-0.43122069857474327,6.154661727971316,13.893452883304057,-0.33490498726860624,2.102217055050133,31.28593012120719,2.457833183823209,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
50,0.9,6.4,0.003,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.5220189829309376,22.819468613992427,44.139374373445335,22.819468613992427,-0.4525976917996052,6.489566715239922,13.872075890079195,0.0,2.102217055050133,31.28593012120719,2.521965371288414,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
51,0.9,6.4,0.005,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.5220189829309376,22.819468613992427,44.139374373445335,22.819468613992427,-0.4525976917996052,6.489566715239904,13.872075890079195,-1.8474111129762605e-14,2.102217055050133,31.28593012120719,2.521965371288414,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
52,0.9,6.4,0.0075,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.5220189829309376,22.819468613992427,44.139374373445335,22.819468613992427,-0.4525976917996052,6.489564913971781,13.872075890079195,-1.801268142152085e-06,2.102217055050133,31.28593012120719,2.521965371288414,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
53,0.9,6.4,0.01,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.5220189829309376,22.819468613992427,44.139374373445335,22.819468613992427,-0.4525976917996052,6.488444091970108,13.872075890079195,-0.0011226232698150727,2.102217055050133,31.28593012120719,2.521965371288414,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
54,0.9,6.4,0.015,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.5220189829309376,22.819468613992427,44.139374373445335,22.819468613992427,-0.4525976917996052,6.378286831564101,13.872075890079195,-0.11127988367582128,2.102217055050133,31.28593012120719,2.521965371288414,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
55,0.9,6.4,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.5220189829309376,22.819468613992427,44.139374373445335,22.819468613992427,-0.4525976917996052,5.933559303320611,13.872075890079195,-0.5560074119193111,2.102217055050133,31.28593012120719,2.521965371288414,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
131,0.95,6.405,0.015,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.5839134485681754,22.819468613992427,44.139374373445335,22.819468613992427,-0.4732286212865706,6.215186450912389,13.85144496059223,-0.2743802643275336,2.102217055050133,31.28593012120719,2.583859325387658,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
117,0.95,6.395,0.015,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,2.5839134485689996,22.819468613992427,44.139374373445335,22.819468613992427,-0.4732286212868447,6.44456928574784,13.851444960591957,-0.04499742949208212,2.102217055050133,31.28593012120719,2.583859325388476,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
96,0.93,6.405,0.015,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,3.458765257512951,22.819468613992427,44.139374373445335,22.819468613992427,-0.7648379888779836,6.220962877529811,13.559835593000816,-0.26860383771011176,2.102217055050133,31.28593012120719,3.4587039039615903,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
82,0.93,6.395,0.015,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,3.458765257513754,22.819468613992427,44.139374373445335,22.819468613992427,-0.7648379888782524,6.445516600052937,13.55983559300055,-0.0440501151869857,2.102217055050133,31.28593012120719,3.4587039039623937,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
200,0.99,6.405,0.01,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,3.739468424964727,22.819468613992427,44.139374373445335,22.819468613992427,-0.8584031759240623,6.48123660544545,13.466270405954738,-0.008330109794473135,2.102217055050133,31.28593012120719,3.739404751491322,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
209,0.99,6.41,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,3.739468424964727,22.819468613992427,44.139374373445335,22.819468613992427,-0.8584031759240623,4.997315774749386,13.466270405954738,-1.4922509404905364,2.102217055050133,31.28593012120719,3.739404751491322,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
181,0.99,6.39,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,3.7394684249656223,22.819468613992427,44.139374373445335,22.819468613992427,-0.8584031759243617,6.294343684529969,13.46627040595444,-0.19522303070995256,2.102217055050133,31.28593012120719,3.7394047514922177,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
186,0.99,6.395,0.01,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,3.7394684249665175,22.819468613992427,44.139374373445335,22.819468613992427,-0.8584031759246593,6.489424144926503,13.466270405954141,-0.0001425703134187085,2.102217055050133,31.28593012120719,3.7394047514931126,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
62,0.9,6.405,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,3.802450397945499,22.819468613992427,44.139374373445335,22.819468613992427,-0.879396598036015,5.593507767030592,13.445276983842787,-0.8960589482093312,2.102217055050133,31.28593012120719,3.8023862039461944,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
48,0.9,6.395,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,3.8024503979459467,22.819468613992427,44.139374373445335,22.819468613992427,-0.8793965980361639,6.165465114657401,13.445276983842637,-0.32410160058252174,2.102217055050133,31.28593012120719,3.802386203946642,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
165,0.97,6.405,0.01,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.555628141095653,22.819468613992427,44.139374373445335,22.819468613992427,-1.130449042711027,6.4814048904918025,13.194224539167774,-0.008161824748120036,2.102217055050133,31.28593012120719,4.555557722322799,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
174,0.97,6.41,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.555628141095653,22.819468613992427,44.139374373445335,22.819468613992427,-1.130449042711027,5.027462258395659,13.194224539167774,-1.4621044568442632,2.102217055050133,31.28593012120719,4.555557722322799,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
146,0.97,6.39,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.55562814109652,22.819468613992427,44.139374373445335,22.819468613992427,-1.1304490427113194,6.2982875841402715,13.194224539167482,-0.1912791310996504,2.102217055050133,31.28593012120719,4.55555772232368,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
151,0.97,6.395,0.01,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.555628141097401,22.819468613992427,44.139374373445335,22.819468613992427,-1.1304490427116118,6.489427025134856,13.194224539167188,-0.0001396901050671859,2.102217055050133,31.28593012120719,4.555557722324561,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
61,0.9,6.405,0.015,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.771042970930125,22.819468613992427,44.139374373445335,22.819468613992427,-1.2022520402651073,6.229627517455944,13.122421541613694,-0.25993919778397906,2.102217055050133,31.28593012120719,4.770970771822506,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
47,0.9,6.395,0.015,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.771042970930907,22.819468613992427,44.139374373445335,22.819468613992427,-1.2022520402653671,6.446937571510581,13.122421541613434,-0.04262914372934114,2.102217055050133,31.28593012120719,4.770970771823287,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
15,0.85,6.4,0.003,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.834094282403967,22.819468613992427,44.139374373445335,22.819468613992427,-1.2232685745817835,6.489566715239922,13.101405007297018,0.0,2.102217055050133,31.28593012120719,4.834021562197386,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
16,0.85,6.4,0.005,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.834094282403967,22.819468613992427,44.139374373445335,22.819468613992427,-1.2232685745817835,6.489566715239905,13.101405007297018,-1.7053025658242404e-14,2.102217055050133,31.28593012120719,4.834021562197386,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
17,0.85,6.4,0.0075,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.834094282403967,22.819468613992427,44.139374373445335,22.819468613992427,-1.2232685745817835,6.489565014042232,13.101405007297018,-1.7011976897915052e-06,2.102217055050133,31.28593012120719,4.834021562197386,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
18,0.85,6.4,0.01,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.834094282403967,22.819468613992427,44.139374373445335,22.819468613992427,-1.2232685745817835,6.488506459929542,13.101405007297018,-0.0010602553103806502,2.102217055050133,31.28593012120719,4.834021562197386,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
19,0.85,6.4,0.015,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.834094282403967,22.819468613992427,44.139374373445335,22.819468613992427,-1.2232685745817835,6.3844690473238686,13.101405007297018,-0.10509766791605354,2.102217055050133,31.28593012120719,4.834021562197386,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
20,0.85,6.4,0.02,0.3008130081300813,0.0,0.3333333333333333,0.6,0.3333333333333333,0.0,2.102232425909044,31.28639526077564,4.834094282403967,22.819468613992427,44.139374373445335,22.819468613992427,-1.2232685745817835,5.964448603982795,13.101405007297018,-0.525118111257127,2.102217055050133,31.28593012120719,4.834021562197386,22.80421416159871,44.138976807649804,22.80421416159871,22.80421416159871,0.0,0.0
