case,case_label,target_D,eval_D,eta,abs_delta_mu_mumu,acceptance_mismatch
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.39,0.0013228962170495073,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.5800000000000001,0.0013217373793379394,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.77,0.0013205785951879712,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.96,0.0013194198346968555,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.15,0.0013182610010011864,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.34,0.0013171021861091425,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.53,0.0013159434349403476,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.72,0.0013147846320094025,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.91,0.0013136258555550562,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.1,0.0013124670532294047,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.29,0.0013113082838400736,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.4800000000000004,0.001310149496611679,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.6700000000000004,0.0013089907202452622,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.8600000000000003,0.0013078319322783472,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.0500000000000003,0.0013066731627677797,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.24,0.0013055143945424064,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.43,0.0013043556201894901,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.62,0.001303196846917487,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.81,0.0013020380889212646,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,4.0,0.0013008793204916103,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.2,0.020224106084904214,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.39,0.020224155411495026,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.5800000000000001,0.020224204346269037,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.77,0.020224253165486594,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.96,0.02022430220223237,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.15,0.020224351004008323,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.34,0.02022440010126747,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.53,0.02022444888614716,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.72,0.020224497851355938,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.91,0.020224546768865537,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.1,0.020224595693681735,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.29,0.02022464458541373,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.4800000000000004,0.020224693546302852,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.6700000000000004,0.020224742453708533,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.8600000000000003,0.0202247913881215,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.0500000000000003,0.020224840277346612,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.24,0.020224889221372777,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.43,0.02022493813984072,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.62,0.020224987037221975,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.81,0.020225035942566194,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,4.0,0.02022508487722874,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.2,0.10331633156755027,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.39,0.09935416552068,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.5800000000000001,0.09523213697924438,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.77,0.09094905582797108,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.96,0.08650381343499847,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.15,0.08189538406776209,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.34,0.07712282621109723,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.53,0.072185283785281,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.72,0.06708198726195613,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.91,0.06181225467606488,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.1,0.05637549253209295,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.29,0.050771196603292434,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.4800000000000004,0.04499895262257381,1.0
D60E21_release,D60 x E21 release,4.0,4.0,2.6700000000000004,0.03905843686416288,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.8600000000000003,0.03294941661522177,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.0500000000000003,0.026671750536910732,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.24,0.02022538891463954,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.43,0.013610373797353414,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.62,0.006826839026076392,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.81,0.0001249898479480649,0.0
D60E21_release,D60 x E21 release,4.0,4.0,4.0,0.00724479575489223,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.2,2.6502246814064936,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.39,2.6637561836353782,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.5800000000000001,2.67728153797961,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.77,2.690800747977537,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.96,2.704313817136974,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.15,2.7178207489356616,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.34,2.7313215468208973,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.53,2.7448162142092016,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.72,2.7583047544874972,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.91,2.771787171012468,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.1,2.7852634671107523,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.29,2.798733646079315,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.4800000000000004,2.8121977111851155,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.6700000000000004,2.8256556656651775,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.8600000000000003,2.8391075127276277,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.0500000000000003,2.8525532555501094,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.24,2.86599289728143,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.43,2.8794264410407067,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.62,2.8928538899180474,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.81,2.906275246974319,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,4.0,2.9196905152410952,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.2,8.460568502340926,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.39,8.460388736498352,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.5800000000000001,8.460208971491433,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.77,8.460029207403423,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.96,8.45984944423995,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.15,8.459669682142113,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.34,8.459489921154166,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.53,8.459310160976706,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.72,8.459130401868464,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.91,8.458950643802297,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.1,8.458770886695987,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.29,8.45859113054977,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.4800000000000004,8.458411375408808,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.6700000000000004,8.458231621276752,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.8600000000000003,8.458051868125537,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.0500000000000003,8.457872115960662,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.24,8.457692364778929,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.43,8.457512614643441,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.62,8.457332865478946,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.81,8.45715311727922,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,4.0,8.456973370075353,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.2,0.3032650262362808,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.39,0.30326400398621045,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.5800000000000001,0.30326298169271393,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.77,0.3032619594769441,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.96,0.3032609372290067,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.15,0.30325991502344873,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.34,0.30325889279137597,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.53,0.3032578705421578,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.72,0.30325684833948685,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.91,0.3032558261073155,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.1,0.3032548038877487,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.29,0.3032537816592664,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.4800000000000004,0.30325275941817464,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.6700000000000004,0.3032517372095045,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.8600000000000003,0.30325071497688727,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.0500000000000003,0.3032496927707493,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.24,0.30324867054339366,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.43,0.3032476483288882,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.62,0.3032466261166338,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.81,0.3032456039044713,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,4.0,0.3032445816840794,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.2,0.23421928207125386,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.39,0.23421930453020234,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.5800000000000001,0.23421932681426938,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.77,0.23421934898665064,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.96,0.2342193709971916,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.15,0.23421939312548057,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.34,0.23421941530589319,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.53,0.2342194374555686,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.72,0.23421945958738188,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.91,0.234219481753851,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.1,0.23421950397910463,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.29,0.23421952610627628,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.4800000000000004,0.2342195482426428,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.6700000000000004,0.23421957035153484,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.8600000000000003,0.23421959254363856,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.0500000000000003,0.23421961468180585,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.24,0.23421963681106606,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.43,0.23421965899427954,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.62,0.23421968113235092,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.81,0.23421970329374675,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,4.0,0.23421972541693226,0.0
