D,eta,coeff_l1,coeff_l2,delta_f_norm,coeff_participation_access_parented,tree_diag_susceptibility_parented,s_tree_parented,tree_diag_compressibility_parented,projected_response_action,projected_response_det,projected_response_weight,projected_response_weight_ref,projected_response_weight_residual,shell_spread,shell_access_parented,hk_loop_local_prefactor_diag,eymh_parented_prefactor_diag,projected_response_prefactor_recon,projected_response_prefactor_residual,coeff_action_share,tree_action_share,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
12.0,0.2,0.522145874622551,0.347502343175677,0.4071755942090428,0.8157985764254758,0.6621249351734221,0.5080968651925043,0.7756542341883732,0.9152724594015471,2.4974556144772007,0.6327776200492675,0.6327776200492675,0.0,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.0457444364275039,0.04574443642750392,2.0816681711721685e-17,0.444868181082686,0.555131818917314,0.0381623276974709,0.0381608684312153,1.4592662556031644e-06
12.8,0.2,0.4340755361717523,0.2840881611451176,0.423933948878602,0.8089914145203916,0.7104735034951574,0.5367702348128582,0.7646132585185753,0.9607041836914603,2.6135362351758333,0.618565561569988,0.618565561569988,0.0,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.0392926289711688,0.039292628971168815,1.3877787807814457e-17,0.44127417791567836,0.5587258220843216,0.0023614708275849,0.0023615110031041,4.017551920006482e-08
13.6,0.2,0.428708680224616,0.2798971695134157,0.4263553372040366,0.808012565999803,0.6115036485170576,0.477167686321092,0.7877426386557543,0.9035230235251286,2.468283632642407,0.6365059508076917,0.6365059508076917,0.0,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396211797225291,0.039621179722529154,5.551115123125783e-17,0.4718809882017123,0.5281190117982878,0.0001778882187932,0.0001778917797778,3.560984600020547e-09
14.4,0.2,0.4446044252009733,0.2908063368569028,0.424527418159913,0.8087513943566201,0.5817800272422496,0.4585508124222812,0.795109525246571,0.8830782305821943,2.4183324455975557,0.6430459372093944,0.6430459372093944,0.0,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.0396849667542082,0.039684966754208226,2.7755575615628914e-17,0.48073591156247997,0.51926408843752,4.3880494927676865e-05,4.388102718529249e-05,5.322576156267756e-10
15.2,0.2,0.4600093586360452,0.301311214387321,0.4231031686891619,0.8093275313456636,0.6474746402323869,0.49924359439738103,0.7790953834150505,0.922346763086543,2.5151860151088345,0.6305433433421062,0.6305433433421062,0.0,0.1161901986479192,0.3226380950411735,0.205104029139777,0.0417258105506857,0.04172581055068577,6.938893903907228e-17,0.45872462030797256,0.5412753796920274,1.2073811470646549e-05,1.2073793845658816e-05,1.7624987732299535e-11
16.0,0.2,0.4760391641578648,0.3126968198380725,0.4202660340866548,0.8104764316211525,0.5952564149519112,0.46703448504136263,0.7917439439612242,0.8873005191280174,2.4285649300316874,0.6416898064593505,0.6416898064593506,-1.1102230246251565e-16,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.0435062525324147,0.04350625253241469,-6.938893903907228e-18,0.4736456533347524,0.5263543466652476,1.7697615613545258e-06,1.7697402042259288e-06,2.1357128597040317e-11
16.8,0.2,0.4926256975220699,0.3260734472595267,0.41262699711030537,0.813577980777496,0.6063241073583004,0.47394840547388284,0.7890116420959563,0.8865754025841882,2.426804575731303,0.6419224985863644,0.6419224985863645,-1.1102230246251565e-16,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0426372294501484,0.042637229450148376,-2.7755575615628914e-17,0.4654166988025847,0.5345833011974154,4.11216973700512e-07,4.112081813062357e-07,8.792394276284323e-12
17.6,0.2,0.4410367983505292,0.2876304861315658,0.42745169286002216,0.8075697528076581,0.5353027450111023,0.42872758961253354,0.8070547292918159,0.8561792824725557,2.3541489508478253,0.6517529882364431,0.6517529882364431,0.0,0.1070237670782771,0.31092929648788725,0.2011363173486186,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.4992548892628967,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0942160330487811,0.2934342948281214,0.1999781067668977,0.0586804347402074,0.0586804347402074,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1021732919162485,0.3044694702587371,0.1907155475682234,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.110020904054865,0.3148270397844881,0.1978582751435992,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,0.39,0.5348201512826798,0.3820817830141957,0.3362958472004176,0.845228796150285,0.8361085273697313,0.6076484012191536,0.7379905933437506,0.9439442484195713,2.5700985601368327,0.6237709007821728,0.6237709007821728,0.0,0.0771814943481594,0.26767767385469626,0.2594822797956052,0.0433256378659887,0.04332563786598875,5.551115123125783e-17,0.35626664155586696,0.643733358444133,2.444858357046273,2.444858483789307,1.2674303384585528e-07
4.8,0.39,0.5496382522016724,0.3964315670180943,0.3267569050232783,0.8492697193296965,0.7724182321623736,0.5723448469989183,0.7511330917844572,0.8991017520221967,2.4573947696038045,0.6379145900390331,0.6379145900390331,0.0,0.0711178604801251,0.25767406620130606,0.2385972532567175,0.0392191959549454,0.039219195954945434,3.469446951953614e-17,0.36342594627177577,0.6365740537282242,13.75152135651519,13.75152432659523,2.9700800414644846e-06
5.6,0.39,0.5468221053448145,0.3979748578049887,0.3177346988340467,0.8531095169384951,1.0623567566189278,0.7238493854785658,0.6963348049340008,1.0415840843126125,2.833702284225877,0.5940498490647067,0.5940498490647067,0.0,0.1092096338293002,0.31377884425076946,0.2408620932557482,0.044896760436053,0.04489676043605301,6.938893903907228e-18,0.30504949491786243,0.6949505050821375,57.97446421045843,57.97439328206518,7.092839324940314e-05
6.4,0.39,0.5249812867988601,0.3726557072448083,0.3427076612579426,0.8425234101369388,0.868413466345598,0.6250896570409504,0.7315828324355546,0.967797318298893,2.6321403020672403,0.6163756627812441,0.6163756627812441,0.0,0.1316552460415761,0.3410845234930134,0.2348317398037009,0.0493701324354692,0.04937013243546924,4.163336342344337e-17,0.35411098458127915,0.6458890154187209,59.87809003340474,59.877309480955944,0.0007805524487949356
7.2,0.39,0.508580892319907,0.3470601234960784,0.38212625161457975,0.8260804395106183,0.3844355324879933,0.32529249879465927,0.8498917849744877,0.7074187504092391,2.028747789805028,0.7020789792681886,0.7020789792681886,0.0,0.1406987183843505,0.35120411348378744,0.2205935934157932,0.0543924297365417,0.05439242973654168,-2.0816681711721685e-17,0.540169809456593,0.45983019054340696,3.531492232104217,3.5313947890857684,9.744301844838432e-05
8.0,0.39,0.5340456087317134,0.3605063298004697,0.3929717299596685,0.8216129447287176,0.3511645686794096,0.30096686405353396,0.8602919831838897,0.6939385940132025,2.001583453407031,0.706827029630224,0.706827029630224,0.0,0.1520636193182569,0.3633075560105363,0.2258410747793691,0.0579949944510229,0.05799499445102298,7.632783294297951e-17,0.566291792025898,0.43370820797410203,2.324652150822692,2.3245432673167357,0.00010888350595639196
