combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,D60_p95_base,D60_p95_cf,D21_p95_base,D21_p95_cf,D60_mean_abs_improvement,D21_mean_abs_improvement,D60_improved_fraction,D21_improved_fraction,D21_acceptance_flip_fraction,beats_mainline_both,joint_objective
8872,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.03,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.414702666636716,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8873,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.05,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.4147026821653743,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8875,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.03,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.4147026670356438,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8876,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.05,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.4151854157820342,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8878,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.03,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.4147026666367167,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8879,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.05,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.4147081949988672,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8881,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.03,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.414702666636716,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8882,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.05,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.414702689929704,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8884,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.03,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.4147026671686198,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8885,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.05,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.4153463565489593,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8887,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.03,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.4147026666367177,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8888,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.05,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.4147100377894486,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8890,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.03,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.414702666636716,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
8891,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.05,31.28593012120719,26.444262168265613,2.102217055050133,2.2064434446439045,0.41470269769403273,-0.3988329341573538,0.8,0.0,0.0,0.0,27.278073285015786
4249,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147026667696917,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4250,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4148635708268365,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4252,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41470266663671584,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4253,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147045094224999,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4255,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41470266663671546,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4256,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147026744010448,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4258,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147026669026679,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4259,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4150244872083019,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4261,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147026666367164,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4262,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41470635220988356,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4264,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41470266663671546,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4265,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41470268216537387,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4267,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147026670356438,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4268,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41518541578203433,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4270,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147026666367168,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4271,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147081949988665,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4273,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41470266663671546,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4274,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147026899297037,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4276,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41470266716862003,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4277,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41534635654895874,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4279,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.4147026666367177,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4280,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41471003778944804,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4282,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.03,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41470266663671546,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
4283,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.05,31.28593012120719,26.44426216826562,2.102217055050133,2.2064434446439116,0.41470269769403295,-0.39883293415735327,0.8,0.0,0.0,0.0,27.27807328501585
8865,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.07,31.28593012120719,26.44426216826641,2.102217055050133,2.2064434446439023,0.4147505466376541,-0.39883293415734977,0.8,0.0,0.0,0.0,27.278073285016564
4257,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.07,31.28593012120719,26.444262168266416,2.102217055050133,2.2064434446439036,0.4147505466376527,-0.39883293415734894,0.8,0.0,0.0,0.0,27.278073285016582
4266,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.07,31.28593012120719,26.44426216826724,2.102217055050133,2.2064434446439036,0.4147984277180921,-0.39883293415734894,0.8,0.0,0.0,0.0,27.278073285017406
8874,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.07,31.28593012120719,26.444262168267255,2.102217055050133,2.2064434446439023,0.4147984277180917,-0.39883293415734977,0.8,0.0,0.0,0.0,27.27807328501741
4275,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.07,31.28593012120719,26.444262168268036,2.102217055050133,2.206443444643883,0.41484630987806537,-0.3988329341573448,0.8,0.0,0.0,0.0,27.27807328501804
8883,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.07,31.28593012120719,26.44426216826805,2.102217055050133,2.206443444643883,0.41484630987806687,-0.39883293415734483,0.8,0.0,0.0,0.0,27.278073285018053
4284,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.07,31.28593012120719,26.444262168268857,2.102217055050133,2.206443444643876,0.4148941931175909,-0.39883293415734067,0.8,0.0,0.0,0.0,27.278073285018802
8892,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.07,31.28593012120719,26.444262168268853,2.102217055050133,2.206443444643883,0.4148941931175908,-0.398832934157341,0.8,0.0,0.0,0.0,27.278073285018856
4254,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.07,31.28593012120719,26.444262168431887,2.102217055050133,2.206443444641333,0.41548277121782956,-0.3988329341564944,0.8,0.0,0.0,0.0,27.278073285161486
8862,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.07,31.28593012120719,26.444262168431887,2.102217055050133,2.206443444641333,0.41548277121783084,-0.3988329341564959,0.8,0.0,0.0,0.0,27.278073285161486
8871,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.07,31.28593012120719,26.44426216859812,2.102217055050133,2.2064434446387673,0.41626316236356803,-0.39883293415563675,0.8,0.0,0.0,0.0,27.278073285307194
4263,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.07,31.28593012120719,26.44426216859814,2.102217055050133,2.2064434446387664,0.4162631623635649,-0.3988329341556372,0.8,0.0,0.0,0.0,27.278073285307208
4272,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.07,31.28593012120719,26.444262168764407,2.102217055050133,2.206443444636187,0.41704384017918417,-0.3988329341547784,0.8,0.0,0.0,0.0,27.27807328545284
8880,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.07,31.28593012120719,26.44426216876441,2.102217055050133,2.2064434446361867,0.4170438401791848,-0.398832934154779,0.8,0.0,0.0,0.0,27.27807328545284
8889,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.07,31.28593012120719,26.44426216893068,2.102217055050133,2.206443444633602,0.4178248047699973,-0.39883293415392,0.8,0.0,0.0,0.0,27.278073285598435
4281,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.07,31.28593012120719,26.44426216893069,2.102217055050133,2.206443444633609,0.4178248047699966,-0.39883293415392124,0.8,0.0,0.0,0.0,27.2780732855985
8859,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.07,31.28593012120719,26.44426218880575,2.102217055050133,2.206443444178577,0.4223445094612519,-0.39883293400224146,0.8,0.0,0.0,0.0,27.278073301833306
4251,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.07,31.28593012120719,26.44426218880574,2.102217055050133,2.206443444178592,0.4223445094612522,-0.39883293400224396,0.8,0.0,0.0,0.0,27.278073301833413
8868,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.07,31.28593012120719,26.444262209345844,2.102217055050133,2.2064434437132783,0.4300138510732762,-0.3988329338471387,0.8,0.0,0.0,0.0,27.278073318651007
4260,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.07,31.28593012120719,26.44426220934588,2.102217055050133,2.2064434437132845,0.43001385107327406,-0.39883293384713714,0.8,0.0,0.0,0.0,27.278073318651092
8877,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.07,31.28593012120719,26.44426222988597,2.102217055050133,2.2064434432479443,0.4377107904257364,-0.3988329336920264,0.8,0.0,0.0,0.0,27.278073335468463
4269,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.07,31.28593012120719,26.444262229885986,2.102217055050133,2.2064434432479643,0.4377107904257341,-0.39883293369202794,0.8,0.0,0.0,0.0,27.278073335468637
4278,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.07,31.28593012120719,26.444262250426103,2.102217055050133,2.206443442782644,0.4454354268276572,-0.39883293353691895,0.8,0.0,0.0,0.0,27.278073352286192
8886,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.07,31.28593012120719,26.444262250426114,2.102217055050133,2.206443442782645,0.4454354268276588,-0.39883293353691973,0.8,0.0,0.0,0.0,27.27807335228621
8893,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028866093072937,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8894,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0030508765509913,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8896,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.002886609171538,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8897,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.002888490474887,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8899,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.002886609171538,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8900,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028866170981554,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8902,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028866094430497,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8903,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0032151563766099,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8905,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028866091715392,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8906,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028903717798685,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8908,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.002886609171538,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8909,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028866250247737,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8911,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.6,6.35,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.002886609578805,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8912,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.6,6.35,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0033794486493357,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8914,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.6,6.4,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028866091715392,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8915,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.6,6.4,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.002892253086482,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8917,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.6,6.45,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.002886609171538,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8918,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.6,6.45,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.002886632951392,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8920,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.8,6.35,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028866097145601,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8921,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.8,6.35,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.003543753370114,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8923,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.8,6.4,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028866091715407,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8924,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.8,6.4,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028941343947284,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8926,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.8,6.45,0.03,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.002886609171538,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
8927,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.8,6.45,0.05,31.28593012120719,26.483002229979437,2.102217055050133,2.215754952816506,1.0028866408780104,-0.40193682868508285,0.8,0.0,0.0,0.0,27.391305412110423
4285,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.03,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.0028866093072895,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4286,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.05,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.003050876550987,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4288,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.03,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.002886609171534,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4289,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.05,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.0028884904748827,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4291,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.03,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.002886609171534,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4292,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.05,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.0028866170981514,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4294,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.03,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.002886609443045,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4295,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.05,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.0032151563766052,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4297,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.03,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.0028866091715347,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4298,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.05,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.002890371779864,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4300,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.03,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.002886609171534,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4301,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.05,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.0028866250247694,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
4303,partial_two_lobe,1.3,14.0,0.5853981633974483,5.9,0.07,0.6,6.35,0.03,31.28593012120719,26.48300222997944,2.102217055050133,2.215754952816531,1.0028866095788003,-0.4019368286850853,0.8,0.0,0.0,0.0,27.391305412110626
