channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,1.3067310444048352e-06,1.3067310445512745e-06,0.0851761857367059,20.75851674383431,23.811216527114645,4.293515344505861,7.762704762314709,0.37555555555555553,0.3491666666666667,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,7.206267661724627e-08,7.206267661724627e-08,0.05174278714370632,18.09916512674692,73.31712828008988,5.839321277285633,15.503026229377342,0.38333333333333336,0.3686111111111111,0.35,1.4,0.4,0.08194444444444444,0.15,0.0011768716775195157,9.423728813559322,0.26440677966101694,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.1928043040504273e-05,1.192804305776952e-05,0.028874836709204682,15.165215627552774,15.852799011260323,3.986302090362503,5.945411563066231,0.38333333333333336,0.3686111111111111,0.36666666666666664,nan,nan,nan,nan,nan,nan,nan,
