combo_id,mode,peak,center_D,width_D,s_min,power,region,p95_abs_delta_base,p95_abs_delta_cf,max_abs_delta_base,max_abs_delta_cf,mean_abs_improvement,improved_fraction,worsened_fraction,p95_abs_cf_shift_vs_base,acceptance_flip_fraction
1,partial_cloud,0.5,6.169492525423729,0.05,0.6,2.0,D60_hotspot,31.28593012120719,92.45237201557781,31.28639526077564,93.31023984392314,-13.139824766263779,0.22857142857142856,0.4095238095238095,66.57758252227781,0.0
1,partial_cloud,0.5,6.169492525423729,0.05,0.6,2.0,D21_guard,2.102217055050133,2.1356152203854912,2.102232425909044,2.1356385949696133,-0.011204409135657619,0.3333333333333333,0.6666666666666666,0.03339816533535824,0.0
2,partial_cloud,0.5,6.169492525423729,0.05,0.75,2.0,D60_hotspot,31.28593012120719,75.84673923108119,31.28639526077564,75.90591009059213,-9.986165202132776,0.22857142857142856,0.4095238095238095,49.97194973778119,0.0
2,partial_cloud,0.5,6.169492525423729,0.05,0.75,2.0,D21_guard,2.102217055050133,2.135882774037436,2.102232425909044,2.1358980584323817,-0.011299193622542622,0.3333333333333333,0.6666666666666666,0.033666129788039,0.0
3,partial_cloud,0.5,6.169492525423729,0.12,0.6,2.0,D60_hotspot,31.28593012120719,92.45237202658161,31.28639526077564,93.3102398550661,-14.751595899319582,0.2,0.8,66.5775825332816,0.0
3,partial_cloud,0.5,6.169492525423729,0.12,0.6,2.0,D21_guard,2.102217055050133,7.461931962960859,2.102232425909044,7.5048863641960395,-1.750528202267404,0.3333333333333333,0.6666666666666666,9.564078973490378,0.0
4,partial_cloud,0.5,6.169492525423729,0.12,0.75,2.0,D60_hotspot,31.28593012120719,75.84673923934045,31.28639526077564,75.90591009885856,-11.080706704410034,0.2,0.8,49.97194974604045,0.0
4,partial_cloud,0.5,6.169492525423729,0.12,0.75,2.0,D21_guard,2.102217055050133,5.502707366347584,2.102232425909044,5.503412408919118,-1.1330340186285972,0.3333333333333333,0.6666666666666666,7.604854376877103,0.0
5,partial_cloud,0.5,6.4406779661016955,0.05,0.6,2.0,D60_hotspot,31.28593012120719,135.51538263332878,31.28639526077564,136.2572240089426,-20.692262538829024,0.2,0.6,104.2294525121216,0.0
5,partial_cloud,0.5,6.4406779661016955,0.05,0.6,2.0,D21_guard,2.102217055050133,41.48803991481269,2.102232425909044,41.68320460745251,-12.964523668049743,0.3333333333333333,0.6666666666666666,43.5901869253422,0.0
6,partial_cloud,0.5,6.4406779661016955,0.05,0.75,2.0,D60_hotspot,31.28593012120719,101.55055753495986,31.28639526077564,101.56100489214455,-14.051031695085673,0.2,0.6,70.26462741375268,0.0
6,partial_cloud,0.5,6.4406779661016955,0.05,0.75,2.0,D21_guard,2.102217055050133,32.58378368894876,2.102232425909044,32.58693409411498,-10.158144839096172,0.3333333333333333,0.6666666666666666,34.685930699478284,0.0
7,partial_cloud,0.5,6.4406779661016955,0.12,0.6,2.0,D60_hotspot,31.28593012120719,135.51538263332878,31.28639526077564,136.2572240089426,-25.0557549021839,0.2,0.8,104.2294525121216,0.0
7,partial_cloud,0.5,6.4406779661016955,0.12,0.6,2.0,D21_guard,2.102217055050133,55.20973142939698,2.102232425909044,55.46627789002967,-17.486786003934625,0.3333333333333333,0.6666666666666666,57.3118784399265,0.0
8,partial_cloud,0.5,6.4406779661016955,0.12,0.75,2.0,D60_hotspot,31.28593012120719,101.55055753495986,31.28639526077564,101.56100489214455,-17.003279344055645,0.2,0.8,70.26462741375268,0.0
8,partial_cloud,0.5,6.4406779661016955,0.12,0.75,2.0,D21_guard,2.102217055050133,43.50475577624924,2.102232425909044,43.508892321564474,-13.797696760186613,0.3333333333333333,0.6666666666666666,45.60690278677876,0.0
9,partial_cloud,1.0,6.169492525423729,0.05,0.6,2.0,D60_hotspot,31.28593012120719,159.02995453785564,31.28639526077564,160.7298769086543,-26.27964953663632,0.22857142857142856,0.4095238095238095,133.15516504455564,0.0
9,partial_cloud,1.0,6.169492525423729,0.05,0.6,2.0,D21_guard,2.102217055050133,2.1341754839465197,2.102232425909044,2.134207061983034,-0.01071881351122685,0.3333333333333333,0.6666666666666666,0.03195842889638669,0.0
10,partial_cloud,1.0,6.169492525423729,0.05,0.75,2.0,D60_hotspot,31.28593012120719,125.8186889688624,31.28639526077564,125.92121740199227,-19.97233040837431,0.22857142857142856,0.4095238095238095,99.9438994755624,0.0
10,partial_cloud,1.0,6.169492525423729,0.05,0.75,2.0,D21_guard,2.102217055050133,2.1347105912504203,2.102232425909044,2.1347259889085564,-0.010908382484996221,0.3333333333333333,0.6666666666666666,0.03249353620028757,0.0
11,partial_cloud,1.0,6.169492525423729,0.12,0.6,2.0,D60_hotspot,31.28593012120719,159.02995455986326,31.28639526077564,160.7298769309402,-29.503191802747928,0.2,0.8,133.15516506656323,0.0
11,partial_cloud,1.0,6.169492525423729,0.12,0.6,2.0,D21_guard,2.102217055050133,17.060849748376306,2.102232425909044,17.146743356039522,-4.914046659164795,0.3333333333333333,0.6666666666666666,19.162996758905823,0.0
12,partial_cloud,1.0,6.169492525423729,0.12,0.75,2.0,D60_hotspot,31.28593012120719,125.81868898538093,31.28639526077564,125.92121741852512,-22.161413412928827,0.2,0.8,99.94389949208093,0.0
12,partial_cloud,1.0,6.169492525423729,0.12,0.75,2.0,D21_guard,2.102217055050133,13.142400555149756,2.102232425909044,13.14379544548568,-3.6790582918871806,0.3333333333333333,0.6666666666666666,15.244547565679275,0.0
13,partial_cloud,1.0,6.4406779661016955,0.05,0.6,2.0,D60_hotspot,31.28593012120719,239.74483514545037,31.28639526077564,241.22805275710957,-41.38452508176681,0.2,0.6,208.45890502424317,0.0
13,partial_cloud,1.0,6.4406779661016955,0.05,0.6,2.0,D21_guard,2.102217055050133,85.11306565207991,2.102232425909044,85.50337984255246,-27.342037590729472,0.3333333333333333,0.6666666666666666,87.21521266260943,0.0
14,partial_cloud,1.0,6.4406779661016955,0.05,0.75,2.0,D60_hotspot,31.28593012120719,171.81518494871256,31.28639526077564,171.83561452351347,-28.102063394280105,0.2,0.6,140.52925482750535,0.0
14,partial_cloud,1.0,6.4406779661016955,0.05,0.75,2.0,D21_guard,2.102217055050133,67.3045532003521,2.102232425909044,67.31083881587742,-21.729279932822337,0.3333333333333333,0.6666666666666666,69.40670021088162,0.0
15,partial_cloud,1.0,6.4406779661016955,0.12,0.6,2.0,D60_hotspot,31.28593012120719,239.74483514545037,31.28639526077564,241.22805275710957,-50.111509808476555,0.2,0.8,208.45890502424317,0.0
15,partial_cloud,1.0,6.4406779661016955,0.12,0.6,2.0,D21_guard,2.102217055050133,112.55644868124853,2.102232425909044,113.06952640770679,-36.38656226249923,0.3333333333333333,0.6666666666666666,114.65859569177806,0.0
16,partial_cloud,1.0,6.4406779661016955,0.12,0.75,2.0,D60_hotspot,31.28593012120719,171.81518494871256,31.28639526077564,171.83561452351347,-34.006558692220054,0.2,0.8,140.52925482750535,0.0
16,partial_cloud,1.0,6.4406779661016955,0.12,0.75,2.0,D21_guard,2.102217055050133,89.14649737495307,2.102232425909044,89.15475527077639,-29.008383775003217,0.3333333333333333,0.6666666666666666,91.2486443854826,0.0
17,pointamp_cloud,0.5,6.169492525423729,0.05,0.6,2.0,D60_hotspot,31.28593012120719,85.25292464613788,31.28639526077564,85.96830907007325,-11.727784367043201,0.22857142857142856,0.4095238095238095,59.378135152837885,0.0
17,pointamp_cloud,0.5,6.169492525423729,0.05,0.6,2.0,D21_guard,2.102217055050133,2.1360470735652712,2.102232425909044,2.1360670607407357,-0.011350755834152878,0.3333333333333333,0.6666666666666666,0.03383001851513825,0.0
18,pointamp_cloud,0.5,6.169492525423729,0.05,0.75,2.0,D60_hotspot,31.28593012120719,74.42612637917533,31.28639526077564,74.47628645979017,-9.703758147217181,0.22857142857142856,0.4095238095238095,48.55133688587532,0.0
18,pointamp_cloud,0.5,6.169492525423729,0.05,0.75,2.0,D21_guard,2.102217055050133,2.1362617798819814,2.102232425909044,2.1362770144198535,-0.011425565678992871,0.3333333333333333,0.6666666666666666,0.0340453554455614,0.0
19,pointamp_cloud,0.5,6.169492525423729,0.12,0.6,2.0,D60_hotspot,31.28593012120719,85.2529246570745,31.28639526077564,85.96830908114919,-12.857312606381596,0.2,0.8,59.378135163774495,0.0
19,pointamp_cloud,0.5,6.169492525423729,0.12,0.6,2.0,D21_guard,2.102217055050133,4.749713620032166,2.102232425909044,4.7755604713653526,-0.8605600576168073,0.3333333333333333,0.6666666666666666,6.851860630561685,0.0
20,pointamp_cloud,0.5,6.169492525423729,0.12,0.75,2.0,D60_hotspot,31.28593012120719,74.42612638797985,31.28639526077564,74.47628646860127,-10.601739667931376,0.2,0.8,48.55133689467985,0.0
20,pointamp_cloud,0.5,6.169492525423729,0.12,0.75,2.0,D21_guard,2.102217055050133,3.147826446856725,2.102232425909044,3.148244142017269,-0.34829867391367136,0.3333333333333333,0.6666666666666666,5.249973457386245,0.0
21,pointamp_cloud,0.5,6.4406779661016955,0.05,0.6,2.0,D60_hotspot,31.28593012120719,119.33337746014362,31.28639526077564,119.88878421318958,-17.493057360108935,0.2,0.6,88.04744733893644,0.0
21,pointamp_cloud,0.5,6.4406779661016955,0.05,0.6,2.0,D21_guard,2.102217055050133,32.2859203853179,2.102232425909044,32.42614586251169,-9.94199157003553,0.3333333333333333,0.6666666666666666,34.38806739584742,0.0
22,pointamp_cloud,0.5,6.4406779661016955,0.05,0.75,2.0,D60_hotspot,31.28593012120719,98.4563998162021,31.28639526077564,98.46353038922632,-13.432826349090366,0.2,0.6,67.1704696949949,0.0
22,pointamp_cloud,0.5,6.4406779661016955,0.05,0.75,2.0,D21_guard,2.102217055050133,23.74507305415145,2.102232425909044,23.74718051642131,-7.212724124677499,0.3333333333333333,0.6666666666666666,25.847220064680968,0.0
23,pointamp_cloud,0.5,6.4406779661016955,0.12,0.6,2.0,D60_hotspot,31.28593012120719,119.33337746014362,31.28639526077564,119.88878421318958,-19.732623003765028,0.2,0.8,88.04744733893644,0.0
23,pointamp_cloud,0.5,6.4406779661016955,0.12,0.6,2.0,D21_guard,2.102217055050133,44.76945160603101,2.102232425909044,44.965870794076025,-14.05542724094593,0.3333333333333333,0.6666666666666666,46.87159861656053,0.0
24,pointamp_cloud,0.5,6.4406779661016955,0.12,0.75,2.0,D60_hotspot,31.28593012120719,98.4563998162021,31.28639526077564,98.46353038922632,-15.248901411487308,0.2,0.8,67.1704696949949,0.0
24,pointamp_cloud,0.5,6.4406779661016955,0.12,0.75,2.0,D21_guard,2.102217055050133,32.8739233446542,2.102232425909044,32.876828316892656,-10.255049497288832,0.3333333333333333,0.6666666666666666,34.97607035518372,0.0
25,pointamp_cloud,1.0,6.169492525423729,0.05,0.6,2.0,D60_hotspot,31.28593012120719,158.21678617620265,31.28639526077564,159.9181973791271,-26.113032348619967,0.22857142857142856,0.4095238095238095,132.34199668290265,0.0
25,pointamp_cloud,1.0,6.169492525423729,0.05,0.6,2.0,D21_guard,2.102217055050133,2.1350391815096748,2.102232425909044,2.135063984812689,-0.011011503918268323,0.3333333333333333,0.6666666666666666,0.032822126459542036,0.0
26,pointamp_cloud,1.0,6.169492525423729,0.05,0.75,2.0,D60_hotspot,31.28593012120719,132.41660036526523,31.28639526077564,132.5118674181298,-21.293297042369193,0.22857142857142856,0.4095238095238095,106.54181087196523,0.0
26,pointamp_cloud,1.0,6.169492525423729,0.05,0.75,2.0,D21_guard,2.102217055050133,2.135468597491645,2.102232425909044,2.1354838954364794,-0.011161124781336967,0.3333333333333333,0.6666666666666666,0.03325189351460622,0.0
27,pointamp_cloud,1.0,6.169492525423729,0.12,0.6,2.0,D60_hotspot,31.28593012120719,158.21678620256662,31.28639526077564,159.9181974058643,-28.4112841939145,0.2,0.8,132.34199670926662,0.0
27,pointamp_cloud,1.0,6.169492525423729,0.12,0.6,2.0,D21_guard,2.102217055050133,12.024280881158589,2.102232425909044,12.078791235203184,-3.2610084418355574,0.3333333333333333,0.6666666666666666,14.126427891688108,0.0
28,pointamp_cloud,1.0,6.169492525423729,0.12,0.75,2.0,D60_hotspot,31.28593012120719,132.41660038599443,31.28639526077564,132.51186743887567,-23.11420347449553,0.2,0.8,106.54181089269443,0.0
28,pointamp_cloud,1.0,6.169492525423729,0.12,0.75,2.0,D21_guard,2.102217055050133,8.664008672953745,2.102232425909044,8.664861517105209,-2.1866853179679744,0.3333333333333333,0.6666666666666666,10.766155683483264,0.0
29,pointamp_cloud,1.0,6.4406779661016955,0.05,0.6,2.0,D60_hotspot,31.28593012120719,240.1157633585773,31.28639526077564,241.57438114266787,-41.46050195776878,0.2,0.6,208.8298332373701,0.0
29,pointamp_cloud,1.0,6.4406779661016955,0.05,0.6,2.0,D21_guard,2.102217055050133,74.7202668085689,2.102232425909044,75.0591945732168,-23.91806302422563,0.3333333333333333,0.6666666666666666,76.82241381909841,0.0
30,pointamp_cloud,1.0,6.4406779661016955,0.05,0.75,2.0,D60_hotspot,31.28593012120719,186.23112255864567,31.28639526077564,186.2482521128448,-30.985863309535613,0.2,0.6,154.9451924374385,0.0
30,pointamp_cloud,1.0,6.4406779661016955,0.05,0.75,2.0,D21_guard,2.102217055050133,54.40609653511008,2.102232425909044,54.410970625011345,-17.43089786483052,0.3333333333333333,0.6666666666666666,56.508243545639594,0.0
31,pointamp_cloud,1.0,6.4406779661016955,0.12,0.6,2.0,D60_hotspot,31.28593012120719,240.1157633585773,31.28639526077564,241.57438114266787,-46.11034957186796,0.2,0.8,208.8298332373701,0.0
31,pointamp_cloud,1.0,6.4406779661016955,0.12,0.6,2.0,D21_guard,2.102217055050133,105.51972128824434,2.102232425909044,106.01361911834933,-34.053108411612065,0.3333333333333333,0.6666666666666666,107.62186829877386,0.0
32,pointamp_cloud,1.0,6.4406779661016955,0.12,0.75,2.0,D60_hotspot,31.28593012120719,186.23112255864567,31.28639526077564,186.2482521128448,-34.72892400116828,0.2,0.8,154.9451924374385,0.0
32,pointamp_cloud,1.0,6.4406779661016955,0.12,0.75,2.0,D21_guard,2.102217055050133,76.14292126356281,2.102232425909044,76.14988131295426,-24.67487165904584,0.3333333333333333,0.6666666666666666,78.24506827409235,0.0
