region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_max_abs_delta_base,slice_max_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction,slice_p95_abs_cf_shift_vs_base
D21_guard,4.0,0.9136772062233662,0.8282232896475836,0.9244091557317824,0.8381322732103276,0.078444397489156,1.0,0.0,0.0854539165757826
D21_guard,6.4,2.1022273869561374,1.3915531838204558,2.102232425909044,1.3915586879166426,0.7106783852474015,1.0,0.0,0.7106825671720287
D21_guard,8.0,0.3226590996076344,0.3133836477991947,0.32265909973791107,0.31338364784401973,0.00927544884522185,1.0,0.0,0.009275452702679932
D60_hotspot,4.813559322033898,8.950884564633627,9.563676710179516,8.958857939127418,9.57200782212452,-0.6095861275696228,0.0,1.0,0.6127921455458889
D60_hotspot,5.627118644067797,10.271915904250342,11.231518304440812,10.272608773798765,11.232229131734734,-0.9594408769995023,0.0,1.0,0.9596024001904695
D60_hotspot,6.169491525423728,25.887561191706766,27.040105098342977,25.89060277919198,27.04317875043577,-1.1522554039189774,0.0,1.0,1.152543906636211
D60_hotspot,6.4406779661016955,31.28630580743782,32.17796120647217,31.28639526077564,32.17805183432292,-0.8916448285170223,0.0,1.0,0.8916553990343488
D60_hotspot,6.711864406779661,7.462467784829663,7.641575631578675,7.462495924022775,7.6416039240893525,-0.1791064669016175,0.0,1.0,0.17910784674901237
