alpha,beta,lambda,j_direct,j_parent_statement,abs_objective_identity_residual,max_abs_weight_identity_residual,mean_delta_linear,mean_delta_mix,mean_delta_total,p90_delta_mix,mean_abs_delta_linear,mean_abs_delta_mix,mean_xi_cross_deformed
0.85,0.95,0.2,0.0007679211611060431,0.0007679211611060433,2.168404344971009e-19,3.3306690738754696e-16,-0.0773077829191914,-0.0039037894202510505,-0.08121157233944244,-0.002828608072887326,0.0773077829191914,0.0039037894202510505,0.0973832210362843
0.85,0.95,0.4,0.0010134140256312912,0.0010134140256312916,4.336808689942018e-19,3.3306690738754696e-16,-0.0773077829191914,-0.015717890983027127,-0.09302567390221853,-0.011362757633098927,0.0773077829191914,0.015717890983027127,0.0973832210362843
0.85,0.95,0.6,0.0015130912405552312,0.0015130912405552314,2.168404344971009e-19,3.3306690738754696e-16,-0.0773077829191914,-0.03575983319075541,-0.11306761610994681,-0.025750211173279386,0.0773077829191914,0.03575983319075541,0.0973832210362843
0.85,1.0,-0.6,0.0009867181576365416,0.0009867181576365418,2.168404344971009e-19,3.3306690738754696e-16,-0.05439453384977303,-0.03723431593418573,-0.09162884978395879,-0.02692797491367987,0.05439453384977303,0.03723431593418573,0.10131685596035049
0.85,1.0,-0.4,0.0005842614984013992,0.0005842614984013996,3.2526065174565133e-19,3.3306690738754696e-16,-0.05439453384977303,-0.01635854099675563,-0.07075307484652867,-0.011878560257039237,0.05439453384977303,0.01635854099675563,0.10131685596035049
0.85,1.0,-0.2,0.00039844936459208655,0.00039844936459208666,1.0842021724855044e-19,3.3306690738754696e-16,-0.05439453384977303,-0.004061829615995234,-0.05845636346576826,-0.0029564381288542238,0.05439453384977303,0.004061829615995234,0.10131685596035049
0.85,1.0,-0.1,0.0003581500346555938,0.000358150034655594,2.168404344971009e-19,2.220446049250313e-16,-0.05439453384977303,-0.0010137394618028287,-0.05540827331157586,-0.0007382905116999551,0.05439453384977303,0.0010137394618028287,0.10131685596035049
0.85,1.0,0.0,0.0003452496555533245,0.0003452496555533246,1.0842021724855044e-19,3.3306690738754696e-16,-0.05439453384977303,0.0,-0.05439453384977303,0.0,0.05439453384977303,0.0,0.10131685596035049
0.85,1.0,0.1,0.0003581500346555938,0.000358150034655594,2.168404344971009e-19,2.220446049250313e-16,-0.05439453384977303,-0.0010137394618028287,-0.05540827331157586,-0.0007382905116999551,0.05439453384977303,0.0010137394618028287,0.10131685596035049
0.85,1.0,0.2,0.00039844936459208655,0.00039844936459208666,1.0842021724855044e-19,3.3306690738754696e-16,-0.05439453384977303,-0.004061829615995234,-0.05845636346576826,-0.0029564381288542238,0.05439453384977303,0.004061829615995234,0.10131685596035049
0.85,1.0,0.4,0.0005842614984013992,0.0005842614984013996,3.2526065174565133e-19,3.3306690738754696e-16,-0.05439453384977303,-0.01635854099675563,-0.07075307484652867,-0.011878560257039237,0.05439453384977303,0.01635854099675563,0.10131685596035049
0.85,1.0,0.6,0.0009867181576365416,0.0009867181576365418,2.168404344971009e-19,3.3306690738754696e-16,-0.05439453384977303,-0.03723431593418573,-0.09162884978395879,-0.02692797491367987,0.05439453384977303,0.03723431593418573,0.10131685596035049
0.85,1.05,-0.6,0.0005804358071287093,0.0005804358071287094,1.0842021724855044e-19,2.220446049250313e-16,-0.03148128478035466,-0.03867422456194814,-0.0701555093423028,-0.028089505737850348,0.03148128478035466,0.03867422456194814,0.10515215495685291
0.85,1.05,-0.4,0.000280558693014293,0.00028055869301429307,5.421010862427522e-20,2.220446049250313e-16,-0.03148128478035466,-0.01698360649962341,-0.048464891279978065,-0.01238691927120681,0.03148128478035466,0.01698360649962341,0.10515215495685291
0.85,1.05,-0.2,0.00015732108488074084,0.00015732108488074046,3.7947076036992655e-19,3.3306690738754696e-16,-0.03148128478035466,-0.004215945207419459,-0.035697229987774116,-0.0030823749339814054,0.03148128478035466,0.004215945207419459,0.10515215495685291
0.85,1.05,-0.1,0.00013275984318689453,0.00013275984318689455,2.710505431213761e-20,3.3306690738754696e-16,-0.03148128478035466,-0.001052136275667171,-0.032533421056021826,-0.0007697034691199963,0.03148128478035466,0.001052136275667171,0.10515215495685291
0.85,1.05,0.0,0.00012511292293569383,0.00012511292293569378,5.421010862427522e-20,2.220446049250313e-16,-0.03148128478035466,0.0,-0.03148128478035466,0.0,0.03148128478035466,0.0,0.10515215495685291
0.85,1.05,0.1,0.00013275984318689453,0.00013275984318689455,2.710505431213761e-20,3.3306690738754696e-16,-0.03148128478035466,-0.001052136275667171,-0.032533421056021826,-0.0007697034691199963,0.03148128478035466,0.001052136275667171,0.10515215495685291
0.85,1.05,0.2,0.00015732108488074084,0.00015732108488074046,3.7947076036992655e-19,3.3306690738754696e-16,-0.03148128478035466,-0.004215945207419459,-0.035697229987774116,-0.0030823749339814054,0.03148128478035466,0.004215945207419459,0.10515215495685291
0.85,1.05,0.4,0.000280558693014293,0.00028055869301429307,5.421010862427522e-20,2.220446049250313e-16,-0.03148128478035466,-0.01698360649962341,-0.048464891279978065,-0.01238691927120681,0.03148128478035466,0.01698360649962341,0.10515215495685291
0.85,1.05,0.6,0.0005804358071287093,0.0005804358071287094,1.0842021724855044e-19,2.220446049250313e-16,-0.03148128478035466,-0.03867422456194814,-0.0701555093423028,-0.028089505737850348,0.03148128478035466,0.03867422456194814,0.10515215495685291
0.85,1.1,-0.6,0.0002904588894130448,0.00029045888941304484,5.421010862427522e-20,2.220446049250313e-16,-0.008568035710936287,-0.04008034910868366,-0.048648384819619965,-0.02923500890380741,0.013819406083061425,0.04008034910868366,0.10889166705859962
0.85,1.1,-0.4,9.784417833338679e-05,9.784417833338653e-05,2.574980159653073e-19,2.220446049250313e-16,-0.008568035710936287,-0.01759347072079856,-0.02616150643173485,-0.012887938391803464,0.013819406083061425,0.01759347072079856,0.10889166705859962
0.85,1.1,-0.2,3.9671067562874126e-05,3.967106756287414e-05,1.3552527156068805e-20,2.220446049250313e-16,-0.008568035710936287,-0.004366236639740871,-0.012934272350677158,-0.0032064462954395395,0.013819406083061425,0.004366236639740871,0.10889166705859962
0.85,1.1,-0.1,3.1434155747751966e-05,3.143415574775189e-05,7.453889935837843e-20,3.3306690738754696e-16,-0.008568035710936287,-0.0010895756707322481,-0.009657611381668537,-0.0008006482173902772,0.013819406083061425,0.0010895756707322481,0.10889166705859962
0.85,1.1,0.0,2.9232936779936358e-05,2.923293677993612e-05,2.371692252312041e-19,2.220446049250313e-16,-0.008568035710936287,0.0,-0.008568035710936287,0.0,0.013819406083061425,0.0,0.10889166705859962
0.85,1.1,0.1,3.1434155747751966e-05,3.143415574775189e-05,7.453889935837843e-20,3.3306690738754696e-16,-0.008568035710936287,-0.0010895756707322481,-0.009657611381668537,-0.0008006482173902772,0.013819406083061425,0.0010895756707322481,0.10889166705859962
0.85,1.1,0.2,3.9671067562874126e-05,3.967106756287414e-05,1.3552527156068805e-20,2.220446049250313e-16,-0.008568035710936287,-0.004366236639740871,-0.012934272350677158,-0.0032064462954395395,0.013819406083061425,0.004366236639740871,0.10889166705859962
0.85,1.1,0.4,9.784417833338679e-05,9.784417833338653e-05,2.574980159653073e-19,2.220446049250313e-16,-0.008568035710936287,-0.01759347072079856,-0.02616150643173485,-0.012887938391803464,0.013819406083061425,0.01759347072079856,0.10889166705859962
0.85,1.1,0.6,0.0002904588894130448,0.00029045888941304484,5.421010862427522e-20,2.220446049250313e-16,-0.008568035710936287,-0.04008034910868366,-0.048648384819619965,-0.02923500890380741,0.013819406083061425,0.04008034910868366,0.10889166705859962
0.85,1.15,-0.6,0.0001130750522335995,0.00011307505223359971,2.168404344971009e-19,3.3306690738754696e-16,0.014345213358481981,-0.04145346342841902,-0.027108250069937043,-0.030364687581455267,0.01787901311262633,0.04145346342841902,0.11253787308683437
0.85,1.15,-0.4,3.177477650605141e-05,3.1774776506051236e-05,1.7618285302889447e-19,3.3306690738754696e-16,0.014345213358481981,-0.018188507655697093,-0.0038432942972151125,-0.013381719996142816,0.01787901311262633,0.018188507655697093,0.11253787308683437
0.85,1.15,-0.2,4.078179267472265e-05,4.078179267472247e-05,1.7618285302889447e-19,2.220446049250313e-16,0.014345213358481981,-0.004512801735509859,0.009832411622972123,-0.003328679618838528,0.01787901311262633,0.004512801735509859,0.11253787308683437
0.85,1.15,-0.1,4.936253938725675e-05,4.936253938725647e-05,2.778268066994105e-19,3.3306690738754696e-16,0.014345213358481981,-0.001126082367428862,0.01321913099105312,-0.0008311317209869442,0.01787901311262633,0.001126082367428862,0.11253787308683437
0.85,1.15,0.0,5.27683597545775e-05,5.276835975457729e-05,2.1006417091906648e-19,3.3306690738754696e-16,0.014345213358481981,0.0,0.014345213358481981,0.0,0.01787901311262633,0.0,0.11253787308683437
0.85,1.15,0.1,4.936253938725675e-05,4.936253938725647e-05,2.778268066994105e-19,3.3306690738754696e-16,0.014345213358481981,-0.001126082367428862,0.01321913099105312,-0.0008311317209869442,0.01787901311262633,0.001126082367428862,0.11253787308683437
0.85,1.15,0.2,4.078179267472265e-05,4.078179267472247e-05,1.7618285302889447e-19,2.220446049250313e-16,0.014345213358481981,-0.004512801735509859,0.009832411622972123,-0.003328679618838528,0.01787901311262633,0.004512801735509859,0.11253787308683437
0.85,1.15,0.4,3.177477650605141e-05,3.1774776506051236e-05,1.7618285302889447e-19,3.3306690738754696e-16,0.014345213358481981,-0.018188507655697093,-0.0038432942972151125,-0.013381719996142816,0.01787901311262633,0.018188507655697093,0.11253787308683437
0.85,1.15,0.6,0.0001130750522335995,0.00011307505223359971,2.168404344971009e-19,3.3306690738754696e-16,0.014345213358481981,-0.04145346342841902,-0.027108250069937043,-0.030364687581455267,0.01787901311262633,0.04145346342841902,0.11253787308683437
0.85,1.2,-0.6,4.4645041248186335e-05,4.464504124818601e-05,3.2526065174565133e-19,2.220446049250313e-16,0.03725846242790035,-0.04279432541142504,-0.005535862983524689,-0.031478742859762786,0.03725846242790035,0.04279432541142504,0.11609318752921007
0.85,1.2,-0.4,7.812328292419882e-05,7.812328292419854e-05,2.846030702774449e-19,2.220446049250313e-16,0.03725846242790035,-0.01876908226928859,0.018489380158611766,-0.013868365136879175,0.03725846242790035,0.01876908226928859,0.11609318752921007
0.85,1.2,-0.2,0.00015607939745485255,0.00015607939745485225,2.981555974335137e-19,3.3306690738754696e-16,0.03725846242790035,-0.004655735763425183,0.03260272666447517,-0.003449101913824717,0.03725846242790035,0.004655735763425183,0.11609318752921007
0.85,1.2,-0.1,0.00018188534594903118,0.00018188534594903088,2.981555974335137e-19,2.220446049250313e-16,0.03725846242790035,-0.0011616804290778063,0.03609678199882255,-0.0008611608412109898,0.03725846242790035,0.0011616804290778063,0.11609318752921007
0.85,1.2,0.0,0.0001910310326314848,0.0001910310326314844,3.7947076036992655e-19,2.220446049250313e-16,0.03725846242790035,0.0,0.03725846242790035,0.0,0.03725846242790035,0.0,0.11609318752921007
0.85,1.2,0.1,0.00018188534594903118,0.00018188534594903088,2.981555974335137e-19,2.220446049250313e-16,0.03725846242790035,-0.0011616804290778063,0.03609678199882255,-0.0008611608412109898,0.03725846242790035,0.0011616804290778063,0.11609318752921007
0.85,1.2,0.2,0.00015607939745485255,0.00015607939745485225,2.981555974335137e-19,3.3306690738754696e-16,0.03725846242790035,-0.004655735763425183,0.03260272666447517,-0.003449101913824717,0.03725846242790035,0.004655735763425183,0.11609318752921007
0.85,1.2,0.4,7.812328292419882e-05,7.812328292419854e-05,2.846030702774449e-19,2.220446049250313e-16,0.03725846242790035,-0.01876908226928859,0.018489380158611766,-0.013868365136879175,0.03725846242790035,0.01876908226928859,0.11609318752921007
0.85,1.2,0.6,4.4645041248186335e-05,4.464504124818601e-05,3.2526065174565133e-19,2.220446049250313e-16,0.03725846242790035,-0.04279432541142504,-0.005535862983524689,-0.031478742859762786,0.03725846242790035,0.04279432541142504,0.11609318752921007
0.9,0.8,-0.6,0.0031420505871632073,0.0031420505871632086,1.3010426069826053e-18,3.3306690738754696e-16,-0.1279160188441887,-0.032674013871484074,-0.1605900327156728,-0.02321524612716676,0.1279160188441887,0.032674013871484074,0.08912962349281406
0.9,0.8,-0.4,0.0024414029938910585,0.0024414029938910594,8.673617379884035e-19,2.220446049250313e-16,-0.1279160188441887,-0.014375175849113277,-0.142291194693302,-0.010251409066009989,0.1279160188441887,0.014375175849113277,0.08912962349281406
0.9,0.8,-0.2,0.0020722514757008275,0.0020722514757008283,8.673617379884035e-19,2.220446049250313e-16,-0.1279160188441887,-0.003572279275257861,-0.1314882981194466,-0.002553016792923848,0.1279160188441887,0.003572279275257861,0.08912962349281406
0.9,0.8,-0.1,0.001985678855099202,0.001985678855099202,0.0,2.220446049250313e-16,-0.1279160188441887,-0.0008917387363030188,-0.12880775758049173,-0.0006376434056445817,0.1279160188441887,0.0008917387363030188,0.08912962349281406
0.9,0.8,0.0,0.0019573180933601603,0.001957318093360161,8.673617379884035e-19,2.220446049250313e-16,-0.1279160188441887,0.0,-0.1279160188441887,0.0,0.1279160188441887,0.0,0.08912962349281406
0.9,0.8,0.1,0.001985678855099202,0.001985678855099202,0.0,2.220446049250313e-16,-0.1279160188441887,-0.0008917387363030188,-0.12880775758049173,-0.0006376434056445817,0.1279160188441887,0.0008917387363030188,0.08912962349281406
0.9,0.8,0.2,0.0020722514757008275,0.0020722514757008283,8.673617379884035e-19,2.220446049250313e-16,-0.1279160188441887,-0.003572279275257861,-0.1314882981194466,-0.002553016792923848,0.1279160188441887,0.003572279275257861,0.08912962349281406
0.9,0.8,0.4,0.0024414029938910585,0.0024414029938910594,8.673617379884035e-19,2.220446049250313e-16,-0.1279160188441887,-0.014375175849113277,-0.142291194693302,-0.010251409066009989,0.1279160188441887,0.014375175849113277,0.08912962349281406
0.9,0.8,0.6,0.0031420505871632073,0.0031420505871632086,1.3010426069826053e-18,3.3306690738754696e-16,-0.1279160188441887,-0.032674013871484074,-0.1605900327156728,-0.02321524612716676,0.1279160188441887,0.032674013871484074,0.08912962349281406
0.9,0.85,-0.6,0.0023337683485418494,0.00233376834854185,4.336808689942018e-19,2.220446049250313e-16,-0.1050027697747704,-0.03433760629272434,-0.13934037606749472,-0.02450464923535199,0.1050027697747704,0.03433760629272434,0.09358218528694077
0.9,0.85,-0.4,0.0017147020629244803,0.0017147020629244808,4.336808689942018e-19,3.3306690738754696e-16,-0.1050027697747704,-0.01509931901684893,-0.12010208879161935,-0.010816891213500032,0.1050027697747704,0.01509931901684893,0.09358218528694077
0.9,0.85,-0.2,0.0013968925220683298,0.0013968925220683294,4.336808689942018e-19,3.3306690738754696e-16,-0.1050027697747704,-0.0037511059817767365,-0.10875387575654714,-0.002693273360641686,0.1050027697747704,0.0037511059817767365,0.09358218528694077
0.9,0.85,-0.1,0.0013234040871788707,0.0013234040871788707,0.0,2.220446049250313e-16,-0.1050027697747704,-0.0009363094790272511,-0.10593907925379766,-0.00067263860908485,0.1050027697747704,0.0009363094790272511,0.09358218528694077
0.9,0.85,0.0,0.0012994256207846907,0.0012994256207846911,4.336808689942018e-19,3.3306690738754696e-16,-0.1050027697747704,0.0,-0.1050027697747704,0.0,0.1050027697747704,0.0,0.09358218528694077
0.9,0.85,0.1,0.0013234040871788707,0.0013234040871788707,0.0,2.220446049250313e-16,-0.1050027697747704,-0.0009363094790272511,-0.10593907925379766,-0.00067263860908485,0.1050027697747704,0.0009363094790272511,0.09358218528694077
0.9,0.85,0.2,0.0013968925220683298,0.0013968925220683294,4.336808689942018e-19,3.3306690738754696e-16,-0.1050027697747704,-0.0037511059817767365,-0.10875387575654714,-0.002693273360641686,0.1050027697747704,0.0037511059817767365,0.09358218528694077
0.9,0.85,0.4,0.0017147020629244803,0.0017147020629244808,4.336808689942018e-19,3.3306690738754696e-16,-0.1050027697747704,-0.01509931901684893,-0.12010208879161935,-0.010816891213500032,0.1050027697747704,0.01509931901684893,0.09358218528694077
0.9,0.85,0.6,0.0023337683485418494,0.00233376834854185,4.336808689942018e-19,2.220446049250313e-16,-0.1050027697747704,-0.03433760629272434,-0.13934037606749472,-0.02450464923535199,0.1050027697747704,0.03433760629272434,0.09358218528694077
0.9,0.9,-0.6,0.0016532463315145638,0.0016532463315145646,8.673617379884035e-19,3.3306690738754696e-16,-0.08208952070535204,-0.03596240952017754,-0.1180519302255296,-0.025776421804703045,0.08208952070535204,0.03596240952017754,0.09792311219325318
0.9,0.9,-0.4,0.0011235353191111192,0.00112353531911112,8.673617379884035e-19,2.220446049250313e-16,-0.08208952070535204,-0.01580585890113253,-0.09789537960648458,-0.011374240316097727,0.08208952070535204,0.01580585890113253,0.09792311219325318
0.9,0.9,-0.2,0.0008613978550933429,0.0008613978550933439,9.75781955236954e-19,3.3306690738754696e-16,-0.08208952070535204,-0.00392548279570229,-0.08601500350105432,-0.0028314543368539147,0.08208952070535204,0.00392548279570229,0.09792311219325318
0.9,0.9,-0.1,0.0008020372600165011,0.0008020372600165016,5.421010862427522e-19,3.3306690738754696e-16,-0.08208952070535204,-0.0009797648320629007,-0.08306928553741494,-0.000707112332685124,0.08208952070535204,0.0009797648320629007,0.09792311219325318
0.9,0.9,0.0,0.0007827855356371694,0.0007827855356371702,7.589415207398531e-19,3.3306690738754696e-16,-0.08208952070535204,0.0,-0.08208952070535204,0.0,0.08208952070535204,0.0,0.09792311219325318
0.9,0.9,0.1,0.0008020372600165011,0.0008020372600165016,5.421010862427522e-19,3.3306690738754696e-16,-0.08208952070535204,-0.0009797648320629007,-0.08306928553741494,-0.000707112332685124,0.08208952070535204,0.0009797648320629007,0.09792311219325318
0.9,0.9,0.2,0.0008613978550933429,0.0008613978550933439,9.75781955236954e-19,3.3306690738754696e-16,-0.08208952070535204,-0.00392548279570229,-0.08601500350105432,-0.0028314543368539147,0.08208952070535204,0.00392548279570229,0.09792311219325318
0.9,0.9,0.4,0.0011235353191111192,0.00112353531911112,8.673617379884035e-19,2.220446049250313e-16,-0.08208952070535204,-0.01580585890113253,-0.09789537960648458,-0.011374240316097727,0.08208952070535204,0.01580585890113253,0.09792311219325318
0.9,0.9,0.6,0.0016532463315145638,0.0016532463315145646,8.673617379884035e-19,3.3306690738754696e-16,-0.08208952070535204,-0.03596240952017754,-0.1180519302255296,-0.025776421804703045,0.08208952070535204,0.03596240952017754,0.09792311219325318
0.9,0.95,-0.6,0.001096632335922788,0.0010966323359227882,2.168404344971009e-19,2.220446049250313e-16,-0.05917627163593372,-0.03754929649100582,-0.09672556812693953,-0.027030782926919874,0.05917627163593372,0.03754929649100582,0.10215530575106799
0.9,0.95,-0.4,0.0006632065186421274,0.0006632065186421274,0.0,2.220446049250313e-16,-0.05917627163593372,-0.016495226387157832,-0.07567149802309155,-0.01192356891046315,0.05917627163593372,0.016495226387157832,0.10215530575106799
0.9,0.95,-0.2,0.00046055692871962056,0.00046055692871962045,1.0842021724855044e-19,3.3306690738754696e-16,-0.05917627163593372,-0.004095523714690891,-0.0632717953506246,-0.002967590156779818,0.05917627163593372,0.004095523714690891,0.10215530575106799
0.9,0.95,-0.1,0.000416238639852148,0.0004162386398521478,2.168404344971009e-19,3.3306690738754696e-16,-0.05917627163593372,-0.0010221336821447512,-0.060198405318078456,-0.0007410723296817505,0.05917627163593372,0.0010221336821447512,0.10215530575106799
0.9,0.95,0.0,0.0004020149990303238,0.00040201499903032403,2.168404344971009e-19,3.3306690738754696e-16,-0.05917627163593372,0.0,-0.05917627163593372,0.0,0.05917627163593372,0.0,0.10215530575106799
0.9,0.95,0.1,0.000416238639852148,0.0004162386398521478,2.168404344971009e-19,3.3306690738754696e-16,-0.05917627163593372,-0.0010221336821447512,-0.060198405318078456,-0.0007410723296817505,0.05917627163593372,0.0010221336821447512,0.10215530575106799
0.9,0.95,0.2,0.00046055692871962056,0.00046055692871962045,1.0842021724855044e-19,3.3306690738754696e-16,-0.05917627163593372,-0.004095523714690891,-0.0632717953506246,-0.002967590156779818,0.05917627163593372,0.004095523714690891,0.10215530575106799
0.9,0.95,0.4,0.0006632065186421274,0.0006632065186421274,0.0,2.220446049250313e-16,-0.05917627163593372,-0.016495226387157832,-0.07567149802309155,-0.01192356891046315,0.05917627163593372,0.016495226387157832,0.10215530575106799
0.9,0.95,0.6,0.001096632335922788,0.0010966323359227882,2.168404344971009e-19,2.220446049250313e-16,-0.05917627163593372,-0.03754929649100582,-0.09672556812693953,-0.027030782926919874,0.05917627163593372,0.03754929649100582,0.10215530575106799
0.9,1.0,-0.6,0.0006601405612265796,0.0006601405612265801,5.421010862427522e-19,2.220446049250313e-16,-0.03626302256651534,-0.03909912299475611,-0.07536214556127144,-0.028267949569877455,0.03626302256651534,0.03909912299475611,0.10628158966146627
0.9,1.0,-0.4,0.00032913996232260284,0.00032913996232260295,1.0842021724855044e-19,2.220446049250313e-16,-0.03626302256651534,-0.017167842112404477,-0.05343086467891982,-0.012464988102971801,0.03626302256651534,0.017167842112404477,0.10628158966146627
0.9,1.0,-0.2,0.00018931604758793533,0.00018931604758793563,2.981555974335137e-19,2.220446049250313e-16,-0.03626302256651534,-0.0042613397627143225,-0.04052436232922966,-0.003101710817598025,0.03626302256651534,0.0042613397627143225,0.10628158966146627
0.9,1.0,-0.1,0.00016083484365319326,0.0001608348436531935,2.439454888092385e-19,2.220446049250313e-16,-0.03626302256651534,-0.0010634441463941797,-0.03732646671290952,-0.0007745262385579299,0.03626302256651534,0.0010634441463941797,0.10628158966146627
0.9,1.0,0.0,0.0001519007261076781,0.0001519007261076784,2.981555974335137e-19,2.220446049250313e-16,-0.03626302256651534,0.0,-0.03626302256651534,0.0,0.03626302256651534,0.0,0.10628158966146627
0.9,1.0,0.1,0.00016083484365319326,0.0001608348436531935,2.439454888092385e-19,2.220446049250313e-16,-0.03626302256651534,-0.0010634441463941797,-0.03732646671290952,-0.0007745262385579299,0.03626302256651534,0.0010634441463941797,0.10628158966146627
0.9,1.0,0.2,0.00018931604758793533,0.00018931604758793563,2.981555974335137e-19,2.220446049250313e-16,-0.03626302256651534,-0.0042613397627143225,-0.04052436232922966,-0.003101710817598025,0.03626302256651534,0.0042613397627143225,0.10628158966146627
0.9,1.0,0.4,0.00032913996232260284,0.00032913996232260295,1.0842021724855044e-19,2.220446049250313e-16,-0.03626302256651534,-0.017167842112404477,-0.05343086467891982,-0.012464988102971801,0.03626302256651534,0.017167842112404477,0.10628158966146627
0.9,1.0,0.6,0.0006601405612265796,0.0006601405612265801,5.421010862427522e-19,2.220446049250313e-16,-0.03626302256651534,-0.03909912299475611,-0.07536214556127144,-0.028267949569877455,0.03626302256651534,0.03909912299475611,0.10628158966146627
0.9,1.05,-0.6,0.00034005230132550055,0.0003400523013255008,2.710505431213761e-19,2.220446049250313e-16,-0.01334977349709697,-0.04061272786189201,-0.05396250135898898,-0.02948813658170645,0.013770165018466925,0.04061272786189201,0.11030471193534441
0.9,1.05,-0.4,0.0001168783972452123,0.00011687839724521228,1.3552527156068805e-20,2.220446049250313e-16,-0.01334977349709697,-0.01782411668427169,-0.031173890181368655,-0.012998607584255174,0.013770165018466925,0.01782411668427169,0.11030471193534441
0.9,1.05,-0.2,4.2774094319976885e-05,4.2774094319976784e-05,1.0164395367051604e-19,2.220446049250313e-16,-0.01334977349709697,-0.004423039067718471,-0.01777281256481544,-0.003233845884508815,0.013770165018466925,0.004423039067718471,0.11030471193534441
0.9,1.05,-0.1,3.081396306186135e-05,3.0813963061861404e-05,5.421010862427522e-20,2.220446049250313e-16,-0.01334977349709697,-0.0011037235932772958,-0.014453497090374266,-0.0008074815847267319,0.013770165018466925,0.0011037235932772958,0.11030471193534441
0.9,1.05,0.0,2.7393903531801884e-05,2.7393903531801803e-05,8.131516293641283e-20,3.3306690738754696e-16,-0.01334977349709697,0.0,-0.01334977349709697,0.0,0.013770165018466925,0.0,0.11030471193534441
0.9,1.05,0.1,3.081396306186135e-05,3.0813963061861404e-05,5.421010862427522e-20,2.220446049250313e-16,-0.01334977349709697,-0.0011037235932772958,-0.014453497090374266,-0.0008074815847267319,0.013770165018466925,0.0011037235932772958,0.11030471193534441
0.9,1.05,0.2,4.2774094319976885e-05,4.2774094319976784e-05,1.0164395367051604e-19,2.220446049250313e-16,-0.01334977349709697,-0.004423039067718471,-0.01777281256481544,-0.003233845884508815,0.013770165018466925,0.004423039067718471,0.11030471193534441
0.9,1.05,0.4,0.0001168783972452123,0.00011687839724521228,1.3552527156068805e-20,2.220446049250313e-16,-0.01334977349709697,-0.01782411668427169,-0.031173890181368655,-0.012998607584255174,0.013770165018466925,0.01782411668427169,0.11030471193534441
0.9,1.05,0.6,0.00034005230132550055,0.0003400523013255008,2.710505431213761e-19,2.220446049250313e-16,-0.01334977349709697,-0.04061272786189201,-0.05396250135898898,-0.02948813658170645,0.013770165018466925,0.04061272786189201,0.11030471193534441
0.9,1.1,-0.6,0.0001327165058835548,0.00013271650588355484,2.710505431213761e-20,2.220446049250313e-16,0.009563475572321402,-0.042090933159184676,-0.03252745758686328,-0.030691556695389945,0.011919342075084282,0.042090933159184676,0.11422734698063661
0.9,1.1,-0.4,2.208090176357578e-05,2.208090176357573e-05,5.082197683525802e-20,2.220446049250313e-16,0.009563475572321402,-0.01846445089477522,-0.008900975322453816,-0.013524535643701038,0.011919342075084282,0.01846445089477522,0.11422734698063661
0.9,1.1,-0.2,1.617835917090576e-05,1.617835917090559e-05,1.6940658945086007e-19,3.3306690738754696e-16,0.009563475572321402,-0.004580726937317107,0.004982748635004296,-0.003364024496719413,0.011919342075084282,0.004580726937317107,0.11422734698063661
0.9,1.1,-0.1,2.1320826856406246e-05,2.1320826856406182e-05,6.437450399132683e-20,2.220446049250313e-16,0.009563475572321402,-0.0011429986629847206,0.008420476909336682,-0.0008399457821894515,0.011919342075084282,0.0011429986629847206,0.11422734698063661
0.9,1.1,0.0,2.3605258125687595e-05,2.3605258125687463e-05,1.3213713977167085e-19,3.3306690738754696e-16,0.009563475572321402,0.0,0.009563475572321402,0.0,0.011919342075084282,0.0,0.11422734698063661
0.9,1.1,0.1,2.1320826856406246e-05,2.1320826856406182e-05,6.437450399132683e-20,2.220446049250313e-16,0.009563475572321402,-0.0011429986629847206,0.008420476909336682,-0.0008399457821894515,0.011919342075084282,0.0011429986629847206,0.11422734698063661
0.9,1.1,0.2,1.617835917090576e-05,1.617835917090559e-05,1.6940658945086007e-19,3.3306690738754696e-16,0.009563475572321402,-0.004580726937317107,0.004982748635004296,-0.003364024496719413,0.011919342075084282,0.004580726937317107,0.11422734698063661
0.9,1.1,0.4,2.208090176357578e-05,2.208090176357573e-05,5.082197683525802e-20,2.220446049250313e-16,0.009563475572321402,-0.01846445089477522,-0.008900975322453816,-0.013524535643701038,0.011919342075084282,0.01846445089477522,0.11422734698063661
0.9,1.1,0.6,0.0001327165058835548,0.00013271650588355484,2.710505431213761e-20,2.220446049250313e-16,0.009563475572321402,-0.042090933159184676,-0.03252745758686328,-0.030691556695389945,0.011919342075084282,0.042090933159184676,0.11422734698063661
0.9,1.15,-0.6,3.4550215539479093e-05,3.455021553947905e-05,4.0657581468206416e-20,2.220446049250313e-16,0.03247672464173967,-0.043534544391308376,-0.011057819749568702,-0.031878420533861314,0.03247672464173967,0.043534544391308376,0.11805209763047297
0.9,1.15,-0.4,4.0520758098585154e-05,4.0520758098585025e-05,1.2874900798265365e-19,2.220446049250313e-16,0.03247672464173967,-0.019089235932236655,0.013387488709503017,-0.014042879183909784,0.03247672464173967,0.019089235932236655,0.11805209763047297
0.9,1.15,-0.2,0.00010492047038458512,0.00010492047038458487,2.439454888092385e-19,2.220446049250313e-16,0.03247672464173967,-0.004734505932565031,0.02774221870917464,-0.0034922753733538044,0.03247672464173967,0.004734505932565031,0.11805209763047297
