D,worst_eta,worst_delta_mu,worst_delta_log_partial,worst_delta_log_width,worst_amp_point_component,worst_amp_ref_component,worst_delta_mu_width_anchor,worst_delta_mu_refamp_anchor,worst_delta_mu_pointamp_anchor,worst_delta_mu_width_refamp_anchor,worst_delta_mu_width_pointamp_anchor,worst_width_alpha,worst_refamp_beta,worst_pointamp_beta,worst_acceptance_mismatch
5.627118644067797,4.0,0.746512074426974,-0.06753187862899684,-0.08040694953697688,0.0005416916611964361,0.06807357029019277,-3.7619707478687445,4.857293280674341,0.7149100778221538,0.031214630870238125,-3.7911311982663918,1.0,0.9908493635455093,7.070631589284797e-161,0.0
5.898305084745763,0.2,-30.545371906723638,-0.12599191662637169,0.2841045913969171,0.0028962167850054127,0.12888813341137695,-10.748372729950361,-22.256981994479645,-30.71962130373811,0.26334904352808053,-10.979875579048368,1.0,0.32879394059583383,3.704127229200166e-72,0.0
6.4406779661016955,4.0,5.68808166120904,0.34247865961341833,0.2408592205600957,0.5015555068085573,0.1590768471951387,21.719909111622876,15.83832504892657,-17.529594977911977,34.63448910067216,-7.820913769397279,0.828041297530889,0.0001456588908853954,0.35,0.0
6.711864406779661,4.0,-20.815226903323705,-2.034388054381306,-0.020918928627712156,1.8752978452297437,0.15909020915156197,-20.88163045042852,-20.262088565765126,-3.1001636826066203,-20.33994298669479,-3.533298190062169,0.8191101166033129,1.944616747494886e-07,6.312806929741988e-19,0.0
