combo_id,beta,omega,m,phase,center_D,width_D,eta_couple,region,D,slice_p95_abs_delta_mainline,slice_p95_abs_delta_lorentz,slice_p95_abs_delta_cf,slice_mean_abs_improvement_vs_mainline,slice_mean_abs_improvement_vs_lorentz,slice_improved_fraction_vs_mainline,slice_improved_fraction_vs_lorentz,slice_worsened_fraction_vs_mainline,slice_worsened_fraction_vs_lorentz
9349,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.0,D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,2.1170324368551547,5.345288462417978,6.065856352820935,1.0,1.0,0.0,0.0
9350,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.15,D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.8176957779573644,0.08757109525691636,0.0,1.0,0.0,0.0,0.0
9350,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.15,D21_guard,6.4,2.1022273869561374,0.34042911580091584,0.3390326827500232,1.7648461035111276,0.003015978068313495,1.0,1.0,0.0,0.0
9350,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.15,D21_guard,8.0,0.3226590996076344,0.2966443149847655,1.2808488617820248,-0.8212733169336741,-0.8472880996622714,0.0,0.0,1.0,1.0
9350,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.15,D60_hotspot,4.813559322033898,8.950884564633627,9.033560155326205,9.033560155326205,-0.08246019817302228,0.0,0.0,0.0,1.0,0.0
9350,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.729779662844628,10.729779662844614,-0.457783966143851,8.120488408686859e-15,0.0,0.6190476190476191,1.0,0.0
9350,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.15,D60_hotspot,6.169491525423728,25.887561191706766,27.529979483635344,27.529945798650417,-1.6419676035790982,3.702949664822578e-05,0.0,1.0,1.0,0.0
9350,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,33.5632804317817,33.562596756870754,-2.2723874744429104,0.004556096362831242,0.0,1.0,1.0,0.0
9350,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.15,D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,6.098404999991017,3.0736501986706215,3.794218089073579,1.0,1.0,0.0,0.0
9351,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.3,D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.8176957779573644,0.08757109525691636,0.0,1.0,0.0,0.0,0.0
9351,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.3,D21_guard,6.4,2.1022273869561374,0.34042911580091584,0.34042344794690393,1.7634231903242739,0.0015930648814594613,1.0,1.0,0.0,0.0
9351,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.3,D21_guard,8.0,0.3226590996076344,0.2966443149847655,1.2517841738805076,-0.6361353443257162,-0.6621501270543135,0.0,0.0,1.0,1.0
9351,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.3,D60_hotspot,4.813559322033898,8.950884564633627,9.033560155326205,9.033560155326205,-0.08246019817302228,0.0,0.0,0.0,1.0,0.0
9351,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.3,D60_hotspot,5.627118644067797,10.271915904250342,10.729779662844628,10.729779662844479,-0.45778396614381106,4.8046223084730584e-14,0.0,0.8095238095238095,1.0,0.0
9351,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.3,D60_hotspot,6.169491525423728,25.887561191706766,27.529979483635344,27.529955048525338,-1.6419722211316023,3.2411944143886795e-05,0.0,1.0,1.0,0.0
9351,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.3,D60_hotspot,6.4406779661016955,31.28630580743782,33.5632804317817,33.562628743498294,-2.2741707828714617,0.00277278793427965,0.0,1.0,1.0,0.0
9351,0.4,1.2,8.0,0.9853981633974482,6.1,0.03,0.3,D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,8.926134007488347,1.2345581276599893,1.9551260180629477,0.6666666666666666,0.7619047619047619,0.3333333333333333,0.23809523809523808
9352,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.0,D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.8176957779573644,0.08757109525691636,0.0,1.0,0.0,0.0,0.0
9352,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.0,D21_guard,6.4,2.1022273869561374,0.34042911580091584,0.21843424381216892,1.8838220631171163,0.12199193767430165,1.0,1.0,0.0,0.0
9352,0.4,1.2,8.0,0.9853981633974482,6.1,0.05,0.0,D21_guard,8.0,0.3226590996076344,0.2966443149847655,1.3089884148972968,-0.9863293065833584,-1.0123440893119557,0.0,0.0,1.0,1.0
