D,width_only_p95_abs_delta_mu_mumu,width_only_max_abs_delta_mu_mumu,width_only_acceptance_mismatch,bandpass_p95_abs_delta_mu_mumu,bandpass_max_abs_delta_mu_mumu,bandpass_acceptance_mismatch,delta_p95_abs_delta_mu_mumu,delta_max_abs_delta_mu_mumu
4.0,116.22599485506939,117.25240685344598,0.6097560975609756,106.57226942269452,107.5150274972359,0.6097560975609756,-9.65372543237487,-9.73737935621007
4.8,106.01675209034988,106.09235690795059,0.0,93.35339736683228,93.42020518009139,0.0,-12.6633547235176,-12.672151727859202
6.4,5.795074563005095,5.795267116552445,0.0,0.8396709108690743,0.839887784811225,0.0,-4.95540365213602,-4.95537933174122
7.2,1.4641492538520282,1.4641503559314133,0.0,1.4086274638246463,1.4086288805670142,0.0,-0.05552179002738189,-0.05552147536439911
8.0,1.9888941674383793,1.9888941834723983,0.0,1.729344945573399,1.7293449547896227,0.0,-0.2595492218649804,-0.25954922868277563
