mode,D,eta,mu_full,mu_mode,delta_log_g2,delta_log_g_norm,delta_log_g_shape2,delta_log_p2,delta_log_m2_2,delta_log_uv22,identity_residual,abs_g_norm_component,abs_g_shape2_component,abs_m2_component,dominant_component
bandm2,6.4,1.15,59.87791897388066,67.78260578717217,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,1.2449999999999999,59.877995159286684,67.78254559106281,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,1.34,59.8780713443159,67.78248539522482,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,1.435,59.87814752902723,67.7824251995882,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,1.53,59.87822371347947,67.78236500413202,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,1.625,59.878299897612074,67.7823048088962,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,1.72,59.87837608154937,67.78224461385027,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,1.815,59.87845226514168,67.7821844190274,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,1.91,59.8785284483801,67.78212422439806,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.005,59.87860463145777,67.78206402997647,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.1,59.8786808141772,67.782003835761,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.1950000000000003,59.87875699659256,67.78194364175381,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.29,59.87883317875472,67.78188344794653,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.3850000000000002,59.87890936064783,67.78182325434553,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.4800000000000004,59.878985542264054,67.78176306094677,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.575,59.87906172356025,67.78170286775828,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.6700000000000004,59.879137904577156,67.78164267478213,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.765,59.87921408528987,67.78158248199155,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.8600000000000003,59.879290265719426,67.78152228942083,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,2.955,59.879366445892664,67.78146209705673,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.0500000000000003,59.87944262575424,67.78140190488534,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.145,59.87951880535391,67.78134171292834,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.24,59.879594984675,67.78128152117624,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.3350000000000004,59.879671163646876,67.78122132963838,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.43,59.879747342371076,67.78116113829742,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.5250000000000004,59.87982352083108,67.78110094714569,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.62,59.8798996990058,67.78104075621334,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.7150000000000003,59.87997587685213,67.78098056548784,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.81,59.880052054423835,67.78092037496383,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,3.9050000000000002,59.88012823173209,67.78086018464704,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,6.4,4.0,59.88020440872969,67.78079999454073,0.07629608772435548,0.2255193402103557,-0.14922325248600088,0.0,-0.08013585854375033,0.23272803399246128,6.661338147750939e-16,0.4510386804207114,0.29844650497200176,0.08013585854375033,g_norm
bandm2,7.2,0.2,3.531394482587155,2.4616151235104717,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,0.29500000000000004,3.5313946358143125,2.4616153007172654,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,0.39,3.531394789085767,2.46161547794125,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,0.48500000000000004,3.531394942377274,2.4616156551772863,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,0.5800000000000001,3.531395095616055,2.461615832384316,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,0.675,3.531395248813314,2.461616009550191,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,0.77,3.531395402074084,2.4616161867711233,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,0.865,3.5313955553265775,2.4616163639863204,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,0.96,3.5313957085046703,2.461616541136296,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.055,3.531395861771458,2.4616167183611513,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.15,3.5313960149942156,2.461616895551431,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.2449999999999999,3.5313961682325217,2.4616170727519004,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.34,3.5313963214557793,2.4616172499451587,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.435,3.5313964746621878,2.4616174271213698,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.53,3.5313966278829136,2.461617604307495,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.625,3.531396781093299,2.4616177814894176,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.72,3.531396934350802,2.461617958704583,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.815,3.531397087548895,2.461618135875526,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,1.91,3.531397240781186,2.461618313072742,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.005,3.531397394013123,2.4616184902701814,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.1,3.5313975472529227,2.461618667472879,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.1950000000000003,3.5313977004728456,2.461618844659966,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.29,3.5313978537005966,2.461619021852573,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.3850000000000002,3.5313980069215507,2.461619199042309,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.4800000000000004,3.5313981601567637,2.4616193762405616,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.575,3.5313983133686473,2.4616195534224783,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.6700000000000004,3.5313984666106313,2.4616197306258543,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.765,3.5313986198516423,2.46161990782973,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.8600000000000003,3.5313987730771106,2.4616200850215195,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,2.955,3.531398926288344,2.4616202622022985,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.0500000000000003,3.5313990795205457,2.4616204393992303,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.145,3.531399232739034,2.461620616586176,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.24,3.5313993859636663,2.4616207937767944,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.3350000000000004,3.5313995391885693,2.4616209709686547,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.43,3.5313996924189386,2.4616211481637387,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.5250000000000004,3.5313998456370013,2.4616213253499635,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.62,3.531399998872642,2.4616215025496992,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.7150000000000003,3.5314001520848746,2.461621679731058,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.81,3.5314003053138925,2.46162185692541,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,3.9050000000000002,3.53140045854299,2.4616220341207184,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
bandm2,7.2,4.0,3.5314006117660255,2.461622211310154,0.05039707917924652,-0.019568189115219514,0.06996526829446537,0.0,0.12070262488169037,-0.019908466523197332,6.661338147750939e-16,0.03913637823043903,0.13993053658893073,0.12070262488169037,g_shape2
tailm2,6.4,0.2,59.87715710517649,67.78320775907275,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,0.29500000000000004,59.87723329314669,67.7831475609292,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,0.39,59.87730948095596,67.78308736299216,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,0.48500000000000004,59.87738566877388,67.78302716535984,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,0.5800000000000001,59.87746185614749,67.78296696783977,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,0.675,59.87753804315194,67.78290677052371,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,0.77,59.87761422994429,67.78284657341567,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,0.865,59.87769041622939,67.78278637654795,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,0.96,59.8777666024365,67.78272617989298,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.055,59.877842788329474,67.78266598339606,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.15,59.87791897388066,67.78260578717108,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.2449999999999999,59.877995159286684,67.78254559106168,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.34,59.8780713443159,67.78248539522369,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.435,59.87814752902723,67.78242519958707,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.53,59.87822371347947,67.7823650041309,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.625,59.878299897612074,67.78230480889509,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.72,59.87837608154937,67.78224461384914,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.815,59.87845226514168,67.78218441902627,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,1.91,59.8785284483801,67.78212422439694,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.005,59.87860463145777,67.78206402997533,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.1,59.8786808141772,67.78200383575991,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.1950000000000003,59.87875699659256,67.78194364175273,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.29,59.87883317875472,67.7818834479454,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.3850000000000002,59.87890936064783,67.78182325434442,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.4800000000000004,59.878985542264054,67.78176306094564,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.575,59.87906172356025,67.78170286775719,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
tailm2,6.4,2.6700000000000004,59.879137904577156,67.78164267478098,0.07629608772439456,0.2255193402103739,-0.14922325248597984,0.0,-0.08013585854374378,0.2327280339925329,4.996003610813204e-16,0.4510386804207478,0.2984465049719597,0.08013585854374378,g_norm
