combo_id,placement,peak,center_D,width_D,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_runtime,slice_p95_abs_delta_guard,slice_improved_fraction_vs_base,slice_improved_fraction_vs_runtime
76,mu_linear_blend,0.97,7.95,0.1,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
76,mu_linear_blend,0.97,7.95,0.1,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
76,mu_linear_blend,0.97,7.95,0.1,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.532047890358281,0.0,1.0
77,mu_linear_blend,0.97,7.95,0.2,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
77,mu_linear_blend,0.97,7.95,0.2,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
77,mu_linear_blend,0.97,7.95,0.2,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
77,mu_linear_blend,0.97,7.95,0.2,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775041741,1.0,0.0
77,mu_linear_blend,0.97,7.95,0.2,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211877419801,1.0,0.0
77,mu_linear_blend,0.97,7.95,0.2,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
77,mu_linear_blend,0.97,7.95,0.2,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226218715,1.0,0.0
77,mu_linear_blend,0.97,7.95,0.2,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.40969053972313785,0.0,1.0
78,mu_linear_blend,0.97,7.95,0.4,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
78,mu_linear_blend,0.97,7.95,0.4,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877889516,1.0,0.0
78,mu_linear_blend,0.97,7.95,0.4,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.587832164823425,1.0,0.0
78,mu_linear_blend,0.97,7.95,0.4,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.830111607353913,1.0,0.0
78,mu_linear_blend,0.97,7.95,0.4,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8670028704020396,1.0,0.0
78,mu_linear_blend,0.97,7.95,0.4,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
78,mu_linear_blend,0.97,7.95,0.4,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3338859814932533,1.0,0.0
78,mu_linear_blend,0.97,7.95,0.4,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.377266440170007,0.0,1.0
79,mu_linear_blend,0.97,8.0,0.01,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
79,mu_linear_blend,0.97,8.0,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
79,mu_linear_blend,0.97,8.0,0.01,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
79,mu_linear_blend,0.97,8.0,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030706,1.0,0.0
79,mu_linear_blend,0.97,8.0,0.01,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.0
79,mu_linear_blend,0.97,8.0,0.01,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
79,mu_linear_blend,0.97,8.0,0.01,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
79,mu_linear_blend,0.97,8.0,0.01,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.3662884285780006,0.0,1.0
80,mu_linear_blend,0.97,8.0,0.02,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
80,mu_linear_blend,0.97,8.0,0.02,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
80,mu_linear_blend,0.97,8.0,0.02,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
80,mu_linear_blend,0.97,8.0,0.02,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030706,1.0,0.0
80,mu_linear_blend,0.97,8.0,0.02,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.0
80,mu_linear_blend,0.97,8.0,0.02,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
80,mu_linear_blend,0.97,8.0,0.02,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
80,mu_linear_blend,0.97,8.0,0.02,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.3662884285780006,0.0,1.0
81,mu_linear_blend,0.97,8.0,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
81,mu_linear_blend,0.97,8.0,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
81,mu_linear_blend,0.97,8.0,0.05,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
81,mu_linear_blend,0.97,8.0,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030706,1.0,0.0
81,mu_linear_blend,0.97,8.0,0.05,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.0
81,mu_linear_blend,0.97,8.0,0.05,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
81,mu_linear_blend,0.97,8.0,0.05,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
81,mu_linear_blend,0.97,8.0,0.05,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.3662884285780006,0.0,1.0
82,mu_linear_blend,0.97,8.0,0.1,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
82,mu_linear_blend,0.97,8.0,0.1,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
82,mu_linear_blend,0.97,8.0,0.1,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
82,mu_linear_blend,0.97,8.0,0.1,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030706,1.0,0.0
82,mu_linear_blend,0.97,8.0,0.1,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.0
82,mu_linear_blend,0.97,8.0,0.1,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
82,mu_linear_blend,0.97,8.0,0.1,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
82,mu_linear_blend,0.97,8.0,0.1,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.3662884285780006,0.0,1.0
83,mu_linear_blend,0.97,8.0,0.2,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
83,mu_linear_blend,0.97,8.0,0.2,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
83,mu_linear_blend,0.97,8.0,0.2,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
83,mu_linear_blend,0.97,8.0,0.2,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.8093177750323335,1.0,0.0
83,mu_linear_blend,0.97,8.0,0.2,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211633534676,1.0,0.0
83,mu_linear_blend,0.97,8.0,0.2,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
83,mu_linear_blend,0.97,8.0,0.2,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226205215,1.0,0.0
83,mu_linear_blend,0.97,8.0,0.2,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.3662884285780006,0.0,1.0
84,mu_linear_blend,0.97,8.0,0.4,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
84,mu_linear_blend,0.97,8.0,0.4,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877734525,1.0,0.0
84,mu_linear_blend,0.97,8.0,0.4,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58768001899348,1.0,0.0
84,mu_linear_blend,0.97,8.0,0.4,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.822191401826444,1.0,0.0
84,mu_linear_blend,0.97,8.0,0.4,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8495278398706745,1.0,0.0
84,mu_linear_blend,0.97,8.0,0.4,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
84,mu_linear_blend,0.97,8.0,0.4,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.3335198848100873,1.0,0.0
84,mu_linear_blend,0.97,8.0,0.4,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.3662884285780006,0.0,1.0
85,mu_linear_blend,0.97,8.05,0.01,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
85,mu_linear_blend,0.97,8.05,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
85,mu_linear_blend,0.97,8.05,0.01,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
85,mu_linear_blend,0.97,8.05,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030706,1.0,0.0
85,mu_linear_blend,0.97,8.05,0.01,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.0
85,mu_linear_blend,0.97,8.05,0.01,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
85,mu_linear_blend,0.97,8.05,0.01,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
85,mu_linear_blend,0.97,8.05,0.01,D21_guard,8.0,0.3226590996076344,1.7769700652865041,1.776964808165308,0.0,1.0
86,mu_linear_blend,0.97,8.05,0.02,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
86,mu_linear_blend,0.97,8.05,0.02,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
86,mu_linear_blend,0.97,8.05,0.02,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
86,mu_linear_blend,0.97,8.05,0.02,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030706,1.0,0.0
86,mu_linear_blend,0.97,8.05,0.02,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.0
86,mu_linear_blend,0.97,8.05,0.02,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
86,mu_linear_blend,0.97,8.05,0.02,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
86,mu_linear_blend,0.97,8.05,0.02,D21_guard,8.0,0.3226590996076344,1.7769700652865041,1.7149890398506884,0.0,1.0
87,mu_linear_blend,0.97,8.05,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
87,mu_linear_blend,0.97,8.05,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
87,mu_linear_blend,0.97,8.05,0.05,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
87,mu_linear_blend,0.97,8.05,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030706,1.0,0.0
87,mu_linear_blend,0.97,8.05,0.05,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.0
87,mu_linear_blend,0.97,8.05,0.05,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
87,mu_linear_blend,0.97,8.05,0.05,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
87,mu_linear_blend,0.97,8.05,0.05,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.9213484015292104,0.0,1.0
88,mu_linear_blend,0.97,8.05,0.1,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
88,mu_linear_blend,0.97,8.05,0.1,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
88,mu_linear_blend,0.97,8.05,0.1,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
88,mu_linear_blend,0.97,8.05,0.1,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030706,1.0,0.0
88,mu_linear_blend,0.97,8.05,0.1,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211570183147,1.0,0.0
88,mu_linear_blend,0.97,8.05,0.1,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
88,mu_linear_blend,0.97,8.05,0.1,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
88,mu_linear_blend,0.97,8.05,0.1,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.5320478903582866,0.0,1.0
89,mu_linear_blend,0.97,8.05,0.2,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
89,mu_linear_blend,0.97,8.05,0.2,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
89,mu_linear_blend,0.97,8.05,0.2,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
89,mu_linear_blend,0.97,8.05,0.2,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030927,1.0,0.0
89,mu_linear_blend,0.97,8.05,0.2,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8134211582454647,1.0,0.0
89,mu_linear_blend,0.97,8.05,0.2,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
89,mu_linear_blend,0.97,8.05,0.2,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.33294416226203083,1.0,0.0
89,mu_linear_blend,0.97,8.05,0.2,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.4096905397231394,0.0,1.0
90,mu_linear_blend,0.97,8.05,0.4,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
90,mu_linear_blend,0.97,8.05,0.4,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.265449877659037,1.0,0.0
90,mu_linear_blend,0.97,8.05,0.4,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.587591708151322,1.0,0.0
90,mu_linear_blend,0.97,8.05,0.4,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.817164373709929,1.0,0.0
90,mu_linear_blend,0.97,8.05,0.4,D60_hotspot,6.711864406779661,7.462467784829663,0.8134211570183147,0.8373748640953487,1.0,0.0
90,mu_linear_blend,0.97,8.05,0.4,D21_guard,4.0,0.9136772062233662,0.9136772062234826,0.9136772062234826,0.0,0.0
90,mu_linear_blend,0.97,8.05,0.4,D21_guard,6.4,2.1022273869561374,0.33294416226203083,0.333290638194498,1.0,0.0
90,mu_linear_blend,0.97,8.05,0.4,D21_guard,8.0,0.3226590996076344,1.7769700652865041,0.377266440170007,0.0,1.0
91,mu_linear_blend,0.99,7.95,0.01,D60_hotspot,4.813559322033898,8.950884564633627,8.950884564268902,8.950884564268902,1.0,0.0
91,mu_linear_blend,0.99,7.95,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.26544987759138,10.26544987759138,1.0,0.0
91,mu_linear_blend,0.99,7.95,0.01,D60_hotspot,6.169491525423728,25.887561191706766,18.58747931966137,18.58747931966137,1.0,0.0
91,mu_linear_blend,0.99,7.95,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,4.809317775030706,4.809317775030706,1.0,0.0
