D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
10.508474576271187,0.2,6.987280940710265e-06,2.8085976223523483e-05,1.8541051725491745e-06,7.024316657954051e-06,2.8234844471810115e-05,1.8639327600604607e-06,1.4886824828663127e-07,1.4886824828663127e-07,0.005300447707491338,1.5196903183494512,1.0,0.41850657617280135,0.5747403036476109,0.5745999108741773,-0.00014039277343358414,0.00014039277343358414,4.256584790147733,4.258033169555724
10.779661016949152,0.2,5.923743507763831e-06,2.2861582472693857e-05,1.3069135553401886e-06,5.954734063026334e-06,2.2981184736714864e-05,1.3137507819532251e-06,1.1960226402100667e-07,1.1960226402100667e-07,0.005231582903933314,1.5114496588030304,1.0,0.4130692292265874,0.3860435557157581,0.3858958053827048,-0.0001477503330533092,0.0001477503330533092,6.425672943159641,6.4275457346274525
11.050847457627118,0.2,4.894649258558661e-06,1.8056327198420025e-05,8.450366595004616e-07,4.919923027037026e-06,1.8149561955207657e-05,8.494000489405938e-07,9.323475678763189e-08,9.323475678763189e-08,0.005163550469764979,1.5033524839475476,1.0,0.4076976035331099,0.24273416456674485,0.24260786976465654,-0.00012629480208831145,0.00012629480208831145,8.370401336631435,8.372228394566912
11.322033898305085,0.2,4.257229818843517e-06,1.528711116597432e-05,7.419360505307509e-07,4.278954592577083e-06,1.5365121760951053e-05,7.457221728470075e-07,7.801059497673405e-08,7.801059497673405e-08,0.005103030528774341,1.496185905966064,1.0,0.40291914052546407,0.17421978807127184,0.17410814682976875,-0.00011164124150309096,0.00011164124150309096,9.39085704972523,9.392567722932148
11.593220338983052,0.2,3.5848555052908267e-06,1.2493545793027858e-05,6.393677818323667e-07,3.6029290653067904e-06,1.2556533784975991e-05,6.425912456400895e-07,6.298799194813335e-08,6.298799194813335e-08,0.0050416425402053915,1.4889514378406732,1.0,0.39807213922823476,0.1164973433572105,0.1164084314532738,-8.891190393670034e-05,8.891190393670034e-05,10.296119185056863,10.297545717776527
11.864406779661017,0.2,2.8774352444832155e-06,9.671573938203112e-06,5.370927823616151e-07,2.891763032482322e-06,9.719732193465305e-06,5.397671610592005e-07,4.815825526219365e-08,4.815825526219365e-08,0.004979360709012064,1.4816473794163394,1.0,0.3931545629462203,0.06988146813000967,0.06981944795268866,-6.202017732101495e-05,6.202017732101495e-05,11.057595680149861,11.058626881530563
12.135593220338983,0.2,2.1568379171824395e-06,6.993648010728301e-06,4.3791103717183253e-07,2.167839360801134e-06,7.0293207071632415e-06,4.4014470227344726e-07,3.567269643494082e-08,3.567269643494082e-08,0.005100728029237198,1.4959139269696435,1.0,0.40273734244895887,0.03656917796041033,0.036545508901872574,-2.3669058537754972e-05,2.3669058537754972e-05,11.618397540547194,11.618800933097836
12.40677966101695,0.2,1.5113564704228747e-06,4.760955867197245e-06,3.423280534831535e-07,1.5195036573433322e-06,4.786620492405917e-06,3.4417342265609474e-07,2.5664625208671994e-08,2.5664625208671994e-08,0.0053906454763632695,1.5305517733172422,1.0,0.42562830654581657,0.01695734033134037,0.016956126639249204,-1.2136920911655358e-06,1.2136920911655358e-06,11.955043740395997,11.955064722754425
12.677966101694915,0.2,9.368355370505724e-07,2.8361995062115145e-06,2.473962099712544e-07,9.421396979315064e-07,2.85225745648818e-06,2.4879691398719316e-07,1.6057950276665393e-08,1.6057950276665393e-08,0.005661784455394318,1.5636715008334814,1.0,0.44703658223183024,0.006020592357507503,0.006023407182819833,2.8148253123300507e-06,2.8148253123300507e-06,12.144866180820713,12.144817133263713
12.94915254237288,0.2,4.2201625578359233e-07,1.161235776396736e-06,1.5301261481455328e-07,4.245130864081486e-07,1.1681061493008655e-06,1.539179035975719e-07,6.870372904129513e-09,6.870372904129513e-09,0.005916432341972774,1.5954291720819251,1.0,0.4671427734486472,0.0010095754521812783,0.0010105590910683862,9.836388871079047e-07,9.836388871079047e-07,12.232338799853036,12.23232159859178
13.220338983050848,0.2,2.927270075853167e-07,7.602194761626668e-07,1.1840237921771697e-07,2.9445739204631403e-07,7.647133285726328e-07,1.191022860655118e-07,4.493852409966017e-09,4.493852409966017e-09,0.005911256618482703,1.5947773191977956,1.0,0.46673411470195914,0.00043272180240480195,0.00043313898246333666,4.1718005853471187e-07,4.1718005853471187e-07,12.242428538758904,12.242421240365502
