width_peak,refamp_peak,D,eta,width_beta_eff,refamp_beta_eff,base_mu,cur_mu,mu_joint,delta_mu_joint,delta_log_mu_joint,delta_log_width_joint,delta_log_refamp_joint,acceptance_mismatch_joint
0.5,0.25,5.627118644067797,0.39,0.1994038226940926,0.0997019113470463,57.55746140292986,58.29825936823605,57.76269309918508,0.2052316962552183,0.003559341622687048,-0.06430415518153454,0.03064325261002169,0.0
0.5,0.5,5.627118644067797,0.39,0.1994038226940926,0.1994038226940926,57.55746140292986,58.29825936823605,58.15606566845527,0.5986042655254096,0.01034640669283673,-0.06430415518153454,0.027249720074946967,0.0
0.5,0.75,5.627118644067797,0.39,0.1994038226940926,0.2991057340411389,57.55746140292986,58.29825936823605,58.55211716368875,0.9946557607588886,0.017133471762985693,-0.06430415518153454,0.023856187539872387,0.0
0.5,1.0,5.627118644067797,0.39,0.1994038226940926,0.3988076453881852,57.55746140292986,58.29825936823605,58.95086582877157,1.3934044258417089,0.023920536833135015,-0.06430415518153454,0.02046265500479782,0.0
0.75,0.0,5.627118644067797,0.39,0.2991057340411389,0.0,57.55746140292986,58.29825936823605,56.91437599632713,-0.6430854066027294,-0.01123581461863262,-0.05629606401036419,0.034036785145096386,0.0
0.75,0.25,5.627118644067797,0.39,0.2991057340411389,0.0997019113470463,57.55746140292986,58.29825936823605,57.30197139939535,-0.25549000353451135,-0.00444874954848321,-0.05629606401036419,0.03064325261002169,0.0
0.75,0.5,5.627118644067797,0.39,0.2991057340411389,0.1994038226940926,57.55746140292986,58.29825936823605,57.692206385061986,0.13474498213212627,0.0023383155216661357,-0.05629606401036419,0.027249720074946967,0.0
0.75,0.75,5.627118644067797,0.39,0.2991057340411389,0.2991057340411389,57.55746140292986,58.29825936823605,58.08509892927885,0.5276375263489896,0.009125380591815441,-0.05629606401036419,0.023856187539872387,0.0
0.75,1.0,5.627118644067797,0.39,0.2991057340411389,0.3988076453881852,57.55746140292986,58.29825936823605,58.480667130416705,0.9232057274868453,0.01591244566196465,-0.05629606401036419,0.02046265500479782,0.0
1.0,0.0,5.627118644067797,0.39,0.3988076453881852,0.0,57.55746140292986,58.29825936823605,56.460420568617515,-1.0970408343123452,-0.019243905789803065,-0.048287972839193664,0.034036785145096386,0.0
1.0,0.25,5.627118644067797,0.39,0.3988076453881852,0.0997019113470463,57.55746140292986,58.29825936823605,56.844924467405875,-0.7125369355239854,-0.012456840719653634,-0.048287972839193664,0.03064325261002169,0.0
1.0,0.5,5.627118644067797,0.39,0.3988076453881852,0.1994038226940926,57.55746140292986,58.29825936823605,57.23204689518666,-0.32541450774319713,-0.005669775649504217,-0.048287972839193664,0.027249720074946967,0.0
1.0,0.75,5.627118644067797,0.39,0.3988076453881852,0.2991057340411389,57.55746140292986,58.29825936823605,57.621805684533484,0.06434428160362415,0.0011172894206449644,-0.048287972839193664,0.023856187539872387,0.0
1.0,1.0,5.627118644067797,0.39,0.3988076453881852,0.3988076453881852,57.55746140292986,58.29825936823605,58.01421878946248,0.45675738653262243,0.00790435449079424,-0.048287972839193664,0.02046265500479782,0.0
0.0,0.0,5.627118644067797,0.5800000000000001,0.0,0.0,57.560161056028,58.301259846275244,58.301259846275244,0.7410987902472428,0.012793022766142942,-0.08032490139513952,0.034036785145096386,0.0
0.0,0.25,5.627118644067797,0.5800000000000001,0.0,0.0997019113470463,57.560161056028,58.301259846275244,58.69830013555048,1.1381390795224817,0.019580087836292098,-0.08032490139513952,0.03064325261002169,0.0
0.0,0.5,5.627118644067797,0.5800000000000001,0.0,0.1994038226940926,57.560161056028,58.301259846275244,59.09804432851021,1.5378832724822118,0.026367152906441652,-0.08032490139513952,0.027249720074946967,0.0
0.0,0.75,5.627118644067797,0.5800000000000001,0.0,0.2991057340411389,57.560161056028,58.301259846275244,59.50051083914243,1.9403497831144279,0.033154217976590836,-0.08032490139513952,0.023856187539872387,0.0
0.0,1.0,5.627118644067797,0.5800000000000001,0.0,0.3988076453881852,57.560161056028,58.301259846275244,59.90571820683719,2.345557150809192,0.03994128304674016,-0.08032490139513952,0.02046265500479782,0.0
0.25,0.0,5.627118644067797,0.5800000000000001,0.0997019113470463,0.0,57.560161056028,58.301259846275244,57.83621616085467,0.27605510482666773,0.0047844765682845385,-0.07231635519728133,0.034036785145096386,0.0
0.25,0.25,5.627118644067797,0.5800000000000001,0.0997019113470463,0.0997019113470463,57.560161056028,58.301259846275244,58.23008943315855,0.669928377130546,0.011571541638433833,-0.07231635519728133,0.03064325261002169,0.0
0.25,0.5,5.627118644067797,0.5800000000000001,0.0997019113470463,0.1994038226940926,57.560161056028,58.301259846275244,58.626645041288214,1.0664839852602128,0.018358606708583525,-0.07231635519728133,0.027249720074946967,0.0
0.25,0.75,5.627118644067797,0.5800000000000001,0.0997019113470463,0.2991057340411389,57.560161056028,58.301259846275244,59.02590125235132,1.465740196323317,0.025145671778732424,-0.07231635519728133,0.023856187539872387,0.0
0.25,1.0,5.627118644067797,0.5800000000000001,0.0997019113470463,0.3988076453881852,57.560161056028,58.301259846275244,59.42787645785732,1.8677154018293223,0.03193273684888181,-0.07231635519728133,0.02046265500479782,0.0
0.5,0.0,5.627118644067797,0.5800000000000001,0.1994038226940926,0.0,57.560161056028,58.301259846275244,57.37488192579448,-0.18527913023351772,-0.0032240696295741107,-0.06430780899942247,0.034036785145096386,0.0
0.5,0.25,5.627118644067797,0.5800000000000001,0.1994038226940926,0.0997019113470463,57.560161056028,58.301259846275244,57.76561344303811,0.20545238701011215,0.003562995440575026,-0.06430780899942247,0.03064325261002169,0.0
0.5,0.5,5.627118644067797,0.5800000000000001,0.1994038226940926,0.1994038226940926,57.560161056028,58.301259846275244,58.15900590028622,0.5988448442582168,0.010350060510724745,-0.06430780899942247,0.027249720074946967,0.0
0.5,0.75,5.627118644067797,0.5800000000000001,0.1994038226940926,0.2991057340411389,57.560161056028,58.301259846275244,58.555077418937714,0.9949163629097129,0.017137125580873686,-0.06430780899942247,0.023856187539872387,0.0
0.5,1.0,5.627118644067797,0.5800000000000001,0.1994038226940926,0.3988076453881852,57.560161056028,58.301259846275244,58.95384624380102,1.3936851877730163,0.023924190651023185,-0.06430780899942247,0.02046265500479782,0.0
0.75,0.0,5.627118644067797,0.5800000000000001,0.2991057340411389,0.0,57.560161056028,58.301259846275244,56.9172275524294,-0.6429335035985986,-0.011232615827432438,-0.05629926280156423,0.034036785145096386,0.0
0.75,0.25,5.627118644067797,0.5800000000000001,0.2991057340411389,0.0997019113470463,57.560161056028,58.301259846275244,57.30484237502067,-0.25531868100733135,-0.004445550757283196,-0.05629926280156423,0.03064325261002169,0.0
0.75,0.5,5.627118644067797,0.5800000000000001,0.2991057340411389,0.1994038226940926,57.560161056028,58.301259846275244,57.695096912460215,0.1349358564322145,0.0023415143128662067,-0.05629926280156423,0.027249720074946967,0.0
0.75,0.75,5.627118644067797,0.5800000000000001,0.2991057340411389,0.2991057340411389,57.560161056028,58.301259846275244,58.08800914160049,0.5278480855724865,0.00912857938301552,-0.05629926280156423,0.023856187539872387,0.0
0.75,1.0,5.627118644067797,0.5800000000000001,0.2991057340411389,0.3988076453881852,57.560161056028,58.301259846275244,58.48359716171901,0.9234361056910103,0.01591564445316472,-0.05629926280156423,0.02046265500479782,0.0
1.0,0.0,5.627118644067797,0.5800000000000001,0.3988076453881852,0.0,57.560161056028,58.301259846275244,56.46322368810992,-1.0969373679180805,-0.01924116202529069,-0.048290716603705944,0.034036785145096386,0.0
1.0,0.25,5.627118644067797,0.5800000000000001,0.3988076453881852,0.0997019113470463,57.560161056028,58.301259846275244,56.847746676560774,-0.7124143794672264,-0.0124540969551415,-0.048290716603705944,0.03064325261002169,0.0
1.0,0.5,5.627118644067797,0.5800000000000001,0.3988076453881852,0.1994038226940926,57.560161056028,58.301259846275244,57.23488832400753,-0.3252727320204727,-0.0056670318849919715,-0.048290716603705944,0.027249720074946967,0.0
1.0,0.75,5.627118644067797,0.5800000000000001,0.3988076453881852,0.2991057340411389,57.560161056028,58.301259846275244,57.62466646390911,0.06450540788110715,0.0011200331851573587,-0.048290716603705944,0.023856187539872387,0.0
1.0,1.0,5.627118644067797,0.5800000000000001,0.3988076453881852,0.3988076453881852,57.560161056028,58.301259846275244,58.01709905117303,0.45693799514502587,0.007907098255306489,-0.048290716603705944,0.02046265500479782,0.0
0.0,0.0,5.627118644067797,0.77,0.0,0.0,57.562860657245174,58.304259997515594,58.304259997515594,0.7413993402704193,0.01279758148473104,-0.08032946011372864,0.034036785145096386,0.0
0.0,0.25,5.627118644067797,0.77,0.0,0.0997019113470463,57.562860657245174,58.304259997515594,58.70132071826898,1.1384600610238067,0.01958464655488039,-0.08032946011372864,0.03064325261002169,0.0
0.0,0.5,5.627118644067797,0.77,0.0,0.1994038226940926,57.562860657245174,58.304259997515594,59.101085481848266,1.5382248246030912,0.0263717116250298,-0.08032946011372864,0.027249720074946967,0.0
0.0,0.75,5.627118644067797,0.77,0.0,0.2991057340411389,57.562860657245174,58.304259997515594,59.50357270318905,1.9407120459438758,0.03315877669517916,-0.08032946011372864,0.023856187539872387,0.0
0.0,1.0,5.627118644067797,0.77,0.0,0.3988076453881852,57.562860657245174,58.304259997515594,59.9088009226354,2.345940265390226,0.03994584176532862,-0.08032946011372864,0.02046265500479782,0.0
0.25,0.0,5.627118644067797,0.77,0.0997019113470463,0.0,57.562860657245174,58.304259997515594,57.83916609254259,0.2763054352974166,0.004788580773916127,-0.07232045940291376,0.034036785145096386,0.0
0.25,0.25,5.627118644067797,0.77,0.0997019113470463,0.0997019113470463,57.562860657245174,58.304259997515594,58.23305945432197,0.6701987970767931,0.011575645844065613,-0.07232045940291376,0.03064325261002169,0.0
0.25,0.5,5.627118644067797,0.77,0.0997019113470463,0.1994038226940926,57.562860657245174,58.304259997515594,58.62963528873944,1.066774631494269,0.01836271091421494,-0.07232045940291376,0.027249720074946967,0.0
0.25,0.75,5.627118644067797,0.77,0.0997019113470463,0.2991057340411389,57.562860657245174,58.304259997515594,59.02891186383442,1.466051206589249,0.02514977598436425,-0.07232045940291376,0.023856187539872387,0.0
0.25,1.0,5.627118644067797,0.77,0.0997019113470463,0.3988076453881852,57.562860657245174,58.304259997515594,59.4309075720544,1.8680469148092271,0.03193684105451375,-0.07232045940291376,0.02046265500479782,0.0
0.5,0.0,5.627118644067797,0.77,0.1994038226940926,0.0,57.562860657245174,58.304259997515594,57.37778224821442,-0.18507840903075135,-0.0032204199368987057,-0.06431145869209887,0.034036785145096386,0.0
0.5,0.25,5.627118644067797,0.77,0.1994038226940926,0.0997019113470463,57.562860657245174,58.304259997515594,57.76853351708702,0.20567285984184736,0.0035666451332506473,-0.06431145869209887,0.03064325261002169,0.0
0.5,0.5,5.627118644067797,0.77,0.1994038226940926,0.1994038226940926,57.562860657245174,58.304259997515594,58.161945860475626,0.5990852032304517,0.0103537102034,-0.06431145869209887,0.027249720074946967,0.0
0.5,0.75,5.627118644067797,0.77,0.1994038226940926,0.2991057340411389,57.562860657245174,58.304259997515594,58.558037400695234,0.9951767434500596,0.017140775273549375,-0.06431145869209887,0.023856187539872387,0.0
0.5,1.0,5.627118644067797,0.77,0.1994038226940926,0.3988076453881852,57.562860657245174,58.304259997515594,58.95682638347651,1.393965726231336,0.023927840343698808,-0.06431145869209887,0.02046265500479782,0.0
0.75,0.0,5.627118644067797,0.77,0.2991057340411389,0.0,57.562860657245174,58.304259997515594,56.92007886932494,-0.6427817879202351,-0.011229420647714016,-0.05630245798128347,0.034036785145096386,0.0
0.75,0.25,5.627118644067797,0.77,0.2991057340411389,0.0997019113470463,57.562860657245174,58.304259997515594,57.30771310981023,-0.2551475474349445,-0.004442355577564689,-0.05630245798128347,0.03064325261002169,0.0
0.75,0.5,5.627118644067797,0.77,0.2991057340411389,0.1994038226940926,57.562860657245174,58.304259997515594,57.69798719738255,0.13512654013737802,0.0023447094925846393,-0.05630245798128347,0.027249720074946967,0.0
0.75,0.75,5.627118644067797,0.77,0.2991057340411389,0.2991057340411389,57.562860657245174,58.304259997515594,58.09091910979494,0.5280584525497645,0.00913177456273402,-0.05630245798128347,0.023856187539872387,0.0
0.75,1.0,5.627118644067797,0.77,0.2991057340411389,0.3988076453881852,57.562860657245174,58.304259997515594,58.48652694723161,0.9236662899864356,0.01591883963288348,-0.05630245798128347,0.02046265500479782,0.0
1.0,0.0,5.627118644067797,0.77,0.3988076453881852,0.0,57.562860657245174,58.304259997515594,56.4660265967494,-1.0968340604957731,-0.019238421358529382,-0.04829345727046816,0.034036785145096386,0.0
1.0,0.25,5.627118644067797,0.77,0.3988076453881852,0.0997019113470463,57.562860657245174,58.304259997515594,56.850568673426835,-0.7122919838183392,-0.012451356288379931,-0.04829345727046816,0.03064325261002169,0.0
1.0,0.5,5.627118644067797,0.77,0.3988076453881852,0.1994038226940926,57.562860657245174,58.304259997515594,57.23772953909382,-0.3251311181513543,-0.005664291218230535,-0.04829345727046816,0.027249720074946967,0.0
1.0,0.75,5.627118644067797,0.77,0.3988076453881852,0.2991057340411389,57.562860657245174,58.304259997515594,57.6275270280946,0.06466637084942306,0.001122773851918693,-0.04829345727046816,0.023856187539872387,0.0
1.0,1.0,5.627118644067797,0.77,0.3988076453881852,0.3988076453881852,57.562860657245174,58.304259997515594,58.01997909622798,0.45711843898280335,0.007909838922068159,-0.04829345727046816,0.02046265500479782,0.0
0.0,0.0,5.627118644067797,0.96,0.0,0.0,57.565560206614656,58.30726034970606,58.30726034970606,0.741700143091407,0.012802144102039718,-0.08033402273103728,0.034036785145096386,0.0
0.0,0.25,5.627118644067797,0.96,0.0,0.0997019113470463,57.565560206614656,58.30726034970606,58.704341503306104,1.1387812966914481,0.019589209172189103,-0.08033402273103728,0.03064325261002169,0.0
0.0,0.5,5.627118644067797,0.96,0.0,0.1994038226940926,57.565560206614656,58.30726034970606,59.10412683888278,1.5385666322681217,0.0263762742423386,-0.08033402273103728,0.027249720074946967,0.0
0.0,0.75,5.627118644067797,0.96,0.0,0.2991057340411389,57.565560206614656,58.30726034970606,59.50663477231929,1.941074565704632,0.033163339312487536,-0.08033402273103728,0.023856187539872387,0.0
0.0,1.0,5.627118644067797,0.96,0.0,0.3988076453881852,57.565560206614656,58.30726034970606,59.91188384491386,2.3463236382992037,0.03995040438263707,-0.08033402273103728,0.02046265500479782,0.0
0.25,0.0,5.627118644067797,0.96,0.0997019113470463,0.0,57.565560206614656,58.30726034970606,57.842116198400255,0.27655599178559953,0.004792688489558409,-0.07232456711855592,0.034036785145096386,0.0
0.25,0.25,5.627118644067797,0.96,0.0997019113470463,0.0997019113470463,57.565560206614656,58.30726034970606,58.23602965084124,0.6704694442265833,0.011579753559707652,-0.07232456711855592,0.03064325261002169,0.0
0.25,0.5,5.627118644067797,0.96,0.0997019113470463,0.1994038226940926,57.565560206614656,58.30726034970606,58.63262571274074,1.0670655061260845,0.01836681862985724,-0.07232456711855592,0.027249720074946967,0.0
0.25,0.75,5.627118644067797,0.96,0.0997019113470463,0.2991057340411389,57.565560206614656,58.30726034970606,59.03192265306989,1.4663624464552356,0.025153883700006225,-0.07232456711855592,0.023856187539872387,0.0
0.25,1.0,5.627118644067797,0.96,0.0997019113470463,0.3988076453881852,57.565560206614656,58.30726034970606,59.433938865214344,1.8683786585996884,0.03194094877015569,-0.07232456711855592,0.02046265500479782,0.0
0.5,0.0,5.627118644067797,0.96,0.1994038226940926,0.0,57.565560206614656,58.30726034970606,57.380682718461905,-0.1848774881527504,-0.003216767122922743,-0.06431511150607475,0.034036785145096386,0.0
0.5,0.25,5.627118644067797,0.96,0.1994038226940926,0.0997019113470463,57.565560206614656,58.30726034970606,57.7714537399702,0.2058935333555425,0.0035702979472265737,-0.06431511150607475,0.03064325261002169,0.0
0.5,0.5,5.627118644067797,0.96,0.1994038226940926,0.1994038226940926,57.565560206614656,58.30726034970606,58.1648859705129,0.5993257638982428,0.010357363017376164,-0.06431511150607475,0.027249720074946967,0.0
0.5,0.75,5.627118644067797,0.96,0.1994038226940926,0.2991057340411389,57.565560206614656,58.30726034970606,58.560997533321064,0.9954373267064085,0.017144428087525247,-0.06431511150607475,0.023856187539872387,0.0
0.5,1.0,5.627118644067797,0.96,0.1994038226940926,0.3988076453881852,57.565560206614656,58.30726034970606,58.95980667504774,1.3942464684330815,0.02393149315767442,-0.06431511150607475,0.02046265500479782,0.0
0.75,0.0,5.627118644067797,0.96,0.2991057340411389,0.0,57.565560206614656,58.30726034970606,56.92293030813857,-0.6426298984760876,-0.01122622273540449,-0.05630565589359303,0.034036785145096386,0.0
0.75,0.25,5.627118644067797,0.96,0.2991057340411389,0.0997019113470463,57.565560206614656,58.30726034970606,57.310583967348165,-0.25497623926649027,-0.0044391576652551,-0.05630565589359303,0.03064325261002169,0.0
0.75,0.5,5.627118644067797,0.96,0.2991057340411389,0.1994038226940926,57.565560206614656,58.30726034970606,57.70087760588921,0.13531739927455533,0.0023479074048944676,-0.05630565589359303,0.027249720074946967,0.0
0.75,0.75,5.627118644067797,0.96,0.2991057340411389,0.2991057340411389,57.565560206614656,58.30726034970606,58.0938292024153,0.5282689958006443,0.009134972475043267,-0.05630565589359303,0.023856187539872387,0.0
0.75,1.0,5.627118644067797,0.96,0.2991057340411389,0.3988076453881852,57.565560206614656,58.30726034970606,58.489456858017455,0.9238966514027993,0.015922037545192735,-0.05630565589359303,0.02046265500479782,0.0
1.0,0.0,5.627118644067797,0.96,0.3988076453881852,0.0,57.565560206614656,58.30726034970606,56.46882960182488,-1.0967306047897765,-0.01923567834788554,-0.048296200281111965,0.034036785145096386,0.0
1.0,0.25,5.627118644067797,0.96,0.3988076453881852,0.0997019113470463,57.565560206614656,58.30726034970606,56.85339076738562,-0.7121694392290365,-0.01244861327773621,-0.048296200281111965,0.03064325261002169,0.0
1.0,0.5,5.627118644067797,0.96,0.3988076453881852,0.1994038226940926,57.565560206614656,58.30726034970606,57.240570851934066,-0.3249893546805893,-0.005661548207586717,-0.048296200281111965,0.027249720074946967,0.0
1.0,0.75,5.627118644067797,0.96,0.3988076453881852,0.2991057340411389,57.565560206614656,58.30726034970606,57.630387690699735,0.06482748408507888,0.0011255168625621797,-0.048296200281111965,0.023856187539872387,0.0
1.0,1.0,5.627118644067797,0.96,0.3988076453881852,0.3988076453881852,57.565560206614656,58.30726034970606,58.0228592403728,0.4572990337581473,0.007912581932711566,-0.048296200281111965,0.02046265500479782,0.0
0.0,0.0,5.627118644067797,1.15,0.0,0.0,57.56825970407594,58.31026004958234,58.31026004958234,0.7420003455063977,0.012806695985351038,-0.08033857461434714,0.034036785145096386,0.0
0.0,0.25,5.627118644067797,1.15,0.0,0.0997019113470463,57.56825970407594,58.31026004958234,58.70736163158666,1.1391019275107155,0.019593761055500297,-0.08033857461434714,0.03064325261002169,0.0
0.0,0.5,5.627118644067797,1.15,0.0,0.1994038226940926,57.56825970407594,58.31026004958234,59.1071675346881,1.5389078306121604,0.02638082612564982,-0.08033857461434714,0.027249720074946967,0.0
0.0,0.75,5.627118644067797,1.15,0.0,0.2991057340411389,57.56825970407594,58.31026004958234,59.509696175717316,1.9414364716413743,0.0331678911957989,-0.08033857461434714,0.023856187539872387,0.0
0.0,1.0,5.627118644067797,1.15,0.0,0.3988076453881852,57.56825970407594,58.31026004958234,59.914966096926385,2.346706392850443,0.039954956265948534,-0.08033857461434714,0.02046265500479782,0.0
0.25,0.0,5.627118644067797,1.15,0.0997019113470463,0.0,57.56825970407594,58.31026004958234,57.845065716357645,0.2768060122817033,0.004796786541403387,-0.07232866517039939,0.034036785145096386,0.0
0.25,0.25,5.627118644067797,1.15,0.0997019113470463,0.0997019113470463,57.56825970407594,58.31026004958234,58.23899925545655,0.6707395513806063,0.01158385161155274,-0.07232866517039939,0.03064325261002169,0.0
0.25,0.5,5.627118644067797,1.15,0.0997019113470463,0.1994038226940926,57.56825970407594,58.31026004958234,58.63561554080711,1.067355836731167,0.018370916681702203,-0.07232866517039939,0.027249720074946967,0.0
0.25,0.75,5.627118644067797,1.15,0.0997019113470463,0.2991057340411389,57.56825970407594,58.31026004958234,59.03493284231206,1.4666731382361178,0.025157981751851223,-0.07232866517039939,0.023856187539872387,0.0
0.25,1.0,5.627118644067797,1.15,0.0997019113470463,0.3988076453881852,57.56825970407594,58.31026004958234,59.436969554294954,1.8687098502190125,0.03194504682200087,-0.07232866517039939,0.02046265500479782,0.0
