alpha,beta,lambda,mean_abs_weight_residual,max_abs_weight_residual,rmse_weight_residual,mean_abs_prefactor_residual,max_abs_prefactor_residual,rmse_prefactor_residual,mean_k12_abs,mean_det_kernel
0.8,0.9,0.2,0.040196970042768024,0.04580761463807048,0.04202554277252786,0.002767307754094169,0.003452464852852763,0.002901586125837451,0.08371557857887654,2.054727722808366
0.8,0.9,0.4,0.04386082503141698,0.05026418238241759,0.04586504031660732,0.0030193162150467636,0.003783914500600165,0.0031662031106852256,0.16743115715775309,2.0315143494319976
0.8,0.9,0.6,0.050115942179897364,0.05789534319677936,0.052424628385032444,0.003449548060799833,0.004350472071139054,0.0036183109856494245,0.2511467357366296,1.992825393804718
0.8,0.95,-0.6,0.04276306834130569,0.04946704207904218,0.04473681082155635,0.0029415172764704245,0.0035764921929636664,0.003083567852354358,0.25981398531310695,2.0388400346789393
0.8,0.95,-0.4,0.03630863557848685,0.04160167054833275,0.03798156159145333,0.002497614816815083,0.003108779042741254,0.002618178730184775,0.1732093235420713,2.0802556825408427
0.8,0.95,-0.2,0.03253198977427016,0.03738320782456073,0.03403415739347869,0.0022378700256531804,0.00286167976655248,0.0023462663551307448,0.08660466177103565,2.1051050712579844
0.8,0.95,-0.1,0.031598737276003146,0.03637955830706241,0.03305946892328181,0.0021736833310708266,0.002800371929916487,0.002279131793754511,0.043302330885517826,2.11131741843727
0.8,0.95,0.0,0.031288609332899925,0.03607156359093355,0.03273564692862465,0.002152353463753951,0.0027799771224272657,0.0022568281838732857,0.0,2.1133882008303653
0.8,0.95,0.1,0.031598737276003146,0.03637955830706241,0.03305946892328181,0.0021736833310708266,0.002800371929916487,0.002279131793754511,0.043302330885517826,2.11131741843727
0.8,0.95,0.2,0.03253198977427016,0.03738320782456073,0.03403415739347869,0.0022378700256531804,0.00286167976655248,0.0023462663551307448,0.08660466177103565,2.1051050712579844
0.8,0.95,0.4,0.03630863557848685,0.04160167054833275,0.03798156159145333,0.002497614816815083,0.003108779042741254,0.002618178730184775,0.1732093235420713,2.0802556825408427
0.8,0.95,0.6,0.04276306834130569,0.04946704207904218,0.04473681082155635,0.0029415172764704245,0.0035764921929636664,0.003083567852354358,0.25981398531310695,2.0388400346789393
0.8,1.0,-0.6,0.03548797878153743,0.04151947330960537,0.03717967205457263,0.00243889106175569,0.0031003404104782417,0.002558254110796109,0.26841583872005814,2.0860897841316324
0.8,1.0,-0.4,0.02884610277012869,0.03476216450245506,0.030257277174345353,0.001982136109903319,0.002665600278535442,0.0020816775973432075,0.17894389248003878,2.130304364888226
0.8,1.0,-0.2,0.024963746401198365,0.03105593375246052,0.026224300018756103,0.0017151427554571502,0.00240916899032214,0.0018041309225985012,0.08947194624001939,2.1568331133421816
0.8,1.0,-0.1,0.024004819233243234,0.0301538298166365,0.025230336947908223,0.0016491955193207654,0.0023455676938462025,0.0017357452903046678,0.044735973120009695,2.163465300455671
0.8,1.0,0.0,0.023686198498690778,0.029853891257976772,0.024900303081378413,0.0016272832886899305,0.0023244118650402393,0.0017130405980723524,0.0,2.165676029493501
0.8,1.0,0.1,0.024004819233243234,0.0301538298166365,0.025230336947908223,0.0016491955193207654,0.0023455676938462025,0.0017357452903046678,0.044735973120009695,2.163465300455671
0.8,1.0,0.2,0.024963746401198365,0.03105593375246052,0.026224300018756103,0.0017151427554571502,0.00240916899032214,0.0018041309225985012,0.08947194624001939,2.1568331133421816
0.8,1.0,0.4,0.02884610277012869,0.03476216450245506,0.030257277174345353,0.001982136109903319,0.002665600278535442,0.0020816775973432075,0.17894389248003878,2.130304364888226
0.8,1.0,0.6,0.03548797878153743,0.04151947330960537,0.03717967205457263,0.00243889106175569,0.0031003404104782417,0.002558254110796109,0.26841583872005814,2.0860897841316324
0.8,1.05,-0.6,0.028290217996008064,0.03528066979379274,0.02978548915173756,0.001941637242630117,0.0026757903612481954,0.002044825907496361,0.27696391256746544,2.1346089943159368
0.8,1.05,-0.4,0.02147230541235264,0.028803202844185805,0.02275087893083136,0.0014728156285420842,0.0022254226730313645,0.0015611914000836153,0.1846426083783103,2.181696729778802
0.8,1.05,-0.2,0.017491019638844755,0.02503907086474655,0.01868636750981297,0.0011990407568108965,0.0019599690094282765,0.001282121289102342,0.09232130418915516,2.209949371056521
0.8,1.05,-0.1,0.016508104460672374,0.024107378447499994,0.017691071115275795,0.001131449133240922,0.0018941522833426302,0.0012138560107768986,0.04616065209457758,2.2170125313759512
0.8,1.05,0.0,0.01618155234126283,0.023797634828640946,0.017361338716403222,0.0011089932002315815,0.0018722614954158404,0.0011912487170315225,0.0,2.2193669181490945
0.8,1.05,0.1,0.016508104460672374,0.024107378447499994,0.017691071115275795,0.001131449133240922,0.0018941522833426302,0.0012138560107768986,0.04616065209457758,2.2170125313759512
0.8,1.05,0.2,0.017491019638844755,0.02503907086474655,0.01868636750981297,0.0011990407568108965,0.0019599690094282765,0.001282121289102342,0.09232130418915516,2.209949371056521
0.8,1.05,0.4,0.02147230541235264,0.028803202844185805,0.02275087893083136,0.0014728156285420842,0.0022254226730313645,0.0015611914000836153,0.1846426083783103,2.181696729778802
0.8,1.05,0.6,0.028290217996008064,0.03528066979379274,0.02978548915173756,0.001941637242630117,0.0026757903612481954,0.002044825907496361,0.27696391256746544,2.1346089943159368
0.8,1.1,-0.6,0.021169317223959528,0.029566291972530356,0.022627388627358944,0.0014497227269079209,0.0022537305325871226,0.0015488862799921059,0.28546854161311896,2.184433003286617
0.8,1.1,-0.4,0.014186324806711753,0.022952726098279475,0.015630486619466324,0.0009695890901603272,0.0017882305129103965,0.0010696748041624678,0.19031236107541266,2.234470152448276
0.8,1.1,-0.2,0.01022245004218782,0.019072333115956908,0.011736379483706363,0.0006977817702870247,0.001514056794890771,0.00080463806841003,0.09515618053770633,2.2644924419452717
0.8,1.1,-0.1,0.009321758472955063,0.018112242468757977,0.010819517823841772,0.0006365621091403682,0.0014461007488785205,0.000742637521229702,0.047578090268853165,2.271998014319521
0.8,1.1,0.0,0.009022548904812501,0.01779309095731163,0.010520647392036267,0.0006162247756219198,0.0014235004157758246,0.0007224798856366156,0.0,2.274499871777604
0.8,1.1,0.1,0.009321758472955063,0.018112242468757977,0.010819517823841772,0.0006365621091403682,0.0014461007488785205,0.000742637521229702,0.047578090268853165,2.271998014319521
0.8,1.1,0.2,0.01022245004218782,0.019072333115956908,0.011736379483706363,0.0006977817702870247,0.001514056794890771,0.00080463806841003,0.09515618053770633,2.2644924419452717
0.8,1.1,0.4,0.014186324806711753,0.022952726098279475,0.015630486619466324,0.0009695890901603272,0.0017882305129103965,0.0010696748041624678,0.19031236107541266,2.234470152448276
0.8,1.1,0.6,0.021169317223959528,0.029566291972530356,0.022627388627358944,0.0014497227269079209,0.0022537305325871226,0.0015488862799921059,0.28546854161311896,2.184433003286617
0.8,1.15,-0.6,0.014124795226365491,0.023956977102144728,0.0159044210442703,0.0009631135590027133,0.0018341558662222646,0.0010858064057896074,0.2939389863219814,2.235598164105429
0.8,1.15,-0.4,0.008087505738976054,0.017147366287252885,0.00954820617239662,0.0005540869894181021,0.00135400806461463,0.0006574052292033506,0.19595932421465434,2.2886630807983215
0.8,1.15,-0.2,0.0056836070412294585,0.013155323854094014,0.006969320511831967,0.00039393633173036237,0.0010714094513010683,0.0004920338657943694,0.09797966210732717,2.3205020308140574
0.8,1.15,-0.1,0.005286865800016225,0.012857446671887374,0.006626736941825834,0.0003681224773800971,0.001001388317892947,0.00047218067320991663,0.048989831053663585,2.3284617683179905
0.8,1.15,0.0,0.005180721253553181,0.013226089625494653,0.006548168973506526,0.0003614308753210905,0.0009995938528668535,0.00046800080133701236,0.0,2.3311150141526356
0.8,1.15,0.1,0.005286865800016225,0.012857446671887374,0.006626736941825834,0.0003681224773800971,0.001001388317892947,0.00047218067320991663,0.048989831053663585,2.3284617683179905
0.8,1.15,0.2,0.0056836070412294585,0.013155323854094014,0.006969320511831967,0.00039393633173036237,0.0010714094513010683,0.0004920338657943694,0.09797966210732717,2.3205020308140574
0.8,1.15,0.4,0.008087505738976054,0.017147366287252885,0.00954820617239662,0.0005540869894181021,0.00135400806461463,0.0006574052292033506,0.19595932421465434,2.2886630807983215
0.8,1.15,0.6,0.014124795226365491,0.023956977102144728,0.0159044210442703,0.0009631135590027133,0.0018341558662222646,0.0010858064057896074,0.2939389863219814,2.235598164105429
0.8,1.2,-0.6,0.00890976605950768,0.018385085244809418,0.010308329812378147,0.000610636571605253,0.0014170610993276406,0.0007089360688671837,0.30238359984193486,2.288141874828142
0.8,1.2,-0.4,0.0055101537281194305,0.01760236799596082,0.007336721688549558,0.000387515335332969,0.001330341721769851,0.0005291422722545008,0.20158906656128994,2.3443150670617885
0.8,1.2,-0.2,0.00651377592586215,0.022150155436399088,0.008774083427697543,0.00046317112406645683,0.0016740518052736492,0.0006363294758734262,0.10079453328064497,2.378018982401977
0.8,1.2,-0.1,0.007170285292659768,0.023270383007354067,0.009421403058572685,0.0005082951073143085,0.0017587157252564808,0.0006815364562914225,0.050397266640322486,2.3864449612370238
0.8,1.2,0.0,0.00739871269548304,0.023642331885405987,0.009654298384838316,0.0005239303979471089,0.0017868266652704343,0.0006977074739887757,0.0,2.3892536208487063
0.8,1.2,0.1,0.007170285292659768,0.023270383007354067,0.009421403058572685,0.0005082951073143085,0.0017587157252564808,0.0006815364562914225,0.050397266640322486,2.3864449612370238
0.8,1.2,0.2,0.00651377592586215,0.022150155436399088,0.008774083427697543,0.00046317112406645683,0.0016740518052736492,0.0006363294758734262,0.10079453328064497,2.378018982401977
0.8,1.2,0.4,0.0055101537281194305,0.01760236799596082,0.007336721688549558,0.000387515335332969,0.001330341721769851,0.0005291422722545008,0.20158906656128994,2.3443150670617885
0.8,1.2,0.6,0.00890976605950768,0.018385085244809418,0.010308329812378147,0.000610636571605253,0.0014170610993276406,0.0007089360688671837,0.30238359984193486,2.288141874828142
0.85,0.8,-0.6,0.059195647975377436,0.07260081795901796,0.06206203067904975,0.004079366120234326,0.005544838980361962,0.004294777420726307,0.24200787857242786,1.9374607683905136
0.85,0.8,-0.4,0.053119476833984,0.06550923580612811,0.055677695890819244,0.0036613375260451083,0.004987074570872711,0.0038543745153983493,0.16133858571495194,1.9733675648178306
0.85,0.8,-0.2,0.0495568809534769,0.06136178303982698,0.05193606383407868,0.003416233912201584,0.004660466743266603,0.003596272477478319,0.08066929285747597,1.9949116426742204
0.85,0.8,-0.1,0.04867569803806182,0.060337087474548246,0.05101079736941276,0.0033556087863008286,0.004579730550312189,0.0035324468617666436,0.040334646428737984,2.0002976621383177
0.85,0.8,0.0,0.04838280107193624,0.05999658883575232,0.05070326558296696,0.003335457518223649,0.004552898806968568,0.0035112331049125846,0.0,2.002093001959684
0.85,0.8,0.1,0.04867569803806182,0.060337087474548246,0.05101079736941276,0.0033556087863008286,0.004579730550312189,0.0035324468617666436,0.040334646428737984,2.0002976621383177
0.85,0.8,0.2,0.0495568809534769,0.06136178303982698,0.05193606383407868,0.003416233912201584,0.004660466743266603,0.003596272477478319,0.08066929285747597,1.9949116426742204
0.85,0.8,0.4,0.053119476833984,0.06550923580612811,0.055677695890819244,0.0036613375260451083,0.004987074570872711,0.0038543745153983493,0.16133858571495194,1.9733675648178306
0.85,0.8,0.6,0.059195647975377436,0.07260081795901796,0.06206203067904975,0.004079366120234326,0.005544838980361962,0.004294777420726307,0.24200787857242786,1.9374607683905136
0.85,0.85,-0.6,0.05178082042440381,0.061224620795826024,0.05423664650169368,0.003566963657603501,0.004741012162884292,0.0037498856859211147,0.2511668181154165,1.9817138761863538
0.85,0.85,-0.4,0.04546962785850979,0.05393047364762538,0.04760797090001086,0.003132805115892895,0.004164759860237989,0.0032927497417048275,0.1674445454102777,2.0203990578572784
0.85,0.85,-0.2,0.04177352411973209,0.04966919586282359,0.04372779641243007,0.0028785383816077354,0.0038277217061519833,0.003025163937758312,0.08372227270513885,2.0436101668598328
0.85,0.85,-0.1,0.04085980442681865,0.04861694782037873,0.04276880362130592,0.00281568011196464,0.003744452123203651,0.0029590302011658107,0.041861136352569425,2.049412944110472
0.85,0.85,0.0,0.04055613502223785,0.04826734350882289,0.04245010927093798,0.0027947894809287207,0.0037167823683733475,0.0029370525718139962,0.0,2.051347203194018
0.85,0.85,0.1,0.04085980442681865,0.04861694782037873,0.04276880362130592,0.00281568011196464,0.003744452123203651,0.0029590302011658107,0.041861136352569425,2.049412944110472
0.85,0.85,0.2,0.04177352411973209,0.04966919586282359,0.04372779641243007,0.0028785383816077354,0.0038277217061519833,0.003025163937758312,0.08372227270513885,2.0436101668598328
0.85,0.85,0.4,0.04546962785850979,0.05393047364762538,0.04760797090001086,0.003132805115892895,0.004164759860237989,0.0032927497417048275,0.1674445454102777,2.0203990578572784
0.85,0.85,0.6,0.05178082042440381,0.061224620795826024,0.05423664650169368,0.003566963657603501,0.004741012162884292,0.0037498856859211147,0.2511668181154165,1.9817138761863538
0.85,0.9,-0.6,0.04444268666085875,0.051764422150493594,0.04651250409703796,0.003059891827351101,0.003947584896417181,0.0032122066985769042,0.26022877435224234,2.027152319333069
0.85,0.9,-0.4,0.03790986805975713,0.0436846833116975,0.039655998743467535,0.002610526975802219,0.003354280595808813,0.002739502574370599,0.17348584956816157,2.0686893531421386
0.85,0.9,-0.2,0.03408829849923227,0.038976756410667224,0.035647631664516274,0.0023476514687959093,0.003007666103560812,0.0024631669395912934,0.08674292478408079,2.09361157342758
0.85,0.9,-0.1,0.03314405107602306,0.037815599107184905,0.03465756938452769,0.0022826985238917756,0.0029220753644113584,0.002394914104410885,0.04337146239204039,2.0998421284989406
0.85,0.9,0.0,0.03283027871013144,0.03742993091744706,0.034328605267000094,0.002261114670405585,0.0028936382255620174,0.002372236185407687,0.0,2.101918980189394
0.85,0.9,0.1,0.03314405107602306,0.037815599107184905,0.03465756938452769,0.0022826985238917756,0.0029220753644113584,0.002394914104410885,0.04337146239204039,2.0998421284989406
0.85,0.9,0.2,0.03408829849923227,0.038976756410667224,0.035647631664516274,0.0023476514687959093,0.003007666103560812,0.0024631669395912934,0.08674292478408079,2.09361157342758
0.85,0.9,0.4,0.03790986805975713,0.0436846833116975,0.039655998743467535,0.002610526975802219,0.003354280595808813,0.002739502574370599,0.17348584956816157,2.0686893531421386
0.85,0.9,0.6,0.04444268666085875,0.051764422150493594,0.04651250409703796,0.003059891827351101,0.003947584896417181,0.0032122066985769042,0.26022877435224234,2.027152319333069
0.85,0.95,-0.6,0.03718086822857927,0.04316632246539509,0.03889847349903632,0.002558123809338329,0.003164482025175115,0.0026824054892234245,0.26920932478130744,2.0738090015623047
0.85,0.95,-0.4,0.03043930294426759,0.0349598348675646,0.03183416444060204,0.0020944404761192633,0.002555490710613416,0.0021955691181597295,0.1794728831875383,2.118273365529439
0.85,0.95,-0.2,0.026499973081705274,0.030180111814705368,0.027711390457825155,0.0018234872147807962,0.002271003437215084,0.001911483195435405,0.08973644159376915,2.14495198390972
0.85,0.95,-0.1,0.025527119876540046,0.029001478005259984,0.026694016444237367,0.0017565720273006527,0.002207088926777484,0.0018413855092446825,0.04486822079688457,2.1516216385047904
0.85,0.95,0.0,0.025203884736872094,0.02865199577045341,0.0263560691779282,0.0017343390623602351,0.0021858292366728344,0.0018181013832911,0.0,2.153844856703147
0.85,0.95,0.1,0.025527119876540046,0.029001478005259984,0.026694016444237367,0.0017565720273006527,0.002207088926777484,0.0018413855092446825,0.04486822079688457,2.1516216385047904
0.85,0.95,0.2,0.026499973081705274,0.030180111814705368,0.027711390457825155,0.0018234872147807962,0.002271003437215084,0.001911483195435405,0.08973644159376915,2.14495198390972
0.85,0.95,0.4,0.03043930294426759,0.0349598348675646,0.03183416444060204,0.0020944404761192633,0.002555490710613416,0.0021955691181597295,0.1794728831875383,2.118273365529439
0.85,0.95,0.6,0.03718086822857927,0.04316632246539509,0.03889847349903632,0.002558123809338329,0.003164482025175115,0.0026824054892234245,0.26920932478130744,2.0738090015623047
0.85,1.0,-0.6,0.02999497061693123,0.03493779548487608,0.03141207025390943,0.0020616316683087495,0.0025443560352872083,0.0021618014852518106,0.27812210456815645,2.1217177692174967
0.85,1.0,-0.4,0.023057038971326844,0.02740013437092248,0.024171501782086265,0.0015844830623781543,0.002090524746338668,0.0016631516113815767,0.18541473637877098,2.169187009267602
0.85,1.0,-0.2,0.019007330705777658,0.023520595963636093,0.019961196471957446,0.0013059606361313517,0.0018230765653246897,0.0013733219115376195,0.09270736818938549,2.1976685532976656
0.85,1.0,-0.1,0.01800771011000673,0.022581749309671495,0.01892485230208135,0.0012372098500211565,0.0017567706839427544,0.0013020069107681582,0.046353684094692746,2.204788939305182
0.85,1.0,0.0,0.017675624303404143,0.022269635384900566,0.018580894907224584,0.0012143699394171765,0.0017347176734851671,0.0012783407081406657,0.0,2.207162401307687
0.85,1.0,0.1,0.01800771011000673,0.022581749309671495,0.01892485230208135,0.0012372098500211565,0.0017567706839427544,0.0013020069107681582,0.046353684094692746,2.204788939305182
0.85,1.0,0.2,0.019007330705777658,0.023520595963636093,0.019961196471957446,0.0013059606361313517,0.0018230765653246897,0.0013733219115376195,0.09270736818938549,2.1976685532976656
0.85,1.0,0.4,0.023057038971326844,0.02740013437092248,0.024171501782086265,0.0015844830623781543,0.002090524746338668,0.0016631516113815767,0.18541473637877098,2.169187009267602
0.85,1.0,0.6,0.02999497061693123,0.03493779548487608,0.03141207025390943,0.0020616316683087495,0.0025443560352872083,0.0021618014852518106,0.27812210456815645,2.1217177692174967
0.85,1.05,-0.6,0.02288458410501641,0.0282720279516675,0.024092235411615693,0.0015703864133998337,0.002125462724438039,0.0016533472311748686,0.28697915036737937,2.1709134390333458
0.85,1.05,-0.4,0.015762183949326533,0.021489615508495596,0.016749886358250105,0.001080592283072965,0.0016552875323975202,0.0011485031389929649,0.19131943357825293,2.2214672274245815
0.85,1.05,-0.2,0.011609167987116841,0.017570103013701766,0.012542770223548733,0.0007949877197823839,0.0013784227043757494,0.0008598653078540694,0.09565971678912646,2.251799500459323
0.85,1.05,-0.1,0.010584538234461476,0.01660045608380667,0.011522145771812405,0.0007245224272929388,0.001309806778279049,0.0007899979875031634,0.04782985839456323,2.259382568718008
0.85,1.05,0.0,0.010244186946144778,0.016278138642732753,0.011185388814685606,0.0007011158724169837,0.0012869876134558797,0.0007669657273806163,0.0,2.26191025813757
0.85,1.05,0.1,0.010584538234461476,0.01660045608380667,0.011522145771812405,0.0007245224272929388,0.001309806778279049,0.0007899979875031634,0.04782985839456323,2.259382568718008
0.85,1.05,0.2,0.011609167987116841,0.017570103013701766,0.012542770223548733,0.0007949877197823839,0.0013784227043757494,0.0008598653078540694,0.09565971678912646,2.251799500459323
0.85,1.05,0.4,0.015762183949326533,0.021489615508495596,0.016749886358250105,0.001080592283072965,0.0016552875323975202,0.0011485031389929649,0.19131943357825293,2.2214672274245815
0.85,1.05,0.6,0.02288458410501641,0.0282720279516675,0.024092235411615693,0.0015703864133998337,0.002125462724438039,0.0016533472311748686,0.28697915036737937,2.1709134390333458
0.85,1.1,-0.6,0.015849284582022154,0.022604697439039367,0.01704285449720923,0.0010843580559464642,0.0017089894260921418,0.0011649917304456417,0.2957911706076799,2.221431826755417
0.85,1.1,-0.4,0.008658623122953592,0.01570980167394187,0.009891621623039712,0.0005906244948804532,0.001222985688208493,0.0006764757733114291,0.19719411373845325,2.2751520222052566
0.85,1.1,-0.2,0.0053284279798949934,0.011669117947754382,0.00629849724639729,0.00036598821370877906,0.0009370191827256028,0.0004359236814569269,0.09859705686922662,2.30738413947516
0.85,1.1,-0.1,0.004711132304195504,0.010669909181685089,0.00560661713939449,0.0003248591130756136,0.0008661725378698373,0.0003912002406111198,0.04929852843461331,2.315442168792636
0.85,1.1,0.0,0.004506100914718545,0.010337801495017507,0.005406749187814841,0.00031119798535295785,0.0008426137090555841,0.0003785350779367453,0.0,2.3181281785651278
0.85,1.1,0.1,0.004711132304195504,0.010669909181685089,0.00560661713939449,0.0003248591130756136,0.0008661725378698373,0.0003912002406111198,0.04929852843461331,2.315442168792636
0.85,1.1,0.2,0.0053284279798949934,0.011669117947754382,0.00629849724639729,0.00036598821370877906,0.0009370191827256028,0.0004359236814569269,0.09859705686922662,2.30738413947516
0.85,1.1,0.4,0.008658623122953592,0.01570980167394187,0.009891621623039712,0.0005906244948804532,0.001222985688208493,0.0006764757733114291,0.19719411373845325,2.2751520222052566
0.85,1.1,0.6,0.015849284582022154,0.022604697439039367,0.01704285449720923,0.0010843580559464642,0.0017089894260921418,0.0011649917304456417,0.2957911706076799,2.221431826755417
0.85,1.15,-0.6,0.009214872970234662,0.017074103672404473,0.010633675386882922,0.0006281719422902166,0.0012949320509705875,0.0007253216310956989,0.3045677605592849,2.2733097766258843
0.85,1.15,-0.4,0.004530675455190042,0.011556314686423819,0.005636911965433867,0.0003150240327782701,0.0008733965555531367,0.00040059896567901635,0.20304517370618996,2.3302804861855986
0.85,1.15,-0.2,0.004669208966577554,0.01627414092663071,0.00638606237635702,0.0003325023418969739,0.0012299577344154489,0.00046359982751643746,0.10152258685309498,2.364462911921427
0.85,1.15,-0.1,0.005328993584042384,0.017435794129201376,0.007025847947917515,0.0003779203793104812,0.0013177524971406743,0.0005084553591902065,0.05076129342654749,2.373008518355384
0.85,1.15,0.0,0.005562123930738276,0.017821457592063994,0.007264183350837007,0.0003938914452168239,0.001346899950217792,0.0005250202075344433,0.0,2.3758570538333696
0.85,1.15,0.1,0.005328993584042384,0.017435794129201376,0.007025847947917515,0.0003779203793104812,0.0013177524971406743,0.0005084553591902065,0.05076129342654749,2.373008518355384
0.85,1.15,0.2,0.004669208966577554,0.01627414092663071,0.00638606237635702,0.0003325023418969739,0.0012299577344154489,0.00046359982751643746,0.10152258685309498,2.364462911921427
0.85,1.15,0.4,0.004530675455190042,0.011556314686423819,0.005636911965433867,0.0003150240327782701,0.0008733965555531367,0.00040059896567901635,0.20304517370618996,2.3302804861855986
0.85,1.15,0.6,0.009214872970234662,0.017074103672404473,0.010633675386882922,0.0006281719422902166,0.0012949320509705875,0.0007253216310956989,0.3045677605592849,2.2733097766258843
0.85,1.2,-0.6,0.005466739825456051,0.013619863832276202,0.006681694489288352,0.0003787476001852245,0.001029354295118634,0.00047153159485307367,0.3133175753497111,2.32658519176226
0.85,1.2,-0.4,0.006711334226572928,0.02183129282054308,0.008838737631822703,0.0004742108734734602,0.0016499529884847208,0.0006379210256727262,0.20887838356647412,2.3868928344919986
0.85,1.2,-0.2,0.010104858692372666,0.02659396422312843,0.01249317403444187,0.0007055439022789305,0.002009903449433706,0.000889772451753076,0.10443919178323706,2.4230774201298417
0.85,1.2,-0.1,0.011120132271848066,0.02776616594426029,0.013486487531934738,0.0007743691656943751,0.002098495442074126,0.0009580155733139687,0.05221959589161853,2.432123566539303
0.85,1.2,0.0,0.011482021713273975,0.028155288521381494,0.013821397636689456,0.0007992513463732481,0.0021279043261143785,0.0009810205598511017,0.0,2.4351389486757897
0.85,1.2,0.1,0.011120132271848066,0.02776616594426029,0.013486487531934738,0.0007743691656943751,0.002098495442074126,0.0009580155733139687,0.05221959589161853,2.432123566539303
0.85,1.2,0.2,0.010104858692372666,0.02659396422312843,0.01249317403444187,0.0007055439022789305,0.002009903449433706,0.000889772451753076,0.10443919178323706,2.4230774201298417
0.85,1.2,0.4,0.006711334226572928,0.02183129282054308,0.008838737631822703,0.0004742108734734602,0.0016499529884847208,0.0006379210256727262,0.20887838356647412,2.3868928344919986
