alpha,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.75,7.2,4.0,2.708981845978415,3.5314006117660255,-0.8224187657876105,-0.26512170441594507,0.0
0.775,7.2,4.0,2.730763629100593,3.5314006117660255,-0.8006369826654325,-0.25711327842020965,0.0
0.8,7.2,4.0,2.7527205503753898,3.5314006117660255,-0.7786800613906357,-0.24910485242447414,0.0
0.825,7.2,4.0,2.774854018014994,3.5314006117660255,-0.7565465937510316,-0.24109642642873894,0.0
0.85,7.2,4.0,2.7971654515544384,3.5314006117660255,-0.7342351602115871,-0.2330880004330032,0.0
0.875,7.2,4.0,2.8196562819426365,3.5314006117660255,-0.711744329823389,-0.22507957443726778,0.0
0.9,7.2,4.0,2.842327951634162,3.5314006117660255,-0.6890726601318633,-0.2170711484415322,0.0
0.65,8.0,0.2,2.003738813879516,2.3245432700992796,-0.3208044562197636,-0.14850873444065815,1.0
0.675,8.0,0.2,2.0034737591794833,2.3245432700992796,-0.3210695109197963,-0.14864102325518286,1.0
0.7,8.0,0.2,2.0032087395409035,2.3245432700992796,-0.32133453055837613,-0.14877331206970762,1.0
0.725,8.0,0.2,2.0029437549591385,2.3245432700992796,-0.3215995151401412,-0.1489056008842324,1.0
0.75,8.0,0.2,2.002678805429551,2.3245432700992796,-0.3218644646697286,-0.14903788969875725,1.0
0.775,8.0,0.2,2.002413890947504,2.3245432700992796,-0.32212937915177564,-0.14917017851328224,1.0
0.8,8.0,0.2,2.0021490115083624,2.3245432700992796,-0.3223942585909172,-0.14930246732780694,1.0
0.825,8.0,0.2,2.00188416710749,2.3245432700992796,-0.32265910299178957,-0.14943475614233184,1.0
0.85,8.0,0.2,2.0016193577402523,2.3245432700992796,-0.3229239123590273,-0.1495670449568566,1.0
0.875,8.0,0.2,2.0013545834020148,2.3245432700992796,-0.32318868669726486,-0.14969933377138137,1.0
0.9,8.0,0.2,2.0010898440881437,2.3245432700992796,-0.3234534260111359,-0.1498316225859062,1.0
0.65,8.0,0.6,2.0037388086099353,2.3245432642222132,-0.320804455612278,-0.14850873454226504,1.0
0.675,8.0,0.6,2.00347375392514,2.3245432642222132,-0.3210695102970731,-0.14864102334953214,1.0
0.7,8.0,0.6,2.0032087343017935,2.3245432642222132,-0.3213345299204198,-0.14877331215679943,1.0
0.725,8.0,0.6,2.0029437497352585,2.3245432642222132,-0.3215995144869548,-0.14890560096406638,1.0
0.75,8.0,0.6,2.0026788002208966,2.3245432642222132,-0.32186446400131663,-0.14903788977133364,1.0
0.775,8.0,0.6,2.002413885754072,2.3245432642222132,-0.32212937846814116,-0.1491701785786008,1.0
0.8,8.0,0.6,2.002149006330148,2.3245432642222132,-0.3223942578920651,-0.14930246738586797,1.0
0.825,8.0,0.6,2.00188416194449,2.3245432642222132,-0.32265910227772343,-0.14943475619313518,1.0
0.85,8.0,0.6,2.001619352592462,2.3245432642222132,-0.3229239116297511,-0.14956704500040227,1.0
0.875,8.0,0.6,2.0013545782694306,2.3245432642222132,-0.3231886859527826,-0.1496993338076694,1.0
0.9,8.0,0.6,2.0010898389707616,2.3245432642222132,-0.3234534252514516,-0.1498316226149366,1.0
0.65,8.0,1.0,2.0037388033188788,2.324543258320207,-0.32080445500132804,-0.14850873464386086,1.0
0.675,8.0,1.0,2.0034737486493226,2.324543258320207,-0.3210695096708842,-0.148641023443871,1.0
0.7,8.0,1.0,2.003208729041211,2.324543258320207,-0.321334529278996,-0.14877331224388146,1.0
0.725,8.0,1.0,2.0029437444899063,2.324543258320207,-0.3215995138303005,-0.1489056010438917,1.0
0.75,8.0,1.0,2.002678794990772,2.324543258320207,-0.32186446332943497,-0.1490378898439019,1.0
0.775,8.0,1.0,2.00241388053917,2.324543258320207,-0.322129377781037,-0.14917017864391252,1.0
0.8,8.0,1.0,2.0021490011304652,2.324543258320207,-0.3223942571897416,-0.14930246744392278,1.0
0.825,8.0,1.0,2.001884156760022,2.324543258320207,-0.32265910156018496,-0.1494347562439331,1.0
0.85,8.0,1.0,2.0016193474232056,2.324543258320207,-0.32292391089700123,-0.1495670450439433,1.0
0.875,8.0,1.0,2.001354573115381,2.324543258320207,-0.3231886852048258,-0.1496993338439538,1.0
0.9,8.0,1.0,2.001089833831916,2.324543258320207,-0.32345342448829095,-0.14983162264396405,1.0
0.65,8.0,2.0,2.0037387896136245,2.3245432430099426,-0.32080445339631813,-0.14850873489734787,1.0
0.675,8.0,2.0,2.0034737349821565,2.3245432430099426,-0.3210695080277861,-0.14864102367925175,1.0
0.7,8.0,2.0,2.0032087154121228,2.3245432430099426,-0.3213345275978199,-0.14877331246115622,1.0
0.725,8.0,2.0,2.002943730898887,2.3245432430099426,-0.32159951211105575,-0.14890560124306032,1.0
0.75,8.0,2.0,2.0026787814378113,2.3245432430099426,-0.32186446157213133,-0.1490378900249642,1.0
0.775,8.0,2.0,2.0024138670242584,2.3245432430099426,-0.32212937598568425,-0.1491701788068685,1.0
0.8,8.0,2.0,2.0021489876535923,2.3245432430099426,-0.32239425535635036,-0.14930246758877277,1.0
0.825,8.0,2.0,2.0018841433211785,2.3245432430099426,-0.32265909968876416,-0.14943475637067682,1.0
0.85,8.0,2.0,2.001619334022381,2.3245432430099426,-0.3229239089875615,-0.149567045152581,1.0
0.875,8.0,2.0,2.0013545597525666,2.3245432430099426,-0.32318868325737604,-0.1496993339344851,1.0
0.9,8.0,2.0,2.001089820507101,2.3245432430099426,-0.3234534225028418,-0.14983162271638925,1.0
0.65,8.0,4.0,2.0037387619548492,2.324543212101218,-0.32080445014636894,-0.14850873540424392,1.0
0.675,8.0,4.0,2.0034737073995794,2.324543212101218,-0.32106950470163875,-0.14864102414994101,1.0
0.7,8.0,4.0,2.003208687905725,2.324543212101218,-0.321334524195493,-0.1487733128956381,1.0
0.725,8.0,4.0,2.002943703468648,2.324543212101218,-0.32159950863257025,-0.14890560164133543,1.0
0.75,8.0,4.0,2.002678754083711,2.324543212101218,-0.3218644580175072,-0.14903789038703275,1.0
0.775,8.0,4.0,2.002413839746278,2.324543212101218,-0.3221293723549401,-0.1491701791327299,1.0
0.8,8.0,4.0,2.0021489604517124,2.324543212101218,-0.32239425164950575,-0.149302467878427,1.0
0.825,8.0,4.0,2.0018841161953786,2.324543212101218,-0.3226590959058395,-0.14943475662412434,1.0
0.85,8.0,4.0,2.0016193069726422,2.324543212101218,-0.32292390512857594,-0.1495670453698215,1.0
0.875,8.0,4.0,2.0013545327788687,2.324543212101218,-0.3231886793223495,-0.14969933411551864,1.0
0.9,8.0,4.0,2.0010897936094243,2.324543212101218,-0.3234534184917939,-0.14983162286121596,1.0
0.65,8.8,0.2,1.2713394958428779,1.58369053588783,-0.31235104004495207,-0.21968683976850817,0.0
0.675,8.8,0.2,1.2735753311020939,1.58369053588783,-0.31011520478573606,-0.2179297390508046,0.0
0.7,8.8,0.2,1.2758150984025332,1.58369053588783,-0.3078754374852968,-0.216172638333101,0.0
0.725,8.8,0.2,1.2780588046592614,1.58369053588783,-0.30563173122856857,-0.21441553761539764,0.0
0.75,8.8,0.2,1.280306456799506,1.58369053588783,-0.303384079088324,-0.21265843689769406,0.0
0.775,8.8,0.2,1.2825580617626764,1.58369053588783,-0.30113247412515354,-0.21090133617999043,0.0
0.8,8.8,0.2,1.284813626500386,1.58369053588783,-0.29887690938744393,-0.20914423546228694,0.0
0.825,8.8,0.2,1.2870731579764738,1.58369053588783,-0.2966173779113561,-0.2073871347445835,0.0
0.85,8.8,0.2,1.289336663167026,1.58369053588783,-0.29435387272080393,-0.20563003402687993,0.0
0.875,8.8,0.2,1.2916041490603967,1.58369053588783,-0.29208638682743326,-0.20387293330917644,0.0
0.9,8.8,0.2,1.2938756226572306,1.58369053588783,-0.2898149132305994,-0.20211583259147267,0.0
0.65,8.8,0.6,1.2713394930376292,1.58369053214171,-0.3123510391040809,-0.21968683960960125,0.0
0.675,8.8,0.6,1.273575328277456,1.58369053214171,-0.31011520386425406,-0.21792973890324835,0.0
0.7,8.8,0.6,1.2758150955584464,1.58369053214171,-0.30787543658326366,-0.21617263819689533,0.0
0.725,8.8,0.6,1.2780588017956664,1.58369053214171,-0.30563173034604363,-0.21441553749054235,0.0
0.75,8.8,0.6,1.2803064539163427,1.58369053214171,-0.3033840782253674,-0.21265843678418941,0.0
0.775,8.8,0.6,1.282558058859885,1.58369053214171,-0.301132473281825,-0.21090133607783618,0.0
0.8,8.8,0.6,1.2848136235779064,1.58369053214171,-0.29887690856380367,-0.20914423537148324,0.0
0.825,8.8,0.6,1.2870731550342458,1.58369053214171,-0.2966173771074643,-0.20738713466513017,0.0
0.85,8.8,0.6,1.289336660204989,1.58369053214171,-0.29435387193672113,-0.2056300339587772,0.0
0.875,8.8,0.6,1.29160414607849,1.58369053214171,-0.2920863860632201,-0.20387293325242434,0.0
0.9,8.8,0.6,1.2938756196553935,1.58369053214171,-0.2898149124863165,-0.2021158325460711,0.0
0.65,8.8,1.0,1.2713394896366899,1.5836905276071858,-0.3123510379704959,-0.2196868394214207,0.0
0.675,8.8,1.0,1.2735753248534167,1.5836905276071858,-0.310115202753769,-0.21792973872850924,0.0
0.7,8.8,1.0,1.2758150921112368,1.5836905276071858,-0.307875435495949,-0.21617263803559775,0.0
0.725,8.8,1.0,1.2780587983252156,1.5836905276071858,-0.30563172928197013,-0.21441553734268598,0.0
0.75,8.8,1.0,1.2803064504225794,1.5836905276071858,-0.30338407718460636,-0.21265843664977443,0.0
0.775,8.8,1.0,1.2825580553427378,1.5836905276071858,-0.30113247226444795,-0.21090133595686295,0.0
0.8,8.8,1.0,1.284813620037304,1.5836905276071858,-0.29887690756988183,-0.20914423526395143,0.0
0.825,8.8,1.0,1.2870731514701166,1.5836905276071858,-0.2966173761370692,-0.2073871345710398,0.0
0.85,8.8,1.0,1.2893366566172613,1.5836905276071858,-0.2943538709899245,-0.20563003387812814,0.0
0.875,8.8,1.0,1.2916041424670919,1.5836905276071858,-0.2920863851400939,-0.20387293318521654,0.0
0.9,8.8,1.0,1.2938756160202527,1.5836905276071858,-0.28981491158693307,-0.20211583249230494,0.0
0.65,8.8,2.0,1.2713394790667005,1.5836905136293764,-0.3123510345626759,-0.21968683890937893,0.0
0.675,8.8,2.0,1.2735753142182584,1.5836905136293764,-0.310115199411118,-0.21792973825304188,0.0
0.7,8.8,2.0,1.2758150814107128,1.5836905136293764,-0.30787543221866365,-0.21617263759670477,0.0
0.725,8.8,2.0,1.278058787559129,1.5836905136293764,-0.30563172607024747,-0.21441553694036744,0.0
0.75,8.8,2.0,1.2803064395907324,1.5836905136293764,-0.303384074038644,-0.2126584362840304,0.0
0.775,8.8,2.0,1.2825580444449327,1.5836905136293764,-0.3011324691844437,-0.2109013356276932,0.0
0.8,8.8,2.0,1.2848136090733422,1.5836905136293764,-0.2988769045560342,-0.2091442349713561,0.0
0.825,8.8,2.0,1.287073140439799,1.5836905136293764,-0.29661737318957737,-0.20738713431501904,0.0
0.85,8.8,2.0,1.2893366455203885,1.5836905136293764,-0.2943538681089879,-0.20563003365868185,0.0
0.875,8.8,2.0,1.291604131303464,1.5836905136293764,-0.29208638232591233,-0.2038729330023446,0.0
0.9,8.8,2.0,1.2938756047896691,1.5836905136293764,-0.2898149088397073,-0.2021158323460075,0.0
0.65,8.8,4.0,1.2713394577515529,1.5836904855004585,-0.31235102774890566,-0.2196868379136511,0.0
0.675,8.8,4.0,1.2735752927750439,1.5836904855004585,-0.31011519272541466,-0.21792973732843754,0.0
0.7,8.8,4.0,1.275815059839047,1.5836904855004585,-0.3078754256614116,-0.2161726367432237,0.0
0.725,8.8,4.0,1.278058765858626,1.5836904855004585,-0.30563171964183256,-0.2144155361580101,0.0
0.75,8.8,4.0,1.2803064177610064,1.5836904855004585,-0.30338406773945215,-0.21265843557279637,0.0
0.775,8.8,4.0,1.2825580224855961,1.5836904855004585,-0.3011324630148624,-0.21090133498758248,0.0
0.8,8.8,4.0,1.2848135869840063,1.5836904855004585,-0.29887689851645227,-0.2091442344023691,0.0
0.825,8.8,4.0,1.287073118220075,1.5836904855004585,-0.29661736728038357,-0.2073871338171553,0.0
0.85,8.8,4.0,1.2893366231698857,1.5836904855004585,-0.2943538623305728,-0.20563003323194157,0.0
0.875,8.8,4.0,1.291604108821791,1.5836904855004585,-0.29208637667866744,-0.2038729326467279,0.0
0.9,8.8,4.0,1.293875582176434,1.5836904855004585,-0.2898149033240245,-0.20211583206151423,0.0
0.65,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.675,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.7,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.725,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.75,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.775,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.85,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.875,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.9,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.65,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.675,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.7,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.725,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.75,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.775,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.825,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.85,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.875,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.9,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.65,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.675,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.7,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.725,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.75,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.775,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.825,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.85,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.875,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.9,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.65,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.675,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.7,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.725,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.75,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.775,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.85,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.875,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.9,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.65,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.675,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.7,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.725,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.75,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.775,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.825,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.85,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.875,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.9,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.65,10.4,0.2,0.3601152200760152,0.49505497519094993,-0.13493975511493472,-0.31824478138374956,0.0
0.675,10.4,0.2,0.36042651757101263,0.49505497519094993,-0.1346284576199373,-0.3173807162002888,0.0
0.7,10.4,0.2,0.36073808416357933,0.49505497519094993,-0.1343168910273706,-0.31651665101682813,0.0
0.725,10.4,0.2,0.3610499200863337,0.49505497519094993,-0.13400505510461624,-0.3156525858333674,0.0
0.75,10.4,0.2,0.3613620255720951,0.49505497519094993,-0.1336929496188548,-0.3147885206499067,0.0
0.775,10.4,0.2,0.3616744008538842,0.49505497519094993,-0.13338057433706574,-0.31392445546644604,0.0
0.8,10.4,0.2,0.3619870461649231,0.49505497519094993,-0.13306792902602682,-0.31306039028298516,0.0
0.825,10.4,0.2,0.36229996173863555,0.49505497519094993,-0.13275501345231439,-0.3121963250995244,0.0
0.85,10.4,0.2,0.36261314780864695,0.49505497519094993,-0.13244182738230298,-0.3113322599160637,0.0
0.875,10.4,0.2,0.3629266046087848,0.49505497519094993,-0.13212837058216514,-0.31046819473260306,0.0
0.9,10.4,0.2,0.3632403323730786,0.49505497519094993,-0.1318146428178713,-0.30960412954914235,0.0
0.65,10.4,0.6,0.3601152500473304,0.495055015521316,-0.13493976547398556,-0.3182447796231729,0.0
0.675,10.4,0.6,0.3604265475229106,0.495055015521316,-0.1346284679984054,-0.31738071456546757,0.0
0.7,10.4,0.6,0.3607381140960041,0.495055015521316,-0.13431690142531189,-0.31651664950776237,0.0
0.725,10.4,0.6,0.3610499499992292,0.495055015521316,-0.1340050655220868,-0.3156525844500571,0.0
0.75,10.4,0.6,0.3613620554654052,0.495055015521316,-0.1336929600559108,-0.31478851939235186,0.0
0.775,10.4,0.6,0.3616744307275527,0.495055015521316,-0.1333805847937633,-0.31392445433464666,0.0
0.8,10.4,0.6,0.3619870760188937,0.495055015521316,-0.1330679395024223,-0.3130603892769414,0.0
0.825,10.4,0.6,0.3622999915728518,0.495055015521316,-0.13275502394846417,-0.31219632421923615,0.0
0.85,10.4,0.6,0.36261317762305245,0.495055015521316,-0.13244183789826353,-0.3113322591615309,0.0
0.875,10.4,0.6,0.362926634403323,0.495055015521316,-0.13212838111799297,-0.31046819410382576,0.0
0.9,10.4,0.6,0.3632403621476929,0.495055015521316,-0.13181465337362308,-0.30960412904612056,0.0
0.65,10.4,1.0,0.3601152402923888,0.4950550020778995,-0.1349397617855107,-0.31824477955616187,0.0
0.675,10.4,1.0,0.36042653775781125,0.4950550020778995,-0.13462846432008824,-0.31738071450324307,0.0
0.7,10.4,1.0,0.3607381043207368,0.4950550020778995,-0.1343168977571627,-0.31651664945032426,0.0
0.725,10.4,1.0,0.36104994021378356,0.4950550020778995,-0.13400506186411593,-0.3156525843974056,0.0
0.75,10.4,1.0,0.361362045669771,0.4950550020778995,-0.1336929564081285,-0.31478851934448693,0.0
0.775,10.4,1.0,0.3616744209217196,0.4950550020778995,-0.1333805811561799,-0.3139244542915682,0.0
0.8,10.4,1.0,0.36198706620285137,0.4950550020778995,-0.13306793587504812,-0.3130603892386495,0.0
0.825,10.4,1.0,0.36229998174658995,0.4950550020778995,-0.13275502033130954,-0.3121963241857308,0.0
0.85,10.4,1.0,0.36261316778656083,0.4950550020778995,-0.13244183429133866,-0.3113322591328119,0.0
0.875,10.4,1.0,0.36292662455659114,0.4950550020778995,-0.13212837752130835,-0.3104681940798933,0.0
0.9,10.4,1.0,0.36324035229071056,0.4950550020778995,-0.13181464978718893,-0.3096041290269745,0.0
0.65,10.4,2.0,0.3601152352938962,0.4950549951322634,-0.1349397598383672,-0.31824477940639107,0.0
0.675,10.4,2.0,0.360426532751142,0.4950549951322634,-0.13462846238112142,-0.3173807143641701,0.0
0.7,10.4,2.0,0.36073809930588036,0.4950549951322634,-0.13431689582638306,-0.31651664932194945,0.0
0.725,10.4,2.0,0.3610499351907297,0.4950549951322634,-0.13400505994153372,-0.3156525842797285,0.0
0.75,10.4,2.0,0.3613620406385092,0.4950549951322634,-0.13369295449375423,-0.31478851923750767,0.0
0.775,10.4,2.0,0.36167441588223936,0.4950549951322634,-0.13338057925002406,-0.31392445419528703,0.0
0.8,10.4,2.0,0.3619870611551424,0.4950549951322634,-0.13306793397712102,-0.3130603891530661,0.0
0.825,10.4,2.0,0.3622999766906417,0.4950549951322634,-0.13275501844162174,-0.3121963241108453,0.0
0.85,10.4,2.0,0.36261316272236277,0.4950549951322634,-0.13244183240990065,-0.31133225906862444,0.0
0.875,10.4,2.0,0.3629266194841329,0.4950549951322634,-0.1321283756481305,-0.3104681940264036,0.0
0.9,10.4,2.0,0.36324034720998155,0.4950549951322634,-0.13181464792228187,-0.30960412898418277,0.0
0.65,10.4,4.0,0.3601152382411068,0.49505499923258545,-0.13493976099147864,-0.3182447795048734,0.0
0.675,10.4,4.0,0.36042653570343564,0.49505499923258545,-0.1346284635291498,-0.31738071445561816,0.0
0.7,10.4,4.0,0.3607381022632637,0.49505499923258545,-0.13431689696932175,-0.3165166494063628,0.0
0.725,10.4,4.0,0.3610499381532093,0.49505499923258545,-0.13400506107937615,-0.3156525843571075,0.0
0.75,10.4,4.0,0.3613620436060916,0.49505499923258545,-0.13369295562649386,-0.31478851930785234,0.0
0.775,10.4,4.0,0.3616744188549313,0.49505499923258545,-0.13338058037765416,-0.31392445425859705,0.0
0.8,10.4,4.0,0.36198706413295034,0.49505499923258545,-0.1330679350996351,-0.3130603892093419,0.0
0.825,10.4,4.0,0.36229997967357236,0.49505499923258545,-0.1327550195590131,-0.3121963241600867,0.0
0.85,10.4,4.0,0.36261316571042274,0.49505499923258545,-0.1324418335221627,-0.31133225911083146,0.0
0.875,10.4,4.0,0.3629266224773288,0.49505499923258545,-0.13212837675525663,-0.31046819406157616,0.0
0.9,10.4,4.0,0.3632403502083201,0.49505499923258545,-0.13181464902426537,-0.3096041290123209,0.0
0.65,11.2,0.2,0.11225306149282833,0.15198989994670578,-0.039736838453877446,-0.3030582707908463,0.0
0.675,11.2,0.2,0.11229853526532106,0.15198989994670578,-0.03969136468138472,-0.3026532523116116,0.0
0.7,11.2,0.2,0.11234402745926224,0.15198989994670578,-0.03964587248744354,-0.3022482338323769,0.0
0.725,11.2,0.2,0.11238953808211438,0.15198989994670578,-0.0396003618645914,-0.30184321535314224,0.0
0.75,11.2,0.2,0.11243506714134308,0.15198989994670578,-0.039554832805362705,-0.30143819687390755,0.0
0.775,11.2,0.2,0.11248061464441689,0.15198989994670578,-0.03950928530228889,-0.30103317839467286,0.0
0.8,11.2,0.2,0.11252618059880745,0.15198989994670578,-0.03946371934789833,-0.30062815991543806,0.0
0.825,11.2,0.2,0.11257176501198939,0.15198989994670578,-0.039418134934716395,-0.3002231414362033,0.0
0.85,11.2,0.2,0.11261736789144035,0.15198989994670578,-0.03937253205526543,-0.29981812295696875,0.0
0.875,11.2,0.2,0.11266298924464106,0.15198989994670578,-0.03932691070206472,-0.299413104477734,0.0
0.9,11.2,0.2,0.11270862907907524,0.15198989994670578,-0.039281270867630544,-0.29900808599849926,0.0
0.65,11.2,0.6,0.11225305689163746,0.15198989366083676,-0.0397368367691993,-0.30305827042314337,0.0
0.675,11.2,0.6,0.11229853065931679,0.15198989366083676,-0.03969136300151997,-0.3026532519701731,0.0
0.7,11.2,0.6,0.11234402284844139,0.15198989366083676,-0.03964587081239537,-0.30224823351720304,0.0
0.725,11.2,0.6,0.11238953346647385,0.15198989366083676,-0.039600360194362916,-0.3018432150642328,0.0
0.75,11.2,0.6,0.11243506252087969,0.15198989366083676,-0.03955483113995707,-0.30143819661126264,0.0
0.775,11.2,0.6,0.11248061001912751,0.15198989366083676,-0.03950928364170925,-0.30103317815829234,0.0
0.8,11.2,0.6,0.11252617596868891,0.15198989366083676,-0.03946371769214785,-0.30062815970532225,0.0
0.825,11.2,0.6,0.11257176037703853,0.15198989366083676,-0.03941813328379823,-0.30022314125235205,0.0
0.85,11.2,0.6,0.11261736325165406,0.15198989366083676,-0.039372530409182704,-0.29981812279938186,0.0
0.875,11.2,0.6,0.11266298460001616,0.15198989366083676,-0.039326909060820606,-0.29941310434641144,0.0
0.9,11.2,0.6,0.11270862442960854,0.15198989366083676,-0.039281269231228225,-0.2990080858934414,0.0
0.65,11.2,1.0,0.11225305585419701,0.1519898922440742,-0.039736836389877184,-0.3030582703436968,0.0
0.675,11.2,1.0,0.11229852962081881,0.1519898922440742,-0.039691362623255386,-0.30265325189640124,0.0
0.7,11.2,1.0,0.1123440218088852,0.1519898922440742,-0.039645870435188996,-0.3022482334491058,0.0
0.725,11.2,1.0,0.11238953242585874,0.1519898922440742,-0.039600359818215455,-0.3018432150018104,0.0
