region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_max_abs_delta_base,slice_max_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction,slice_p95_abs_cf_shift_vs_base
D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.9244091557317824,0.827437201958491,0.08757109525691636,1.0,0.0,0.09598142826600187
D21_guard,6.4,2.1022273869561374,0.34042911580091584,2.102232425909044,0.3404377030301262,1.7618301254428144,1.0,0.0,2.4425657810226227
D21_guard,8.0,0.3226590996076344,0.2966443149847655,0.32265909973791107,0.29664431522378676,0.026014782728597332,1.0,0.0,0.02601478788199696
D60_hotspot,4.813559322033898,8.950884564633627,9.033560155326205,8.958857939127418,9.041557513024538,-0.08246019817302211,0.0,1.0,0.08267559069257757
D60_hotspot,5.627118644067797,10.271915904250342,10.729779662844635,10.272608773798765,10.730481403435427,-0.45778396614385947,0.0,1.0,0.45786375859429285
D60_hotspot,6.169491525423728,25.887561191706766,27.52997948363536,25.89060277919198,27.53306704584118,-1.6420046330757476,0.0,1.0,1.6424182919285926
D60_hotspot,6.4406779661016955,31.28630580743782,33.5632804317817,31.28639526077564,33.56337333555003,-2.2769435708057415,0.0,1.0,2.276974624343879
D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,7.462495924022775,8.18307082049606,-0.7205678904029585,0.0,1.0,0.7205741958753826
